t sa_top sb_top sc_top sa_bottom sb_bottom sc_bottom
0.0078683250 0.9999999968 0.9999999968 0.9998927611 0.6227898027 0.6744927793 0.2027605386
0.0078824667 0.9999999998 0.9999999998 0.9977301619 0.6211872853 0.6757306915 0.2031178377
0.0078966083 1.0000000000 1.0000000000 0.9539627791 0.6195803577 0.6769644799 0.2034829604
0.0079107500 1.0000000000 1.0000000000 0.4941438767 0.6179690747 0.6781941130 0.2038558873
0.0079248917 1.0000000000 1.0000000000 0.0440228344 0.6163534914 0.6794195594 0.2042365991
0.0079390333 1.0000000000 1.0000000000 0.0021661712 0.6147336629 0.6806407876 0.2046250760
0.0079531750 1.0000000000 1.0000000000 0.0001023279 0.6131096448 0.6818577662 0.2050212982
0.0079673167 1.0000000000 1.0000000000 0.0000048244 0.6114814927 0.6830704638 0.2054252456
0.0079814583 1.0000000000 1.0000000000 0.0000002274 0.6098492626 0.6842788490 0.2058368980
0.0079956000 1.0000000000 1.0000000000 0.0000000107 0.6082130107 0.6854828904 0.2062562350
0.0080097417 1.0000000000 1.0000000000 0.0000000005 0.6065727933 0.6866825568 0.2066832360
0.0080238833 1.0000000000 1.0000000000 0.0000000000 0.6049286671 0.6878778167 0.2071178803
0.0080380250 1.0000000000 1.0000000000 0.0000000000 0.6032806887 0.6890686388 0.2075601468
0.0080521667 1.0000000000 1.0000000000 0.0000000000 0.6016289153 0.6902549919 0.2080100146
0.0080663083 1.0000000000 1.0000000000 0.0000000000 0.5999734040 0.6914368446 0.2084674622
0.0080804500 1.0000000000 1.0000000000 0.0000000000 0.5983142122 0.6926141658 0.2089324682
0.0080945917 1.0000000000 1.0000000000 0.0000000000 0.5966513977 0.6937869241 0.2094050111
0.0081087333 1.0000000000 1.0000000000 0.0000000000 0.5949850181 0.6949550885 0.2098850689
0.0081228750 1.0000000000 1.0000000000 0.0000000000 0.5933151316 0.6961186278 0.2103726197
0.0081370167 1.0000000000 1.0000000000 0.0000000000 0.5916417963 0.6972775107 0.2108676413
0.0081511583 1.0000000000 1.0000000000 0.0000000000 0.5899650706 0.6984317063 0.2113701116
0.0081653000 1.0000000000 1.0000000000 0.0000000000 0.5882850130 0.6995811834 0.2118800079
0.0081794417 1.0000000000 1.0000000000 0.0000000000 0.5866016825 0.7007259110 0.2123973076
0.0081935833 1.0000000000 1.0000000000 0.0000000000 0.5849151378 0.7018658580 0.2129219880
0.0082077250 1.0000000000 1.0000000000 0.0000000000 0.5832254380 0.7030009936 0.2134540261
0.0082218667 1.0000000000 1.0000000000 0.0000000000 0.5815326426 0.7041312867 0.2139933988
0.0082360083 1.0000000000 1.0000000000 0.0000000000 0.5798368108 0.7052567064 0.2145400828
0.0082501500 1.0000000000 1.0000000000 0.0000000000 0.5781380024 0.7063772220 0.2150940547
0.0082642917 1.0000000000 1.0000000000 0.0000000000 0.5764362771 0.7074928025 0.2156552910
0.0082784333 1.0000000000 1.0000000000 0.0000000000 0.5747316947 0.7086034172 0.2162237678
0.0082925750 1.0000000000 1.0000000000 0.0000000000 0.5730243155 0.7097090353 0.2167994613
0.0083067167 1.0000000000 1.0000000000 0.0000000000 0.5713141996 0.7108096262 0.2173823475
0.0083208583 0.9999999999 1.0000000000 0.0000000000 0.5696014073 0.7119051590 0.2179724022
0.0083350000 0.9999999969 1.0000000000 0.0000000000 0.5678859993 0.7129956034 0.2185696011
0.0083491417 0.9999999347 1.0000000000 0.0000000000 0.5661680362 0.7140809285 0.2191739196
0.0083632833 0.9999986157 1.0000000000 0.0000000000 0.5644475786 0.7151611040 0.2197853333
0.0083774250 0.9999706363 1.0000000000 0.0000000000 0.5627246877 0.7162360994 0.2204038173
0.0083915667 0.9993774864 1.0000000000 0.0000000000 0.5609994244 0.7173058841 0.2210293468
0.0084057083 0.9869588978 1.0000000000 0.0000000000 0.5592718498 0.7183704279 0.2216618967
0.0084198500 0.7810716395 1.0000000000 0.0000000000 0.5575420254 0.7194298819 0.2223014418
0.0084339917 0.1439728095 1.0000000000 0.0000000000 0.5558100124 0.7204860124 0.2229479568
0.0084481333 0.0078662406 1.0000000000 0.0000000000 0.5540758724 0.7215368114 0.2236014164
0.0084622750 0.0003736275 1.0000000000 0.0000000000 0.5523396671 0.7225822491 0.2242617948
0.0084764167 0.0000176197 1.0000000000 0.0000000000 0.5506014581 0.7236222957 0.2249290665
0.0084905583 0.0000008306 1.0000000000 0.0000000000 0.5488613073 0.7246569214 0.2256032055
0.0085047000 0.0000000392 1.0000000000 0.0000000000 0.5471192766 0.7256860964 0.2262841860
0.0085188417 0.0000000018 1.0000000000 0.0000000000 0.5453754280 0.7267097913 0.2269719817
0.0085329833 0.0000000001 1.0000000000 0.0000000000 0.5436298237 0.7277279763 0.2276665666
0.0085471250 0.0000000000 1.0000000000 0.0000000000 0.5418825258 0.7287406220 0.2283679142
0.0085612667 0.0000000000 0.9999999997 0.0000000000 0.5401335966 0.7297476989 0.2290759981
0.0085754083 0.0000000000 0.9999999947 0.0000000000 0.5383830985 0.7307491775 0.2297907917
0.0085895500 0.0000000000 0.9999998874 0.0000000000 0.5366310938 0.7317450285 0.2305122683
0.0086036917 0.0000000000 0.9999976107 0.0000000000 0.5348776451 0.7327352225 0.2312404010
0.0086178333 0.0000000000 0.9999493187 0.0000000000 0.5331261885 0.7337197303 0.2319751630
0.0086319750 0.0000000000 0.9989260135 0.0000000000 0.5313771368 0.7346985228 0.2327165270
0.0086461167 0.0000000000 0.9777018978 0.0000000000 0.5296268307 0.7356715706 0.2334644660
0.0086602583 0.0000000000 0.6739495749 0.0000000000 0.5278753339 0.7366388449 0.2342189527
0.0086744000 0.0000000000 0.0887902105 0.0000000000 0.5261227105 0.7376003164 0.2349799596
0.0086885417 0.0000000000 0.0045725703 0.0000000000 0.5243690244 0.7385559564 0.2357474593
0.0087026833 0.0000000000 0.0002165015 0.0000000000 0.5226143396 0.7395057357 0.2365214240
0.0087168250 0.0000000000 0.0000102083 0.0000000000 0.5208587201 0.7404496257 0.2373018261
0.0087309667 0.0000000000 0.0000004812 0.0000000000 0.5191022301 0.7413875975 0.2380886376
0.0087451083 0.0000000000 0.0000000227 0.0000000000 0.5173449337 0.7423196223 0.2388818307
0.0087592500 0.0000000000 0.0000000011 0.0000000000 0.5155868949 0.7432456715 0.2396813773
0.0087733917 0.0000000000 0.0000000001 0.0000000000 0.5138281781 0.7441657165 0.2404872491
0.0087875333 0.0000000003 0.0000000003 0.0000000003 0.5120688473 0.7450797287 0.2412994178
0.0088016750 0.0000000066 0.0000000066 0.0000000066 0.5103089668 0.7459876796 0.2421178552
0.0088158167 0.0000001397 0.0000001397 0.0000001397 0.5085486008 0.7468895409 0.2429531454
0.0088299583 0.0000029639 0.0000029639 0.0000029639 0.5067878135 0.7477852841 0.2437962820
0.0088441000 0.0000628687 0.0000628687 0.0000628687 0.5050266692 0.7486748809 0.2446456052
0.0088582417 0.0013319213 0.0013319213 0.0013319213 0.5032652321 0.7495583032 0.2455010880
0.0088723833 0.0275129488 0.0275129488 0.0275129488 0.5015035664 0.7504355227 0.2463627035
0.0088865250 0.3750528821 0.3750528821 0.3750528821 0.4997417364 0.7513065114 0.2472304248
0.0089006667 0.9271693938 0.9271693938 0.9271693938 0.4979798062 0.7521712411 0.2481042246
0.0089148083 0.9963106176 0.9963106176 0.9963106176 0.4962178401 0.7530296840 0.2489840757
0.0089289500 0.9998254631 0.9998254631 0.9998254631 0.4944559023 0.7538818121 0.2498699509
0.0089430917 0.9999917707 0.9999917707 0.9999917707 0.4926940569 0.7547275976 0.2507618226
0.0089572333 0.9999996121 0.9999996121 0.9999996121 0.4909323680 0.7555670128 0.2516596635
0.0089713750 0.9999999817 0.9999999817 0.9999999817 0.4891708998 0.7564000299 0.2525634458
0.0089855167 0.9999999991 0.9999999991 0.9999999991 0.4874097164 0.7572266212 0.2534731419
0.0089996583 1.0000000000 1.0000000000 0.9999999999 0.4856488817 0.7580467594 0.2543887239
0.0090138000 1.0000000000 1.0000000000 0.9999999996 0.4838884599 0.7588604168 0.2553101640
0.0090279417 1.0000000000 1.0000000000 0.9999999918 0.4821285147 0.7596675661 0.2562374343
0.0090420833 1.0000000000 1.0000000000 0.9999998267 0.4803691103 0.7604681800 0.2571705065
0.0090562250 1.0000000000 1.0000000000 0.9999963233 0.4786103103 0.7612622311 0.2581093526
0.0090703667 1.0000000000 1.0000000000 0.9999220135 0.4768521786 0.7620496923 0.2590539443
0.0090845083 1.0000000000 1.0000000000 0.9983482993 0.4750947790 0.7628305366 0.2600042533
0.0090986500 1.0000000000 1.0000000000 0.9660949043 0.4733381752 0.7636047368 0.2609602511
0.0091127917 1.0000000000 1.0000000000 0.5732434423 0.4715824306 0.7643722661 0.2619219092
0.0091269333 1.0000000000 1.0000000000 0.0595521810 0.4698276090 0.7651330975 0.2628891991
0.0091410750 1.0000000000 1.0000000000 0.0029762714 0.4680737737 0.7658872044 0.2638620919
0.0091552167 1.0000000000 1.0000000000 0.0001407052 0.4663209881 0.7666345599 0.2648405589
0.0091693583 1.0000000000 1.0000000000 0.0000066340 0.4645693156 0.7673751376 0.2658245713
0.0091835000 1.0000000000 1.0000000000 0.0000003127 0.4628188194 0.7681089108 0.2668141001
0.0091976417 1.0000000000 1.0000000000 0.0000000147 0.4610695626 0.7688358532 0.2678091162
0.0092117833 1.0000000000 1.0000000000 0.0000000007 0.4593216082 0.7695559383 0.2688095906
0.0092259250 1.0000000000 1.0000000000 0.0000000000 0.4575750192 0.7702691399 0.2698154940
0.0092400667 1.0000000000 1.0000000000 0.0000000000 0.4558298584 0.7709754320 0.2708267970
0.0092542083 0.9999999993 1.0000000000 0.0000000000 0.4540861885 0.7716747882 0.2718434705
0.0092683500 0.9999999859 1.0000000000 0.0000000000 0.4523440722 0.7723671828 0.2728654848
0.0092824917 0.9999997008 1.0000000000 0.0000000000 0.4506035720 0.7730525898 0.2738928104
0.0092966333 0.9999936540 1.0000000000 0.0000000000 0.4488647503 0.7737309834 0.2749254177
0.0093107750 0.9998654012 1.0000000000 0.0000000000 0.4471276694 0.7744023379 0.2759632770
0.0093249167 0.9971525437 1.0000000000 0.0000000000 0.4453923913 0.7750666278 0.2770063585
0.0093390583 0.9428850074 1.0000000000 0.0000000000 0.4436589782 0.7757238275 0.2780546324
0.0093532000 0.4376457199 1.0000000000 0.0000000000 0.4419274919 0.7763739116 0.2791080686
0.0093673417 0.0353890531 1.0000000000 0.0000000000 0.4401979942 0.7770168549 0.2801666372
0.0093814833 0.0017265150 1.0000000000 0.0000000000 0.4384705466 0.7776526322 0.2812303080
0.0093956250 0.0000815248 1.0000000000 0.0000000000 0.4367452107 0.7782812184 0.2822990509
0.0094097667 0.0000038435 1.0000000000 0.0000000000 0.4350220478 0.7789025886 0.2833728356
0.0094239083 0.0000001812 1.0000000000 0.0000000000 0.4333011190 0.7795167178 0.2844516318
0.0094380500 0.0000000085 1.0000000000 0.0000000000 0.4315824855 0.7801235814 0.2855354090
0.0094521917 0.0000000004 1.0000000000 0.0000000000 0.4298662079 0.7807231546 0.2866241367
0.0094663333 0.0000000000 1.0000000000 0.0000000000 0.4281523471 0.7813154131 0.2877177845
0.0094804750 0.0000000000 1.0000000000 0.0000000000 0.4264409635 0.7819003324 0.2888163216
0.0094946167 0.0000000000 1.0000000000 0.0000000000 0.4247321176 0.7824778881 0.2899197174
0.0095087583 0.0000000000 1.0000000000 0.0000000000 0.4230258695 0.7830488221 0.2910279410
0.0095229000 0.0000000000 1.0000000000 0.0000000000 0.4213222792 0.7836130147 0.2921409616
0.0095370417 0.0000000000 1.0000000000 0.0000000000 0.4196214066 0.7841697721 0.2932587484
0.0095511833 0.0000000000 1.0000000000 0.0000000000 0.4179233112 0.7847190707 0.2943812703
0.0095653250 0.0000000000 1.0000000000 0.0000000000 0.4162280527 0.7852608869 0.2955084962
0.0095794667 0.0000000000 1.0000000000 0.0000000000 0.4145356902 0.7857951975 0.2966403950
0.0095936083 0.0000000000 1.0000000000 0.0000000000 0.4128462828 0.7863219793 0.2977769356
0.0096077500 0.0000000000 1.0000000000 0.0000000000 0.4111598894 0.7868412093 0.2989180867
0.0096218917 0.0000000000 1.0000000000 0.0000000000 0.4094765686 0.7873528644 0.3000638170
0.0096360333 0.0000000000 1.0000000000 0.0000000000 0.4077963790 0.7878569218 0.3012140950
0.0096501750 0.0000000000 1.0000000000 0.0000000000 0.4061193787 0.7883533590 0.3023688894
0.0096643167 0.0000000000 1.0000000000 0.0000000000 0.4044456259 0.7888421534 0.3035281686
0.0096784583 0.0000000000 1.0000000000 0.0000000000 0.4027751784 0.7893232825 0.3046919011
0.0096926000 0.0000000000 1.0000000000 0.0000000000 0.4011080937 0.7897967242 0.3058600553
0.0097067417 0.0000000000 1.0000000000 0.0000000000 0.3994444293 0.7902624562 0.3070325994
0.0097208833 0.0000000000 1.0000000000 0.0000000000 0.3977842423 0.7907204566 0.3082095018
0.0097350250 0.0000000000 1.0000000000 0.0000000000 0.3961275897 0.7911707036 0.3093907307
0.0097491667 0.0000000000 1.0000000000 0.0000000000 0.3944745282 0.7916131755 0.3105762541
0.0097633083 0.0000000000 0.9999999998 0.0000000000 0.3928251142 0.7920478507 0.3117660403
0.0097774500 0.0000000000 0.9999999961 0.0000000000 0.3911794039 0.7924747078 0.3129600573
0.0097915917 0.0000000000 0.9999999181 0.0000000000 0.3895374534 0.7928937255 0.3141582730
0.0098057333 0.0000000000 0.9999982624 0.0000000000 0.3878993185 0.7933048828 0.3153606554
0.0098198750 0.0000000000 0.9999631429 0.0000000000 0.3862699256 0.7937081586 0.3165671724
0.0098340167 0.0000000000 0.9992187436 0.0000000000 0.3846490681 0.7941035322 0.3177777919
0.0098481583 0.0000000000 0.9836850766 0.0000000000 0.3830321942 0.7944909829 0.3189924817
0.0098623000 0.0000000000 0.7397415253 0.0000000000 0.3814193600 0.7948704902 0.3202182722
0.0098764417 0.0000000000 0.1181596415 0.0000000000 0.3798106217 0.7952420338 0.3214515661
0.0098905833 0.0000000001 0.0062769495 0.0000000001 0.3782060348 0.7956055934 0.3226888363
0.0099047250 0.0000000012 0.0002976869 0.0000000012 0.3766056550 0.7959611491 0.3239300520
0.0099188667 0.0000000245 0.0000140619 0.0000000245 0.3750095373 0.7963086809 0.3251751826
0.0099330083 0.0000005196 0.0000011814 0.0000005196 0.3734177369 0.7966481691 0.3264241974
0.0099471500 0.0000110221 0.0000110533 0.0000110221 0.3718303082 0.7969795942 0.3276770654
0.0099612917 0.0002337558 0.0002337572 0.0002337558 0.3702473056 0.7973029369 0.3289337558
0.0099754333 0.0049352720 0.0049352721 0.0049352720 0.3686687834 0.7976181778 0.3301942379
0.0099895750 0.0951943136 0.0951943137 0.0951943136 0.3670947954 0.7979252979 0.3314584806
0.0100037167 0.6905731095 0.6905731095 0.6905731095 0.3655253949 0.7982242784 0.3327264531
0.0100178583 0.9793140976 0.9793140976 0.9793140976 0.3639606355 0.7985151005 0.3339981243
0.0100320000 0.9990052263 0.9990052263 0.9990052263 0.3624005699 0.7987977456 0.3352734632
0.0100461417 0.9999530603 0.9999530603 0.9999530603 0.3608452510 0.7990721954 0.3365524387
0.0100602833 0.9999977871 0.9999977871 0.9999977871 0.3592947310 0.7993384318 0.3378350198
0.0100744250 0.9999998957 0.9999998957 0.9999998957 0.3577490621 0.7995964365 0.3391211754
0.0100885667 0.9999999951 0.9999999951 0.9999999951 0.3562082961 0.7998461919 0.3404108743
0.0101027083 0.9999999998 0.9999999998 0.9999999998 0.3546724846 0.8000876802 0.3417040852
0.0101168500 1.0000000000 1.0000000000 1.0000000000 0.3531416786 0.8003208840 0.3430007770
0.0101309917 1.0000000000 1.0000000000 1.0000000000 0.3516159291 0.8005457858 0.3443009185
0.0101451333 1.0000000000 1.0000000000 1.0000000000 0.3500952867 0.8007623687 0.3456044782
0.0101592750 1.0000000000 1.0000000000 1.0000000000 0.3485798017 0.8009706155 0.3469114250
0.0101734167 1.0000000000 1.0000000000 1.0000000000 0.3470695241 0.8011705096 0.3482217274
0.0101875583 0.9999999999 1.0000000000 1.0000000000 0.3455645034 0.8013620344 0.3495353541
0.0102017000 0.9999999979 1.0000000000 1.0000000000 0.3440647892 0.8015451735 0.3508522736
0.0102158417 0.9999999565 1.0000000000 1.0000000000 0.3425704303 0.8017199107 0.3521724545
0.0102299833 0.9999990775 1.0000000000 1.0000000000 0.3410814756 0.8018862299 0.3534958654
0.0102441250 0.9999804324 1.0000000000 1.0000000000 0.3395979734 0.8020441154 0.3548224747
0.0102582667 0.9995850825 1.0000000000 1.0000000000 0.3381199718 0.8021935515 0.3561522509
0.0102724083 0.9912716804 1.0000000000 0.9999999998 0.3366475186 0.8023345227 0.3574851623
0.0102865500 0.8426150877 1.0000000000 0.9999999947 0.3351806611 0.8024670140 0.3588211775
0.0103006917 0.2015259647 1.0000000000 0.9999998879 0.3337194464 0.8025910101 0.3601602647
0.0103148333 0.0117581107 1.0000000000 0.9999976221 0.3322639214 0.8027064963 0.3615023923
0.0103289750 0.0005605764 1.0000000000 0.9999495603 0.3308141325 0.8028134579 0.3628475285
0.0103431167 0.0000264406 1.0000000000 0.9989311283 0.3293701257 0.8029118805 0.3641956417
0.0103572583 0.0000012465 1.0000000000 0.9778058472 0.3279319468 0.8030017499 0.3655467000
0.0103714000 0.0000000588 1.0000000000 0.6749988496 0.3264996413 0.8030830520 0.3669006717
0.0103855417 0.0000000028 1.0000000000 0.0891776248 0.3250732542 0.8031557731 0.3682575249
0.0103996833 0.0000000001 1.0000000000 0.0045943743 0.3236528304 0.8032198995 0.3696172277
0.0104138250 0.0000000000 1.0000000000 0.0002175384 0.3222384141 0.8032754178 0.3709797482
0.0104279667 0.0000000000 1.0000000000 0.0000102572 0.3208300494 0.8033223148 0.3723450545
0.0104421083 0.0000000000 1.0000000000 0.0000004835 0.3194277801 0.8033605776 0.3737131145
0.0104562500 0.0000000000 1.0000000000 0.0000000228 0.3180316496 0.8033901934 0.3750838962
0.0104703917 0.0000000000 1.0000000000 0.0000000011 0.3166417007 0.8034111496 0.3764573677
0.0104845333 0.0000000000 1.0000000000 0.0000000001 0.3152579763 0.8034234340 0.3778334967
0.0104986750 0.0000000000 1.0000000000 0.0000000000 0.3138805186 0.8034270345 0.3792122511
0.0105128167 0.0000000000 1.0000000000 0.0000000000 0.3125093695 0.8034219391 0.3805935988
0.0105269583 0.0000000000 1.0000000000 0.0000000000 0.3111445708 0.8034081363 0.3819775075
0.0105411000 0.0000000000 1.0000000000 0.0000000000 0.3097861635 0.8033856145 0.3833639450
0.0105552417 0.0000000000 1.0000000000 0.0000000000 0.3084341886 0.8033543626 0.3847528789
0.0105693833 0.0000000000 1.0000000000 0.0000000000 0.3070886867 0.8033143697 0.3861442770
0.0105835250 0.0000000000 1.0000000000 0.0000000000 0.3057496978 0.8032656249 0.3875381069
0.0105976667 0.0000000000 1.0000000000 0.0000000000 0.3044172618 0.8032081178 0.3889343361
0.0106118083 0.0000000000 1.0000000000 0.0000000000 0.3030914181 0.8031418380 0.3903329322
0.0106259500 0.0000000000 1.0000000000 0.0000000000 0.3017722059 0.8030672466 0.3917338627
0.0106400917 0.0000000000 1.0000000000 0.0000000000 0.3004596636 0.8029850726 0.3931370950
0.0106542333 0.0000000000 1.0000000000 0.0000000000 0.2991538298 0.8028940969 0.3945425966
0.0106683750 0.0000000000 1.0000000000 0.0000000000 0.2978547424 0.8027943105 0.3959503349
0.0106825167 0.0000000000 1.0000000000 0.0000000000 0.2965624389 0.8026857045 0.3973602771
0.0106966583 0.0000000000 1.0000000000 0.0000000000 0.2952769566 0.8025682704 0.3987723906
0.0107108000 0.0000000000 1.0000000000 0.0000000000 0.2939983324 0.8024419998 0.4001866426
0.0107249417 0.0000000000 1.0000000000 0.0000000000 0.2927266026 0.8023068848 0.4016030004
0.0107390833 0.0000000000 1.0000000000 0.0000000000 0.2914618034 0.8021629173 0.4030214311
0.0107532250 0.0000000000 1.0000000000 0.0000000000 0.2902039705 0.8020100899 0.4044419019
0.0107673667 0.0000000000 1.0000000000 0.0000000000 0.2889531393 0.8018483952 0.4058643799
0.0107815083 0.0000000000 1.0000000000 0.0000000000 0.2877093447 0.8016778262 0.4072888320
0.0107956500 0.0000000000 1.0000000000 0.0000000000 0.2864726213 0.8014983760 0.4087152254
0.0108097917 0.0000000000 1.0000000000 0.0000000000 0.2852430033 0.8013100381 0.4101435271
0.0108239333 0.0000000000 1.0000000000 0.0000000000 0.2840205245 0.8011128062 0.4115737039
0.0108380750 0.0000000000 1.0000000000 0.0000000000 0.2828052183 0.8009066741 0.4130057227
0.0108522167 0.0000000000 1.0000000000 0.0000000000 0.2815971179 0.8006916362 0.4144395506
0.0108663583 0.0000000000 1.0000000000 0.0000000000 0.2803962559 0.8004676870 0.4158751542
0.0108805000 0.0000000000 1.0000000000 0.0000000000 0.2792026645 0.8002348210 0.4173130667
0.0108946417 0.0000000000 0.9999999998 0.0000000000 0.2780163757 0.7999930335 0.4187604304
0.0109087833 0.0000000000 0.9999999953 0.0000000000 0.2768374210 0.7997423196 0.4202094716
0.0109229250 0.0000000000 0.9999999004 0.0000000000 0.2756658316 0.7994826750 0.4216601584
0.0109370667 0.0000000000 0.9999978876 0.0000000000 0.2745016381 0.7992140953 0.4231124587
0.0109512083 0.0000000000 0.9999551930 0.0000000000 0.2733448709 0.7989365768 0.4245663406
0.0109653500 0.0000000000 0.9990503832 0.0000000000 0.2721955601 0.7986501158 0.4260217720
0.0109794917 0.0000000000 0.9802354323 0.0000000000 0.2710537351 0.7983547089 0.4274787207
0.0109936333 0.0000000000 0.7004206912 0.0000000000 0.2699194252 0.7980503531 0.4289371548
0.0110077750 0.0000000002 0.0992757310 0.0000000002 0.2688002184 0.7977370456 0.4303970421
0.0110219167 0.0000000043 0.0051689816 0.0000000043 0.2676925225 0.7974147838 0.4318583504
0.0110360583 0.0000000911 0.0002449709 0.0000000911 0.2665924301 0.7970835655 0.4333210475
0.0110502000 0.0000019323 0.0000134790 0.0000019323 0.2654999704 0.7967433889 0.4347851013
0.0110643417 0.0000409876 0.0000415319 0.0000409876 0.2644151728 0.7963942521 0.4362504795
0.0110784833 0.0008687379 0.0008687635 0.0008687379 0.2633380658 0.7960361539 0.4377171499
0.0110926250 0.0181102670 0.0181102682 0.0181102670 0.2622686777 0.7956690931 0.4391850803
0.0111067667 0.2812236484 0.2812236485 0.2812236484 0.2612070366 0.7952930690 0.4406542383
0.0111209083 0.8924677907 0.8924677907 0.8924677907 0.2601531700 0.7949080810 0.4421245916
0.0111350500 0.9943520575 0.9943520575 0.9943520575 0.2591071049 0.7945141290 0.4435961081
0.0111491917 0.9997323065 0.9997323065 0.9997323065 0.2580688681 0.7941112130 0.4450687553
0.0111633333 0.9999873773 0.9999873773 0.9999873773 0.2570384861 0.7936993334 0.4465425009
0.0111774750 0.9999994048 0.9999994049 0.9999994049 0.2560159848 0.7932784909 0.4480173125
0.0111916167 0.9999999685 0.9999999719 0.9999999719 0.2550013897 0.7928486864 0.4494931579
0.0112057583 0.9999999246 0.9999999987 0.9999999987 0.2539947262 0.7924099213 0.4509700046
0.0112199000 0.9999984279 0.9999999999 0.9999999999 0.2529960189 0.7919621970 0.4524478203
0.0112340417 0.9999666547 1.0000000000 1.0000000000 0.2520052924 0.7915055156 0.4539265726
0.0112481833 0.9992931332 1.0000000000 1.0000000000 0.2510225707 0.7910398791 0.4554062291
0.0112623250 0.9852166677 1.0000000000 1.0000000000 0.2500478774 0.7905652901 0.4568867573
0.0112764667 0.7585527350 1.0000000000 1.0000000000 0.2490812357 0.7900817514 0.4583681250
0.0112906083 0.1289989673 1.0000000000 1.0000000000 0.2481226687 0.7895892661 0.4598502996
0.0113047500 0.0069334596 1.0000000000 1.0000000000 0.2471721987 0.7890878375 0.4613332488
0.0113188917 0.0003290280 1.0000000000 1.0000000000 0.2462298479 0.7885774695 0.4628169401
0.0113330333 0.0000155158 1.0000000000 1.0000000000 0.2452956380 0.7880581661 0.4643013412
0.0113471750 0.0000007314 1.0000000000 1.0000000000 0.2443695904 0.7875299315 0.4657864195
0.0113613167 0.0000000345 1.0000000000 1.0000000000 0.2434517260 0.7869927706 0.4672721426
0.0113754583 0.0000000016 1.0000000000 1.0000000000 0.2425420653 0.7864466882 0.4687584782
0.0113896000 0.0000000001 1.0000000000 1.0000000000 0.2416406286 0.7858916898 0.4702453937
0.0114037417 0.0000000000 1.0000000000 1.0000000000 0.2407474357 0.7853277808 0.4717328567
0.0114178833 0.0000000000 1.0000000000 1.0000000000 0.2398625060 0.7847549673 0.4732208348
0.0114320250 0.0000000000 1.0000000000 1.0000000000 0.2389858585 0.7841732555 0.4747092955
0.0114461667 0.0000000000 1.0000000000 1.0000000000 0.2381175120 0.7835826520 0.4761982063
0.0114603083 0.0000000000 1.0000000000 1.0000000000 0.2372574846 0.7829831637 0.4776875349
0.0114744500 0.0000000000 1.0000000000 1.0000000000 0.2364057943 0.7823747979 0.4791772486
0.0114885917 0.0000000000 1.0000000000 1.0000000000 0.2355624587 0.7817575621 0.4806673151
0.0115027333 0.0000000000 1.0000000000 1.0000000000 0.2347274948 0.7811314642 0.4821577018
0.0115168750 0.0000000000 1.0000000000 1.0000000000 0.2339009195 0.7804965124 0.4836483763
0.0115310167 0.0000000000 1.0000000000 1.0000000000 0.2330827491 0.7798527153 0.4851393061
0.0115451583 0.0000000000 1.0000000000 1.0000000000 0.2322729996 0.7792000817 0.4866304587
0.0115593000 0.0000000000 1.0000000000 0.9999999999 0.2314716867 0.7785386209 0.4881218016
0.0115734417 0.0000000000 1.0000000000 0.9999999982 0.2306788257 0.7778683423 0.4896133022
0.0115875833 0.0000000000 1.0000000000 0.9999999619 0.2298944314 0.7771892559 0.4911049281
0.0116017250 0.0000000000 1.0000000000 0.9999991909 0.2291185184 0.7765013718 0.4925966467
0.0116158667 0.0000000000 1.0000000000 0.9999828381 0.2283511008 0.7758047007 0.4940884255
0.0116300083 0.0000000000 1.0000000000 0.9996360754 0.2275921923 0.7750992533 0.4955802320
0.0116441500 0.0000000000 1.0000000000 0.9923365497 0.2268418065 0.7743850408 0.4970720335
0.0116582917 0.0000000000 1.0000000000 0.8592409718 0.2260999562 0.7736620749 0.4985637975
0.0116724333 0.0000000000 1.0000000000 0.2234627291 0.2253666542 0.7729303675 0.5000554914
0.0116865750 0.0000000000 1.0000000000 0.0133842765 0.2246419128 0.7721899306 0.5015470826
0.0117007167 0.0000000000 1.0000000000 0.0006391066 0.2239257438 0.7714407770 0.5030385386
0.0117148583 0.0000000000 1.0000000000 0.0000301468 0.2232181589 0.7706829195 0.5045298265
0.0117290000 0.0000000000 1.0000000000 0.0000014212 0.2225191692 0.7699163713 0.5060209139
0.0117431417 0.0000000000 1.0000000000 0.0000000670 0.2218287856 0.7691411461 0.5075117680
0.0117572833 0.0000000000 1.0000000000 0.0000000032 0.2211470185 0.7683572578 0.5090023562
0.0117714250 0.0000000000 1.0000000000 0.0000000001 0.2204738780 0.7675647207 0.5104926458
0.0117855667 0.0000000000 1.0000000000 0.0000000000 0.2198093738 0.7667648133 0.5119826040
0.0117997083 0.0000000000 1.0000000000 0.0000000000 0.2191535154 0.7659578759 0.5134721981
0.0118138500 0.0000000000 1.0000000000 0.0000000000 0.2185063116 0.7651423351 0.5149613953
0.0118279917 0.0000000000 1.0000000000 0.0000000000 0.2178677713 0.7643182072 0.5164501629
0.0118421333 0.0000000000 1.0000000000 0.0000000000 0.2172379026 0.7634855087 0.5179384680
0.0118562750 0.0000000000 1.0000000000 0.0000000000 0.2166167135 0.7626442563 0.5194262779
0.0118704167 0.0000000000 1.0000000000 0.0000000000 0.2160042116 0.7617944671 0.5209135596
0.0118845583 0.0000000000 1.0000000000 0.0000000000 0.2154004040 0.7609361588 0.5224002803
