t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,SynchronousMachine_machine_1_omega,SynchronousMachine_machine_1_te,SynchronousMachine_machine_1_ia,SynchronousMachine_machine_1_p,LineLumped_line_1_2_i12a
7.3899999999999999e-01,-1.5237074266663293e+05,2.8223804388597887e+05,-1.3033257065073666e+05,-1.3337233346513682e+05,2.8220281296023360e+05,-1.5042641699029822e+05,1.0000031250059744e+00,4.7895969176045206e-01,-3.6613624281376138e+02,2.4069348700996056e+08,-3.1760740757005402e+02
7.3950000000000005e-01,-1.9405813841090520e+05,2.7485423679857486e+05,-8.1273716638653816e+04,-1.7704131276217796e+05,2.7847573558544583e+05,-1.0264618451725825e+05,1.0000033164902267e+00,4.7414103978485134e-01,-4.3789943170568279e+02,2.3813099514673111e+08,-3.9750619207566075e+02
7.3999999999999999e-01,-2.2883575993689609e+05,2.5771781192841232e+05,-2.9354670126035518e+04,-2.1440251573907139e+05,2.6486020612306945e+05,-5.1241838100167304e+04,1.0000038118020138e+00,4.7007350382797336e-01,-4.9408267479909034e+02,2.3574536853071344e+08,-4.6325084820579002e+02
7.4050000000000005e-01,-2.5547941559240388e+05,2.3145569476959534e+05,2.3573059581488378e+04,-2.4413589509587956e+05,2.4185811033434555e+05,1.9490158878410302e+03,1.0000045399626027e+00,4.6732980828288800e-01,-5.3272723810174944e+02,2.3387399217428386e+08,-5.1253236390981897e+02
7.4099999999999999e-01,-2.7306157106290775e+05,1.9701670890023108e+05,7.5632069974499682e+04,-2.6520180846754805e+05,2.1030494510793811e+05,5.5034577911842593e+04,1.0000053973544611e+00,4.6629204544088493e-01,-5.5250656999752118e+02,2.3277900112807968e+08,-5.4364118408095760e+02
7.4150000000000005e-01,-2.8097900752987224e+05,1.5563215749901455e+05,1.2498623664539887e+05,-2.7687344409236975e+05,1.7133370905260713e+05,1.0613816355308236e+05,1.0000062625436603e+00,4.6709981695023844e-01,-5.5275987915677774e+02,2.3261085141837829e+08,-5.5551618649005127e+02
7.4199999999999999e-01,-2.7896802991682611e+05,1.0876877560845636e+05,1.6990313502884851e+05,-2.7875641772744566e+05,1.2633005277220742e+05,1.5346334609764707e+05,1.0000070134203625e+00,4.6963401662799936e-01,-5.3350316583474660e+02,2.3338903980590636e+08,-5.4776947458377970e+02
7.4250000000000005e-01,-2.6710866323998541e+05,5.8076676192778781e+04,2.0881037946203336e+05,-2.7079682534806326e+05,7.6881750698153555e+04,1.9535314805801614e+05,1.0000075442043572e+00,4.7353662878568853e-01,-4.9542122129428304e+02,2.3500161398200837e+08,-5.2069010686498405e+02
7.4299999999999999e-01,-2.4581920570948478e+05,5.3341139658191469e+03,2.4034551670466422e+05,-2.5327929736756353e+05,2.4724595143462546e+04,2.3034265305649480e+05,1.0000077800107041e+00,4.7826209508181955e-01,-4.3984281672186887e+02,2.3722231838541350e+08,-4.7522962329269092e+02
7.4350000000000005e-01,-2.1584205044793338e+05,-4.7610091320102947e+04,2.6339944463136070e+05,-2.2681620682041167e+05,-2.8314098214044836e+04,2.5720506067935092e+05,1.0000076870875541e+00,4.8315249969720397e-01,-3.6870000055489896e+02,2.3974220014790064e+08,-4.1297088064436667e+02
7.4399999999999999e-01,-1.7822102405191155e+05,-9.8896040915775899e+04,2.7715328224886925e+05,-1.9232853669441649e+05,-8.0373997583553064e+04,2.7499130675887188e+05,1.0000072774401274e+00,4.8752686524095634e-01,-2.8447086100630634e+02,2.4221140891203061e+08,-3.3608046474897213e+02
7.4450000000000005e-01,-1.3426993219824784e+05,-1.4671387021800136e+05,2.8110802807962178e+05,-1.5101829335178324e+05,-1.2962198077550381e+05,2.8306292240911740e+05,1.0000066072483549e+00,4.9077366217858487e-01,-1.9010457821304109e+02,2.4428615135204288e+08,-2.4724377666534718e+02
7.4500000000000000e-01,-8.5531825747423092e+04,-1.8936567798889059e+05,2.7510581731113401e+05,-1.0433193568176839e+05,-1.7431367290078747e+05,2.8111718628312642e+05,1.0000057692443407e+00,4.9243519252034207e-01,-8.8927611292938622e+01,2.4567538739616761e+08,-1.4958167580127997e+02
7.4550000000000005e-01,-3.3728678365416636e+04,-2.2532681547837058e+05,2.5934094443428304e+05,-5.3914374801088277e+04,-2.1285507890838143e+05,2.6920295427484432e+05,1.0000048799779706e+00,4.9227276717887758e-01,1.5468807351557187e+01,2.4618151368639114e+08,-4.6548129810158862e+01
7.4600000000000000e-01,1.9298078004227067e+04,-2.5330402857873880e+05,2.3435867857278298e+05,-1.5535654656234278e+03,-2.4386227378118716e+05,2.4772510398469021e+05,1.0000040636054848e+00,4.9030306015803077e-01,1.1935775401929956e+02,2.4572942915312946e+08,5.8190087568960109e+01
7.4650000000000005e-01,7.1654620868585480e+04,-2.7228724989353830e+05,2.0104012530913544e+05,5.0883281336490618e+04,-2.6621610949433374e+05,2.1743558177578833e+05,1.0000034343923496e+00,4.8679907267036709e-01,2.1901731047989600e+02,2.4437923248432559e+08,1.6088823367872990e+02
7.4700000000000000e-01,1.2146655263191542e+05,-2.8159133652110945e+05,1.6057234067561847e+05,1.0151958003015759e+05,-2.7910833397034829e+05,1.7940965564904353e+05,1.0000030804167530e+00,4.8225379803759982e-01,3.1087543548520733e+02,2.4231962887117440e+08,2.5786686787024661e+02
7.4750000000000005e-01,1.6695148122475849e+05,-2.8088440723193082e+05,1.1440423337873888e+05,1.4854177856889216e+05,-2.8207543221279769e+05,1.3500723044296770e+05,1.0000030508939273e+00,4.7731057091809131e-01,3.9164971667523264e+02,2.3984197027480134e+08,3.4565524247839721e+02
7.4800000000000000e-01,2.0648781922740323e+05,-2.7020037746836146e+05,6.4190432669541573e+04,1.9026986665769885e+05,-2.7501728860796499e+05,8.5820688892776016e+04,1.0000033490680513e+00,4.7267003490825510e-01,4.5847275601181195e+02,2.3729822654971263e+08,4.2112551171830978e+02
7.4850000000000005e-01,2.3867549331535702e+05,-2.4993497155551749e+05,1.1726620850731466e+04,2.2522143619917505e+05,-2.5819919406000135e+05,3.3612347293422536e+04,1.0000039317799232e+00,4.6898823904997006e-01,5.0899561387144570e+02,2.3504937555570984e+08,4.8160926189669794e+02
7.4900000000000000e-01,2.6238534108916100e+05,-2.2082621771575208e+05,-4.1119389681102046e+04,2.5216550806712208e+05,-2.3223760195716709e+05,-1.9754275291773676e+04,1.0000047157609975e+00,4.6678211790699342e-01,5.4146507959806866e+02,2.3341265048100179e+08,5.2499030685229366e+02
7.4950000000000006e-01,2.7679552908280521e+05,-1.8392194499474764e+05,-9.2476690706601512e+04,2.7016379423629947e+05,-1.9807171676411151e+05,-7.2384871447663798e+04,1.0000055896418856e+00,4.6635698401366565e-01,5.5477403839899318e+02,2.3261622073541477e+08,5.4977110645447567e+02
7.5000000000000000e-01,2.8141470895529591e+05,-1.4053734032262847e+05,-1.4053701289794207e+05,2.7859821136566793e+05,-1.5692378936742165e+05,-1.2242231919641810e+05,1.0000064298006266e+00,4.6776652702747629e-01,5.4848760363950782e+02,2.3276811626523852e+08,5.5511259887469225e+02
7.5050000000000006e-01,2.7609444876287872e+05,-9.2206609976258143e+04,-1.8361556989217584e+05,2.7718826626533951e+05,-1.1025325738823526e+05,-1.6811059928335232e+05,1.0000071177123151e+00,4.7080800565806502e-01,5.2284655280191555e+02,2.3384360975486076e+08,5.4085550900519218e+02
7.5100000000000000e-01,2.6102806563846499e+05,-4.0628685295384712e+04,-2.2020440283009355e+05,2.6599498729478929e+05,-5.9703744134626497e+04,-2.0785226207886342e+05,1.0000075565404194e+00,4.7505253658519953e-01,4.7875212797437950e+02,2.3568874522629902e+08,5.0751081764952329e+02
7.5150000000000006e-01,2.3674437983494488e+05,1.2388231938566450e+04,-2.4902159234731650e+05,2.4541089241618829e+05,-7.0467209446441175e+03,-2.4025526007334958e+05,1.0000076842288157e+00,4.7990880049519408e-01,4.1774058153263434e+02,2.3804655334691125e+08,4.5624280408483003e+02
7.5200000000000000e-01,2.0408809365980752e+05,6.4985223641068937e+04,-2.6905017769174633e+05,2.1615535088903035e+05,4.5872346335641894e+04,-2.6418229459448560e+05,1.0000074820929652e+00,4.8470087044480104e-01,3.4193341280063350e+02,2.4058860635509759e+08,3.8883739532998908e+02
7.5250000000000006e-01,1.6419836168879730e+05,1.1531168351481143e+05,-2.7957585776687274e+05,1.7924608802022130e+05,9.7195434533000458e+04,-2.7878413229361014e+05,1.0000069773133917e+00,4.8876135493733469e-01,2.5397599118621324e+02,2.4296298169921198e+08,3.0764164397796651e+02
7.5300000000000000e-01,1.1846956677601805e+05,1.6158848611048644e+05,-2.8021090065797797e+05,1.3597184485550554e+05,1.4511191494431914e+05,-2.8353232064810279e+05,1.0000062393857383e+00,4.9152067070838468e-01,1.5695362592156548e+02,2.4483753726413327e+08,2.1549705862467161e+02
7.5350000000000006e-01,6.8511095573066355e+04,2.0216856338596402e+05,-2.7091461492702755e+05,8.7850272018206757e+04,1.8792092737756966e+05,-2.7823977602673846e+05,1.0000053706052934e+00,4.9258843721837769e-01,5.4294877364573466e+01,2.4594875885233083e+08,1.1564696501685307e+02
7.5400000000000000e-01,1.6091236141573077e+04,2.3559842411594203e+05,-2.5199877300492988e+05,3.6580906963237190e+04,2.2409199541574705e+05,-2.6307442209022294e+05,1.0000044919764877e+00,4.9180852627745858e-01,-5.0349313149895075e+01,2.4613710227433932e+08,1.1630997195518574e+01
7.5450000000000006e-01,-3.6922976499880002e+04,2.6067375508137533e+05,-2.2412328012638670e+05,-1.6014741336929623e+04,2.5232383945120516e+05,-2.3855837366130578e+05,1.0000037262932393e+00,4.8928497819958627e-01,-1.5323717408823993e+02,2.4537221822558644e+08,-9.2843021128622681e+01
7.5500000000000000e-01,-8.8636371085010833e+04,2.7648890002362285e+05,-1.8827510536162023e+05,-6.8058116357202991e+04,2.7159631546546303e+05,-2.0555491603901406e+05,1.0000031807677814e+00,4.8536989031406974e-01,-2.5068108060210670e+02,2.4375875090963447e+08,-1.9403555223479472e+02
7.5550000000000006e-01,-1.3719703381892905e+05,2.8247400336792460e+05,-1.4573432070664619e+05,-1.1768578002854279e+05,2.8121309330842993e+05,-1.6523912163518387e+05,1.0000029316882375e+00,4.8061554249912242e-01,-3.3919020680787219e+02,2.4152339231339234e+08,-2.8832141896899316e+02
7.5600000000000001e-01,-1.8086901558823133e+05,2.7841863776103244e+05,-9.8025045391343388e+04,-1.6312094962356501e+05,2.8083052149664692e+05,-1.1905487774803216e+05,1.0000030134150257e+00,4.7569549412774376e-01,-4.1560783658295287e+02,2.3898304732029617e+08,-3.7232969382915235e+02
7.5650000000000006e-01,-2.1809823465411182e+05,2.6447854871227266e+05,-4.6856521351053008e+04,-2.0274293606932854e+05,2.7047094802795904e+05,-6.8658510251681364e+04,1.0000034134278324e+00,4.7130678318572383e-01,-4.7722892689796083e+02,2.3649860583983526e+08,-4.4307411337647414e+02
7.5700000000000001e-01,-2.4757015976493389e+05,2.4116650639464607e+05,5.9438510241826161e+03,-2.3514768417104552e+05,2.5051907510475771e+05,-1.5853937457847889e+04,1.0000040741814573e+00,4.6806880079169594e-01,-5.2189615066475517e+02,2.3442218787508249e+08,-4.9806114083542116e+02
7.5750000000000006e-01,-2.6825465300142142e+05,2.0932795939955139e+05,5.8499601452872324e+04,-2.5919792892561483e+05,2.2170273459476698e+05,3.7477305819956746e+04,1.0000049014701196e+00,4.6643452286910053e-01,-5.4806723242096780e+02,2.3304572576325372e+08,-5.3537495785727333e+02
7.5800000000000001e-01,-2.7943820402558369e+05,1.7010504741802128e+05,1.0895369182118359e+05,-2.7405981922701071e+05,1.8506044497173990e+05,8.9445984893421817e+04,1.0000057779542522e+00,4.6662798220890600e-01,-5.5485745998865730e+02,2.3255998200860718e+08,-5.5373442146448906e+02
7.5850000000000006e-01,-2.8074300647462421e+05,1.2489162414646176e+05,1.5553253973314349e+05,-2.7922681176522677e+05,1.4189905922275066e+05,1.3822205843688513e+05,1.0000065798039151e+00,4.6861576305074282e-01,-5.4205723035664482e+02,2.3302902558903682e+08,-5.5252602877861636e+02
7.5900000000000001e-01,-2.7213473453955801e+05,7.5282731527447351e+04,1.9660461449956254e+05,-2.7453129668545269e+05,9.3744880647268757e+04,1.8209591068937402e+05,1.0000071940164474e+00,4.7211518422600735e-01,-5.1013060009504403e+02,2.3438364369849965e+08,-5.3181399961508248e+02
7.5950000000000006e-01,-2.5392013834759855e+05,2.3020205930489821e+04,2.3073234865559102e+05,-2.6014592005848658e+05,4.2290558662335839e+04,2.1953320865607503e+05,1.0000075340300316e+00,4.7663578757100489e-01,-4.6019541735484052e+02,2.3643275719836572e+08,-4.9233187156553265e+02
7.6000000000000001e-01,-2.2673573378130555e+05,-3.0064108210466551e+04,2.5671783852978967e+05,-2.3657556161043077e+05,-1.0660679205016806e+04,2.4922309910479677e+05,1.0000075515792066e+00,4.8154767068506943e-01,-3.9398836518307866e+02,2.3889075104381645e+08,-4.3545658672646465e+02
7.6050000000000006e-01,-1.9152797418388352e+05,-8.2107302928140969e+04,2.7364181964120298e+05,-2.0464104213308793e+05,-6.3252895153987920e+04,2.7011999637061637e+05,1.0000072432904772e+00,4.8616717789513086e-01,-3.1381294399811367e+02,2.4141631461705175e+08,-3.6316663474572391e+02
7.6100000000000001e-01,-1.4952476954312494e+05,-1.3127596724421301e+05,2.8089593261844525e+05,-1.6545433757037664e+05,-1.1363710976238742e+05,2.8147874844114832e+05,1.0000066511868053e+00,4.8984964188704588e-01,-2.2247094545961889e+02,2.4365833149905798e+08,-2.7798285374011760e+02
7.6150000000000007e-01,-1.0219792021438887e+05,-1.7582803273329831e+05,2.7820687013841572e+05,-1.2038511165699878e+05,-1.6003251291466958e+05,2.8288252098802006e+05,1.0000058570121335e+00,4.9207770159728625e-01,-1.2317465046815560e+02,2.4530324331222919e+08,-1.8289149494180205e+02
7.6200000000000001e-01,-5.1215951805523364e+04,-2.1417444273454743e+05,2.6565110689812363e+05,-7.1017851452273593e+04,-2.0078822471703522e+05,2.7426193761183810e+05,1.0000049710509418e+00,4.9253407552434753e-01,-1.9440743796546251e+01,2.4611841032930890e+08,-8.1248035126790242e+01
7.6250000000000007e-01,1.6123688662832931e+03,-2.4493872488262938e+05,2.4365793099531755e+05,-1.9099566594166135e+04,-2.3444394349783094e+05,2.5590355787084936e+05,1.0000041168552467e+00,4.9114841309840102e-01,8.5033939292490032e+01,2.4598561520517480e+08,2.3337259003177749e+01
7.6300000000000001e-01,5.4402873635885422e+04,-2.6701124625659495e+05,2.1299916329677572e+05,3.3521418294935436e+04,-2.5978668213360748e+05,2.2844559287735730e+05,1.0000034139072154e+00,4.8811054050783370e-01,1.8650968587943305e+02,2.4491966543413299e+08,1.2713000223983256e+02
7.6350000000000007e-01,1.0526656342761678e+05,-2.7959475370421953e+05,1.7476414238964417e+05,8.4963634189373231e+04,-2.7590017864760826e+05,1.9285916429747542e+05,1.0000029606427427e+00,4.8384639526883805e-01,2.8134860899405419e+02,2.4306837844146293e+08,2.2641285916711695e+02
7.6400000000000001e-01,1.5238248575554622e+05,-2.8223745725934167e+05,1.3032025162493692e+05,1.3338451116187379e+05,-2.8220319281016936e+05,1.5041452525383994e+05,1.0000028203211866e+00,4.7895867088613264e-01,3.6615693218168218e+02,2.4069289214237174e+08,3.1763003215282356e+02
7.6450000000000007e-01,1.9406824332337614e+05,-2.7485104541730927e+05,8.1260416034669950e+04,1.7705202344230519e+05,-2.7847348766636150e+05,1.0263311799623448e+05,1.0000030118916996e+00,4.7414012898230912e-01,4.3791634647670548e+02,2.3813039965602896e+08,3.9752543932967734e+02
7.6500000000000001e-01,2.2884388104582252e+05,-2.5771213310546210e+05,2.9340871114115096e+04,2.1441138380016875e+05,-2.6485541927420063e+05,5.1228066888846079e+04,1.0000035072766069e+00,4.7007287181657437e-01,4.9409521309877920e+02,2.3574486722960600e+08,4.6326605658413348e+02
7.6550000000000007e-01,2.5548526635456173e+05,-2.3144774632757218e+05,-2.3586871243665406e+04,2.4414261301550679e+05,-2.4185096660145896e+05,-1.9629994991408373e+03,1.0000042354869847e+00,4.6732958229636729e-01,5.3273499263625808e+02,2.3387366432326868e+08,5.1254300426950579e+02
7.6600000000000001e-01,2.7306496098015987e+05,-1.9700677653119757e+05,-7.5645400198113100e+04,2.6520614802581322e+05,-2.1029570697972216e+05,-5.5048277320628113e+04,1.0000050928983575e+00,4.6629229483096601e-01,5.5250927269825900e+02,2.3277890170649973e+08,5.4364690734867645e+02
7.6650000000000007e-01,2.8097982155260933e+05,-1.5562060372476128e+05,-1.2499862370586240e+05,2.7687526260295318e+05,-1.7132271217673359e+05,-1.0615109739140458e+05,1.0000059580745226e+00,4.6710054332742812e-01,5.5275746942933870e+02,2.3261100212193710e+08,5.5551680648930733e+02
7.6700000000000002e-01,2.7896625400895049e+05,-1.0875600654735058e+05,-1.6991414296110507e+05,2.7875566107545677e+05,-1.2631768862433774e+05,-1.5347506340229124e+05,1.0000067089078459e+00,4.6963515586150600e-01,5.3349573177477987e+02,2.3338942779394522e+08,5.4776499148278060e+02
7.6750000000000007e-01,2.6710436244493508e+05,-5.8063147064131510e+04,-2.0881963171604587e+05,2.7079352828954154e+05,-7.6868456920149401e+04,-1.9536324335613515e+05,1.0000072396246782e+00,4.7353805998657578e-01,4.9540904689248015e+02,2.3500219397802797e+08,5.2068068933253335e+02
7.6800000000000002e-01,2.4581254057935026e+05,-5.3202968165819011e+03,-2.4035268778900741e+05,2.5327358220863249e+05,-2.4710840516343796e+04,-2.3035077544025469e+05,1.0000074753493906e+00,4.7826365609492327e-01,4.3982632511552629e+02,2.3722301784413448e+08,4.7521561427998085e+02
7.6849999999999996e-01,2.1583325426629794e+05,4.7623708434090746e+04,-2.6340429145750805e+05,2.2680827700751839e+05,2.8327832496703351e+04,-2.5721093063607355e+05,1.0000073823420226e+00,4.8315401437670608e-01,3.6867978501223530e+02,2.3974293230394420e+08,4.1295277327818638e+02
7.6900000000000002e-01,1.7821041148457013e+05,9.8908983519494359e+04,-2.7715563264508004e+05,1.9231867399852182e+05,8.0387229378524906e+04,-2.7499472082837689e+05,1.0000069726196610e+00,4.8752816123622761e-01,2.8444762554540551e+02,2.4221208112256160e+08,3.3605890354740984e+02
7.6949999999999996e-01,1.3425787526347715e+05,1.4672567836504482e+05,-2.8110780432494753e+05,1.5100684580930907e+05,1.2963424411417966e+05,-2.8306376193212974e+05,1.0000063023729697e+00,4.9077459766357201e-01,1.9007915401413135e+02,2.4428667968173525e+08,2.4721951959868531e+02
7.7000000000000002e-01,8.5518755356188383e+04,1.8937593742476334e+05,-2.7510302474019455e+05,1.0431930842808206e+05,1.7432453523077036e+05,-2.8111542227705778e+05,1.0000054643417948e+00,4.9243567541840005e-01,8.8900894233810988e+01,2.4567570688227925e+08,1.4955558643714105e+02
7.7049999999999996e-01,3.3715056056699264e+04,2.2533515891645153e+05,-2.5933568671440135e+05,5.3901016882408418e+04,2.1286415393498991e+05,-2.6919865003227734e+05,1.0000045750803466e+00,4.9227276847476076e-01,-1.5495857030668464e+01,2.4618158853270164e+08,4.6521134778356910e+01
7.7100000000000002e-01,-1.9311761870771516e+04,2.5331016404462466e+05,-2.3435114370604960e+05,1.5399533708037955e+03,2.4386924301257922e+05,-2.4771841766313283e+05,1.0000037587442197e+00,4.9030261779581397e-01,-1.1938417491969750e+02,2.4572925837471393e+08,-5.8217020930372129e+01
7.7149999999999996e-01,-7.1667881500981428e+04,2.7229095675027696e+05,-2.0103058575855856e+05,-5.0896661376880089e+04,2.6622071938747913e+05,-2.1742674795474668e+05,1.0000031295946614e+00,4.8679828905223221e-01,-2.1904215214004668e+02,2.4437884796543643e+08,-1.6091414533445956e+02
7.7200000000000002e-01,-1.2147891293129216e+05,2.8159249006309168e+05,-1.6056113999609274e+05,-1.0153225077577472e+05,2.7911042842932174e+05,-1.7939899716531247e+05,1.0000027757007639e+00,4.8225282362207633e-01,-3.1089781794516620e+02,2.4231909514165711e+08,-2.5789083193012192e+02
7.7249999999999996e-01,-1.6696250403425682e+05,2.8088297114713868e+05,-1.1439178013438436e+05,-1.4855328717941546e+05,2.8207494226281787e+05,-1.3499513481712941e+05,1.0000027462663927e+00,4.7730958311445626e-01,-3.9166884270453505e+02,2.3984137251540732e+08,-3.4567640303467584e+02
7.7300000000000002e-01,-2.0649711571835860e+05,2.7019641560935869e+05,-6.4177171702625943e+04,-1.9027980536892804e+05,2.7501423772038153e+05,-8.5807590109979545e+04,1.0000030445243735e+00,4.7266921289798558e-01,-4.5848796582170769e+02,2.3729766039151689e+08,-4.2114313312302761e+02
7.7349999999999997e-01,-2.3868274067850376e+05,2.4992863099088098e+05,-1.1713029272955837e+04,-2.2522945903204160e+05,2.5819370325653939e+05,-3.3598717160324319e+04,1.0000036273036716e+00,4.6898774113127545e-01,-5.0900638418785110e+02,2.3504893108090588e+08,-4.8162272854954011e+02
7.7400000000000002e-01,-2.6239029184303823e+05,2.2081773846113225e+05,4.1132830342700843e+04,-2.5217133940938237e+05,2.3222987777353599e+05,1.9767950964637843e+04,1.0000044113264621e+00,4.6678204702318932e-01,-5.4147105056121291e+02,2.3341239896156779e+08,-5.2499916665294222e+02
7.7449999999999997e-01,-2.7679801823735371e+05,1.8391163141823685e+05,9.2489505157401232e+04,-2.7016723715320014e+05,1.9806204167776898e+05,7.2398108188769096e+04,1.0000052852183843e+00,4.6635738695190121e-01,-5.5477501684201866e+02,2.3261620388309252e+08,-5.4977505967370860e+02
7.7500000000000002e-01,-2.8141487756558566e+05,1.4052570103199489e+05,1.4054882417887761e+05,-2.7859968942163594e+05,1.5691281748680540e+05,1.2243488308660527e+05,1.0000061253709100e+00,4.6776701332346765e-01,-5.4848310728309775e+02,2.3276832385793090e+08,-5.5511229018035169e+02
7.7549999999999997e-01,-2.7609190352513472e+05,9.2193835644414852e+04,1.8362581661115898e+05,-2.7718755191228964e+05,1.1024112609194183e+05,1.6812212208530962e+05,1.0000068133087798e+00,4.7080821587545252e-01,-5.2283623384709563e+02,2.3384353120810553e+08,-5.4084937258573018e+02
7.7600000000000002e-01,-2.6102304293961116e+05,4.0615177687616153e+04,2.2021292397495231e+05,-2.6599055510368856e+05,5.9690280543258443e+04,2.0786141527196212e+05,1.0000072521220678e+00,4.7505332340543821e-01,-4.7873761255285422e+02,2.3568903104521003e+08,-5.0749888077436123e+02
7.7649999999999997e-01,-2.3673673205831862e+05,-1.2401977559859220e+04,2.4902772035437217e+05,-2.4540430264209714e+05,7.0329944879596987e+03,2.4026249689513861e+05,1.0000073797699887e+00,4.7991002163905810e-01,-4.1772263255691126e+02,2.3804686168022394e+08,-4.5622726633368410e+02
7.7700000000000002e-01,-2.0407888793244481e+05,-6.4998410207507884e+04,2.6905418712929281e+05,-2.1614668070310200e+05,-4.5885808753184610e+04,2.6418716284194775e+05,1.0000071775565826e+00,4.8470238241284141e-01,-3.4191275559985343e+02,2.4058941575538984e+08,-3.8881829392840064e+02
7.7749999999999997e-01,-1.6418736655079824e+05,-1.1532406529221563e+05,2.7957726330849237e+05,-1.7923594177792521e+05,-9.7208101624371033e+04,2.7878668754176243e+05,1.0000066727122860e+00,4.8876248353059276e-01,-2.5395250244499744e+02,2.4296353946485510e+08,-3.0761976294778458e+02
7.7800000000000002e-01,-1.1845746694847723e+05,-1.6159954340562382e+05,2.8020988101204514e+05,-1.3596018228417815e+05,-1.4512349935134617e+05,2.8353225948341424e+05,1.0000059347398798e+00,4.9152147373711030e-01,-1.5692831463765157e+02,2.4483802946747908e+08,-2.1547258119079132e+02
7.7849999999999997e-01,-6.8498004779873838e+04,-2.0217804089217327e+05,2.7091101743002591e+05,-8.7837666091510735e+04,-1.8793099902254346e+05,2.7823722864889150e+05,1.0000050659462196e+00,4.9258873715845036e-01,-5.4268387400938892e+01,2.4594896413241467e+08,-1.1562106040358951e+02
7.7900000000000003e-01,-1.6077842524263464e+04,-2.3560589587912735e+05,2.5199287224120900e+05,-3.6567638393066423e+04,-2.2410024322071858e+05,2.6306937668860960e+05,1.0000041873342111e+00,4.9180840353129002e-01,5.0375717298542313e+01,2.4613710961523220e+08,-1.1604361889243457e+01
7.7949999999999997e-01,3.6936346318911215e+04,-2.6067901297832004e+05,2.2411517882266021e+05,1.6028049049336916e+04,-2.5232992236214067e+05,2.3855109597929791e+05,1.0000034216977787e+00,4.8928442678510414e-01,1.5326273034051243e+02,2.4537198279065543e+08,9.2869171351070051e+01
7.8000000000000003e-01,8.8649111399143483e+04,-2.7649170239296724e+05,1.8826518260512844e+05,6.8071081791424745e+04,-2.7160003537659161e+05,2.0554560608087364e+05,1.0000028762440409e+00,4.8536904108876427e-01,2.5070469199261635e+02,2.4375831473019725e+08,1.9406046965841531e+02
7.8049999999999997e-01,1.3720877939696042e+05,-2.8247429309515719e+05,1.4572286670086047e+05,1.1769785689469596e+05,-2.8121430034499982e+05,1.6522816271698280e+05,1.0000026272509293e+00,4.8061456042933914e-01,3.3921120237806400e+02,2.4152284248152980e+08,2.8834405276965805e+02
7.8100000000000003e-01,1.8087928714547367e+05,-2.7841638464643038e+05,9.8012527872865816e+04,1.6313177424095792e+05,-2.8082919470776973e+05,1.1904263006644741e+05,1.0000027090677845e+00,4.7569455192186694e-01,4.1562534504476787e+02,2.3898244927639595e+08,3.7234939064708095e+02
7.8149999999999997e-01,2.1810671897651043e+05,-2.6447386719112238e+05,4.6843347770559129e+04,2.0275207771126769e+05,-2.7046713573553326e+05,6.8645443308708665e+04,1.0000031091612160e+00,4.7130607532246027e-01,4.7724246580099498e+02,2.3649808785355452e+08,4.4309006503716023e+02
7.8200000000000003e-01,2.4757653226091404e+05,-2.4115955419677155e+05,-5.9571769326794329e+03,2.3515486197505664e+05,-2.5051292779719952e+05,1.5840499339871822e+04,1.0000037699761377e+00,4.6806844813783649e-01,5.2190516025131240e+02,2.3442180437973779e+08,4.9807289773681526e+02
7.8249999999999997e-01,2.6825871830206999e+05,-2.0931901144030999e+05,-5.8512630315862989e+04,2.5920287924386590e+05,-2.2169448973832576e+05,-3.7490621356101110e+04,1.0000045972975951e+00,4.6643461661642793e-01,5.4807149038174248e+02,2.3304555970769832e+08,5.3538205469838340e+02
7.8300000000000003e-01,2.7943981686482730e+05,-1.7009441293343119e+05,-1.0896594754491736e+05,2.7406238771123649e+05,-1.8505039347206024e+05,-8.9458717282851867e+04,1.0000054737840864e+00,4.6662853166480645e-01,5.5485676243534556e+02,2.3256004310576689e+08,5.5373666943244541e+02
7.8349999999999997e-01,2.8074212457852811e+05,-1.2487969178357715e+05,-1.5554361229997373e+05,2.7922690573670797e+05,-1.4188756433687889e+05,-1.3823375841222855e+05,1.0000062756057579e+00,4.6861673919190261e-01,5.4205168620363565e+02,2.3302932796073171e+08,5.5252333398159601e+02
7.8400000000000003e-01,2.7213139439713908e+05,-7.5269915363085718e+04,-1.9661410434839342e+05,2.7452893285617669e+05,-9.3732347787560022e+04,-1.8210617595290279e+05,1.0000068897649002e+00,4.7211647852229338e-01,5.1012035703877746e+02,2.3438414050210169e+08,5.3180650187920867e+02
7.8449999999999998e-01,2.5391446390797096e+05,-2.3006964372053284e+04,-2.3073994187554374e+05,2.6014117819664255e+05,-4.2277431187986949e+04,-2.1954168144824301e+05,1.0000072297081422e+00,4.7663726580264809e-01,4.6018090007624443e+02,2.3643339960470861e+08,4.9231981785858414e+02
7.8500000000000003e-01,2.2672792927746693e+05,3.0077317414027220e+04,-2.5672326000898049e+05,2.3656862063575734e+05,1.0673943031331808e+04,-2.4922948871260899e+05,1.0000072471806569e+00,4.8154915780718227e-01,3.9397003799044523e+02,2.3889144947752687e+08,4.3544043224228284e+02
