t,Bus_Bus_1_Vm,Genrou_DV1_speed
3.2124999999999999e+00,9.8606824900000001e-01,1.0007604360000000e+00
3.2166670000000002e+00,9.8610502499999997e-01,1.0007851120000000e+00
3.2208329999999998e+00,9.8614060900000000e-01,1.0008075240000001e+00
3.2250000000000001e+00,9.8617601399999999e-01,1.0008277889999999e+00
3.2291669999999999e+00,9.8621016699999997e-01,1.0008457900000001e+00
3.2333330000000000e+00,9.8624414199999999e-01,1.0008614060000001e+00
3.2374999999999998e+00,9.8627692499999997e-01,1.0008747579999999e+00
3.2416670000000001e+00,9.8630952800000005e-01,1.0008858439999999e+00
3.2458330000000002e+00,9.8634082099999998e-01,1.0008946660000000e+00
3.2500000000000000e+00,9.8637205400000005e-01,1.0009012220000000e+00
3.2541669999999998e+00,9.8640197500000004e-01,1.0009053950000000e+00
3.2583329999999999e+00,9.8643177699999995e-01,1.0009073020000001e+00
3.2625000000000002e+00,9.8646038800000002e-01,1.0009069440000000e+00
3.2666670000000000e+00,9.8648887900000004e-01,1.0009044410000001e+00
3.2708330000000001e+00,9.8651617800000002e-01,1.0008996729999999e+00
3.2749999999999999e+00,9.8654347700000000e-01,1.0008926389999999e+00
3.2791670000000002e+00,9.8656958299999997e-01,1.0008835789999999e+00
3.2833329999999998e+00,9.8659569000000003e-01,1.0008724929999999e+00
3.2875000000000001e+00,9.8662078399999997e-01,1.0008592610000000e+00
3.2916669999999999e+00,9.8664581799999995e-01,1.0008441210000001e+00
3.2958330000000000e+00,9.8666989800000005e-01,1.0008269550000000e+00
3.2999999999999998e+00,9.8669403800000000e-01,1.0008078810000001e+00
3.3041670000000001e+00,9.8671728400000003e-01,1.0007871390000000e+00
3.3083330000000002e+00,9.8674058899999995e-01,1.0007646080000001e+00
3.3125000000000000e+00,9.8676317899999999e-01,1.0007402900000000e+00
3.3166669999999998e+00,9.8678582900000000e-01,1.0007144210000001e+00
3.3208329999999999e+00,9.8680788300000000e-01,1.0006871220000000e+00
3.3250000000000002e+00,9.8682999599999999e-01,1.0006582740000001e+00
3.3291670000000000e+00,9.8685163300000001e-01,1.0006281140000000e+00
3.3333330000000001e+00,9.8687338800000002e-01,1.0005965230000000e+00
3.3374999999999999e+00,9.8689478600000002e-01,1.0005638600000000e+00
3.3416670000000002e+00,9.8691624400000000e-01,1.0005301240000000e+00
3.3458329999999998e+00,9.8693752300000004e-01,1.0004953150000000e+00
3.3500000000000001e+00,9.8695892100000004e-01,1.0004595519999999e+00
3.3541669999999999e+00,9.8698025899999997e-01,1.0004230740000000e+00
3.3583330000000000e+00,9.8700165699999998e-01,1.0003857610000000e+00
3.3624999999999998e+00,9.8702305599999995e-01,1.0003478530000001e+00
3.3666670000000001e+00,9.8704463200000003e-01,1.0003093480000000e+00
3.3708330000000002e+00,9.8706626900000005e-01,1.0002703669999999e+00
3.3750000000000000e+00,9.8708808400000003e-01,1.0002310280000000e+00
3.3791669999999998e+00,9.8711013800000003e-01,1.0001915690000001e+00
3.3833329999999999e+00,9.8713225100000002e-01,1.0001517529999999e+00
3.3875000000000002e+00,9.8715466299999999e-01,1.0001120569999999e+00
3.3916670000000000e+00,9.8717719299999995e-01,1.0000722410000000e+00
3.3958330000000001e+00,9.8720014099999998e-01,1.0000326630000000e+00
3.3999999999999999e+00,9.8722314799999999e-01,9.9999314500000003e-01
3.4041670000000002e+00,9.8724657299999996e-01,9.9995404499999996e-01
3.4083329999999998e+00,9.8727011700000000e-01,9.9991530200000001e-01
3.4125000000000001e+00,9.8729413700000002e-01,9.9987703600000000e-01
3.4166669999999999e+00,9.8731821799999997e-01,9.9983936500000004e-01
3.4208330000000000e+00,9.8734277500000001e-01,9.9980235100000003e-01
3.4249999999999998e+00,9.8736745100000001e-01,9.9976599200000005e-01
3.4291670000000001e+00,9.8739260399999995e-01,9.9973052699999998e-01
3.4333330000000002e+00,9.8741781699999998e-01,9.9969589700000006e-01
3.4375000000000000e+00,9.8744356600000005e-01,9.9966222000000005e-01
3.4416669999999998e+00,9.8746937499999998e-01,9.9962961699999997e-01
3.4458329999999999e+00,9.8749571999999997e-01,9.9959808600000000e-01
3.4500000000000002e+00,9.8752200599999995e-01,9.9956768799999995e-01
3.4541670000000000e+00,9.8754888799999996e-01,9.9953848099999998e-01
3.4583330000000001e+00,9.8757571000000000e-01,9.9951058599999998e-01
3.4624999999999999e+00,9.8760306799999997e-01,9.9948406199999995e-01
3.4666670000000002e+00,9.8763042700000003e-01,9.9945884900000004e-01
3.4708329999999998e+00,9.8765826199999995e-01,9.9943506699999995e-01
3.4750000000000001e+00,9.8768609799999996e-01,9.9941271499999995e-01
3.4791669999999999e+00,9.8771434999999996e-01,9.9939185399999997e-01
3.4833330000000000e+00,9.8774254299999997e-01,9.9937254200000003e-01
3.4874999999999998e+00,9.8777121300000004e-01,9.9935483899999999e-01
3.4916670000000001e+00,9.8779988299999999e-01,9.9933862699999998e-01
3.4958330000000002e+00,9.8782885099999995e-01,9.9932408299999997e-01
3.5000000000000000e+00,9.8785787800000002e-01,9.9931114899999995e-01
3.5041669999999998e+00,9.8788720399999996e-01,9.9929982399999995e-01
3.5083329999999999e+00,9.8791652900000004e-01,9.9929016800000003e-01
3.5125000000000002e+00,9.8794615299999999e-01,9.9928212199999999e-01
3.5166670000000000e+00,9.8797577599999997e-01,9.9927574399999997e-01
3.5208330000000001e+00,9.8800563799999996e-01,9.9927097600000003e-01
3.5249999999999999e+00,9.8803549999999996e-01,9.9926787600000000e-01
3.5291670000000002e+00,9.8806565999999996e-01,9.9926638599999995e-01
3.5333329999999998e+00,9.8809575999999999e-01,9.9926650500000003e-01
3.5375000000000001e+00,9.8812609900000004e-01,9.9926823399999998e-01
3.5416669999999999e+00,9.8815643799999997e-01,9.9927151199999997e-01
3.5458330000000000e+00,9.8818701499999995e-01,9.9927633999999999e-01
3.5499999999999998e+00,9.8821753300000004e-01,9.9928271800000001e-01
3.5541670000000001e+00,9.8824822899999998e-01,9.9929052600000001e-01
3.5583330000000002e+00,9.8827898500000000e-01,9.9929976499999995e-01
3.5625000000000000e+00,9.8830985999999998e-01,9.9931049299999997e-01
3.5666669999999998e+00,9.8834073499999997e-01,9.9932253400000004e-01
3.5708329999999999e+00,9.8837178900000000e-01,9.9933588500000003e-01
3.5750000000000002e+00,9.8840278400000003e-01,9.9935054800000001e-01
3.5791670000000000e+00,9.8843395700000003e-01,9.9936640300000001e-01
3.5833330000000001e+00,9.8846513000000003e-01,9.9938344999999995e-01
3.5874999999999999e+00,9.8849642299999996e-01,9.9940162899999996e-01
3.5916670000000002e+00,9.8852771500000003e-01,9.9942088100000004e-01
3.5958329999999998e+00,9.8855912700000004e-01,9.9944114699999997e-01
3.6000000000000001e+00,9.8859047899999997e-01,9.9946236600000005e-01
3.6041669999999999e+00,9.8862194999999997e-01,9.9948447900000004e-01
3.6083330000000000e+00,9.8865342099999998e-01,9.9950742699999995e-01
3.6124999999999998e+00,9.8868489299999995e-01,9.9953115000000003e-01
3.6166670000000001e+00,9.8871642400000004e-01,9.9955558799999999e-01
3.6208330000000002e+00,9.8874795400000004e-01,9.9958062199999997e-01
3.6250000000000000e+00,9.8877948500000001e-01,9.9960625199999997e-01
3.6291669999999998e+00,9.8881095600000002e-01,9.9963241800000002e-01
3.6333329999999999e+00,9.8884248699999999e-01,9.9965900200000002e-01
3.6375000000000002e+00,9.8887395899999997e-01,9.9968594300000002e-01
3.6416670000000000e+00,9.8890542999999997e-01,9.9971324200000000e-01
3.6458330000000001e+00,9.8893678200000001e-01,9.9974072000000003e-01
3.6499999999999999e+00,9.8896813400000005e-01,9.9976843599999998e-01
3.6541670000000002e+00,9.8899936700000002e-01,9.9979621200000002e-01
3.6583329999999998e+00,9.8903059999999998e-01,9.9982410700000002e-01
3.6625000000000001e+00,9.8906165400000001e-01,9.9985194200000005e-01
3.6666669999999999e+00,9.8909264799999996e-01,9.9987965800000000e-01
3.6708330000000000e+00,9.8912346399999995e-01,9.9990725499999999e-01
3.6749999999999998e+00,9.8915427899999997e-01,9.9993467300000005e-01
3.6791670000000001e+00,9.8918479699999995e-01,9.9996179299999999e-01
3.6833330000000002e+00,9.8921525499999996e-01,9.9998855600000003e-01
3.6875000000000000e+00,9.8924547399999996e-01,1.0000150200000000e+00
3.6916669999999998e+00,9.8927563399999996e-01,1.0000410080000000e+00
3.6958329999999999e+00,9.8930543699999995e-01,1.0000663999999999e+00
3.7000000000000002e+00,9.8933517900000001e-01,1.0000913140000001e+00
3.7041670000000000e+00,9.8936456399999995e-01,1.0001156330000001e+00
3.7083330000000001e+00,9.8939383000000003e-01,1.0001393560000000e+00
3.7124999999999999e+00,9.8942273900000000e-01,1.0001622440000000e+00
3.7166670000000002e+00,9.8945158700000002e-01,1.0001845359999999e+00
3.7208329999999998e+00,9.8947989900000000e-01,1.0002058739999999e+00
3.7250000000000001e+00,9.8950821200000005e-01,1.0002264980000000e+00
3.7291669999999999e+00,9.8953598700000001e-01,1.0002462860000001e+00
3.7333330000000000e+00,9.8956370400000004e-01,1.0002651210000000e+00
3.7374999999999998e+00,9.8959094299999995e-01,1.0002830030000001e+00
3.7416670000000001e+00,9.8961806299999999e-01,1.0002999310000000e+00
3.7458330000000002e+00,9.8964458700000002e-01,1.0003159049999999e+00
3.7500000000000000e+00,9.8967111100000005e-01,1.0003308060000000e+00
3.7541669999999998e+00,9.8969703899999995e-01,1.0003446340000000e+00
3.7583329999999999e+00,9.8972284799999999e-01,1.0003575090000001e+00
3.7625000000000002e+00,9.8974812000000001e-01,1.0003691910000001e+00
3.7666670000000000e+00,9.8977333300000003e-01,1.0003798010000000e+00
3.7708330000000001e+00,9.8979788999999996e-01,1.0003893380000000e+00
3.7749999999999999e+00,9.8982244699999999e-01,1.0003978010000001e+00
3.7791670000000002e+00,9.8984640800000001e-01,1.0004050730000000e+00
3.7833329999999998e+00,9.8987024999999995e-01,1.0004111529999999e+00
3.7875000000000001e+00,9.8989355599999995e-01,1.0004161600000001e+00
3.7916669999999999e+00,9.8991680100000001e-01,1.0004199739999999e+00
3.7958330000000000e+00,9.8993945100000003e-01,1.0004227160000001e+00
3.7999999999999998e+00,9.8996204099999996e-01,1.0004243850000001e+00
3.8041670000000001e+00,9.8998409499999995e-01,1.0004248620000000e+00
3.8083330000000002e+00,9.9000608899999998e-01,1.0004242660000000e+00
3.8125000000000000e+00,9.9002754699999995e-01,1.0004225970000000e+00
3.8166669999999998e+00,9.9004900500000004e-01,1.0004197360000000e+00
3.8208329999999999e+00,9.9006992599999999e-01,1.0004159210000001e+00
3.8250000000000002e+00,9.9009084700000005e-01,1.0004110340000001e+00
3.8291670000000000e+00,9.9011129099999995e-01,1.0004051920000001e+00
3.8333330000000001e+00,9.9013173600000004e-01,1.0003982780000000e+00
3.8374999999999999e+00,9.9015170299999999e-01,1.0003905300000000e+00
3.8416670000000002e+00,9.9017173100000000e-01,1.0003817079999999e+00
3.8458329999999998e+00,9.9019133999999998e-01,1.0003720519999999e+00
3.8500000000000001e+00,9.9021095000000003e-01,1.0003614430000001e+00
3.8541669999999999e+00,9.9023020299999998e-01,1.0003501180000001e+00
3.8583330000000000e+00,9.9024945499999995e-01,1.0003378390000000e+00
3.8624999999999998e+00,9.9026846899999998e-01,1.0003249649999999e+00
3.8666670000000001e+00,9.9028748300000002e-01,1.0003112550000000e+00
3.8708330000000002e+00,9.9030625800000005e-01,1.0002968310000000e+00
3.8750000000000000e+00,9.9032503400000005e-01,1.0002818110000000e+00
3.8791669999999998e+00,9.9034363000000003e-01,1.0002661939999999e+00
3.8833329999999999e+00,9.9036222699999998e-01,1.0002499819999999e+00
3.8875000000000002e+00,9.9038076399999997e-01,1.0002332930000000e+00
3.8916670000000000e+00,9.9039924099999999e-01,1.0002161260000000e+00
3.8958330000000001e+00,9.9041765900000001e-01,1.0001986030000001e+00
3.8999999999999999e+00,9.9043613699999999e-01,1.0001806019999999e+00
3.9041670000000002e+00,9.9045455500000001e-01,1.0001622440000000e+00
3.9083329999999998e+00,9.9047303200000003e-01,1.0001437660000001e+00
3.9125000000000001e+00,9.9049150900000005e-01,1.0001249310000000e+00
3.9166669999999999e+00,9.9050998700000004e-01,1.0001058580000000e+00
3.9208330000000000e+00,9.9052852400000002e-01,1.0000866650000000e+00
3.9249999999999998e+00,9.9054706100000001e-01,1.0000674720000000e+00
3.9291670000000001e+00,9.9056571699999996e-01,1.0000481610000000e+00
3.9333330000000002e+00,9.9058443299999999e-01,1.0000288490000000e+00
3.9375000000000000e+00,9.9060320899999998e-01,1.0000095369999999e+00
3.9416669999999998e+00,9.9062210299999998e-01,9.9999034399999998e-01
3.9458329999999999e+00,9.9064105700000005e-01,9.9997127100000005e-01
3.9500000000000002e+00,9.9066007099999998e-01,9.9995237599999998e-01
3.9541670000000000e+00,9.9067926399999995e-01,9.9993372000000003e-01
3.9583330000000001e+00,9.9069845700000003e-01,9.9991530200000001e-01
3.9624999999999999e+00,9.9071782799999997e-01,9.9989724199999996e-01
3.9666670000000002e+00,9.9073725899999998e-01,9.9987947899999996e-01
3.9708329999999998e+00,9.9075692900000001e-01,9.9986207500000002e-01
3.9750000000000001e+00,9.9077653899999996e-01,9.9984508800000005e-01
3.9791669999999999e+00,9.9079644700000002e-01,9.9982857700000005e-01
3.9833330000000000e+00,9.9081629500000001e-01,9.9981254300000000e-01
3.9874999999999998e+00,9.9083644199999998e-01,9.9979704599999997e-01
3.9916670000000001e+00,9.9085652800000001e-01,9.9978208499999999e-01
3.9958330000000002e+00,9.9087691300000003e-01,9.9976772100000000e-01
4.0000000000000000e+00,9.9089723799999996e-01,9.9975395199999995e-01
4.0041669999999998e+00,9.9091786100000001e-01,9.9974077900000002e-01
4.0083330000000004e+00,9.9093842499999996e-01,9.9972832199999995e-01
4.0125000000000002e+00,9.9095928700000002e-01,9.9971652000000000e-01
4.0166670000000000e+00,9.9098008900000001e-01,9.9970543400000000e-01
4.0208329999999997e+00,9.9100118900000000e-01,9.9969506299999999e-01
4.0250000000000004e+00,9.9102222900000003e-01,9.9968540699999997e-01
4.0291670000000002e+00,9.9104350799999996e-01,9.9967652600000001e-01
4.0333329999999998e+00,9.9106478700000000e-01,9.9966841900000003e-01
4.0374999999999996e+00,9.9108624499999998e-01,9.9966108799999998e-01
4.0416670000000003e+00,9.9110770199999998e-01,9.9965453100000001e-01
4.0458330000000000e+00,9.9112939799999999e-01,9.9964874999999997e-01
4.0499999999999998e+00,9.9115103500000001e-01,9.9964380300000000e-01
4.0541669999999996e+00,9.9117290999999996e-01,9.9963963000000000e-01
4.0583330000000002e+00,9.9119472500000005e-01,9.9963623300000004e-01
4.0625000000000000e+00,9.9121671899999997e-01,9.9963367000000003e-01
4.0666669999999998e+00,9.9123871299999999e-01,9.9963194099999997e-01
4.0708330000000004e+00,9.9126088599999995e-01,9.9963092799999997e-01
4.0750000000000002e+00,9.9128305900000002e-01,9.9963074900000004e-01
4.0791670000000000e+00,9.9130529199999995e-01,9.9963134499999995e-01
4.0833329999999997e+00,9.9132758399999998e-01,9.9963271600000003e-01
4.0875000000000004e+00,9.9134999499999998e-01,9.9963480199999999e-01
4.0916670000000002e+00,9.9137234699999999e-01,9.9963766300000001e-01
4.0958329999999998e+00,9.9139487699999995e-01,9.9964129899999998e-01
4.0999999999999996e+00,9.9141734800000003e-01,9.9964559099999994e-01
4.1041670000000003e+00,9.9143993900000005e-01,9.9965059800000000e-01
4.1083330000000000e+00,9.9146246900000001e-01,9.9965625999999996e-01
4.1124999999999998e+00,9.9148511900000003e-01,9.9966257800000002e-01
4.1166669999999996e+00,9.9150770899999996e-01,9.9966955199999996e-01
4.1208330000000002e+00,9.9153035899999997e-01,9.9967712200000003e-01
4.1250000000000000e+00,9.9155300899999999e-01,9.9968528700000003e-01
4.1291669999999998e+00,9.9157571799999999e-01,9.9969399000000003e-01
4.1333330000000004e+00,9.9159836800000001e-01,9.9970322800000000e-01
4.1375000000000002e+00,9.9162107700000002e-01,9.9971300399999996e-01
4.1416670000000000e+00,9.9164378600000003e-01,9.9972319600000004e-01
4.1458329999999997e+00,9.9166643600000004e-01,9.9973386500000005e-01
4.1500000000000004e+00,9.9168908600000005e-01,9.9974501100000002e-01
4.1541670000000002e+00,9.9171167599999999e-01,9.9975645499999999e-01
4.1583329999999998e+00,9.9173432600000000e-01,9.9976831700000002e-01
4.1624999999999996e+00,9.9175685599999996e-01,9.9978047599999997e-01
4.1666670000000003e+00,9.9177944699999998e-01,9.9979293300000005e-01
4.1708330000000000e+00,9.9180185799999998e-01,9.9980562900000003e-01
4.1749999999999998e+00,9.9182432899999995e-01,9.9981856300000005e-01
4.1791669999999996e+00,9.9184668099999995e-01,9.9983167600000000e-01
4.1833330000000002e+00,9.9186903199999998e-01,9.9984496800000000e-01
4.1875000000000000e+00,9.9189126500000002e-01,9.9985843900000004e-01
4.1916669999999998e+00,9.9191349699999998e-01,9.9987196899999997e-01
4.1958330000000004e+00,9.9193555099999997e-01,9.9988549900000001e-01
4.2000000000000002e+00,9.9195760499999996e-01,9.9989914899999999e-01
4.2041670000000000e+00,9.9197948000000002e-01,9.9991273899999999e-01
4.2083329999999997e+00,9.9200135499999997e-01,9.9992632900000000e-01
4.2125000000000004e+00,9.9202305099999999e-01,9.9993985900000004e-01
4.2166670000000002e+00,9.9204474700000000e-01,9.9995327000000001e-01
4.2208329999999998e+00,9.9206620499999998e-01,9.9996656200000000e-01
4.2249999999999996e+00,9.9208760299999998e-01,9.9997973399999995e-01
4.2291670000000003e+00,9.9210882199999995e-01,9.9999266899999995e-01
4.2333330000000000e+00,9.9213004100000002e-01,1.0000054839999999e+00
4.2374999999999998e+00,9.9215096199999997e-01,1.0000180009999999e+00
4.2416669999999996e+00,9.9217188400000000e-01,1.0000301599999999e+00
4.2458330000000002e+00,9.9219256600000005e-01,1.0000422000000000e+00
4.2500000000000000e+00,9.9221318999999997e-01,1.0000537629999999e+00
4.2541669999999998e+00,9.9223357400000001e-01,1.0000650879999999e+00
4.2583330000000004e+00,9.9225390000000002e-01,1.0000760559999999e+00
4.2625000000000002e+00,9.9227392699999994e-01,1.0000866650000000e+00
4.2666670000000000e+00,9.9229395399999998e-01,1.0000967980000000e+00
4.2708329999999997e+00,9.9231368300000000e-01,1.0001064540000000e+00
4.2750000000000004e+00,9.9233335300000003e-01,1.0001157519999999e+00
4.2791670000000002e+00,9.9235278400000004e-01,1.0001245740000000e+00
4.2833329999999998e+00,9.9237209599999998e-01,1.0001330380000000e+00
4.2874999999999996e+00,9.9239116900000002e-01,1.0001409050000001e+00
4.2916670000000003e+00,9.9241018299999995e-01,1.0001481770000000e+00
4.2958330000000000e+00,9.9242883900000001e-01,1.0001550910000001e+00
4.2999999999999998e+00,9.9244755500000004e-01,1.0001614089999999e+00
4.3041669999999996e+00,9.9246585399999998e-01,1.0001672509999999e+00
4.3083330000000002e+00,9.9248421200000003e-01,1.0001724960000000e+00
4.3125000000000000e+00,9.9250221299999997e-01,1.0001772640000000e+00
4.3166669999999998e+00,9.9252021300000004e-01,1.0001814370000000e+00
4.3208330000000004e+00,9.9253785600000000e-01,1.0001850130000001e+00
4.3250000000000002e+00,9.9255549899999995e-01,1.0001881120000000e+00
4.3291670000000000e+00,9.9257284400000001e-01,1.0001906160000000e+00
4.3333329999999997e+00,9.9259018899999996e-01,1.0001926420000000e+00
4.3375000000000004e+00,9.9260717600000004e-01,1.0001939540000000e+00
4.3416670000000002e+00,9.9262416399999998e-01,1.0001947879999999e+00
4.3458329999999998e+00,9.9264091300000001e-01,1.0001951460000000e+00
4.3499999999999996e+00,9.9265760199999997e-01,1.0001949070000000e+00
4.3541670000000003e+00,9.9267399300000003e-01,1.0001940730000001e+00
4.3583330000000000e+00,9.9269044399999995e-01,1.0001928810000000e+00
4.3624999999999998e+00,9.9270659699999997e-01,1.0001909730000000e+00
4.3666669999999996e+00,9.9272274999999999e-01,1.0001887080000000e+00
4.3708330000000002e+00,9.9273866399999999e-01,1.0001858470000000e+00
4.3750000000000000e+00,9.9275457899999997e-01,1.0001825090000001e+00
4.3791669999999998e+00,9.9277025500000005e-01,1.0001786950000000e+00
4.3833330000000004e+00,9.9278593100000001e-01,1.0001745220000000e+00
4.3875000000000002e+00,9.9280136799999996e-01,1.0001697540000001e+00
4.3916670000000000e+00,9.9281686499999999e-01,1.0001647469999999e+00
4.3958329999999997e+00,9.9283218399999995e-01,1.0001591439999999e+00
4.4000000000000004e+00,9.9284750200000005e-01,1.0001533030000000e+00
4.4041670000000002e+00,9.9286264199999996e-01,1.0001469850000000e+00
4.4083329999999998e+00,9.9287778100000001e-01,1.0001403090000001e+00
4.4124999999999996e+00,9.9289280199999996e-01,1.0001332759999999e+00
4.4166670000000003e+00,9.9290782200000005e-01,1.0001260040000000e+00
4.4208330000000000e+00,9.9292272299999995e-01,1.0001184940000001e+00
4.4249999999999998e+00,9.9293762399999996e-01,1.0001106259999999e+00
4.4291669999999996e+00,9.9295246599999998e-01,1.0001025200000000e+00
4.4333330000000002e+00,9.9296730799999999e-01,1.0000941750000001e+00
4.4375000000000000e+00,9.9298209000000004e-01,1.0000855920000000e+00
4.4416669999999998e+00,9.9299687100000000e-01,1.0000768900000001e+00
4.4458330000000004e+00,9.9301165300000005e-01,1.0000679490000000e+00
4.4500000000000002e+00,9.9302637599999999e-01,1.0000588890000000e+00
4.4541670000000000e+00,9.9304115800000003e-01,1.0000497100000001e+00
4.4583329999999997e+00,9.9305588000000000e-01,1.0000405310000000e+00
4.4625000000000004e+00,9.9307060199999997e-01,1.0000312330000001e+00
4.4666670000000002e+00,9.9308538400000002e-01,1.0000218150000000e+00
4.4708329999999998e+00,9.9310010699999995e-01,1.0000125170000000e+00
4.4749999999999996e+00,9.9311488900000000e-01,1.0000030990000000e+00
4.4791670000000003e+00,9.9312973000000004e-01,9.9999374200000002e-01
4.4833330000000000e+00,9.9314451199999998e-01,9.9998444300000000e-01
4.4874999999999998e+00,9.9315941299999999e-01,9.9997520399999995e-01
4.4916669999999996e+00,9.9317425500000001e-01,9.9996602499999998e-01
4.4958330000000002e+00,9.9318921599999999e-01,9.9995696499999998e-01
4.5000000000000000e+00,9.9320417599999999e-01,9.9994802500000002e-01
4.5041669999999998e+00,9.9321913699999997e-01,9.9993926300000002e-01
4.5083330000000004e+00,9.9323415800000003e-01,9.9993061999999999e-01
4.5125000000000002e+00,9.9324929699999998e-01,9.9992221599999997e-01
4.5166670000000000e+00,9.9326437700000003e-01,9.9991399100000000e-01
4.5208329999999997e+00,9.9327957600000005e-01,9.9990600299999999e-01
4.5250000000000004e+00,9.9329477499999996e-01,9.9989825499999996e-01
4.5291670000000002e+00,9.9331003399999995e-01,9.9989074499999997e-01
4.5333329999999998e+00,9.9332535300000002e-01,9.9988353299999999e-01
4.5374999999999996e+00,9.9334073099999998e-01,9.9987655900000005e-01
4.5416670000000003e+00,9.9335610900000004e-01,9.9986988300000001e-01
4.5458330000000000e+00,9.9337160599999996e-01,9.9986356499999995e-01
4.5499999999999998e+00,9.9338710299999999e-01,9.9985754500000001e-01
4.5541669999999996e+00,9.9340271899999999e-01,9.9985188199999997e-01
4.5583330000000002e+00,9.9341827599999999e-01,9.9984651800000002e-01
4.5625000000000000e+00,9.9343401200000003e-01,9.9984151099999996e-01
4.5666669999999998e+00,9.9344968800000000e-01,9.9983692199999996e-01
4.5708330000000004e+00,9.9346548300000004e-01,9.9983263000000000e-01
4.5750000000000002e+00,9.9348121899999997e-01,9.9982875599999999e-01
4.5791670000000000e+00,9.9349713299999998e-01,9.9982523899999998e-01
4.5833329999999997e+00,9.9351298799999999e-01,9.9982207999999995e-01
4.5875000000000004e+00,9.9352896199999996e-01,9.9981933800000000e-01
4.5916670000000002e+00,9.9354487700000005e-01,9.9981701400000000e-01
4.5958329999999998e+00,9.9356091000000002e-01,9.9981504700000001e-01
4.5999999999999996e+00,9.9357694399999996e-01,9.9981349700000000e-01
4.6041670000000003e+00,9.9359303700000001e-01,9.9981230499999996e-01
4.6083330000000000e+00,9.9360912999999995e-01,9.9981153000000000e-01
4.6124999999999998e+00,9.9362528299999997e-01,9.9981111300000003e-01
4.6166669999999996e+00,9.9364149599999996e-01,9.9981105299999995e-01
4.6208330000000002e+00,9.9365764899999998e-01,9.9981141100000004e-01
4.6250000000000000e+00,9.9367386099999999e-01,9.9981218599999999e-01
4.6291669999999998e+00,9.9369013299999998e-01,9.9981325899999995e-01
4.6333330000000004e+00,9.9370640499999996e-01,9.9981474900000000e-01
4.6375000000000002e+00,9.9372267700000005e-01,9.9981653699999995e-01
4.6416670000000000e+00,9.9373894900000004e-01,9.9981874199999998e-01
4.6458329999999997e+00,9.9375522100000002e-01,9.9982124600000000e-01
4.6500000000000004e+00,9.9377149300000001e-01,9.9982404700000005e-01
4.6541670000000002e+00,9.9378782499999996e-01,9.9982720599999997e-01
4.6583329999999998e+00,9.9380409700000005e-01,9.9983066300000001e-01
4.6624999999999996e+00,9.9382042900000001e-01,9.9983441799999995e-01
4.6666670000000003e+00,9.9383670099999999e-01,9.9983847100000001e-01
4.6708330000000000e+00,9.9385297299999997e-01,9.9984276299999997e-01
4.6749999999999998e+00,9.9386924499999996e-01,9.9984735300000005e-01
4.6791669999999996e+00,9.9388551700000005e-01,9.9985212099999998e-01
4.6833330000000002e+00,9.9390173000000004e-01,9.9985718700000004e-01
4.6875000000000000e+00,9.9391794200000005e-01,9.9986243200000002e-01
4.6916669999999998e+00,9.9393409499999996e-01,9.9986791600000002e-01
4.6958330000000004e+00,9.9395024799999998e-01,9.9987357899999996e-01
4.7000000000000002e+00,9.9396640100000000e-01,9.9987935999999999e-01
4.7041670000000000e+00,9.9398249400000005e-01,9.9988538000000005e-01
4.7083329999999997e+00,9.9399852799999999e-01,9.9989145999999995e-01
4.7125000000000004e+00,9.9401450199999997e-01,9.9989771800000005e-01
4.7166670000000002e+00,9.9403053500000005e-01,9.9990403699999997e-01
4.7208329999999998e+00,9.9404638999999995e-01,9.9991053299999999e-01
4.7249999999999996e+00,9.9406230399999995e-01,9.9991702999999998e-01
4.7291670000000003e+00,9.9407809999999996e-01,9.9992358699999995e-01
4.7333330000000000e+00,9.9409383500000004e-01,9.9993020300000002e-01
4.7374999999999998e+00,9.9410951100000000e-01,9.9993687899999995e-01
4.7416669999999996e+00,9.9412518699999997e-01,9.9994355400000001e-01
4.7458330000000002e+00,9.9414074399999997e-01,9.9995017100000005e-01
4.7500000000000000e+00,9.9415624100000000e-01,9.9995684600000001e-01
4.7541669999999998e+00,9.9417167900000003e-01,9.9996346199999997e-01
4.7583330000000004e+00,9.9418705699999999e-01,9.9997001900000004e-01
4.7625000000000002e+00,9.9420225600000001e-01,9.9997651600000004e-01
4.7666670000000000e+00,9.9421751500000000e-01,9.9998289299999998e-01
4.7708329999999997e+00,9.9423259500000005e-01,9.9998921200000002e-01
4.7750000000000004e+00,9.9424767500000000e-01,9.9999547000000000e-01
4.7791670000000002e+00,9.9426257600000001e-01,1.0000015499999999e+00
4.7833329999999998e+00,9.9427747700000002e-01,1.0000075100000001e+00
4.7874999999999996e+00,9.9429225899999996e-01,1.0000133510000000e+00
4.7916670000000003e+00,9.9430698200000001e-01,1.0000189540000000e+00
4.7958330000000000e+00,9.9432152500000004e-01,1.0000244380000001e+00
4.7999999999999998e+00,9.9433606900000004e-01,1.0000298020000000e+00
4.8041669999999996e+00,9.9435043300000003e-01,1.0000349280000000e+00
4.8083330000000002e+00,9.9436479799999999e-01,1.0000398159999999e+00
4.8125000000000000e+00,9.9437898400000002e-01,1.0000445840000001e+00
4.8166669999999998e+00,9.9439317000000005e-01,1.0000489950000000e+00
4.8208330000000004e+00,9.9440717700000003e-01,1.0000532870000001e+00
4.8250000000000002e+00,9.9442112400000005e-01,1.0000573399999999e+00
