freq_hz,raw_Z00_re,raw_Z00_im,raw_Z01_re,raw_Z01_im,raw_Z02_re,raw_Z02_im,raw_Z10_re,raw_Z10_im,raw_Z11_re,raw_Z11_im,raw_Z12_re,raw_Z12_im,raw_Z20_re,raw_Z20_im,raw_Z21_re,raw_Z21_im,raw_Z22_re,raw_Z22_im,fit_Z00_re,fit_Z00_im,fit_Z01_re,fit_Z01_im,fit_Z02_re,fit_Z02_im,fit_Z10_re,fit_Z10_im,fit_Z11_re,fit_Z11_im,fit_Z12_re,fit_Z12_im,fit_Z20_re,fit_Z20_im,fit_Z21_re,fit_Z21_im,fit_Z22_re,fit_Z22_im,raw_Y00_re,raw_Y00_im,raw_Y01_re,raw_Y01_im,raw_Y02_re,raw_Y02_im,raw_Y10_re,raw_Y10_im,raw_Y11_re,raw_Y11_im,raw_Y12_re,raw_Y12_im,raw_Y20_re,raw_Y20_im,raw_Y21_re,raw_Y21_im,raw_Y22_re,raw_Y22_im,fit_Y00_re,fit_Y00_im,fit_Y01_re,fit_Y01_im,fit_Y02_re,fit_Y02_im,fit_Y10_re,fit_Y10_im,fit_Y11_re,fit_Y11_im,fit_Y12_re,fit_Y12_im,fit_Y20_re,fit_Y20_im,fit_Y21_re,fit_Y21_im,fit_Y22_re,fit_Y22_im
1.304487112349000e+02,2.947420905319000e-04,1.883402240073000e-03,1.238027450379000e-04,1.004391736585000e-03,1.239082533527000e-04,9.037676103183000e-04,1.238027450379000e-04,1.004391736585000e-03,2.945265729509000e-04,1.883643394049000e-03,1.238027450379000e-04,1.004391736585000e-03,1.239082533527000e-04,9.037676103183000e-04,1.238027450379000e-04,1.004391736585000e-03,2.947420905319000e-04,1.883402240073000e-03,2.941455267713088e-04,1.885792386112008e-03,1.238054774608126e-04,1.004367570763788e-03,1.239102787494867e-04,9.037424382130438e-04,1.238054774608126e-04,1.004367570763788e-03,2.939291207957326e-04,1.886031884773542e-03,1.238054774608126e-04,1.004367570763787e-03,1.239102787494867e-04,9.037424382130438e-04,1.238054774608126e-04,1.004367570763787e-03,2.941455267713088e-04,1.885792386112008e-03,0.000000000000000e+00,6.987381022336001e-09,0.000000000000000e+00,-2.083699439834000e-09,0.000000000000000e+00,-1.208382402714000e-09,0.000000000000000e+00,-2.083699439834000e-09,0.000000000000000e+00,7.359282421662000e-09,0.000000000000000e+00,-2.083699439834000e-09,0.000000000000000e+00,-1.208382402714000e-09,0.000000000000000e+00,-2.083699439834000e-09,0.000000000000000e+00,6.987381022336001e-09,0.000000000000000e+00,6.987381022333613e-09,-0.000000000000000e+00,-2.083699439833025e-09,-0.000000000000000e+00,-1.208382402713703e-09,-0.000000000000000e+00,-2.083699439833025e-09,0.000000000000000e+00,7.359282421659363e-09,-0.000000000000000e+00,-2.083699439833025e-09,-0.000000000000000e+00,-1.208382402713703e-09,-0.000000000000000e+00,-2.083699439833025e-09,0.000000000000000e+00,6.987381022333629e-09
1.321405756531000e+02,2.964138244891000e-04,1.906773267689000e-03,1.253762812830000e-04,1.016383942823000e-03,1.254837625277000e-04,9.144540090628001e-04,1.253762812830000e-04,1.016383942823000e-03,2.961942542428000e-04,1.907019076036000e-03,1.253762812830000e-04,1.016383942823000e-03,1.254837625277000e-04,9.144540090628001e-04,1.253762812830000e-04,1.016383942823000e-03,2.964138244891000e-04,1.906773267689000e-03,2.958277414721719e-04,1.909180154693136e-03,1.253972438102810e-04,1.016344160277364e-03,1.255040109136104e-04,9.144131847179300e-04,1.253972438102810e-04,1.016344160277364e-03,2.956072776017682e-04,1.909424341457717e-03,1.253972438102810e-04,1.016344160277364e-03,1.255040109136104e-04,9.144131847179300e-04,1.253972438102810e-04,1.016344160277364e-03,2.958277414721719e-04,1.909180154693136e-03,0.000000000000000e+00,7.078004388530000e-09,0.000000000000000e+00,-2.110724137181000e-09,0.000000000000000e+00,-1.224054609602000e-09,0.000000000000000e+00,-2.110724137181000e-09,0.000000000000000e+00,7.454729191159000e-09,0.000000000000000e+00,-2.110724137181000e-09,0.000000000000000e+00,-1.224054609602000e-09,0.000000000000000e+00,-2.110724137181000e-09,0.000000000000000e+00,7.078004388530000e-09,0.000000000000000e+00,7.078004388530039e-09,-0.000000000000000e+00,-2.110724137180388e-09,-0.000000000000000e+00,-1.224054609601580e-09,-0.000000000000000e+00,-2.110724137180388e-09,0.000000000000000e+00,7.454729191158446e-09,-0.000000000000000e+00,-2.110724137180388e-09,-0.000000000000000e+00,-1.224054609601580e-09,-0.000000000000000e+00,-2.110724137180388e-09,0.000000000000000e+00,7.078004388530055e-09
1.338543828347000e+02,2.981075168653000e-04,1.930433933974000e-03,1.269697590315000e-04,1.028518529905000e-03,1.270792498633000e-04,9.252658383673000e-04,1.269697590315000e-04,1.028518529905000e-03,2.978838181273000e-04,1.930684486506000e-03,1.269697590315000e-04,1.028518529905000e-03,1.270792498633000e-04,9.252658383673000e-04,1.269697590315000e-04,1.028518529905000e-03,2.981075168653000e-04,1.930433933974000e-03,2.975314069975808e-04,1.932856355674965e-03,1.270083329328157e-04,1.028461693871127e-03,1.271171008724469e-04,9.252079240599453e-04,1.270083329328157e-04,1.028461693871127e-03,2.973068121974326e-04,1.933105321710151e-03,1.270083329328158e-04,1.028461693871127e-03,1.271171008724469e-04,9.252079240599450e-04,1.270083329328158e-04,1.028461693871127e-03,2.975314069975807e-04,1.932856355674965e-03,0.000000000000000e+00,7.169803101321000e-09,0.000000000000000e+00,-2.138099333382000e-09,0.000000000000000e+00,-1.239930078361000e-09,0.000000000000000e+00,-2.138099333382000e-09,0.000000000000000e+00,7.551413864746000e-09,0.000000000000000e+00,-2.138099333382000e-09,0.000000000000000e+00,-1.239930078361000e-09,0.000000000000000e+00,-2.138099333382000e-09,0.000000000000000e+00,7.169803101321000e-09,0.000000000000000e+00,7.169803101321363e-09,-0.000000000000000e+00,-2.138099333381838e-09,-0.000000000000000e+00,-1.239930078360797e-09,-0.000000000000000e+00,-2.138099333381838e-09,0.000000000000000e+00,7.551413864745995e-09,-0.000000000000000e+00,-2.138099333381838e-09,-0.000000000000000e+00,-1.239930078360797e-09,-0.000000000000000e+00,-2.138099333381838e-09,0.000000000000000e+00,7.169803101321380e-09
1.355904173680000e+02,2.998234681474000e-04,1.954387816136000e-03,1.285834286809000e-04,1.040797171229000e-03,1.286949664214000e-04,9.362045515057000e-04,1.285834286809000e-04,1.040797171229000e-03,2.995955637039000e-04,1.954643204411000e-03,1.285834286809000e-04,1.040797171229000e-03,1.286949664214000e-04,9.362045515057000e-04,1.285834286809000e-04,1.040797171229000e-03,2.998234681474000e-04,1.954387816136000e-03,2.992567315259030e-04,1.956824574012540e-03,1.286389034921395e-04,1.040721863212919e-03,1.287497078774356e-04,9.361281278385627e-04,1.286389034921395e-04,1.040721863212919e-03,2.990279315092810e-04,1.957078412121037e-03,1.286389034921395e-04,1.040721863212919e-03,1.287497078774356e-04,9.361281278385626e-04,1.286389034921395e-04,1.040721863212919e-03,2.992567315259030e-04,1.956824574012540e-03,0.000000000000000e+00,7.262792404454000e-09,0.000000000000000e+00,-2.165829574259000e-09,0.000000000000000e+00,-1.256011445212000e-09,0.000000000000000e+00,-2.165829574259000e-09,0.000000000000000e+00,7.649352497513000e-09,0.000000000000000e+00,-2.165829574259000e-09,0.000000000000000e+00,-1.256011445212000e-09,0.000000000000000e+00,-2.165829574259000e-09,0.000000000000000e+00,7.262792404454000e-09,0.000000000000000e+00,7.262792404452561e-09,-0.000000000000000e+00,-2.165829574258301e-09,-0.000000000000000e+00,-1.256011445211294e-09,-0.000000000000000e+00,-2.165829574258301e-09,0.000000000000000e+00,7.649352497511039e-09,-0.000000000000000e+00,-2.165829574258301e-09,-0.000000000000000e+00,-1.256011445211294e-09,-0.000000000000000e+00,-2.165829574258301e-09,0.000000000000000e+00,7.262792404452578e-09
1.373489675324000e+02,3.015619829115000e-04,1.978638535232000e-03,1.302175433589000e-04,1.053221559714000e-03,1.303311660055000e-04,9.472716184167999e-04,1.302175433589000e-04,1.053221559714000e-03,3.013297941377000e-04,1.978898852586000e-03,1.302175433589000e-04,1.053221559714000e-03,1.303311660055000e-04,9.472716184167999e-04,1.302175433589000e-04,1.053221559714000e-03,3.015619829115000e-04,1.978638535232000e-03,3.010039269140600e-04,1.981088443629499e-03,1.302891168993815e-04,1.053126385053387e-03,1.304019939402585e-04,9.471752898806130e-04,1.302891168993815e-04,1.053126385053387e-03,3.007708461150847e-04,1.981347248273348e-03,1.302891168993816e-04,1.053126385053386e-03,1.304019939402585e-04,9.471752898806130e-04,1.302891168993816e-04,1.053126385053386e-03,3.010039269140599e-04,1.981088443629499e-03,0.000000000000000e+00,7.356987739382000e-09,0.000000000000000e+00,-2.193919464591000e-09,0.000000000000000e+00,-1.272301380565000e-09,0.000000000000000e+00,-2.193919464591000e-09,0.000000000000000e+00,7.748561352779000e-09,0.000000000000000e+00,-2.193919464591000e-09,0.000000000000000e+00,-1.272301380565000e-09,0.000000000000000e+00,-2.193919464591000e-09,0.000000000000000e+00,7.356987739382000e-09,0.000000000000000e+00,7.356987739379433e-09,-0.000000000000000e+00,-2.193919464589838e-09,-0.000000000000000e+00,-1.272301380564690e-09,-0.000000000000000e+00,-2.193919464589838e-09,0.000000000000000e+00,7.748561352776546e-09,-0.000000000000000e+00,-2.193919464589838e-09,-0.000000000000000e+00,-1.272301380564690e-09,-0.000000000000000e+00,-2.193919464589838e-09,0.000000000000000e+00,7.356987739379450e-09
1.391303253461000e+02,3.033233698761000e-04,2.003189756715000e-03,1.318723589515000e-04,1.065793408051000e-03,1.319881051890000e-04,9.584685259124999e-04,1.318723589515000e-04,1.065793408051000e-03,3.030868167117000e-04,2.003455098291000e-03,1.318723589515000e-04,1.065793408051000e-03,1.319881051890000e-04,9.584685259124999e-04,1.318723589515000e-04,1.065793408051000e-03,3.033233698761000e-04,2.003189756715000e-03,3.027732090609106e-04,2.005651648013312e-03,1.319591376675627e-04,1.065677001530747e-03,1.320741241877982e-04,9.583509265079994e-04,1.319591376675627e-04,1.065677001530747e-03,3.025357706062389e-04,2.005915515338694e-03,1.319591376675628e-04,1.065677001530746e-03,1.320741241877982e-04,9.583509265079994e-04,1.319591376675628e-04,1.065677001530746e-03,3.027732090609106e-04,2.005651648013313e-03,0.000000000000000e+00,7.452404747824001e-09,0.000000000000000e+00,-2.222373668878000e-09,0.000000000000000e+00,-1.288802589466000e-09,0.000000000000000e+00,-2.222373668878000e-09,0.000000000000000e+00,7.849056904790001e-09,0.000000000000000e+00,-2.222373668878000e-09,0.000000000000000e+00,-1.288802589466000e-09,0.000000000000000e+00,-2.222373668878000e-09,0.000000000000000e+00,7.452404747824001e-09,0.000000000000000e+00,7.452404747823615e-09,-0.000000000000000e+00,-2.222373668877567e-09,-0.000000000000000e+00,-1.288802589466137e-09,-0.000000000000000e+00,-2.222373668877567e-09,0.000000000000000e+00,7.849056904790406e-09,-0.000000000000000e+00,-2.222373668877567e-09,-0.000000000000000e+00,-1.288802589466137e-09,-0.000000000000000e+00,-2.222373668877567e-09,0.000000000000000e+00,7.452404747823632e-09
1.409347866145000e+02,3.051079419572000e-04,2.028045190980000e-03,1.335481341325000e-04,1.078514448949000e-03,1.336660433448000e-04,9.697967778879000e-04,1.335481341325000e-04,1.078514448949000e-03,3.048669428810000e-04,2.028315653767000e-03,1.335481341325000e-04,1.078514448949000e-03,1.336660433448000e-04,9.697967778879000e-04,1.335481341325000e-04,1.078514448949000e-03,3.051079419572000e-04,2.028045190980000e-03,3.045647982788680e-04,2.030517920799343e-03,1.336491337746659e-04,1.078375480460412e-03,1.337662672256894e-04,9.696565767897224e-04,1.336491337746659e-04,1.078375480460412e-03,3.043229239583867e-04,2.030786948662043e-03,1.336491337746659e-04,1.078375480460412e-03,1.337662672256894e-04,9.696565767897223e-04,1.336491337746659e-04,1.078375480460412e-03,3.045647982788680e-04,2.030517920799344e-03,0.000000000000000e+00,7.549059274366999e-09,0.000000000000000e+00,-2.251196912117000e-09,0.000000000000000e+00,-1.305517812043000e-09,0.000000000000000e+00,-2.251196912117000e-09,0.000000000000000e+00,7.950855841458001e-09,0.000000000000000e+00,-2.251196912117000e-09,0.000000000000000e+00,-1.305517812043000e-09,0.000000000000000e+00,-2.251196912117000e-09,0.000000000000000e+00,7.549059274366999e-09,0.000000000000000e+00,7.549059274365085e-09,-0.000000000000000e+00,-2.251196912116781e-09,-0.000000000000000e+00,-1.305517812042668e-09,-0.000000000000000e+00,-2.251196912116781e-09,0.000000000000000e+00,7.950855841455935e-09,-0.000000000000000e+00,-2.251196912116781e-09,-0.000000000000000e+00,-1.305517812042668e-09,-0.000000000000000e+00,-2.251196912116781e-09,0.000000000000000e+00,7.549059274365101e-09
1.427626509798000e+02,3.069160163235000e-04,2.053208593921000e-03,1.352451303942000e-04,1.091386435387000e-03,1.353652426764000e-04,9.812578955352000e-04,1.352451303942000e-04,1.091386435387000e-03,3.066704883285000e-04,2.053484276787000e-03,1.352451303942000e-04,1.091386435387000e-03,1.353652426764000e-04,9.812578955352000e-04,1.352451303942000e-04,1.091386435387000e-03,3.069160163235000e-04,2.053208593921000e-03,3.063789196731669e-04,2.055691046349875e-03,1.353592770347130e-04,1.091223615612273e-03,1.354785955098845e-04,9.810938027806021e-04,1.353592770347130e-04,1.091223615612273e-03,3.061325299096789e-04,2.055965334341454e-03,1.353592770347130e-04,1.091223615612273e-03,1.354785955098845e-04,9.810938027806021e-04,1.353592770347130e-04,1.091223615612273e-03,3.063789196731669e-04,2.055691046349875e-03,0.000000000000000e+00,7.646967369096000e-09,0.000000000000000e+00,-2.280393980588000e-09,0.000000000000000e+00,-1.322449823962000e-09,0.000000000000000e+00,-2.280393980588000e-09,0.000000000000000e+00,8.053975067127000e-09,0.000000000000000e+00,-2.280393980588000e-09,0.000000000000000e+00,-1.322449823962000e-09,0.000000000000000e+00,-2.280393980588000e-09,0.000000000000000e+00,7.646967369096000e-09,0.000000000000000e+00,7.646967369098948e-09,-0.000000000000000e+00,-2.280393980589216e-09,-0.000000000000000e+00,-1.322449823962653e-09,-0.000000000000000e+00,-2.280393980589216e-09,0.000000000000000e+00,8.053975067130054e-09,-0.000000000000000e+00,-2.280393980589216e-09,-0.000000000000000e+00,-1.322449823962653e-09,-0.000000000000000e+00,-2.280393980589216e-09,0.000000000000000e+00,7.646967369098966e-09
1.446142219700000e+02,3.087479144540000e-04,2.078683767494000e-03,1.369636120796000e-04,1.104411140868000e-03,1.370859682501000e-04,9.928534175588000e-04,1.369636120796000e-04,1.104411140868000e-03,3.084977730214000e-04,2.078964771220000e-03,1.369636120796000e-04,1.104411140868000e-03,1.370859682501000e-04,9.928534175588000e-04,1.369636120796000e-04,1.104411140868000e-03,3.087479144540000e-04,2.078683767494000e-03,3.082158035258625e-04,2.081174860302638e-03,1.370897434740621e-04,1.104223226962303e-03,1.372112857234443e-04,9.926641897347753e-04,1.370897434740621e-04,1.104223226962303e-03,3.079648173437537e-04,2.081454509777357e-03,1.370897434740621e-04,1.104223226962303e-03,1.372112857234443e-04,9.926641897347753e-04,1.370897434740621e-04,1.104223226962303e-03,3.082158035258624e-04,2.081174860302638e-03,0.000000000000000e+00,7.746145290259001e-09,0.000000000000000e+00,-2.309969722645000e-09,0.000000000000000e+00,-1.339601436890000e-09,0.000000000000000e+00,-2.309969722645000e-09,0.000000000000000e+00,8.158431705387000e-09,0.000000000000000e+00,-2.309969722645000e-09,0.000000000000000e+00,-1.339601436890000e-09,0.000000000000000e+00,-2.309969722645000e-09,0.000000000000000e+00,7.746145290259001e-09,0.000000000000000e+00,7.746145290260086e-09,-0.000000000000000e+00,-2.309969722645751e-09,-0.000000000000000e+00,-1.339601436889698e-09,-0.000000000000000e+00,-2.309969722645751e-09,0.000000000000000e+00,8.158431705387647e-09,-0.000000000000000e+00,-2.309969722645751e-09,-0.000000000000000e+00,-1.339601436889698e-09,-0.000000000000000e+00,-2.309969722645751e-09,0.000000000000000e+00,7.746145290260102e-09
1.464898070501000e+02,3.106039621967000e-04,2.104474560290000e-03,1.387038464159000e-04,1.117590359675000e-03,1.388284880290000e-04,1.004584900394000e-03,1.387038464159000e-04,1.117590359675000e-03,3.103491212696000e-04,2.104760987607000e-03,1.387038464159000e-04,1.117590359675000e-03,1.388284880290000e-04,1.004584900394000e-03,1.387038464159000e-04,1.117590359675000e-03,3.106039621967000e-04,2.104474560290000e-03,3.100756856861518e-04,2.106973250126811e-03,1.388407137143923e-04,1.117376160937585e-03,1.389645191600240e-04,1.004369346310888e-03,1.388407137143923e-04,1.117376160937585e-03,3.098200206790266e-04,2.107258364229353e-03,1.388407137143923e-04,1.117376160937585e-03,1.389645191600240e-04,1.004369346310887e-03,1.388407137143923e-04,1.117376160937585e-03,3.100756856861518e-04,2.106973250126811e-03,0.000000000000000e+00,7.846609506964998e-09,0.000000000000000e+00,-2.339929049524000e-09,0.000000000000000e+00,-1.356975498957000e-09,0.000000000000000e+00,-2.339929049524000e-09,0.000000000000000e+00,8.264243101908999e-09,0.000000000000000e+00,-2.339929049524000e-09,0.000000000000000e+00,-1.356975498957000e-09,0.000000000000000e+00,-2.339929049524000e-09,0.000000000000000e+00,7.846609506964998e-09,0.000000000000000e+00,7.846609506965637e-09,-0.000000000000000e+00,-2.339929049524237e-09,-0.000000000000000e+00,-1.356975498956927e-09,-0.000000000000000e+00,-2.339929049524237e-09,0.000000000000000e+00,8.264243101910007e-09,-0.000000000000000e+00,-2.339929049524237e-09,-0.000000000000000e+00,-1.356975498956927e-09,-0.000000000000000e+00,-2.339929049524237e-09,0.000000000000000e+00,7.846609506965655e-09
1.483897176726000e+02,3.124844898285000e-04,2.130584868107000e-03,1.404661035492000e-04,1.130925907134000e-03,1.405930729074000e-04,1.016453918428000e-03,1.404661035492000e-04,1.130925907134000e-03,3.122248617847000e-04,2.130876823732000e-03,1.404661035492000e-04,1.130925907134000e-03,1.405930729074000e-04,1.016453918428000e-03,1.404661035492000e-04,1.130925907134000e-03,3.124844898285000e-04,2.130584868107000e-03,3.119588079629091e-04,2.133090155646030e-03,1.406123733584626e-04,1.130684290633835e-03,1.407384821101347e-04,1.016210904750307e-03,1.406123733584626e-04,1.130684290633835e-03,3.116983802601852e-04,2.133380839340068e-03,1.406123733584626e-04,1.130684290633835e-03,1.407384821101347e-04,1.016210904750307e-03,1.406123733584626e-04,1.130684290633835e-03,3.119588079629091e-04,2.133090155646030e-03,0.000000000000000e+00,7.948376701921999e-09,0.000000000000000e+00,-2.370276936157000e-09,0.000000000000000e+00,-1.374574895235000e-09,0.000000000000000e+00,-2.370276936157000e-09,0.000000000000000e+00,8.371426827335000e-09,0.000000000000000e+00,-2.370276936157000e-09,0.000000000000000e+00,-1.374574895235000e-09,0.000000000000000e+00,-2.370276936157000e-09,0.000000000000000e+00,7.948376701921999e-09,0.000000000000000e+00,7.948376701919992e-09,-0.000000000000000e+00,-2.370276936156151e-09,-0.000000000000000e+00,-1.374574895234777e-09,-0.000000000000000e+00,-2.370276936156151e-09,0.000000000000000e+00,8.371426827333791e-09,-0.000000000000000e+00,-2.370276936156151e-09,-0.000000000000000e+00,-1.374574895234777e-09,-0.000000000000000e+00,-2.370276936156151e-09,0.000000000000000e+00,7.948376701920011e-09
1.503142693296000e+02,3.143898321166000e-04,2.157018634532000e-03,1.422506565808000e-04,1.144419619877000e-03,1.423799967483000e-04,1.028462064223000e-03,1.422506565808000e-04,1.144419619877000e-03,3.141253277416000e-04,2.157316225206000e-03,1.422506565808000e-04,1.144419619877000e-03,1.423799967483000e-04,1.028462064223000e-03,1.422506565808000e-04,1.144419619877000e-03,3.143898321166000e-04,2.157018634532000e-03,3.138654185204329e-04,2.159529569559595e-03,1.424049133795510e-04,1.144149516021137e-03,1.425333662510914e-04,1.028190521042280e-03,1.424049133795510e-04,1.144149516021137e-03,3.136001427528901e-04,2.159825929657255e-03,1.424049133795510e-04,1.144149516021137e-03,1.425333662510914e-04,1.028190521042280e-03,1.424049133795510e-04,1.144149516021137e-03,3.138654185204329e-04,2.159529569559595e-03,0.000000000000000e+00,8.051463774203001e-09,0.000000000000000e+00,-2.401018421998000e-09,0.000000000000000e+00,-1.392402548213000e-09,0.000000000000000e+00,-2.401018421998000e-09,0.000000000000000e+00,8.480000680188001e-09,0.000000000000000e+00,-2.401018421998000e-09,0.000000000000000e+00,-1.392402548213000e-09,0.000000000000000e+00,-2.401018421998000e-09,0.000000000000000e+00,8.051463774203001e-09,0.000000000000000e+00,8.051463774205494e-09,-0.000000000000000e+00,-2.401018421998809e-09,-0.000000000000000e+00,-1.392402548213614e-09,-0.000000000000000e+00,-2.401018421998809e-09,0.000000000000000e+00,8.480000680190271e-09,-0.000000000000000e+00,-2.401018421998809e-09,-0.000000000000000e+00,-1.392402548213614e-09,-0.000000000000000e+00,-2.401018421998809e-09,0.000000000000000e+00,8.051463774205512e-09
1.522637816046000e+02,3.163203283813000e-04,2.183779851538000e-03,1.440577816053000e-04,1.158073356105000e-03,1.441895364204000e-04,1.040610948739000e-03,1.440577816053000e-04,1.158073356105000e-03,3.160508568405000e-04,2.184083186063000e-03,1.440577816053000e-04,1.158073356105000e-03,1.441895364204000e-04,1.040610948739000e-03,1.440577816053000e-04,1.158073356105000e-03,3.163203283813000e-04,2.183779851538000e-03,3.157957722742081e-04,2.186295537935377e-03,1.442185305115185e-04,1.157773764124155e-03,1.443493690375858e-04,1.040309875063780e-03,1.442185305115185e-04,1.157773764124155e-03,3.155255615384845e-04,2.186597683127643e-03,1.442185305115186e-04,1.157773764124154e-03,1.443493690375858e-04,1.040309875063780e-03,1.442185305115186e-04,1.157773764124154e-03,3.157957722742081e-04,2.186295537935378e-03,0.000000000000000e+00,8.155887842059000e-09,0.000000000000000e+00,-2.432158611864000e-09,0.000000000000000e+00,-1.410461418284000e-09,0.000000000000000e+00,-2.432158611864000e-09,0.000000000000000e+00,8.589982689830000e-09,0.000000000000000e+00,-2.432158611864000e-09,0.000000000000000e+00,-1.410461418284000e-09,0.000000000000000e+00,-2.432158611864000e-09,0.000000000000000e+00,8.155887842059000e-09,0.000000000000000e+00,8.155887842057051e-09,-0.000000000000000e+00,-2.432158611862780e-09,-0.000000000000000e+00,-1.410461418283571e-09,-0.000000000000000e+00,-2.432158611862780e-09,0.000000000000000e+00,8.589982689827621e-09,-0.000000000000000e+00,-2.432158611862780e-09,-0.000000000000000e+00,-1.410461418283571e-09,-0.000000000000000e+00,-2.432158611862780e-09,0.000000000000000e+00,8.155887842057071e-09
1.542385782265000e+02,3.182763225607000e-04,2.210872560074000e-03,1.458877577490000e-04,1.171888995861000e-03,1.460219718381000e-04,1.052902201569000e-03,1.458877577490000e-04,1.171888995861000e-03,3.180017913706000e-04,2.211181749351000e-03,1.458877577490000e-04,1.171888995861000e-03,1.460219718381000e-04,1.052902201569000e-03,1.458877577490000e-04,1.171888995861000e-03,3.182763225607000e-04,2.210872560074000e-03,3.177501312878021e-04,2.213392160708455e-03,1.460534276405093e-04,1.171558989194027e-03,1.461866940938985e-04,1.052570670709322e-03,1.460534276405093e-04,1.171558989194027e-03,3.174748971098341e-04,2.213700201596574e-03,1.460534276405094e-04,1.171558989194027e-03,1.461866940938985e-04,1.052570670709322e-03,1.460534276405094e-04,1.171558989194027e-03,3.177501312878021e-04,2.213392160708455e-03,0.000000000000000e+00,8.261666245755000e-09,0.000000000000000e+00,-2.463702676774000e-09,0.000000000000000e+00,-1.428754504235000e-09,0.000000000000000e+00,-2.463702676774000e-09,0.000000000000000e+00,8.701391119457000e-09,0.000000000000000e+00,-2.463702676774000e-09,0.000000000000000e+00,-1.428754504235000e-09,0.000000000000000e+00,-2.463702676774000e-09,0.000000000000000e+00,8.261666245755000e-09,0.000000000000000e+00,8.261666245754618e-09,-0.000000000000000e+00,-2.463702676774448e-09,-0.000000000000000e+00,-1.428754504234764e-09,-0.000000000000000e+00,-2.463702676774448e-09,0.000000000000000e+00,8.701391119457341e-09,-0.000000000000000e+00,-2.463702676774448e-09,-0.000000000000000e+00,-1.428754504234764e-09,-0.000000000000000e+00,-2.463702676774448e-09,0.000000000000000e+00,8.261666245754638e-09
1.562389871224000e+02,3.202581632761000e-04,2.238300850668000e-03,1.477408672110000e-04,1.185868441303000e-03,1.478775860021000e-04,1.065337471161000e-03,1.477408672110000e-04,1.185868441303000e-03,3.199784782756000e-04,2.238616007738000e-03,1.477408672110000e-04,1.185868441303000e-03,1.478775860021000e-04,1.065337471161000e-03,1.477408672110000e-04,1.185868441303000e-03,3.202581632761000e-04,2.238300850668000e-03,3.197287651661461e-04,2.240823592138573e-03,1.479098141937768e-04,1.185507172847942e-03,1.480455516032361e-04,1.064974635989349e-03,1.479098141937768e-04,1.185507172847942e-03,3.194484174635548e-04,2.241137641266495e-03,1.479098141937768e-04,1.185507172847942e-03,1.480455516032361e-04,1.064974635989349e-03,1.479098141937768e-04,1.185507172847942e-03,3.197287651661461e-04,2.240823592138573e-03,0.000000000000000e+00,8.368816550450000e-09,0.000000000000000e+00,-2.495655854819000e-09,0.000000000000000e+00,-1.447284843746000e-09,0.000000000000000e+00,-2.495655854819000e-09,0.000000000000000e+00,8.814244469131000e-09,0.000000000000000e+00,-2.495655854819000e-09,0.000000000000000e+00,-1.447284843746000e-09,0.000000000000000e+00,-2.495655854819000e-09,0.000000000000000e+00,8.368816550450000e-09,0.000000000000000e+00,8.368816550451377e-09,-0.000000000000000e+00,-2.495655854819404e-09,-0.000000000000000e+00,-1.447284843746396e-09,-0.000000000000000e+00,-2.495655854819404e-09,0.000000000000000e+00,8.814244469132973e-09,-0.000000000000000e+00,-2.495655854819404e-09,-0.000000000000000e+00,-1.447284843746396e-09,-0.000000000000000e+00,-2.495655854819404e-09,0.000000000000000e+00,8.368816550451395e-09
1.582653404726000e+02,3.222662038988000e-04,2.266068864043000e-03,1.496173953051000e-04,1.200013616973000e-03,1.497566650415000e-04,1.077918425055000e-03,1.496173953051000e-04,1.200013616973000e-03,3.219812692197000e-04,2.266390104125000e-03,1.496173953051000e-04,1.200013616973000e-03,1.497566650415000e-04,1.077918425055000e-03,1.496173953051000e-04,1.200013616973000e-03,3.222662038988000e-04,2.266068864043000e-03,3.217319514471615e-04,2.268594041272972e-03,1.497879065274302e-04,1.199620324200008e-03,1.499261586959885e-04,1.077523523118198e-03,1.497879065274302e-04,1.199620324200008e-03,3.214463984905837e-04,2.268914213160895e-03,1.497879065274303e-04,1.199620324200008e-03,1.499261586959885e-04,1.077523523118198e-03,1.497879065274303e-04,1.199620324200008e-03,3.217319514471615e-04,2.268594041272972e-03,0.000000000000000e+00,8.477356549119000e-09,0.000000000000000e+00,-2.528023452021000e-09,0.000000000000000e+00,-1.466055513896000e-09,0.000000000000000e+00,-2.528023452021000e-09,0.000000000000000e+00,8.928561478852000e-09,0.000000000000000e+00,-2.528023452021000e-09,0.000000000000000e+00,-1.466055513896000e-09,0.000000000000000e+00,-2.528023452021000e-09,0.000000000000000e+00,8.477356549119000e-09,0.000000000000000e+00,8.477356549119770e-09,-0.000000000000000e+00,-2.528023452020977e-09,-0.000000000000000e+00,-1.466055513896233e-09,-0.000000000000000e+00,-2.528023452020977e-09,0.000000000000000e+00,8.928561478852942e-09,-0.000000000000000e+00,-2.528023452020977e-09,-0.000000000000000e+00,-1.466055513896233e-09,-0.000000000000000e+00,-2.528023452020977e-09,0.000000000000000e+00,8.477356549119788e-09
