frequency_hz,quantity,row,col,label,real,imag,mag,phase_deg,unit
8.309324851477e1,Z,0,0,Z_aa,2.480057628151e-1,1.223042428994e0,1.247934149509e0,7.853711883294e1,ohm/km
8.309324851477e1,Z,0,1,Z_ab,7.953583812240e-2,6.626742579221e-1,6.674302372970e-1,8.315595428697e1,ohm/km
8.309324851477e1,Z,0,2,Z_ac,7.959096285015e-2,5.985936291389e-1,6.038617840310e-1,8.242619067584e1,ohm/km
8.309324851477e1,Z,1,0,Z_ba,7.953583812240e-2,6.626742579221e-1,6.674302372970e-1,8.315595428697e1,ohm/km
8.309324851477e1,Z,1,1,Z_bb,2.478935371652e-1,1.223165855901e0,1.248032818804e0,7.854329431840e1,ohm/km
8.309324851477e1,Z,1,2,Z_bc,7.953583812240e-2,6.626742579221e-1,6.674302372970e-1,8.315595428697e1,ohm/km
8.309324851477e1,Z,2,0,Z_ca,7.959096285015e-2,5.985936291389e-1,6.038617840310e-1,8.242619067584e1,ohm/km
8.309324851477e1,Z,2,1,Z_cb,7.953583812240e-2,6.626742579221e-1,6.674302372970e-1,8.315595428697e1,ohm/km
8.309324851477e1,Z,2,2,Z_cc,2.480057628151e-1,1.223042428994e0,1.247934149509e0,7.853711883294e1,ohm/km
8.309324851477e1,Y,0,0,Y_aa,0.000000000000e0,4.450823486563e-6,4.450823486563e-6,9.000000000000e1,S/km
8.309324851477e1,Y,0,1,Y_ab,0.000000000000e0,-1.327275323344e-6,1.327275323344e-6,-9.000000000000e1,S/km
8.309324851477e1,Y,0,2,Y_ac,0.000000000000e0,-7.697156862574e-7,7.697156862574e-7,-9.000000000000e1,S/km
8.309324851477e1,Y,1,0,Y_ba,0.000000000000e0,-1.327275323344e-6,1.327275323344e-6,-9.000000000000e1,S/km
8.309324851477e1,Y,1,1,Y_bb,0.000000000000e0,4.687717320965e-6,4.687717320965e-6,9.000000000000e1,S/km
8.309324851477e1,Y,1,2,Y_bc,0.000000000000e0,-1.327275323344e-6,1.327275323344e-6,-9.000000000000e1,S/km
8.309324851477e1,Y,2,0,Y_ca,0.000000000000e0,-7.697156862574e-7,7.697156862574e-7,-9.000000000000e1,S/km
8.309324851477e1,Y,2,1,Y_cb,0.000000000000e0,-1.327275323344e-6,1.327275323344e-6,-9.000000000000e1,S/km
8.309324851477e1,Y,2,2,Y_cc,0.000000000000e0,4.450823486563e-6,4.450823486563e-6,9.000000000000e1,S/km
8.417093268061e1,Z,0,0,Z_aa,2.490698138422e-1,1.238225450289e0,1.263027330627e0,7.862669164967e1,ohm/km
8.417093268061e1,Z,0,1,Z_ab,8.054946179556e-2,6.706019607177e-1,6.754222423891e-1,8.315072216012e1,ohm/km
8.417093268061e1,Z,0,2,Z_ac,8.060561938099e-2,6.056898420402e-1,6.110298279351e-1,8.241957990639e1,ohm/km
8.417093268061e1,Z,1,0,Z_ba,8.054946179556e-2,6.706019607177e-1,6.754222423891e-1,8.315072216012e1,ohm/km
8.417093268061e1,Z,1,1,Z_bb,2.489554753594e-1,1.238351267285e0,1.263128136769e0,7.863290166570e1,ohm/km
8.417093268061e1,Z,1,2,Z_bc,8.054946179556e-2,6.706019607177e-1,6.754222423891e-1,8.315072216012e1,ohm/km
8.417093268061e1,Z,2,0,Z_ca,8.060561938099e-2,6.056898420402e-1,6.110298279351e-1,8.241957990639e1,ohm/km
8.417093268061e1,Z,2,1,Z_cb,8.054946179556e-2,6.706019607177e-1,6.754222423891e-1,8.315072216012e1,ohm/km
8.417093268061e1,Z,2,2,Z_cc,2.490698138422e-1,1.238225450289e0,1.263027330627e0,7.862669164967e1,ohm/km
8.417093268061e1,Y,0,0,Y_aa,0.000000000000e0,4.508548778114e-6,4.508548778114e-6,9.000000000000e1,S/km
8.417093268061e1,Y,0,1,Y_ab,0.000000000000e0,-1.344489520950e-6,1.344489520950e-6,-9.000000000000e1,S/km
8.417093268061e1,Y,0,2,Y_ac,0.000000000000e0,-7.796985720165e-7,7.796985720165e-7,-9.000000000000e1,S/km
8.417093268061e1,Y,1,0,Y_ba,0.000000000000e0,-1.344489520950e-6,1.344489520950e-6,-9.000000000000e1,S/km
8.417093268061e1,Y,1,1,Y_bb,0.000000000000e0,4.748515025002e-6,4.748515025002e-6,9.000000000000e1,S/km
8.417093268061e1,Y,1,2,Y_bc,0.000000000000e0,-1.344489520950e-6,1.344489520950e-6,-9.000000000000e1,S/km
8.417093268061e1,Y,2,0,Y_ca,0.000000000000e0,-7.796985720165e-7,7.796985720165e-7,-9.000000000000e1,S/km
8.417093268061e1,Y,2,1,Y_cb,0.000000000000e0,-1.344489520950e-6,1.344489520950e-6,-9.000000000000e1,S/km
8.417093268061e1,Y,2,2,Y_cc,0.000000000000e0,4.508548778114e-6,4.508548778114e-6,9.000000000000e1,S/km
8.526259395268e1,Z,0,0,Z_aa,2.501475422836e-1,1.253596779695e0,1.278310869458e0,7.871519935043e1,ohm/km
8.526259395268e1,Z,0,1,Z_ab,8.157583393396e-2,6.786241017477e-1,6.835095377205e-1,8.314549618211e1,ohm/km
8.526259395268e1,Z,0,2,Z_ac,8.163304365929e-2,6.128697018034e-1,6.182824801057e-1,8.241297304638e1,ohm/km
8.526259395268e1,Z,1,0,Z_ba,8.157583393396e-2,6.786241017477e-1,6.835095377205e-1,8.314549618211e1,ohm/km
8.526259395268e1,Z,1,1,Z_bb,2.500310512841e-1,1.253725032551e0,1.278413854685e0,7.872144409792e1,ohm/km
8.526259395268e1,Z,1,2,Z_bc,8.157583393396e-2,6.786241017477e-1,6.835095377205e-1,8.314549618211e1,ohm/km
8.526259395268e1,Z,2,0,Z_ca,8.163304365929e-2,6.128697018034e-1,6.182824801057e-1,8.241297304638e1,ohm/km
8.526259395268e1,Z,2,1,Z_cb,8.157583393396e-2,6.786241017477e-1,6.835095377205e-1,8.314549618211e1,ohm/km
8.526259395268e1,Z,2,2,Z_cc,2.501475422836e-1,1.253596779695e0,1.278310869458e0,7.871519935043e1,ohm/km
8.526259395268e1,Y,0,0,Y_aa,0.000000000000e0,4.567022742195e-6,4.567022742195e-6,9.000000000000e1,S/km
8.526259395268e1,Y,0,1,Y_ab,0.000000000000e0,-1.361926979393e-6,1.361926979393e-6,-9.000000000000e1,S/km
8.526259395268e1,Y,0,2,Y_ac,0.000000000000e0,-7.898109315669e-7,7.898109315669e-7,-9.000000000000e1,S/km
8.526259395268e1,Y,1,0,Y_ba,0.000000000000e0,-1.361926979393e-6,1.361926979393e-6,-9.000000000000e1,S/km
8.526259395268e1,Y,1,1,Y_bb,0.000000000000e0,4.810101249457e-6,4.810101249457e-6,9.000000000000e1,S/km
8.526259395268e1,Y,1,2,Y_bc,0.000000000000e0,-1.361926979393e-6,1.361926979393e-6,-9.000000000000e1,S/km
8.526259395268e1,Y,2,0,Y_ca,0.000000000000e0,-7.898109315669e-7,7.898109315669e-7,-9.000000000000e1,S/km
8.526259395268e1,Y,2,1,Y_cb,0.000000000000e0,-1.361926979393e-6,1.361926979393e-6,-9.000000000000e1,S/km
8.526259395268e1,Y,2,2,Y_cc,0.000000000000e0,4.567022742195e-6,4.567022742195e-6,9.000000000000e1,S/km
8.636841360811e1,Z,0,0,Z_aa,2.512391318718e-1,1.269158753460e0,1.293787093330e0,7.880265293169e1,ohm/km
8.636841360811e1,Z,0,1,Z_ab,8.261512044107e-2,6.867418013640e-1,6.916932556171e-1,8.314027573731e1,ohm/km
8.636841360811e1,Z,0,2,Z_ac,8.267340195268e-2,6.201341886776e-1,6.256207344368e-1,8.240636940986e1,ohm/km
8.636841360811e1,Z,1,0,Z_ba,8.261512044107e-2,6.867418013640e-1,6.916932556171e-1,8.314027573731e1,ohm/km
8.636841360811e1,Z,1,1,Z_bb,2.511204479170e-1,1.269289488829e0,1.293892300701e0,7.880893261424e1,ohm/km
8.636841360811e1,Z,1,2,Z_bc,8.261512044107e-2,6.867418013640e-1,6.916932556171e-1,8.314027573731e1,ohm/km
8.636841360811e1,Z,2,0,Z_ca,8.267340195268e-2,6.201341886776e-1,6.256207344368e-1,8.240636940986e1,ohm/km
8.636841360811e1,Z,2,1,Z_cb,8.261512044107e-2,6.867418013640e-1,6.916932556171e-1,8.314027573731e1,ohm/km
8.636841360811e1,Z,2,2,Z_cc,2.512391318718e-1,1.269158753460e0,1.293787093330e0,7.880265293169e1,ohm/km
8.636841360811e1,Y,0,0,Y_aa,0.000000000000e0,4.626255088773e-6,4.626255088773e-6,9.000000000000e1,S/km
8.636841360811e1,Y,0,1,Y_ab,0.000000000000e0,-1.379590594271e-6,1.379590594271e-6,-9.000000000000e1,S/km
8.636841360811e1,Y,0,2,Y_ac,0.000000000000e0,-8.000544441286e-7,8.000544441286e-7,-9.000000000000e1,S/km
8.636841360811e1,Y,1,0,Y_ba,0.000000000000e0,-1.379590594271e-6,1.379590594271e-6,-9.000000000000e1,S/km
8.636841360811e1,Y,1,1,Y_bb,0.000000000000e0,4.872486221103e-6,4.872486221103e-6,9.000000000000e1,S/km
8.636841360811e1,Y,1,2,Y_bc,0.000000000000e0,-1.379590594271e-6,1.379590594271e-6,-9.000000000000e1,S/km
8.636841360811e1,Y,2,0,Y_ca,0.000000000000e0,-8.000544441286e-7,8.000544441286e-7,-9.000000000000e1,S/km
8.636841360811e1,Y,2,1,Y_cb,0.000000000000e0,-1.379590594271e-6,1.379590594271e-6,-9.000000000000e1,S/km
8.636841360811e1,Y,2,2,Y_cc,0.000000000000e0,4.626255088773e-6,4.626255088773e-6,9.000000000000e1,S/km
8.748857527512e1,Z,0,0,Z_aa,2.523447690730e-1,1.284913736488e0,1.309458358518e0,7.888906329789e1,ohm/km
8.748857527512e1,Z,0,1,Z_ab,8.366748941836e-2,6.949561927901e-1,6.999745414534e-1,8.313506021524e1,ohm/km
8.748857527512e1,Z,0,2,Z_ac,8.372686273328e-2,6.274842939636e-1,6.330455960784e-1,8.239976831590e1,ohm/km
8.748857527512e1,Z,1,0,Z_ba,8.366748941836e-2,6.949561927901e-1,6.999745414534e-1,8.313506021524e1,ohm/km
8.748857527512e1,Z,1,1,Z_bb,2.522238509558e-1,1.285047001928e0,1.309565831929e0,7.889537812177e1,ohm/km
8.748857527512e1,Z,1,2,Z_bc,8.366748941836e-2,6.949561927901e-1,6.999745414534e-1,8.313506021524e1,ohm/km
8.748857527512e1,Z,2,0,Z_ca,8.372686273328e-2,6.274842939636e-1,6.330455960784e-1,8.239976831590e1,ohm/km
8.748857527512e1,Z,2,1,Z_cb,8.366748941836e-2,6.949561927901e-1,6.999745414534e-1,8.313506021524e1,ohm/km
8.748857527512e1,Z,2,2,Z_cc,2.523447690730e-1,1.284913736488e0,1.309458358518e0,7.888906329789e1,ohm/km
8.748857527512e1,Y,0,0,Y_aa,0.000000000000e0,4.686255653746e-6,4.686255653746e-6,9.000000000000e1,S/km
8.748857527512e1,Y,0,1,Y_ab,0.000000000000e0,-1.397483298737e-6,1.397483298737e-6,-9.000000000000e1,S/km
8.748857527512e1,Y,0,2,Y_ac,0.000000000000e0,-8.104308107006e-7,8.104308107006e-7,-9.000000000000e1,S/km
8.748857527512e1,Y,1,0,Y_ba,0.000000000000e0,-1.397483298737e-6,1.397483298737e-6,-9.000000000000e1,S/km
8.748857527512e1,Y,1,1,Y_bb,0.000000000000e0,4.935680299354e-6,4.935680299354e-6,9.000000000000e1,S/km
8.748857527512e1,Y,1,2,Y_bc,0.000000000000e0,-1.397483298737e-6,1.397483298737e-6,-9.000000000000e1,S/km
8.748857527512e1,Y,2,0,Y_ca,0.000000000000e0,-8.104308107006e-7,8.104308107006e-7,-9.000000000000e1,S/km
8.748857527512e1,Y,2,1,Y_cb,0.000000000000e0,-1.397483298737e-6,1.397483298737e-6,-9.000000000000e1,S/km
8.748857527512e1,Y,2,2,Y_cc,0.000000000000e0,4.686255653746e-6,4.686255653746e-6,9.000000000000e1,S/km
8.862326496353e1,Z,0,0,Z_aa,2.534646431199e-1,1.300864122692e0,1.325327050587e0,7.897444126151e1,ohm/km
8.862326496353e1,Z,0,1,Z_ab,8.473311117771e-2,7.032684222642e-1,7.083545537962e-1,8.312984901193e1,ohm/km
8.862326496353e1,Z,0,2,Z_ac,8.479359669035e-2,6.349210201327e-1,6.405580815555e-1,8.239316909002e1,ohm/km
8.862326496353e1,Z,1,0,Z_ba,8.473311117771e-2,7.032684222642e-1,7.083545537962e-1,8.312984901193e1,ohm/km
8.862326496353e1,Z,1,1,Z_bb,2.533414488510e-1,1.300999966680e0,1.325436834786e0,7.898079143566e1,ohm/km
8.862326496353e1,Z,1,2,Z_bc,8.473311117771e-2,7.032684222642e-1,7.083545537962e-1,8.312984901193e1,ohm/km
8.862326496353e1,Z,2,0,Z_ca,8.479359669035e-2,6.349210201327e-1,6.405580815555e-1,8.239316909002e1,ohm/km
8.862326496353e1,Z,2,1,Z_cb,8.473311117771e-2,7.032684222642e-1,7.083545537962e-1,8.312984901193e1,ohm/km
8.862326496353e1,Z,2,2,Z_cc,2.534646431199e-1,1.300864122692e0,1.325327050587e0,7.897444126151e1,ohm/km
8.862326496353e1,Y,0,0,Y_aa,0.000000000000e0,4.747034400580e-6,4.747034400580e-6,9.000000000000e1,S/km
8.862326496353e1,Y,0,1,Y_ab,0.000000000000e0,-1.415608063986e-6,1.415608063986e-6,-9.000000000000e1,S/km
8.862326496353e1,Y,0,2,Y_ac,0.000000000000e0,-8.209417543430e-7,8.209417543430e-7,-9.000000000000e1,S/km
8.862326496353e1,Y,1,0,Y_ba,0.000000000000e0,-1.415608063986e-6,1.415608063986e-6,-9.000000000000e1,S/km
8.862326496353e1,Y,1,1,Y_bb,0.000000000000e0,4.999693977978e-6,4.999693977978e-6,9.000000000000e1,S/km
8.862326496353e1,Y,1,2,Y_bc,0.000000000000e0,-1.415608063986e-6,1.415608063986e-6,-9.000000000000e1,S/km
8.862326496353e1,Y,2,0,Y_ca,0.000000000000e0,-8.209417543430e-7,8.209417543430e-7,-9.000000000000e1,S/km
8.862326496353e1,Y,2,1,Y_cb,0.000000000000e0,-1.415608063986e-6,1.415608063986e-6,-9.000000000000e1,S/km
8.862326496353e1,Y,2,2,Y_cc,0.000000000000e0,4.747034400580e-6,4.747034400580e-6,9.000000000000e1,S/km
8.977267109559e1,Z,0,0,Z_aa,2.545989460443e-1,1.317012335336e0,1.341395584738e0,7.905879754326e1,ohm/km
8.977267109559e1,Z,0,1,Z_ab,8.581215825363e-2,7.116796491840e-1,7.168344645501e-1,8.312464153113e1,ohm/km
8.977267109559e1,Z,0,2,Z_ac,8.587377674250e-2,6.424453809480e-1,6.481592188911e-1,8.238657106564e1,ohm/km
8.977267109559e1,Z,1,0,Z_ba,8.581215825363e-2,7.116796491840e-1,7.168344645501e-1,8.312464153113e1,ohm/km
8.977267109559e1,Z,1,1,Z_bb,2.544734328380e-1,1.317150807289e0,1.341507725345e0,7.906518327923e1,ohm/km
8.977267109559e1,Z,1,2,Z_bc,8.581215825363e-2,7.116796491840e-1,7.168344645501e-1,8.312464153113e1,ohm/km
8.977267109559e1,Z,2,0,Z_ca,8.587377674250e-2,6.424453809480e-1,6.481592188911e-1,8.238657106564e1,ohm/km
8.977267109559e1,Z,2,1,Z_cb,8.581215825363e-2,7.116796491840e-1,7.168344645501e-1,8.312464153113e1,ohm/km
8.977267109559e1,Z,2,2,Z_cc,2.545989460443e-1,1.317012335336e0,1.341395584738e0,7.905879754326e1,ohm/km
8.977267109559e1,Y,0,0,Y_aa,0.000000000000e0,4.808601421964e-6,4.808601421964e-6,9.000000000000e1,S/km
8.977267109559e1,Y,0,1,Y_ab,0.000000000000e0,-1.433967899747e-6,1.433967899747e-6,-9.000000000000e1,S/km
8.977267109559e1,Y,0,2,Y_ac,0.000000000000e0,-8.315890204632e-7,8.315890204632e-7,-9.000000000000e1,S/km
8.977267109559e1,Y,1,0,Y_ba,0.000000000000e0,-1.433967899747e-6,1.433967899747e-6,-9.000000000000e1,S/km
8.977267109559e1,Y,1,1,Y_bb,0.000000000000e0,5.064537886844e-6,5.064537886844e-6,9.000000000000e1,S/km
8.977267109559e1,Y,1,2,Y_bc,0.000000000000e0,-1.433967899747e-6,1.433967899747e-6,-9.000000000000e1,S/km
8.977267109559e1,Y,2,0,Y_ca,0.000000000000e0,-8.315890204632e-7,8.315890204632e-7,-9.000000000000e1,S/km
8.977267109559e1,Y,2,1,Y_cb,0.000000000000e0,-1.433967899747e-6,1.433967899747e-6,-9.000000000000e1,S/km
8.977267109559e1,Y,2,2,Y_cc,0.000000000000e0,4.808601421964e-6,4.808601421964e-6,9.000000000000e1,S/km
9.093698453734e1,Z,0,0,Z_aa,2.557478727097e-1,1.333360827389e0,1.357666406158e0,7.914214277221e1,ohm/km
9.093698453734e1,Z,0,1,Z_ab,8.690480541519e-2,7.201910462545e-1,7.254154591056e-1,8.311943718560e1,ohm/km
9.093698453734e1,Z,0,2,Z_ac,8.696757804975e-2,6.500584015880e-1,6.558500477296e-1,8.237997358544e1,ohm/km
9.093698453734e1,Z,1,0,Z_ba,8.690480541519e-2,7.201910462545e-1,7.254154591056e-1,8.311943718560e1,ohm/km
9.093698453734e1,Z,1,1,Z_bb,2.556199969693e-1,1.333501977680e0,1.357780949685e0,7.914856428414e1,ohm/km
9.093698453734e1,Z,1,2,Z_bc,8.690480541519e-2,7.201910462545e-1,7.254154591056e-1,8.311943718560e1,ohm/km
9.093698453734e1,Z,2,0,Z_ca,8.696757804975e-2,6.500584015880e-1,6.558500477296e-1,8.237997358544e1,ohm/km
9.093698453734e1,Z,2,1,Z_cb,8.690480541519e-2,7.201910462545e-1,7.254154591056e-1,8.311943718560e1,ohm/km
9.093698453734e1,Z,2,2,Z_cc,2.557478727097e-1,1.333360827389e0,1.357666406158e0,7.914214277221e1,ohm/km
9.093698453734e1,Y,0,0,Y_aa,0.000000000000e0,4.870966941485e-6,4.870966941485e-6,9.000000000000e1,S/km
9.093698453734e1,Y,0,1,Y_ab,0.000000000000e0,-1.452565854785e-6,1.452565854785e-6,-9.000000000000e1,S/km
9.093698453734e1,Y,0,2,Y_ac,0.000000000000e0,-8.423743771060e-7,8.423743771060e-7,-9.000000000000e1,S/km
9.093698453734e1,Y,1,0,Y_ba,0.000000000000e0,-1.452565854785e-6,1.452565854785e-6,-9.000000000000e1,S/km
9.093698453734e1,Y,1,1,Y_bb,0.000000000000e0,5.130222793687e-6,5.130222793687e-6,9.000000000000e1,S/km
9.093698453734e1,Y,1,2,Y_bc,0.000000000000e0,-1.452565854785e-6,1.452565854785e-6,-9.000000000000e1,S/km
9.093698453734e1,Y,2,0,Y_ca,0.000000000000e0,-8.423743771060e-7,8.423743771060e-7,-9.000000000000e1,S/km
9.093698453734e1,Y,2,1,Y_cb,0.000000000000e0,-1.452565854785e-6,1.452565854785e-6,-9.000000000000e1,S/km
9.093698453734e1,Y,2,2,Y_cc,0.000000000000e0,4.870966941485e-6,4.870966941485e-6,9.000000000000e1,S/km
9.211639863027e1,Z,0,0,Z_aa,2.569116208443e-1,1.349912081882e0,1.374141990384e0,7.922448748608e1,ohm/km
9.211639863027e1,Z,0,1,Z_ab,8.801122967771e-2,7.288037996380e-1,7.340987364900e-1,8.311423539829e1,ohm/km
9.211639863027e1,Z,0,2,Z_ac,8.807517802536e-2,6.577611187713e-1,6.636316194633e-1,8.237337600273e1,ohm/km
9.211639863027e1,Z,1,0,Z_ba,8.801122967771e-2,7.288037996380e-1,7.340987364900e-1,8.311423539829e1,ohm/km
9.211639863027e1,Z,1,1,Z_bb,2.567813381476e-1,1.350055961864e0,1.374258984247e0,7.923094499063e1,ohm/km
9.211639863027e1,Z,1,2,Z_bc,8.801122967771e-2,7.288037996380e-1,7.340987364900e-1,8.311423539829e1,ohm/km
9.211639863027e1,Z,2,0,Z_ca,8.807517802536e-2,6.577611187713e-1,6.636316194633e-1,8.237337600273e1,ohm/km
9.211639863027e1,Z,2,1,Z_cb,8.801122967771e-2,7.288037996380e-1,7.340987364900e-1,8.311423539829e1,ohm/km
9.211639863027e1,Z,2,2,Z_cc,2.569116208443e-1,1.349912081882e0,1.374141990384e0,7.922448748608e1,ohm/km
9.211639863027e1,Y,0,0,Y_aa,0.000000000000e0,4.934141315324e-6,4.934141315324e-6,9.000000000000e1,S/km
9.211639863027e1,Y,0,1,Y_ab,0.000000000000e0,-1.471405017407e-6,1.471405017407e-6,-9.000000000000e1,S/km
9.211639863027e1,Y,0,2,Y_ac,0.000000000000e0,-8.532996152467e-7,8.532996152467e-7,-9.000000000000e1,S/km
9.211639863027e1,Y,1,0,Y_ba,0.000000000000e0,-1.471405017407e-6,1.471405017407e-6,-9.000000000000e1,S/km
9.211639863027e1,Y,1,1,Y_bb,0.000000000000e0,5.196759605893e-6,5.196759605893e-6,9.000000000000e1,S/km
9.211639863027e1,Y,1,2,Y_bc,0.000000000000e0,-1.471405017407e-6,1.471405017407e-6,-9.000000000000e1,S/km
9.211639863027e1,Y,2,0,Y_ca,0.000000000000e0,-8.532996152467e-7,8.532996152467e-7,-9.000000000000e1,S/km
9.211639863027e1,Y,2,1,Y_cb,0.000000000000e0,-1.471405017407e-6,1.471405017407e-6,-9.000000000000e1,S/km
9.211639863027e1,Y,2,2,Y_cc,0.000000000000e0,4.934141315324e-6,4.934141315324e-6,9.000000000000e1,S/km
9.331110922339e1,Z,0,0,Z_aa,2.580903910734e-1,1.366668612271e0,1.390824843656e0,7.930584213143e1,ohm/km
9.331110922339e1,Z,0,1,Z_ab,8.913161031430e-2,7.375191091062e-1,7.428855095195e-1,8.310903560353e1,ohm/km
9.331110922339e1,Z,0,2,Z_ac,8.919675634739e-2,6.655545808850e-1,6.715049973603e-1,8.236677768272e1,ohm/km
9.331110922339e1,Z,1,0,Z_ba,8.913161031430e-2,7.375191091062e-1,7.428855095195e-1,8.310903560353e1,ohm/km
9.331110922339e1,Z,1,1,Z_bb,2.579576561582e-1,1.366815274291e0,1.390944336199e0,7.931233584782e1,ohm/km
9.331110922339e1,Z,1,2,Z_bc,8.913161031430e-2,7.375191091062e-1,7.428855095195e-1,8.310903560353e1,ohm/km
9.331110922339e1,Z,2,0,Z_ca,8.919675634739e-2,6.655545808850e-1,6.715049973603e-1,8.236677768272e1,ohm/km
9.331110922339e1,Z,2,1,Z_cb,8.913161031430e-2,7.375191091062e-1,7.428855095195e-1,8.310903560353e1,ohm/km
9.331110922339e1,Z,2,2,Z_cc,2.580903910734e-1,1.366668612271e0,1.390824843656e0,7.930584213143e1,ohm/km
9.331110922339e1,Y,0,0,Y_aa,0.000000000000e0,4.998135033978e-6,4.998135033978e-6,9.000000000000e1,S/km
9.331110922339e1,Y,0,1,Y_ab,0.000000000000e0,-1.490488515972e-6,1.490488515972e-6,-9.000000000000e1,S/km
9.331110922339e1,Y,0,2,Y_ac,0.000000000000e0,-8.643665490892e-7,8.643665490892e-7,-9.000000000000e1,S/km
9.331110922339e1,Y,1,0,Y_ba,0.000000000000e0,-1.490488515972e-6,1.490488515972e-6,-9.000000000000e1,S/km
9.331110922339e1,Y,1,1,Y_bb,0.000000000000e0,5.264159372312e-6,5.264159372312e-6,9.000000000000e1,S/km
9.331110922339e1,Y,1,2,Y_bc,0.000000000000e0,-1.490488515972e-6,1.490488515972e-6,-9.000000000000e1,S/km
9.331110922339e1,Y,2,0,Y_ca,0.000000000000e0,-8.643665490892e-7,8.643665490892e-7,-9.000000000000e1,S/km
9.331110922339e1,Y,2,1,Y_cb,0.000000000000e0,-1.490488515972e-6,1.490488515972e-6,-9.000000000000e1,S/km
9.331110922339e1,Y,2,2,Y_cc,0.000000000000e0,4.998135033978e-6,4.998135033978e-6,9.000000000000e1,S/km
9.452131470584e1,Z,0,0,Z_aa,2.592843869530e-1,1.383632962801e0,1.407717503289e0,7.938621706404e1,ohm/km
9.452131470584e1,Z,0,1,Z_ab,9.026612886720e-2,7.463381881956e-1,7.517770049555e-1,8.310383724811e1,ohm/km
9.452131470584e1,Z,0,2,Z_ac,9.033249497021e-2,6.734398481134e-1,6.794712566949e-1,8.236017800378e1,ohm/km
9.452131470584e1,Z,1,0,Z_ba,9.026612886720e-2,7.463381881956e-1,7.517770049555e-1,8.310383724811e1,ohm/km
9.452131470584e1,Z,1,1,Z_bb,2.591491537018e-1,1.383782460224e0,1.407839543800e0,7.939274721395e1,ohm/km
9.452131470584e1,Z,1,2,Z_bc,9.026612886720e-2,7.463381881956e-1,7.517770049555e-1,8.310383724811e1,ohm/km
9.452131470584e1,Z,2,0,Z_ca,9.033249497021e-2,6.734398481134e-1,6.794712566949e-1,8.236017800378e1,ohm/km
9.452131470584e1,Z,2,1,Z_cb,9.026612886720e-2,7.463381881956e-1,7.517770049555e-1,8.310383724811e1,ohm/km
9.452131470584e1,Z,2,2,Z_cc,2.592843869530e-1,1.383632962801e0,1.407717503289e0,7.938621706404e1,ohm/km
9.452131470584e1,Y,0,0,Y_aa,0.000000000000e0,5.062958724002e-6,5.062958724002e-6,9.000000000000e1,S/km
9.452131470584e1,Y,0,1,Y_ab,0.000000000000e0,-1.509819519414e-6,1.509819519414e-6,-9.000000000000e1,S/km
9.452131470584e1,Y,0,2,Y_ac,0.000000000000e0,-8.755770163664e-7,8.755770163664e-7,-9.000000000000e1,S/km
9.452131470584e1,Y,1,0,Y_ba,0.000000000000e0,-1.509819519414e-6,1.509819519414e-6,-9.000000000000e1,S/km
9.452131470584e1,Y,1,1,Y_bb,0.000000000000e0,5.332433285096e-6,5.332433285096e-6,9.000000000000e1,S/km
9.452131470584e1,Y,1,2,Y_bc,0.000000000000e0,-1.509819519414e-6,1.509819519414e-6,-9.000000000000e1,S/km
9.452131470584e1,Y,2,0,Y_ca,0.000000000000e0,-8.755770163664e-7,8.755770163664e-7,-9.000000000000e1,S/km
9.452131470584e1,Y,2,1,Y_cb,0.000000000000e0,-1.509819519414e-6,1.509819519414e-6,-9.000000000000e1,S/km
9.452131470584e1,Y,2,2,Y_cc,0.000000000000e0,5.062958724002e-6,5.062958724002e-6,9.000000000000e1,S/km
9.574721603974e1,Z,0,0,Z_aa,2.604938150027e-1,1.400807708879e0,1.424822538041e0,7.946562254923e1,ohm/km
9.574721603974e1,Z,0,1,Z_ab,9.141496915899e-2,7.552622643646e-1,7.607744636615e-1,8.309863979238e1,ohm/km
9.574721603974e1,Z,0,2,Z_ac,9.148257813580e-2,6.814179925708e-1,6.875314848802e-1,8.235357635864e1,ohm/km
9.574721603974e1,Z,1,0,Z_ba,9.141496915899e-2,7.552622643646e-1,7.607744636615e-1,8.309863979238e1,ohm/km
9.574721603974e1,Z,1,1,Z_bb,2.603560364276e-1,1.400960096107e0,1.424947176771e0,7.947218935676e1,ohm/km
9.574721603974e1,Z,1,2,Z_bc,9.141496915899e-2,7.552622643646e-1,7.607744636615e-1,8.309863979238e1,ohm/km
9.574721603974e1,Z,2,0,Z_ca,9.148257813580e-2,6.814179925708e-1,6.875314848802e-1,8.235357635864e1,ohm/km
9.574721603974e1,Z,2,1,Z_cb,9.141496915899e-2,7.552622643646e-1,7.607744636615e-1,8.309863979238e1,ohm/km
9.574721603974e1,Z,2,2,Z_cc,2.604938150027e-1,1.400807708879e0,1.424822538041e0,7.946562254923e1,ohm/km
9.574721603974e1,Y,0,0,Y_aa,0.000000000000e0,5.128623149773e-6,5.128623149773e-6,9.000000000000e1,S/km
9.574721603974e1,Y,0,1,Y_ab,0.000000000000e0,-1.529401237766e-6,1.529401237766e-6,-9.000000000000e1,S/km
9.574721603974e1,Y,0,2,Y_ac,0.000000000000e0,-8.869328786462e-7,8.869328786462e-7,-9.000000000000e1,S/km
9.574721603974e1,Y,1,0,Y_ba,0.000000000000e0,-1.529401237766e-6,1.529401237766e-6,-9.000000000000e1,S/km
9.574721603974e1,Y,1,1,Y_bb,0.000000000000e0,5.401592681550e-6,5.401592681550e-6,9.000000000000e1,S/km
