time,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,minimum,maximum
5.64159722,0.992609239,0.991724536,0.985302001,0.978836831,0.989232703,0.981337782,0.98061741,0.978749658,0.987714148,0.980891662,0.974712131,0.977136249,0.978810488,0.98286386,0.978380246,0.982111153,0.97532425,0.97586719,0.991462456,0.988451958,0.979989395,0.997719129,0.999043507,0.994392848,0.99634452,0.994760932,0.99411087,1.00035739,1.00105319,1.00163556,0.995371775,0.999559631,0.995307153,1.0019308,0.999427848,0.998691122,1.00034789,0.9933365,0.9907163,0.983779302,0.97823477,0.988696631,0.9806065,0.979992301,0.977850742,0.986441602,0.9803727,0.97432405,0.9767334,0.978358,0.983395042,0.97806185,0.981539702,0.974878901,0.975332401,0.990394235,0.988891512,0.979278271,0.996113842,0.998965307,0.993284943,0.996485228,0.9948847,1.00240292,0.999578815,0.994611875,0.995240013,0.994845108,0.990446713,0.995311507,0.999330106,0.999971394,0.996845076,1.0000335,-0.00829204628,0.00911291835
5.65826389,0.992610634,0.991726839,0.985304806,0.978839257,0.989234316,0.981340278,0.980619889,0.978752405,0.98771587,0.980894095,0.974714597,0.977138732,0.978812994,0.982865574,0.978382672,0.982113887,0.97532684,0.975869837,0.991465462,0.98845441,0.979991985,0.997720738,0.999046683,0.994394396,0.996345827,0.994762766,0.994112188,1.00035932,1.00105578,1.00163757,0.995373419,0.999561832,0.99530864,1.00193219,0.999429067,0.998692128,1.00034894,0.993337197,0.990716598,0.98377913,0.978235068,0.988697048,0.980606848,0.979992698,0.97785056,0.986441898,0.980373257,0.974324498,0.976733798,0.978358298,0.983395199,0.978062448,0.981539959,0.974879199,0.975332698,0.990393603,0.988889169,0.9792783,0.996114248,0.998964203,0.993284461,0.996486395,0.994884998,1.00239931,0.999575573,0.994608653,0.995236912,0.994843108,0.99044401,0.995310255,0.999329273,0.99997364,0.996843935,1.00003539,-0.0082871274,0.00911782236
5.67493056,0.992611433,0.991728539,0.985306998,0.978841121,0.989235176,0.981342209,0.980621812,0.978754544,0.987716772,0.980895987,0.974716514,0.977140658,0.978814952,0.9828667,0.978384511,0.982116052,0.975328879,0.975871927,0.991467845,0.988456291,0.979993981,0.997721538,0.999049225,0.994395446,0.996346505,0.994764104,0.994113874,1.00036067,1.00105693,1.00163901,0.995374546,0.999563525,0.995309651,1.00193316,0.999429707,0.998692594,1.00034934,0.993338892,0.990717496,0.983779667,0.978235997,0.988698393,0.980607795,0.979993695,0.977851097,0.986443094,0.980374395,0.974325535,0.976734795,0.978359295,0.983396344,0.978063634,0.981540855,0.974880156,0.975333596,0.990393699,0.988887377,0.979278996,0.996115593,0.998963831,0.993284459,0.99648849,0.994885797,1.00239621,0.999572712,0.994605971,0.99523426,0.994841706,0.990441809,0.995309602,0.99932903,0.999976787,0.996843302,1.00003799,-0.00828233928,0.00912171558
5.69159722,0.992611597,0.991729752,0.98530867,0.978842476,0.98923545,0.981343631,0.980623223,0.978756137,0.987717109,0.980897367,0.974717919,0.977142071,0.97881639,0.982867203,0.978385857,0.982117691,0.975330397,0.975873498,0.991469633,0.988457594,0.979995455,0.997721731,0.999051107,0.994396088,0.996346594,0.994765009,0.994114449,1.0003615,1.00105807,1.00164001,0.995375255,0.999564756,0.995310339,1.00193369,0.999429814,0.998692642,1.00034921,0.993341587,0.990719092,0.983780894,0.978237593,0.98870074,0.980609492,0.979995362,0.977852334,0.986445359,0.980376192,0.974327262,0.976736542,0.978360942,0.98339843,0.978065492,0.981542343,0.974881763,0.975335192,0.990394596,0.988886205,0.979280343,0.996118059,0.998964397,0.993284938,0.996491587,0.994887193,1.00239361,0.99957038,0.994603759,0.995232108,0.994840803,0.990440256,0.9953095,0.999329447,0.999980852,0.9968431,1.00004168,-0.00827916128,0.00912449981
5.70826389,0.992611104,0.991730454,0.985309761,0.978843326,0.989235181,0.981344545,0.98062413,0.978757176,0.987716976,0.980898254,0.974718826,0.977142987,0.978817326,0.982867009,0.978386706,0.982118813,0.975331405,0.975874555,0.99147083,0.9884584,0.979996415,0.997721429,0.999052369,0.994396315,0.996346108,0.99476548,0.994115145,1.00036186,1.00105845,1.00164037,0.995375532,0.999565146,0.995310562,1.0019339,0.999429396,0.998692201,1.00034861,0.993345383,0.990721329,0.983782941,0.978239939,0.988704184,0.980611849,0.979997739,0.977854421,0.986448586,0.980378688,0.974329639,0.97673889,0.97836329,0.983401526,0.978068088,0.981544688,0.974884139,0.97533744,0.990396391,0.988885702,0.979282431,0.996121584,0.998965893,0.993285995,0.996495642,0.994889092,1.00239151,0.999568607,0.994602146,0.995230506,0.994840441,0.990439304,0.995309947,0.999330694,0.999985878,0.996843398,1.00004628,-0.00827636205,0.00912584231
5.72493056,0.992610098,0.991730683,0.985310371,0.97884369,0.989234346,0.981344977,0.980624552,0.978757698,0.987716234,0.980898655,0.974719247,0.977143411,0.97881777,0.982866294,0.978387069,0.982119432,0.975331921,0.97587512,0.991471459,0.98845865,0.97999687,0.997720524,0.999052998,0.994396115,0.996345106,0.99476551,0.994115125,1.00036167,1.00105823,1.00164033,0.995375349,0.999565368,0.995310356,1.00193372,0.999428508,0.998691343,1.0003475,0.993350129,0.990724287,0.983785787,0.978242987,0.988708582,0.980614946,0.980000887,0.977857338,0.986452881,0.980381887,0.974332787,0.976742086,0.978366387,0.983405631,0.978071435,0.981547687,0.974887236,0.975340536,0.990398988,0.988885898,0.979285347,0.99612618,0.99896839,0.993287593,0.996500777,0.994891629,1.0023898,0.999567304,0.994601103,0.995229503,0.994840698,0.990439001,0.995311095,0.999332692,0.999991773,0.996844296,1.00005168,-0.00827468034,0.00912636747
5.74159722,0.992608698,0.991730497,0.985310511,0.97884363,0.989232994,0.981344974,0.980624544,0.97875775,0.987714926,0.980898632,0.974719247,0.977143408,0.978817789,0.982865198,0.978387008,0.982119618,0.975332013,0.975875258,0.991471609,0.988458394,0.979996877,0.997719042,0.99905313,0.994395548,0.996343685,0.994765187,0.994114302,1.00036105,1.00105779,1.00163986,0.995374807,0.999565107,0.995309882,1.00193318,0.999427235,0.998690117,1.00034594,0.993355975,0.990727984,0.983789484,0.978246783,0.988714136,0.980618813,0.980004783,0.977861153,0.986458216,0.980385882,0.974336723,0.976745983,0.978370233,0.983410777,0.978075582,0.981551483,0.974891083,0.975344344,0.990402624,0.988886796,0.979288984,0.996131875,0.998971924,0.993289792,0.996506843,0.994894727,1.0023886,0.999566503,0.994600532,0.995229001,0.994841497,0.990439298,0.995312862,0.999335487,0.999998571,0.996845793,1.00005817,-0.00827430132,0.00912580882
5.75826389,0.992606854,0.99172991,0.985310217,0.978843184,0.989231268,0.981344586,0.980624154,0.978757378,0.987713279,0.980898238,0.974718864,0.977143022,0.978817426,0.982863636,0.978386554,0.982119404,0.975331714,0.975875002,0.991471296,0.988457782,0.979996483,0.997717206,0.999052771,0.994394662,0.996341868,0.994764533,0.994113634,1.00036011,1.0010568,1.00163897,0.995373952,0.999564274,0.995309019,1.00193244,0.999425605,0.998688543,1.00034405,0.99336281,0.990732481,0.98379401,0.97825138,0.988720631,0.98062348,0.98000942,0.97786574,0.986464532,0.980390579,0.97434138,0.97675071,0.97837488,0.983416873,0.978080479,0.981556178,0.97489568,0.97534898,0.990407082,0.988888392,0.979293451,0.996138601,0.998976451,0.993292588,0.99651387,0.994898484,1.002388,0.999566201,0.99460053,0.995229,0.994842944,0.990440246,0.995315289,0.999339144,1.00000627,0.996847792,1.00006537,-0.00827436733,0.00912402794
5.77493056,0.992604668,0.991729018,0.985309563,0.978842399,0.989229205,0.981343853,0.980623417,0.978756634,0.987711294,0.980897492,0.974718136,0.977142292,0.97881671,0.982861688,0.978385777,0.982118832,0.975331062,0.975874392,0.991470557,0.988456734,0.979995744,0.997715031,0.999051957,0.994393485,0.996339728,0.994763556,0.994112111,1.00035875,1.00105561,1.00163774,0.995372754,0.999563245,0.995307818,1.0019314,0.999423683,0.998686685,1.00034187,0.993370616,0.990737677,0.983799317,0.978256618,0.988728068,0.980628828,0.980014777,0.977871216,0.986471798,0.980396007,0.974346778,0.976756137,0.978380237,0.983423969,0.978086077,0.981561516,0.974901077,0.975354376,0.990412507,0.98889059,0.979298677,0.996146366,0.998981977,0.993295956,0.996521796,0.994902782,1.0023878,0.999566398,0.994601098,0.995229597,0.994844991,0.990441853,0.995318338,0.999343482,1.00001486,0.996850388,1.00007366,-0.00827568926,0.00912139221
5.79159722,0.992602203,0.991727768,0.985308518,0.97884127,0.989226802,0.981342771,0.980622337,0.978755508,0.987708956,0.980896417,0.974717068,0.977141215,0.978815656,0.982859478,0.978384638,0.982117906,0.975330067,0.975873436,0.991469446,0.988455259,0.979994633,0.997712491,0.999050738,0.994391962,0.996337296,0.994762256,0.994110628,1.00035696,1.00105374,1.00163605,0.995371172,0.999561726,0.995306317,1.00193004,0.999421503,0.998684488,1.00033939,0.993379263,0.990743475,0.983805473,0.978262634,0.988736414,0.980634875,0.980020874,0.977877473,0.986479965,0.980402203,0.974352874,0.976762274,0.978386314,0.983431966,0.978092472,0.981567575,0.974907173,0.975360374,0.990418823,0.988893438,0.979304673,0.996154963,0.998988422,0.993299883,0.996530612,0.994907678,1.0023881,0.999567027,0.994602135,0.995230595,0.994847488,0.99044399,0.995322034,0.999348678,1.00002406,0.996853516,1.00008246,-0.00827747039,0.00911773601
5.80826389,0.992599589,0.991726354,0.985307255,0.978839947,0.989224251,0.981341487,0.980621054,0.978754166,0.987706448,0.980895134,0.974715803,0.97713994,0.978814397,0.98285707,0.978383319,0.98211677,0.975328868,0.975872273,0.99146809,0.988453625,0.979993322,0.997709795,0.999049267,0.994390278,0.996334726,0.994760816,0.994109014,1.0003551,1.00105179,1.00163423,0.995369466,0.999560007,0.995304687,1.00192846,0.999419195,0.998682092,1.00033677,0.993388759,0.990749973,0.983812301,0.978269311,0.988745532,0.980641672,0.980027671,0.9778845,0.986488962,0.980408971,0.974359671,0.976769071,0.978393071,0.983440723,0.978099441,0.981574372,0.974913921,0.975367171,0.990425909,0.988896885,0.979311321,0.996164519,0.998995808,0.993304231,0.996540061,0.994913077,1.0023887,0.999568095,0.994603623,0.995232153,0.994850586,0.990446688,0.995326282,0.999354574,1.00003406,0.996857085,1.00009206,-0.00827968398,0.00911331882
5.82493056,0.992596779,0.991724674,0.985305734,0.978838388,0.98922154,0.981339975,0.980619547,0.978752559,0.987703815,0.980893637,0.974714297,0.977138431,0.97881291,0.982854474,0.978381743,0.982115385,0.975327421,0.975870861,0.991466432,0.988451782,0.979991774,0.997706974,0.999047474,0.994388368,0.996331991,0.994759109,0.994106539,1.00035288,1.00104968,1.00163209,0.995367483,0.99955793,0.995302744,1.0019267,0.999416738,0.99867949,1.00033402,0.993398857,0.99075707,0.983819808,0.978276519,0.988755418,0.980649019,0.980034969,0.977892168,0.986498609,0.980416329,0.97436697,0.976776468,0.978400368,0.983450259,0.978107008,0.981581768,0.974921269,0.975374468,0.990433767,0.988900883,0.97931857,0.996174708,0.999004034,0.993309119,0.996550258,0.994918915,1.00238979,0.999569534,0.994605531,0.995234091,0.994854084,0.990449836,0.99533103,0.999361072,1.00004446,0.996861183,1.00010226,-0.00828325443,0.0091080937
5.84159722,0.992593869,0.991722901,0.98530406,0.978836686,0.989218802,0.981338304,0.980617876,0.978750799,0.987701175,0.980891968,0.974712639,0.977136765,0.978811255,0.982851699,0.978380047,0.982113844,0.975325822,0.975869296,0.99146459,0.988449628,0.97999007,0.997704147,0.999045508,0.994386283,0.996329185,0.994757261,0.99410445,1.00035053,1.00104731,1.00162993,0.995365356,0.999555996,0.995300657,1.00192462,0.999414221,0.998676733,1.00033125,0.993409584,0.990764707,0.983827916,0.978284267,0.988765856,0.980656867,0.980042866,0.977900465,0.986508926,0.980424266,0.974374867,0.976784367,0.978408167,0.983460327,0.978115165,0.981589696,0.974929167,0.975382367,0.990442303,0.98890541,0.979326466,0.996185554,0.999012961,0.993314378,0.996560955,0.994925173,1.00239109,0.999571292,0.99460779,0.99523633,0.994857954,0.990453483,0.995336277,0.999368219,1.00005535,0.99686573,1.00011286,-0.00828664327,0.0091025127
5.85826389,0.992591022,0.991720908,0.985302141,0.978834795,0.989215886,0.981336441,0.980616024,0.978748833,0.987698248,0.980890131,0.974710807,0.977134922,0.978809434,0.982849034,0.978378149,0.982112115,0.975324047,0.975867549,0.991462601,0.988447354,0.979988161,0.997701049,0.999043372,0.994383943,0.996326339,0.994755206,0.994101761,1.00034792,1.00104472,1.00162726,0.995362892,0.999553372,0.995298256,1.00192235,0.999411675,0.998673719,1.00032831,0.993420754,0.990772766,0.983836564,0.978292467,0.988776755,0.980665236,0.980051165,0.977909264,0.986519655,0.980432566,0.974383195,0.976792715,0.978416526,0.983470955,0.978123665,0.981598105,0.974937526,0.975390695,0.990451362,0.98891028,0.979334765,0.996196853,0.999022501,0.993320026,0.996572094,0.994931773,1.00239279,0.999573343,0.994610359,0.995238889,0.994862242,0.990457383,0.995341876,0.999375867,1.00006655,0.99687058,1.00012385,-0.00829103106,0.00909598873
5.87493056,0.992588198,0.991718959,0.985300234,0.978832882,0.989213098,0.981334547,0.980614129,0.97874685,0.987695474,0.980888233,0.974708933,0.977133038,0.978807557,0.982846335,0.978376262,0.982110347,0.975322227,0.975865762,0.991460546,0.988444944,0.979986232,0.997698113,0.999041164,0.994381557,0.996323559,0.994753117,0.994098805,1.0003453,1.00104235,1.00162467,0.995360403,0.999550849,0.995295881,1.0019198,0.999409187,0.998670691,1.00032549,0.993432153,0.990781066,0.983845613,0.978301064,0.988788022,0.980673934,0.980059824,0.977918531,0.986530754,0.980441293,0.974391864,0.976801463,0.978425164,0.983481854,0.978132632,0.981606923,0.974946263,0.975399463,0.99046096,0.988915478,0.979343493,0.996208552,0.999032657,0.993325925,0.996583453,0.994938701,1.00239459,0.999575592,0.994613218,0.995241688,0.99486683,0.990461682,0.995347835,0.999383867,1.00007805,0.996875738,1.00013515,-0.00829578701,0.00908916684
5.89159722,0.992585425,0.991716897,0.985298247,0.978830915,0.989210389,0.981332606,0.980612197,0.978744816,0.987692836,0.980886317,0.974707012,0.977131111,0.978805647,0.982843674,0.978374287,0.982108526,0.97532036,0.975863923,0.991458455,0.988442565,0.979984248,0.997695317,0.999038955,0.994379079,0.996320846,0.99475094,0.994096307,1.00034263,1.0010397,1.00162207,0.995357809,0.999548369,0.995293298,1.00191722,0.999406766,0.998667561,1.00032275,0.993443851,0.990789793,0.98385503,0.978309963,0.988799452,0.980682932,0.980068822,0.977928119,0.986542122,0.980450261,0.974400861,0.976810462,0.978434162,0.983493053,0.978141801,0.981616061,0.974955262,0.975408461,0.990470908,0.988921026,0.979352492,0.99622042,0.999043155,0.993332074,0.996594952,0.994945771,1.00239659,0.99957805,0.994616188,0.995244687,0.99487158,0.990466221,0.995354034,0.999392364,1.00008945,0.996881078,1.00014645,-0.00830028426,0.00908214821
5.90826389,0.99258283,0.991714841,0.985296288,0.978828938,0.98920777,0.981330657,0.980610251,0.978742789,0.987690212,0.980884373,0.974705076,0.977129167,0.978803719,0.982841161,0.978372315,0.982106691,0.975318478,0.975862071,0.991456349,0.988440195,0.979982259,0.997692594,0.999036728,0.994376536,0.996318272,0.994748703,0.994092681,1.00033987,1.00103719,1.00161948,0.995355181,0.99954602,0.995290608,1.00191454,0.999404459,0.998664386,1.0003201,0.993455551,0.990798614,0.983864631,0.978319013,0.988811051,0.980692113,0.980078001,0.9779379,0.986553503,0.980459411,0.974409962,0.976819662,0.978443263,0.983504304,0.978151162,0.981625361,0.974964462,0.975417691,0.990481157,0.988926677,0.979361762,0.996232401,0.999053956,0.993338324,0.996606601,0.99495301,1.00239859,0.99958059,0.994619357,0.995247787,0.994876539,0.990470881,0.995360403,0.999400995,1.00010095,0.996886677,1.00015795,-0.00830591056,0.00907513874
5.92493056,0.992580339,0.991712815,0.985294315,0.978826981,0.989205362,0.981328717,0.980608318,0.978740798,0.98768787,0.980882449,0.974703161,0.977127248,0.978801806,0.982838729,0.978370381,0.982104877,0.975316617,0.975860236,0.991454327,0.988437787,0.979980289,0.997690126,0.999034608,0.994373909,0.996315834,0.994746443,0.994090758,1.00033718,1.00103431,1.00161678,0.995352421,0.99954336,0.995287917,1.0019116,0.999402292,0.998661104,1.00031762,0.993467251,0.990807563,0.983874399,0.978328132,0.988822552,0.980701411,0.980087261,0.977947858,0.986564952,0.980468661,0.974419201,0.976828961,0.978452522,0.983515653,0.978160562,0.98163476,0.974973821,0.975426991,0.990491526,0.988932475,0.97937116,0.996244351,0.999064994,0.993344675,0.996618103,0.994960339,1.00240079,0.999583188,0.994622586,0.995250927,0.994881578,0.99047563,0.995366903,0.999409863,1.00011226,0.996892306,1.00016915,-0.00831003392,0.00906773019
5.94159722,0.992578203,0.99171085,0.985292472,0.978825104,0.989203092,0.981326863,0.980606468,0.978738919,0.98768552,0.980880597,0.974701329,0.977125411,0.978799979,0.982836656,0.978368537,0.98210315,0.975314843,0.975858489,0.991452409,0.988435577,0.979978407,0.99768772,0.999032638,0.994371329,0.996313649,0.994744242,0.994088331,1.00033458,1.0010316,1.00161424,0.995349772,0.999541011,0.995285203,1.00190879,0.999400339,0.998657915,1.00031527,0.993478652,0.990816493,0.983884259,0.978337311,0.988833853,0.980710701,0.980096462,0.977957798,0.986576154,0.980477861,0.974428461,0.976838261,0.978461821,0.983526753,0.978170001,0.981644161,0.974983121,0.975436361,0.990501956,0.988938276,0.979380511,0.996256151,0.999076055,0.993351133,0.996629353,0.99496761,1.00240289,0.99958574,0.994625737,0.995254146,0.994886619,0.99048038,0.995373472,0.999418763,1.00012335,0.996897976,1.00018015,-0.00831456087,0.00906063029
5.95826389,0.992576118,0.991708982,0.985290734,0.978823329,0.989201209,0.981325114,0.980604721,0.978737175,0.987683765,0.980878858,0.974699593,0.977123678,0.978798247,0.982834556,0.978366792,0.982101523,0.975313165,0.975856838,0.991450632,0.988433333,0.979976638,0.997685885,0.999030841,0.994368785,0.996311648,0.994742093,0.994085492,1.00033203,1.00102948,1.00161188,0.995347162,0.999538828,0.995282554,1.00190595,0.999398558,0.998654774,1.00031325,0.993489814,0.990825364,0.98389396,0.978346363,0.988844954,0.980719863,0.980105662,0.9779677,0.986587155,0.980487013,0.974437613,0.976847462,0.978471001,0.983537685,0.978179362,0.981653561,0.974992362,0.975445563,0.990512357,0.988943976,0.979389813,0.996267553,0.999087104,0.993357474,0.996640354,0.99497482,1.00240499,0.99958824,0.994628887,0.995257247,0.99489158,0.990485111,0.995379873,0.999427664,1.00013406,0.996903577,1.00019096,-0.00831950153,0.00905371724
5.97493056,0.992574438,0.991707225,0.985289129,0.978821664,0.989199486,0.981323471,0.980603081,0.978735578,0.98768202,0.980877217,0.974697976,0.977122059,0.978796631,0.982832915,0.978365181,0.98210002,0.97531161,0.975855309,0.991449067,0.988431334,0.979974981,0.997684103,0.999029256,0.994366276,0.996309931,0.994739969,0.994083174,1.00032969,1.00102721,1.00160952,0.9953446,0.999536579,0.99527998,1.00190312,0.99939704,0.99865168,1.00031138,0.993500555,0.990834065,0.98390356,0.978355263,0.988855616,0.980728963,0.980114722,0.977977411,0.986597796,0.980496013,0.974446613,0.976856562,0.978480003,0.983548256,0.978188562,0.981662762,0.975001463,0.975454713,0.990522558,0.988949577,0.979398963,0.996278594,0.999097955,0.993363714,0.996650886,0.994981911,1.00240709,0.99959063,0.994631938,0.995260227,0.99489648,0.990489682,0.995386274,0.999436404,1.00014436,0.996909118,1.00020126,-0.00832391586,0.00904689773
5.99159722,0.992573048,0.99170559,0.985287727,0.978820157,0.989198059,0.981321998,0.980601609,0.978734185,0.987680569,0.980875743,0.974696518,0.977120605,0.978795181,0.982831532,0.978363726,0.982098685,0.975310219,0.975853945,0.991447704,0.988429571,0.9799735,0.99768266,0.999027946,0.994363877,0.996308499,0.994737987,0.994081578,1.00032751,1.00102506,1.00160747,0.995342197,0.999534677,0.995277494,1.00190052,0.999395762,0.998648677,1.00030977,0.993510758,0.990842604,0.983912901,0.978363964,0.988865808,0.980737764,0.980123465,0.977986891,0.986607928,0.980504764,0.974455365,0.976865363,0.978488764,0.983558318,0.978197423,0.981671713,0.975010303,0.975463563,0.990532559,0.988954978,0.979407933,0.996289156,0.999108556,0.993369775,0.996660909,0.994988772,1.00240889,0.999592891,0.994634788,0.995263029,0.994901181,0.990494181,0.995392474,0.999444965,1.00015406,0.996914478,1.00021106,-0.0083273134,0.00904049593
6.00826389,0.992571949,0.991704129,0.985286546,0.97881883,0.989196965,0.981320711,0.980600321,0.978733022,0.98767947,0.980874448,0.974695243,0.977119337,0.978793912,0.982830427,0.978362465,0.982097541,0.975309014,0.975852768,0.991446584,0.988428123,0.979972217,0.997681591,0.999026918,0.994361616,0.996307366,0.994736144,0.994079082,1.00032558,1.00102339,1.00160568,0.995340014,0.999533184,0.995275139,1.0018981,0.999394755,0.998645796,1.00030846,0.9935204,0.990850767,0.983921963,0.978372305,0.988875411,0.980746266,0.980132004,0.977996063,0.986617531,0.980513265,0.974463865,0.976873895,0.978497266,0.983567911,0.978206004,0.981680364,0.975018826,0.975472165,0.990542191,0.988960179,0.979416565,0.996299109,0.999118759,0.993375636,0.996670362,0.994995373,1.0024105,0.999594892,0.994637489,0.995265649,0.994905682,0.990498343,0.995398436,0.999453267,1.00016326,0.996919678,1.00022036,-0.00833141261,0.00903484053
6.02493056,0.992571174,0.991702868,0.985285597,0.9788177,0.989196192,0.981319619,0.980599224,0.978732105,0.987678679,0.980873339,0.974694166,0.977118267,0.978792836,0.982829622,0.978361419,0.982096606,0.975308012,0.975851797,0.991445748,0.988426802,0.979971139,0.997680857,0.999026198,0.994359492,0.996306531,0.994734441,0.994078029,1.00032387,1.00102157,1.00160411,0.995338003,0.999531803,0.995273027,1.00189581,0.999394012,0.99864306,1.00030742,0.993529363,0.990858568,0.983930614,0.978380268,0.988884413,0.980754466,0.980140116,0.978004863,0.986626533,0.980521268,0.974471966,0.976882006,0.978505396,0.983576863,0.978214226,0.981688666,0.975027066,0.975480366,0.990551462,0.98896508,0.979424866,0.996308362,0.999128599,0.993381177,0.996679214,0.995001673,1.00241199,0.999596692,0.99463992,0.99526804,0.994909922,0.990502224,0.995404037,0.999461267,1.00017177,0.99692458,1.00022897,-0.0083339639,0.00902957899
6.04159722,0.992570746,0.991701773,0.985284882,0.978816778,0.989195704,0.981318743,0.980598347,0.978731443,0.987678179,0.980872452,0.974693305,0.977117417,0.978791983,0.982829182,0.978360579,0.98209589,0.975307231,0.975851042,0.991445216,0.988425874,0.979970286,0.997680426,0.999025815,0.994357549,0.996306017,0.994732902,0.994076352,1.00032249,1.00102059,1.00160274,0.995336258,0.999530543,0.9952711,1.00189388,0.999393557,0.998640509,1.00030664,0.993537626,0.99086597,0.983938866,0.978387918,0.988892696,0.980762169,0.980147808,0.978013126,0.986634816,0.980528968,0.974479668,0.976889768,0.978513068,0.983585166,0.978221968,0.981696518,0.975034798,0.975488168,0.990560194,0.988969582,0.979432728,0.996316935,0.999137861,0.993386429,0.996687317,0.995007606,1.00241319,0.999598194,0.994642091,0.995270121,0.994913784,0.990505787,0.995409349,0.999468769,1.00017957,0.996929151,1.00023697,-0.00833684309,0.00902475617
6.05826389,0.992570672,0.991700945,0.985284468,0.97881612,0.989195585,0.981318134,0.980597733,0.978731093,0.987678022,0.980871824,0.974692712,0.977116834,0.978791395,0.982829083,0.978360013,0.982095455,0.975306724,0.975850564,0.99144503,0.988425326,0.97996971,0.997680374,0.999025813,0.994355834,0.996305834,0.994731606,0.994074994,1.00032147,1.00101967,1.00160181,0.995334854,0.99952987,0.995269545,1.00189221,0.999393395,0.998638147,1.00030619,0.993545168,0.990872972,0.983946568,0.978395011,0.988900269,0.98076943,0.980155021,0.978020938,0.98664237,0.980536171,0.97448687,0.97689697,0.978520301,0.983592769,0.97822927,0.981703969,0.97504207,0.97549543,0.990568467,0.988973723,0.979440119,0.996324768,0.999146564,0.99339138,0.99669467,0.995013217,1.0024141,0.999599455,0.994643863,0.995271892,0.994917385,0.990509017,0.99541428,0.99947587,1.00018677,0.996933383,1.00024407,-0.00833910253,0.00902085303
6.07493056,0.99257079,0.991700301,0.985284307,0.978815662,0.989195814,0.981317735,0.980597325,0.978730991,0.987678291,0.980871397,0.974692313,0.977116454,0.978791004,0.982829172,0.978359658,0.982095227,0.975306414,0.975850286,0.991445076,0.988424909,0.979969355,0.997680749,0.999026117,0.994354288,0.996305901,0.994730456,0.994074568,1.00032057,1.00101875,1.0016011,0.995333592,0.99952941,0.995268135,1.00189085,0.999393452,0.998635983,1.00030603,0.993551872,0.990879473,0.983953801,0.978401673,0.988907073,0.980776223,0.980161823,0.97802821,0.986649272,0.980542873,0.974493533,0.976903772,0.978527073,0.983599632,0.978236072,0.981710823,0.975048872,0.975502272,0.990576119,0.988977484,0.979446972,0.996331721,0.999154667,0.993395882,0.996701274,0.995018339,1.0024148,0.999600348,0.994645394,0.995273344,0.994920587,0.990511889,0.995418831,0.999482423,1.00019308,0.996937315,1.00025067,-0.00834023029,0.00901752124
6.09159722,0.992571305,0.9916999,0.985284441,0.978815461,0.989196299,0.981317599,0.98059718,0.978731189,0.987678758,0.980871229,0.974692179,0.977116338,0.978790881,0.98282967,0.978359563,0.982095273,0.975306374,0.975850279,0.991445475,0.988424932,0.979969275,0.997681348,0.999026781,0.994352988,0.996306288,0.994729555,0.994074428,1.00032009,1.00101839,1.00160071,0.995332687,0.999529198,0.995267053,1.00188991,0.999393783,0.99863403,1.0003061,0.993557875,0.990885475,0.983960473,0.978407835,0.988913175,0.980782474,0.980168015,0.978034872,0.986655325,0.980549075,0.974499775,0.976909975,0.978533276,0.983605716,0.978242275,0.981717175,0.975055135,0.975508604,0.990583172,0.988980756,0.979453374,0.996337925,0.99916207,0.993400024,0.996707177,0.995023111,1.0024152,0.999600947,0.994646595,0.995274495,0.994923389,0.99051433,0.995422883,0.999488475,1.00019868,0.996940786,1.00025648,-0.00834077059,0.00901486835
6.10826389,0.992572133,0.991699791,0.985284883,0.978815542,0.989197109,0.981317744,0.980597313,0.978731708,0.987679545,0.980871334,0.974692329,0.977116504,0.978791038,0.982830491,0.978359754,0.982095611,0.975306625,0.975850563,0.991446235,0.988425295,0.979969482,0.997682278,0.999027824,0.994351958,0.996306976,0.994728914,0.99407421,1.00032,1.00101857,1.00160073,0.995332168,0.999529417,0.995266338,1.00188933,0.999394386,0.99863232,1.00030645,0.993562979,0.990890977,0.983966625,0.978413437,0.98891838,0.980788207,0.980173747,0.978040975,0.986660638,0.980554777,0.974505477,0.976915678,0.978539028,0.983611079,0.978247977,0.981723046,0.975060916,0.975514328,0.990589575,0.988983588,0.979459177,0.996343278,0.999168773,0.993403785,0.996712249,0.995027383,1.0024153,0.999601239,0.994647437,0.995275257,0.994925791,0.990516352,0.995426525,0.999493878,1.00020368,0.996943938,1.00026148,-0.00834108979,0.00901306454
