t,Bus_Bus 1_Vm,Genrou_DV1_speed
3.2333330000000000e+00,9.8681950600000001e-01,1.0008751149999999e+00
3.2374999999999998e+00,9.8684948699999997e-01,1.0008797650000001e+00
3.2416670000000001e+00,9.8687934899999996e-01,1.0008820300000001e+00
3.2458330000000002e+00,9.8690795899999995e-01,1.0008821489999999e+00
3.2500000000000000e+00,9.8693656900000004e-01,1.0008800030000000e+00
3.2541669999999998e+00,9.8696398699999999e-01,1.0008757109999999e+00
3.2583329999999999e+00,9.8699134600000005e-01,1.0008692740000000e+00
3.2625000000000002e+00,9.8701763200000003e-01,1.0008606910000000e+00
3.2666670000000000e+00,9.8704385800000005e-01,1.0008500810000001e+00
3.2708330000000001e+00,9.8706912999999996e-01,1.0008373260000001e+00
3.2749999999999999e+00,9.8709434299999999e-01,1.0008227830000000e+00
3.2791670000000002e+00,9.8711866100000001e-01,1.0008062120000001e+00
3.2833329999999998e+00,9.8714298000000000e-01,1.0007877350000001e+00
3.2875000000000001e+00,9.8716652400000005e-01,1.0007675890000001e+00
3.2916669999999999e+00,9.8719006799999998e-01,1.0007456539999999e+00
3.2958330000000000e+00,9.8721289599999995e-01,1.0007220509999999e+00
3.2999999999999998e+00,9.8723584399999997e-01,1.0006967780000000e+00
3.3041670000000001e+00,9.8725813600000001e-01,1.0006700749999999e+00
3.3083330000000002e+00,9.8728054799999998e-01,1.0006419419999999e+00
3.3125000000000000e+00,9.8730248200000004e-01,1.0006124970000001e+00
3.3166669999999998e+00,9.8732453600000003e-01,1.0005817410000000e+00
3.3208329999999999e+00,9.8734623200000005e-01,1.0005497930000000e+00
3.3250000000000002e+00,9.8736804700000003e-01,1.0005167720000001e+00
3.3291670000000000e+00,9.8738962399999997e-01,1.0004826780000000e+00
3.3333330000000001e+00,9.8741131999999998e-01,1.0004477500000000e+00
3.3374999999999999e+00,9.8743289700000003e-01,1.0004118680000000e+00
3.3416670000000002e+00,9.8745459300000005e-01,1.0003753900000001e+00
3.3458329999999998e+00,9.8747634900000003e-01,1.0003381970000000e+00
3.3500000000000001e+00,9.8749816400000001e-01,1.0003005270000001e+00
3.3541669999999999e+00,9.8752009900000004e-01,1.0002623799999999e+00
3.3583330000000000e+00,9.8754215199999995e-01,1.0002239939999999e+00
3.3624999999999998e+00,9.8756444499999996e-01,1.0001852510000000e+00
3.3666670000000001e+00,9.8758685599999996e-01,1.0001463890000000e+00
3.3708330000000002e+00,9.8760950599999997e-01,1.0001074080000001e+00
3.3750000000000000e+00,9.8763227499999995e-01,1.0000684259999999e+00
3.3791669999999998e+00,9.8765540100000004e-01,1.0000296829999999e+00
3.3833329999999999e+00,9.8767858700000000e-01,9.9999111900000004e-01
3.3875000000000002e+00,9.8770225000000000e-01,9.9995285300000003e-01
3.3916670000000000e+00,9.8772597299999998e-01,9.9991500400000000e-01
3.3958330000000001e+00,9.8775011300000004e-01,9.9987763200000002e-01
3.3999999999999999e+00,9.8777437199999996e-01,9.9984079599999998e-01
3.4041670000000002e+00,9.8779910800000004e-01,9.9980467600000000e-01
3.4083329999999998e+00,9.8782384400000001e-01,9.9976927000000004e-01
3.4125000000000001e+00,9.8784911600000003e-01,9.9973464000000001e-01
3.4166669999999999e+00,9.8787444800000002e-01,9.9970090400000000e-01
3.4208330000000000e+00,9.8790025699999995e-01,9.9966812100000002e-01
3.4249999999999998e+00,9.8792606599999999e-01,9.9963635200000001e-01
3.4291670000000001e+00,9.8795247100000005e-01,9.9960571499999995e-01
3.4333330000000002e+00,9.8797881600000004e-01,9.9957621100000005e-01
3.4375000000000000e+00,9.8800569800000004e-01,9.9954789899999996e-01
3.4416669999999998e+00,9.8803251999999997e-01,9.9952083800000002e-01
3.4458329999999999e+00,9.8805987799999995e-01,9.9949514900000003e-01
3.4500000000000002e+00,9.8808717700000004e-01,9.9947076999999995e-01
3.4541670000000000e+00,9.8811495299999996e-01,9.9944782300000001e-01
3.4583330000000001e+00,9.8814272900000000e-01,9.9942636500000004e-01
3.4624999999999999e+00,9.8817092200000001e-01,9.9940633800000001e-01
3.4666670000000002e+00,9.8819905500000005e-01,9.9938780100000002e-01
3.4708329999999998e+00,9.8822760600000004e-01,9.9937087300000005e-01
3.4750000000000001e+00,9.8825615600000005e-01,9.9935549499999998e-01
3.4791669999999999e+00,9.8828506500000002e-01,9.9934166700000004e-01
3.4833330000000000e+00,9.8831391300000004e-01,9.9932950700000001e-01
3.4874999999999998e+00,9.8834312000000002e-01,9.9931889799999996e-01
3.4916670000000001e+00,9.8837226600000005e-01,9.9930989699999995e-01
3.4958330000000002e+00,9.8840177100000004e-01,9.9930256600000000e-01
3.5000000000000000e+00,9.8843115599999998e-01,9.9929684399999996e-01
3.5041669999999998e+00,9.8846089800000003e-01,9.9929279100000001e-01
3.5083329999999999e+00,9.8849058199999995e-01,9.9929028700000000e-01
3.5125000000000002e+00,9.8852050300000005e-01,9.9928939299999997e-01
3.5166670000000000e+00,9.8855042500000001e-01,9.9929004899999996e-01
3.5208330000000001e+00,9.8858052500000004e-01,9.9929231399999996e-01
3.5249999999999999e+00,9.8861068500000004e-01,9.9929612899999998e-01
3.5291670000000002e+00,9.8864096400000001e-01,9.9930143400000004e-01
3.5333329999999998e+00,9.8867124299999998e-01,9.9930822799999997e-01
3.5375000000000001e+00,9.8870170099999999e-01,9.9931645400000002e-01
3.5416669999999999e+00,9.8873215900000000e-01,9.9932611000000005e-01
3.5458330000000000e+00,9.8876279600000005e-01,9.9933713700000004e-01
3.5499999999999998e+00,9.8879337300000003e-01,9.9934947500000004e-01
3.5541670000000001e+00,9.8882412900000005e-01,9.9936312400000005e-01
3.5583330000000002e+00,9.8885488499999996e-01,9.9937796599999995e-01
3.5625000000000000e+00,9.8888570099999995e-01,9.9939405900000000e-01
3.5666669999999998e+00,9.8891657600000005e-01,9.9941122500000001e-01
3.5708329999999999e+00,9.8894745100000003e-01,9.9942946399999999e-01
3.5750000000000002e+00,9.8897838599999999e-01,9.9944871700000004e-01
3.5791670000000000e+00,9.8900938000000005e-01,9.9946892300000001e-01
3.5833330000000001e+00,9.8904037499999997e-01,9.9949002300000001e-01
3.5874999999999999e+00,9.8907142900000000e-01,9.9951195699999995e-01
3.5916670000000002e+00,9.8910248300000003e-01,9.9953466700000004e-01
3.5958329999999998e+00,9.8913359599999995e-01,9.9955803200000004e-01
3.6000000000000001e+00,9.8916464999999998e-01,9.9958211200000002e-01
3.6041669999999999e+00,9.8919576399999998e-01,9.9960678800000002e-01
3.6083330000000000e+00,9.8922681800000001e-01,9.9963194099999997e-01
3.6124999999999998e+00,9.8925787200000004e-01,9.9965757099999997e-01
3.6166670000000001e+00,9.8928892599999996e-01,9.9968361900000002e-01
3.6208330000000002e+00,9.8931992099999999e-01,9.9970996400000001e-01
3.6250000000000000e+00,9.8935085499999997e-01,9.9973660700000000e-01
3.6291669999999998e+00,9.8938173100000004e-01,9.9976342900000004e-01
3.6333329999999999e+00,9.8941260600000003e-01,9.9979037000000004e-01
3.6375000000000002e+00,9.8944330199999997e-01,9.9981737100000001e-01
3.6416670000000000e+00,9.8947399899999999e-01,9.9984443199999995e-01
3.6458330000000001e+00,9.8950451600000000e-01,9.9987137299999995e-01
3.6499999999999999e+00,9.8953503399999998e-01,9.9989825499999996e-01
3.6541670000000002e+00,9.8956531299999995e-01,9.9992495800000003e-01
3.6583329999999998e+00,9.8959553200000006e-01,9.9995142199999998e-01
3.6625000000000001e+00,9.8962551399999998e-01,9.9997758900000000e-01
3.6666669999999999e+00,9.8965543499999997e-01,1.0000033380000000e+00
3.6708330000000000e+00,9.8968505900000003e-01,1.0000287290000001e+00
3.6749999999999998e+00,9.8971462200000004e-01,1.0000537629999999e+00
3.6791670000000001e+00,9.8974388800000002e-01,1.0000780819999999e+00
3.6833330000000002e+00,9.8977303500000002e-01,1.0001020430000001e+00
3.6875000000000000e+00,9.8980182400000005e-01,1.0001252890000001e+00
3.6916669999999998e+00,9.8983055399999997e-01,1.0001478200000000e+00
3.6958329999999999e+00,9.8985880599999998e-01,1.0001696350000000e+00
3.7000000000000002e+00,9.8988705899999996e-01,1.0001907350000001e+00
3.7041670000000000e+00,9.8991483400000002e-01,1.0002111199999999e+00
3.7083330000000001e+00,9.8994249099999998e-01,1.0002305510000000e+00
3.7124999999999999e+00,9.8996967100000000e-01,1.0002492670000001e+00
3.7166670000000002e+00,9.8999685000000004e-01,1.0002669099999999e+00
3.7208329999999998e+00,9.9002343400000004e-01,1.0002837179999999e+00
3.7250000000000001e+00,9.9004995799999995e-01,1.0002995729999999e+00
3.7291669999999999e+00,9.9007594600000004e-01,1.0003143550000000e+00
3.7333330000000000e+00,9.9010187400000005e-01,1.0003281829999999e+00
3.7374999999999998e+00,9.9012726500000003e-01,1.0003409390000000e+00
3.7416670000000001e+00,9.9015253800000003e-01,1.0003526210000000e+00
3.7458330000000002e+00,9.9017721400000003e-01,1.0003632309999999e+00
3.7500000000000000e+00,9.9020189000000003e-01,1.0003728869999999e+00
3.7541669999999998e+00,9.9022597099999998e-01,1.0003813509999999e+00
3.7583329999999999e+00,9.9024999100000000e-01,1.0003886220000000e+00
3.7625000000000002e+00,9.9027341599999996e-01,1.0003949400000001e+00
3.7666670000000000e+00,9.9029684100000004e-01,1.0004000660000001e+00
3.7708330000000001e+00,9.9031966900000001e-01,1.0004041189999999e+00
3.7749999999999999e+00,9.9034243799999999e-01,1.0004071000000001e+00
3.7791670000000002e+00,9.9036467100000003e-01,1.0004088879999999e+00
3.7833329999999998e+00,9.9038684399999999e-01,1.0004096030000000e+00
3.7875000000000001e+00,9.9040848000000004e-01,1.0004092449999999e+00
3.7916669999999999e+00,9.9043011700000005e-01,1.0004078150000000e+00
3.7958330000000000e+00,9.9045121700000005e-01,1.0004053120000000e+00
3.7999999999999998e+00,9.9047231700000005e-01,1.0004018550000000e+00
3.8041670000000001e+00,9.9049293999999999e-01,1.0003973250000000e+00
3.8083330000000002e+00,9.9051350400000004e-01,1.0003917220000000e+00
3.8125000000000000e+00,9.9053371000000001e-01,1.0003851650000000e+00
3.8166669999999998e+00,9.9055385600000001e-01,1.0003777739999999e+00
3.8208329999999999e+00,9.9057358500000003e-01,1.0003694299999999e+00
3.8250000000000002e+00,9.9059337400000003e-01,1.0003601310000001e+00
3.8291670000000000e+00,9.9061280500000004e-01,1.0003499979999999e+00
3.8333330000000001e+00,9.9063217599999998e-01,1.0003390310000000e+00
3.8374999999999999e+00,9.9065130899999998e-01,1.0003272290000000e+00
3.8416670000000002e+00,9.9067044299999996e-01,1.0003147130000001e+00
3.8458329999999998e+00,9.9068927799999995e-01,1.0003016000000000e+00
3.8500000000000001e+00,9.9070817200000005e-01,1.0002876519999999e+00
3.8541669999999999e+00,9.9072682899999998e-01,1.0002731080000000e+00
3.8583330000000000e+00,9.9074554400000003e-01,1.0002579690000000e+00
3.8624999999999998e+00,9.9076408100000002e-01,1.0002423519999999e+00
3.8666670000000001e+00,9.9078261899999998e-01,1.0002261400000001e+00
3.8708330000000002e+00,9.9080109599999999e-01,1.0002095700000000e+00
3.8750000000000000e+00,9.9081957300000001e-01,1.0001924040000001e+00
3.8791669999999998e+00,9.9083799100000003e-01,1.0001749990000000e+00
3.8833329999999999e+00,9.9085646900000002e-01,1.0001572370000000e+00
3.8875000000000002e+00,9.9087488700000004e-01,1.0001392360000001e+00
3.8916670000000000e+00,9.9089330399999997e-01,1.0001209970000000e+00
3.8958330000000001e+00,9.9091178199999996e-01,1.0001025200000000e+00
3.8999999999999999e+00,9.9093031899999995e-01,1.0000839230000000e+00
3.9041670000000002e+00,9.9094891500000004e-01,1.0000652070000000e+00
3.9083329999999998e+00,9.9096751199999999e-01,1.0000463719999999e+00
3.9125000000000001e+00,9.9098622800000002e-01,1.0000276570000000e+00
3.9166669999999999e+00,9.9100494400000005e-01,1.0000089409999999e+00
3.9208330000000000e+00,9.9102377900000005e-01,9.9999034399999998e-01
3.9249999999999998e+00,9.9104267400000001e-01,9.9997186699999996e-01
3.9291670000000001e+00,9.9106168699999997e-01,9.9995350800000005e-01
3.9333330000000002e+00,9.9108076099999998e-01,9.9993544800000000e-01
3.9375000000000000e+00,9.9110001299999995e-01,9.9991756700000001e-01
3.9416669999999998e+00,9.9111926600000000e-01,9.9990004300000002e-01
3.9458329999999999e+00,9.9113869700000001e-01,9.9988281700000003e-01
3.9500000000000002e+00,9.9115812800000003e-01,9.9986600900000000e-01
3.9541670000000000e+00,9.9117779699999997e-01,9.9984955799999997e-01
3.9583330000000001e+00,9.9119746700000000e-01,9.9983358400000000e-01
3.9624999999999999e+00,9.9121737499999996e-01,9.9981814599999996e-01
3.9666670000000002e+00,9.9123728300000002e-01,9.9980312599999999e-01
3.9708329999999998e+00,9.9125737000000003e-01,9.9978870200000003e-01
3.9750000000000001e+00,9.9127751600000003e-01,9.9977481400000001e-01
3.9791669999999999e+00,9.9129784099999996e-01,9.9976158100000001e-01
3.9833330000000000e+00,9.9131822599999997e-01,9.9974894500000000e-01
3.9874999999999998e+00,9.9133878900000005e-01,9.9973696499999998e-01
3.9916670000000001e+00,9.9135935300000000e-01,9.9972563999999997e-01
3.9958330000000002e+00,9.9138009500000002e-01,9.9971497099999995e-01
4.0000000000000000e+00,9.9140089799999997e-01,9.9970507600000003e-01
4.0041669999999998e+00,9.9142187800000003e-01,9.9969589700000006e-01
4.0083330000000004e+00,9.9144285899999995e-01,9.9968743299999996e-01
4.0125000000000002e+00,9.9146407800000003e-01,9.9967968500000004e-01
4.0166670000000000e+00,9.9148523799999999e-01,9.9967277099999996e-01
4.0208329999999997e+00,9.9150657700000000e-01,9.9966657199999998e-01
4.0250000000000004e+00,9.9152797500000001e-01,9.9966120700000005e-01
4.0291670000000002e+00,9.9154949199999998e-01,9.9965661800000005e-01
4.0333329999999998e+00,9.9157100899999995e-01,9.9965274299999995e-01
4.0374999999999996e+00,9.9159270499999996e-01,9.9964970399999997e-01
4.0416670000000003e+00,9.9161440099999998e-01,9.9964743899999997e-01
4.0458330000000000e+00,9.9163621700000004e-01,9.9964594799999995e-01
4.0499999999999998e+00,9.9165803200000002e-01,9.9964523299999997e-01
4.0541669999999996e+00,9.9167996599999997e-01,9.9964529300000005e-01
4.0583330000000002e+00,9.9170196099999997e-01,9.9964612700000000e-01
4.0625000000000000e+00,9.9172401399999999e-01,9.9964773699999998e-01
4.0666669999999998e+00,9.9174606799999998e-01,9.9965000199999998e-01
4.0708330000000004e+00,9.9176818099999997e-01,9.9965304099999996e-01
4.0750000000000002e+00,9.9179035400000004e-01,9.9965679600000001e-01
4.0791670000000000e+00,9.9181252700000000e-01,9.9966120700000005e-01
4.0833329999999997e+00,9.9183476000000004e-01,9.9966633299999996e-01
4.0875000000000004e+00,9.9185699199999999e-01,9.9967205500000000e-01
4.0916670000000002e+00,9.9187928400000003e-01,9.9967843300000003e-01
4.0958329999999998e+00,9.9190157700000003e-01,9.9968540699999997e-01
4.0999999999999996e+00,9.9192386899999996e-01,9.9969297599999996e-01
4.1041670000000003e+00,9.9194616099999999e-01,9.9970102299999997e-01
4.1083330000000000e+00,9.9196845300000003e-01,9.9970966600000000e-01
4.1124999999999998e+00,9.9199080500000003e-01,9.9971878500000000e-01
4.1166669999999996e+00,9.9201309699999995e-01,9.9972838200000003e-01
4.1208330000000002e+00,9.9203538899999999e-01,9.9973839499999995e-01
4.1250000000000000e+00,9.9205768100000002e-01,9.9974888600000000e-01
4.1291669999999998e+00,9.9207991399999995e-01,9.9975973399999996e-01
4.1333330000000004e+00,9.9210214600000002e-01,9.9977093900000003e-01
4.1375000000000002e+00,9.9212431899999998e-01,9.9978244299999997e-01
4.1416670000000000e+00,9.9214649200000005e-01,9.9979430400000002e-01
4.1458329999999997e+00,9.9216860500000004e-01,9.9980634499999999e-01
4.1500000000000004e+00,9.9219071900000000e-01,9.9981868299999999e-01
4.1541670000000002e+00,9.9221271300000002e-01,9.9983125900000003e-01
4.1583329999999998e+00,9.9223470700000005e-01,9.9984395500000001e-01
4.1624999999999996e+00,9.9225658200000000e-01,9.9985676999999995e-01
4.1666670000000003e+00,9.9227839699999998e-01,9.9986976400000005e-01
4.1708330000000000e+00,9.9230015299999996e-01,9.9988275800000004e-01
4.1749999999999998e+00,9.9232184899999998e-01,9.9989587099999999e-01
4.1791669999999996e+00,9.9234336599999995e-01,9.9990892399999998e-01
4.1833330000000002e+00,9.9236494300000000e-01,9.9992203700000004e-01
4.1875000000000000e+00,9.9238628100000004e-01,9.9993503100000003e-01
4.1916669999999998e+00,9.9240762000000005e-01,9.9994802500000002e-01
4.1958330000000004e+00,9.9242872000000004e-01,9.9996083999999996e-01
4.2000000000000002e+00,9.9244988000000001e-01,9.9997359500000005e-01
4.2041670000000000e+00,9.9247080099999996e-01,9.9998611199999998e-01
4.2083329999999997e+00,9.9249166300000002e-01,9.9999850999999995e-01
4.2125000000000004e+00,9.9251228599999997e-01,1.0000106099999999e+00
4.2166670000000002e+00,9.9253290900000002e-01,1.0000225309999999e+00
4.2208329999999998e+00,9.9255329400000003e-01,1.0000342129999999e+00
4.2249999999999996e+00,9.9257367799999996e-01,1.0000455380000000e+00
4.2291670000000003e+00,9.9259376499999996e-01,1.0000566239999999e+00
4.2333330000000000e+00,9.9261379199999999e-01,1.0000672340000001e+00
4.2374999999999998e+00,9.9263358099999999e-01,1.0000776050000000e+00
4.2416669999999996e+00,9.9265336999999998e-01,1.0000876190000001e+00
4.2458330000000002e+00,9.9267280099999999e-01,1.0000971560000000e+00
4.2500000000000000e+00,9.9269223200000001e-01,1.0001062150000000e+00
4.2541669999999998e+00,9.9271136500000001e-01,1.0001149180000000e+00
4.2583330000000004e+00,9.9273049800000002e-01,1.0001232620000000e+00
4.2625000000000002e+00,9.9274933300000001e-01,1.0001310109999999e+00
4.2666670000000000e+00,9.9276810900000001e-01,1.0001382830000001e+00
4.2708329999999997e+00,9.9278658600000003e-01,1.0001450780000001e+00
4.2750000000000004e+00,9.9280506400000001e-01,1.0001513959999999e+00
4.2791670000000002e+00,9.9282318400000003e-01,1.0001572370000000e+00
4.2833329999999998e+00,9.9284130299999995e-01,1.0001624819999999e+00
4.2874999999999996e+00,9.9285912499999995e-01,1.0001672509999999e+00
4.2916670000000003e+00,9.9287688699999999e-01,1.0001715419999999e+00
4.2958330000000000e+00,9.9289435100000001e-01,1.0001752380000000e+00
4.2999999999999998e+00,9.9291181600000000e-01,1.0001783369999999e+00
4.3041669999999996e+00,9.9292898200000002e-01,1.0001809600000000e+00
4.3083330000000002e+00,9.9294614800000003e-01,1.0001831050000001e+00
4.3125000000000000e+00,9.9296301600000003e-01,1.0001846550000000e+00
4.3166669999999998e+00,9.9297982500000004e-01,1.0001856090000001e+00
4.3208330000000004e+00,9.9299639500000003e-01,1.0001860860000000e+00
4.3250000000000002e+00,9.9301296500000003e-01,1.0001859660000001e+00
4.3291670000000000e+00,9.9302923700000001e-01,1.0001854900000000e+00
4.3333329999999997e+00,9.9304550899999999e-01,1.0001842980000000e+00
4.3375000000000004e+00,9.9306154300000005e-01,1.0001827480000001e+00
4.3416670000000002e+00,9.9307757600000002e-01,1.0001806019999999e+00
4.3458329999999998e+00,9.9309331199999995e-01,1.0001780990000000e+00
4.3499999999999996e+00,9.9310910699999999e-01,1.0001749990000000e+00
4.3541670000000003e+00,9.9312466399999999e-01,1.0001715419999999e+00
4.3583330000000000e+00,9.9314022099999999e-01,1.0001676079999999e+00
4.3624999999999998e+00,9.9315559899999994e-01,1.0001631980000001e+00
4.3666669999999996e+00,9.9317097700000001e-01,1.0001583100000000e+00
4.3708330000000002e+00,9.9318611599999995e-01,1.0001531840000000e+00
4.3750000000000000e+00,9.9320131499999997e-01,1.0001475810000000e+00
4.3791669999999998e+00,9.9321639500000003e-01,1.0001416210000000e+00
4.3833330000000004e+00,9.9323141599999998e-01,1.0001353030000000e+00
4.3875000000000002e+00,9.9324631699999999e-01,1.0001286270000000e+00
4.3916670000000000e+00,9.9326121800000000e-01,1.0001215930000000e+00
4.3958329999999997e+00,9.9327606000000002e-01,1.0001144410000000e+00
4.4000000000000004e+00,9.9329084199999995e-01,1.0001069309999999e+00
4.4041670000000002e+00,9.9330556400000003e-01,1.0000991820000000e+00
4.4083329999999998e+00,9.9332034599999997e-01,1.0000911950000000e+00
4.4124999999999996e+00,9.9333500900000005e-01,1.0000829700000000e+00
4.4166670000000003e+00,9.9334967100000005e-01,1.0000746250000001e+00
4.4208330000000000e+00,9.9336427500000002e-01,1.0000660420000000e+00
4.4249999999999998e+00,9.9337893700000002e-01,1.0000574590000000e+00
4.4291669999999996e+00,9.9339359999999999e-01,1.0000486369999999e+00
4.4333330000000002e+00,9.9340820299999999e-01,1.0000398159999999e+00
4.4375000000000000e+00,9.9342280599999999e-01,1.0000308750000000e+00
4.4416669999999998e+00,9.9343746899999996e-01,1.0000218150000000e+00
4.4458330000000004e+00,9.9345207199999996e-01,1.0000128749999999e+00
4.4500000000000002e+00,9.9346673500000005e-01,1.0000038149999999e+00
4.4541670000000000e+00,9.9348145700000001e-01,9.9999481400000001e-01
4.4583329999999997e+00,9.9349611999999998e-01,9.9998587400000005e-01
4.4625000000000004e+00,9.9351084199999995e-01,9.9997693300000001e-01
4.4666670000000002e+00,9.9352562400000000e-01,9.9996817100000002e-01
4.4708329999999998e+00,9.9354040600000004e-01,9.9995946899999999e-01
4.4749999999999996e+00,9.9355518799999998e-01,9.9995088600000004e-01
4.4791670000000003e+00,9.9357002999999999e-01,9.9994242200000005e-01
4.4833330000000000e+00,9.9358493100000000e-01,9.9993413700000000e-01
4.4874999999999998e+00,9.9359983200000002e-01,9.9992603099999999e-01
4.4916669999999996e+00,9.9361479300000000e-01,9.9991816300000003e-01
4.4958330000000002e+00,9.9362981299999997e-01,9.9991047399999999e-01
4.5000000000000000e+00,9.9364489300000003e-01,9.9990302300000000e-01
4.5041669999999998e+00,9.9365997299999997e-01,9.9989581100000002e-01
4.5083330000000004e+00,9.9367511300000000e-01,9.9988889700000005e-01
4.5125000000000002e+00,9.9369031200000002e-01,9.9988222100000002e-01
4.5166670000000000e+00,9.9370551100000004e-01,9.9987584399999996e-01
4.5208329999999997e+00,9.9372082900000003e-01,9.9986976400000005e-01
4.5250000000000004e+00,9.9373608800000002e-01,9.9986398200000004e-01
4.5291670000000002e+00,9.9375152600000005e-01,9.9985855800000001e-01
4.5333329999999998e+00,9.9376690400000001e-01,9.9985343199999999e-01
4.5374999999999996e+00,9.9378240100000004e-01,9.9984866400000005e-01
4.5416670000000003e+00,9.9379783899999996e-01,9.9984425300000002e-01
4.5458330000000000e+00,9.9381339599999996e-01,9.9984019999999996e-01
4.5499999999999998e+00,9.9382895199999999e-01,9.9983650400000001e-01
4.5541669999999996e+00,9.9384462799999995e-01,9.9983316700000002e-01
4.5583330000000002e+00,9.9386024500000003e-01,9.9983024600000003e-01
4.5625000000000000e+00,9.9387597999999999e-01,9.9982762300000005e-01
4.5666669999999998e+00,9.9389171600000004e-01,9.9982541800000002e-01
4.5708330000000004e+00,9.9390751099999997e-01,9.9982362999999996e-01
4.5750000000000002e+00,9.9392324700000001e-01,9.9982219900000002e-01
4.5791670000000000e+00,9.9393910200000002e-01,9.9982112599999995e-01
4.5833329999999997e+00,9.9395495700000003e-01,9.9982041099999996e-01
4.5875000000000004e+00,9.9397087100000003e-01,9.9982011299999995e-01
4.5916670000000002e+00,9.9398672600000004e-01,9.9982017300000003e-01
4.5958329999999998e+00,9.9400270000000002e-01,9.9982059000000001e-01
4.5999999999999996e+00,9.9401861400000002e-01,9.9982136499999996e-01
4.6041670000000003e+00,9.9403458800000000e-01,9.9982249700000003e-01
4.6083330000000000e+00,9.9405056199999997e-01,9.9982398699999997e-01
4.6124999999999998e+00,9.9406653599999995e-01,9.9982577600000000e-01
4.6166669999999996e+00,9.9408251000000003e-01,9.9982792099999995e-01
4.6208330000000002e+00,9.9409848499999998e-01,9.9983042499999997e-01
4.6250000000000000e+00,9.9411445899999995e-01,9.9983316700000002e-01
4.6291669999999998e+00,9.9413049200000003e-01,9.9983626599999997e-01
4.6333330000000004e+00,9.9414646600000001e-01,9.9983966400000002e-01
4.6375000000000002e+00,9.9416243999999998e-01,9.9984329900000002e-01
4.6416670000000000e+00,9.9417841399999995e-01,9.9984717400000001e-01
4.6458329999999997e+00,9.9419432900000004e-01,9.9985134600000003e-01
4.6500000000000004e+00,9.9421030300000002e-01,9.9985575699999996e-01
4.6541670000000002e+00,9.9422621700000002e-01,9.9986040600000003e-01
4.6583329999999998e+00,9.9424213200000000e-01,9.9986523400000005e-01
4.6624999999999996e+00,9.9425798700000001e-01,9.9987029999999999e-01
4.6666670000000003e+00,9.9427384100000005e-01,9.9987554599999995e-01
4.6708330000000000e+00,9.9428963699999995e-01,9.9988096999999998e-01
4.6749999999999998e+00,9.9430549099999999e-01,9.9988651299999998e-01
4.6791669999999996e+00,9.9432122700000003e-01,9.9989223500000002e-01
4.6833330000000002e+00,9.9433696299999996e-01,9.9989813599999999e-01
4.6875000000000000e+00,9.9435257899999996e-01,9.9990409599999996e-01
4.6916669999999998e+00,9.9436825500000003e-01,9.9991011600000002e-01
4.6958330000000004e+00,9.9438381200000003e-01,9.9991625500000003e-01
4.7000000000000002e+00,9.9439936900000003e-01,9.9992251399999998e-01
4.7041670000000000e+00,9.9441480599999998e-01,9.9992877199999997e-01
4.7083329999999997e+00,9.9443024400000002e-01,9.9993503100000003e-01
4.7125000000000004e+00,9.9444556200000001e-01,9.9994134899999998e-01
4.7166670000000002e+00,9.9446088099999996e-01,9.9994772700000001e-01
4.7208329999999998e+00,9.9447613999999995e-01,9.9995404499999996e-01
4.7249999999999996e+00,9.9449133899999997e-01,9.9996036300000002e-01
4.7291670000000003e+00,9.9450635899999995e-01,9.9996662100000000e-01
4.7333330000000000e+00,9.9452143900000001e-01,9.9997281999999998e-01
4.7374999999999998e+00,9.9453634000000002e-01,9.9997895999999997e-01
4.7416669999999996e+00,9.9455124100000003e-01,9.9998503900000002e-01
4.7458330000000002e+00,9.9456602299999997e-01,9.9999099999999996e-01
4.7500000000000000e+00,9.9458080500000001e-01,9.9999690100000005e-01
4.7541669999999998e+00,9.9459534900000002e-01,1.0000026230000001e+00
4.7583330000000004e+00,9.9460995200000002e-01,1.0000082250000000e+00
4.7625000000000002e+00,9.9462437599999998e-01,1.0000137090000001e+00
4.7666670000000000e+00,9.9463880100000002e-01,1.0000190730000000e+00
4.7708329999999997e+00,9.9465304600000004e-01,1.0000243190000000e+00
4.7750000000000004e+00,9.9466729200000004e-01,1.0000292060000000e+00
4.7791670000000002e+00,9.9468135800000002e-01,1.0000340940000001e+00
4.7833329999999998e+00,9.9469542499999997e-01,1.0000387430000000e+00
4.7874999999999996e+00,9.9470931299999998e-01,1.0000431540000001e+00
4.7916670000000003e+00,9.9472320100000000e-01,1.0000473260000000e+00
4.7958330000000000e+00,9.9473685000000001e-01,1.0000512600000000e+00
4.7999999999999998e+00,9.9475055899999998e-01,1.0000550749999999e+00
4.8041669999999996e+00,9.9476408999999999e-01,1.0000585319999999e+00
4.8083330000000002e+00,9.9477755999999995e-01,1.0000618699999999e+00
4.8125000000000000e+00,9.9479091200000003e-01,1.0000648500000000e+00
4.8166669999999998e+00,9.9480420400000003e-01,1.0000677110000000e+00
4.8208330000000004e+00,9.9481737599999998e-01,1.0000702140000000e+00
4.8250000000000002e+00,9.9483048900000004e-01,1.0000725980000000e+00
4.8291670000000000e+00,9.9484348300000003e-01,1.0000746250000001e+00
4.8333329999999997e+00,9.9485641700000005e-01,1.0000764129999999e+00
4.8375000000000004e+00,9.9486923199999999e-01,1.0000778440000000e+00
4.8416670000000002e+00,9.9488198800000005e-01,1.0000791550000001e+00
4.8458329999999998e+00,9.9489462399999995e-01,1.0000801090000000e+00
