omega,re_0,im_0,re_1,im_1,re_2,im_2
4151.2593650711415,1.0610035467082446e-07,1.4048134746037e-05,1.0910029339637256e-07,1.3970078830301848e-05,1.2863381951968875e-06,1.6312043657523132e-05
4448.154550722135,1.0922895718078406e-07,1.5049237091921062e-05,1.1230781278883596e-07,1.4965724694494716e-05,1.3241019078215722e-06,1.7439488070723844e-05
4766.283473779287,1.124365754314984e-07,1.6121868319378172e-05,1.1560826697365182e-07,1.6032472366206143e-05,1.3643652031666147e-06,1.8647149664316374e-05
5107.164756389466,1.1573423215504428e-07,1.7271137679170298e-05,1.1900850520899855e-07,1.7175398986917358e-05,1.4074239870746634e-06,1.9940553559925246e-05
5472.425631500428,1.1912246907910711e-07,1.850252218303034e-05,1.2250219110799326e-07,1.8399947310967494e-05,1.4535784765304158e-06,2.1325603830913767e-05
5863.809710629806,1.226152381047604e-07,1.982189250257239e-05,1.2609841227753628e-07,1.971195213818726e-05,1.5031473350339136e-06,2.2808616399034173e-05
6283.185307179579,1.2621787653573113e-07,2.123553542120988e-05,1.2979522865924292e-07,2.11176623189118e-05,1.5564576897322892e-06,2.439634049907266e-05
6732.554355028196,1.2994765536107168e-07,2.2750189654199315e-05,1.3360430170857074e-07,2.2623776781850245e-05,1.6138563788374916e-06,2.6095997498429877e-05
7214.061964974233,1.3377827921767836e-07,2.4373069650792195e-05,1.374842428916083e-07,2.4237466696502663e-05,1.6756822746992576e-06,2.7915304803850108e-05
7730.006664650243,1.3775717871108677e-07,2.6111916217291256e-05,1.4148120908990962e-07,2.596642908781531e-05,1.7423317219412525e-06,2.9862527252879597e-05
8282.851370788094,1.4188030854339896e-07,2.797501577148604e-05,1.4557863168073208e-07,2.7818902548264343e-05,1.8141910398241653e-06,3.1946497843254484e-05
8875.235146213212,1.4616003377126905e-07,2.9971257798296773e-05,1.4977851370001208e-07,2.9803726313778075e-05,1.8916762987638529e-06,3.4176674760097995e-05
9509.985797690764,1.5060459617271288e-07,3.211013697815166e-05,1.5407664293894238e-07,3.1930341377243254e-05,1.975224278549065e-06,3.6563145360839104e-05
10190.133374761108,1.5522068451881973e-07,3.440186034630977e-05,1.5846551218077418e-07,3.4208897714495726e-05,2.0652946513598617e-06,3.9116734691536323e-05
10918.924634002566,1.6002977482449487e-07,3.685736075258996e-05,1.6295379910744145e-07,3.665026853345371e-05,2.1623791143848232e-06,4.184901460069924e-05
11699.838537768232,1.6504255143399312e-07,3.948834031733935e-05,1.6753539899830775e-07,3.926609178596885e-05,2.2669926042944324e-06,4.477235311684154e-05
12536.602861381585,1.7027731376091961e-07,4.2307347704419415e-05,1.722113381408566e-07,4.2068848679747834e-05,2.3796829559448313e-06,4.789998799221599e-05
13433.211988067382,1.7574637368646676e-07,4.5327803353368794e-05,1.7697323627736304e-07,4.5071887426764285e-05,2.5010252744932525e-06,5.1246055255813736e-05
14393.945976563442,1.8145860595887354e-07,4.856407386323635e-05,1.818060459147366e-07,4.8289497270513054e-05,2.6316258732856763e-06,5.482566504232434e-05
15423.390992434895,1.8746031615662504e-07,5.203168423636015e-05,1.8673684099076522e-07,5.1737126028810864e-05,2.772146063923915e-06,5.865509582091376e-05
16526.46120062179,1.9371369470665369e-07,5.5747075316486934e-05,1.9168876273324394e-07,5.5431122929796955e-05,2.9232357903265514e-06,6.275159150222003e-05
17708.422223726517,2.0037154234170712e-07,5.9728029090436346e-05,1.9681008076221287e-07,5.93891938847909e-05,3.085693109863559e-06,6.71337185953813e-05
18974.916278021654,2.072302851344884e-07,6.399340812195734e-05,2.018180187842999e-07,6.363008410428742e-05,3.260149219656025e-06,7.182121721870344e-05
20331.989107167505,2.1460290671240562e-07,6.856374426443043e-05,2.0704522080335735e-07,6.817425273364636e-05,3.4475668973064742e-06,7.68354222420477e-05
21786.1188422107,2.22344170309999e-07,7.346067722836165e-05,2.122701263746903e-07,7.304321927099551e-05,3.648702068678831e-06,8.219888429296112e-05
23344.24692562953,2.3050514662069808e-07,7.870757549306606e-05,2.1750184056878306e-07,7.826024222491668e-05,3.864456464155234e-06,8.793586997869403e-05
25013.811247045676,2.3912823318763923e-07,8.43294558794298e-05,2.227337019812938e-07,8.385022336909483e-05,4.0957742400952704e-06,9.407231363210876e-05
26802.781648779,2.4826804604197e-07,9.035312453135966e-05,2.2796791397124757e-07,8.983984985437445e-05,4.343652149126672e-06,0.00010063595583912691
28719.697970734982,2.5791665379489294e-07,9.68073262389544e-05,2.3312534066631178e-07,9.625773190458041e-05,4.609096197980768e-06,0.00010765651246257976
30773.710816235834,2.682812055664035e-07,0.00010372278006893425,2.3837828336112576e-07,0.00010313448091690026,4.893286807333745e-06,0.00011516562695965562
32974.62523339603,2.7939709948993824e-07,0.00011113252109477321,2.436854595730887e-07,0.00011050299578793591,5.197350614903538e-06,0.00012319728488250246
35332.94752055895,2.910082716647362e-07,0.00011907174373129964,2.486488143974408e-07,0.00011839826606971077,5.522287467733805e-06,0.0001317879037889071
37859.93537922612,3.035368200739959e-07,0.0001275784225613784,2.5367469774125093e-07,0.0001268581858354174,5.86954368150551e-06,0.0001409762425350792
40567.651653889036,3.1694906570137016e-07,0.0001366930670079515,2.5861446887615115e-07,0.00013592309016537458,6.240344996279576e-06,0.00015080391201084746
43469.0219152964,3.3132161247381033e-07,0.00014645914138899062,2.6344247440073707e-07,0.00014563628253820067,6.6360217134678815e-06,0.00016131541983982971
46577.896162036755,3.4675261584358136e-07,0.00015692308615109998,2.6814914630977493e-07,0.00015604404140982952,7.057963354680947e-06,0.00017255826087915518
49909.11493497498,3.633445173141611e-07,0.00016813489634951532,2.727193594280483e-07,0.00016719619261526138,7.507606181082473e-06,0.00018458349897447295
53478.58016014822,3.812101174654417e-07,0.0001801479431465345,2.7714001658617794e-07,0.0001791459337664047,7.986429504433258e-06,0.00019744558936412134
57303.331058295655,4.0047538291507974e-07,0.00019301949694339505,2.814021656358691e-07,0.00019195035810020322,8.49596500139455e-06,0.00021120290631143079
