omega,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3
1.3127434751729239e+05,2.8102190074225110e-05,1.0060532199942035e-06,1.0116101233147045e-06,1.6965127993786796e-06,4.9638147455326382e-04,4.4066456893612299e-04,4.4074343766779481e-04,4.4099010714071437e-04,6.0500042414956780e-05,5.3709146046146527e-05,5.3718758736901496e-05,5.3748823343135994e-05,-5.6077836819965282e-02,-6.3530858868898143e-01,7.0814462357343699e-01,-6.8310241845638031e-01,7.0721916243484484e-01,-6.8393462359561585e-01,6.9683643090319758e-01,-6.7923606836665495e-01,2.3858347888082994e-03,1.7765506594619214e-05,-5.6134407849440734e-04,1.1186056864465191e-05,-5.4113786543880614e-04,1.1015458522684713e-05,-2.6485597803527813e-04,1.4853410074702004e-05,-5.6062074570846770e-04,1.1255130240034272e-05,2.4266647946475173e-03,1.8254632764923200e-05,-5.0664771205109651e-04,1.1321266234714391e-05,-3.7063316515843699e-04,1.4585170971380933e-05,-5.4039306445562683e-04,1.1505404636320235e-05,-5.0668123480003416e-04,1.1750979152017700e-05,2.4991490413958555e-03,1.8455911070006474e-05,-5.1476971038356229e-04,1.4009437829317981e-05,-2.5544879372670743e-04,1.2543636469709586e-05,-3.6161450523839828e-04,1.1901473867422434e-05,-5.0513497887947397e-04,1.0466229272692170e-05,2.1895120442956694e-03,2.6098455074170384e-05,5.1293340327150588e+02,-1.3905166090220110e+01,1.7402664400677756e+02,-1.3342782950858885e+01,1.7267482727774808e+02,-1.3508164125427577e+01,1.3166144264292763e+02,-1.4429696378291995e+01,1.7366720641659532e+02,-1.3321144269741639e+01,5.0938181118458181e+02,-1.4302332657089169e+01,1.7025862746367841e+02,-1.3692688181955596e+01,1.4681518484308907e+02,-1.4662414363446402e+01,1.7215904260111506e+02,-1.3589946944247538e+01,1.7011344207271222e+02,-1.3798536759019456e+01,5.0556855225604147e+02,-1.4735019813887176e+01,1.6802732159538468e+02,-1.4982782675545632e+01,1.2787003686723301e+02,-1.3187388862672298e+01,1.4329839085434165e+02,-1.3389324157337601e+01,1.6451985562116047e+02,-1.3529362490274945e+01,5.3466810820294256e+02,-1.6290375010893761e+01
1.4066299764724923e+05,2.9805736581426820e-05,1.0222585774733365e-06,1.0283312630754327e-06,1.7397131393767994e-06,5.3052400178921189e-04,4.7215182729471095e-04,4.7223595213215089e-04,4.7247325665995718e-04,6.0345536286031465e-05,5.3705874061186088e-05,5.3715443012662677e-05,5.3742435700920521e-05,-3.6779567610285058e-01,-4.9989286423830526e-01,2.9031277015658125e-01,-9.3983107300394719e-01,2.8901942812630710e-01,-9.4012958109356981e-01,2.8221756161360262e-01,-9.3056789043672328e-01,2.3865612629249138e-03,1.7403069106297683e-05,-5.6079365512539043e-04,1.1187622775021726e-05,-5.4059730430189193e-04,1.1033470924279069e-05,-2.6414584424737679e-04,1.4856265900004214e-05,-5.6006711209564291e-04,1.1246058148275612e-05,2.4274111492059497e-03,1.7906052536844894e-05,-5.0609609825435641e-04,1.1333048445472385e-05,-3.6992637744018335e-04,1.4627623619865285e-05,-5.3982916773635163e-04,1.1500230887417976e-05,-5.0610908525386888e-04,1.1750536728415763e-05,2.4998968855540846e-03,1.8111356436960262e-05,-5.1407737060521009e-04,1.4099849634377019e-05,-2.5484722225729205e-04,1.2512227672161993e-05,-3.6103069914418426e-04,1.1928351193654900e-05,-5.0460208414502021e-04,1.0563376509312408e-05,2.1905961729644136e-03,2.5748139926706870e-05,5.1231793611800424e+02,-1.3719676569265699e+01,1.7342177256001435e+02,-1.3202344228876120e+01,1.7206186893499398e+02,-1.3373966087477518e+01,1.3100510815879693e+02,-1.4302137869391055e+01,1.7306369264713041e+02,-1.3176706354027660e+01,5.0874727195036525e+02,-1.4123097331252794e+01,1.6963696031596430e+02,-1.3559510226421679e+01,1.4614824939863917e+02,-1.4536435912258590e+01,1.7154301677387542e+02,-1.3446190478912621e+01,1.6948723477254015e+02,-1.3659852361034622e+01,5.0491352894832863e+02,-1.4562710391376946e+01,1.6734592109086432e+02,-1.4857594696306034e+01,1.2727037950598513e+02,-1.3056831395765549e+01,1.4268880240497529e+02,-1.3265329475904919e+01,1.6390323045162486e+02,-1.3412902606554917e+01,5.3395022509852549e+02,-1.6109116723409748e+01
1.5072311751161952e+05,3.1603016385383856e-05,1.0379518868450179e-06,1.0446075886803192e-06,1.7832760438996862e-06,5.6702658955896728e-04,5.0589128475324687e-04,5.0598095713978838e-04,5.0620672406003994e-04,6.0192660440718752e-05,5.3702847245233913e-05,5.3712366409966878e-05,5.3736332678603465e-05,-5.6595735858736052e-01,-2.0815612890922033e-01,-2.3397542073929545e-01,-9.5515813593325738e-01,-2.3532050058434120e-01,-9.5471974322980557e-01,-2.3596208605452462e-01,-9.4265663451775272e-01,2.3872726763182173e-03,1.7046189460858083e-05,-5.6024407104960760e-04,1.1181337615126677e-05,-5.4005650725892792e-04,1.1043970947569374e-05,-2.6343603883730900e-04,1.4851510066177470e-05,-5.5951495361670968e-04,1.1229093112823860e-05,2.4281434858303133e-03,1.7563231177026874e-05,-5.0554439277493998e-04,1.1337584620434130e-05,-3.6921819087725274e-04,1.4661528869350556e-05,-5.3926641548626372e-04,1.1487254946516355e-05,-5.0553757016928073e-04,1.1742598630718162e-05,2.5006314071673273e-03,1.7773489714234080e-05,-5.1338162024830273e-04,1.4180504751611210e-05,-2.5424802428714277e-04,1.2474072200438549e-05,-3.6044672765867311e-04,1.1947386602265230e-05,-5.0406609508909161e-04,1.0651445687766747e-05,2.1916696863326498e-03,2.5403595645783145e-05,5.1171107808512528e+02,-1.3532927291377151e+01,1.7282371400236732e+02,-1.3058967019366337e+01,1.7145536696107314e+02,-1.3236732682861044e+01,1.3035480822477666e+02,-1.4171164106593897e+01,1.7246721492802789e+02,-1.3029377091534334e+01,5.0812097396162716e+02,-1.3942392860943876e+01,1.6902168305785020e+02,-1.3423216214477106e+01,1.4548723016992139e+02,-1.4406991025246590e+01,1.7093397306097509e+02,-1.3299448167385304e+01,1.6886771688162631e+02,-1.3518053308113323e+01,5.0426633749492458e+02,-1.4388747948725165e+01,1.6667034946851351e+02,-1.4728883624115273e+01,1.2667710142313524e+02,-1.2923169336635601e+01,1.4208523623818652e+02,-1.3138108071950143e+01,1.6329222614979130e+02,-1.3293123902156674e+01,5.3323972644666844e+02,-1.5926673786456227e+01
1.6150273015929660e+05,3.3498407418872074e-05,1.0531228797373066e-06,1.0604359368573258e-06,1.8271342497191552e-06,6.0605368166774662e-04,5.4204411044373954e-04,5.4213962686594031e-04,5.4235146114521636e-04,6.0041455008940698e-05,5.3700056702089188e-05,5.3709519469397853e-05,5.3730505792446882e-05,-5.6350259867018493e-01,1.5716427660530233e-01,-7.1794198900582362e-01,-6.7168368597151151e-01,-7.1888348548194914e-01,-6.7050722843660304e-01,-7.1235937934013305e-01,-6.5992194083509637e-01,2.3879691649906121e-03,1.6694871738191364e-05,-5.5969572300762179e-04,1.1167266961577112e-05,-5.3951585610123305e-04,1.1046975547454812e-05,-2.6272693256739540e-04,1.4839158003677944e-05,-5.5896466818492461e-04,1.1204325187845460e-05,2.4288619427799097e-03,1.7226113465072289e-05,-5.0499297072530700e-04,1.1334877283479562e-05,-3.6850900474539163e-04,1.4686890256015027e-05,-5.3870520366138268e-04,1.1466545312506344e-05,-5.0496707762196489e-04,1.1727193806894500e-05,2.5013527810107748e-03,1.7442190970923489e-05,-5.1268289591169692e-04,1.4251402736723482e-05,-2.5365152923207377e-04,1.2429271522579910e-05,-3.5986294412346486e-04,1.1958669096092630e-05,-5.0352738549933583e-04,1.0730529512505842e-05,2.1927325568920912e-03,2.5064250012751444e-05,5.1111293155890127e+02,-1.3344996501827477e+01,1.7223263804167414e+02,-1.2912732277758151e+01,1.7085549612703045e+02,-1.3096532291724378e+01,1.2971073814358809e+02,-1.4036821945774212e+01,1.7187794024010830e+02,-1.2879244601308432e+01,5.0750303141537478e+02,-1.3760282828704275e+01,1.6841297500720285e+02,-1.3283870942458725e+01,1.4483232575153880e+02,-1.4274119239243673e+01,1.7033208356779969e+02,-1.3149804112033332e+01,1.6825506782303569e+02,-1.3373212839446186e+01,5.0362710172016136e+02,-1.4213179708450770e+01,1.6600080921904663e+02,-1.4596681178464360e+01,1.2609037567866692e+02,-1.2786481878053435e+01,1.4148787062392631e+02,-1.3007728353315647e+01,1.6268702380854606e+02,-1.3170083869354233e+01,5.3253675695179959e+02,-1.5742977578396776e+01
1.7305329321426636e+05,3.5496438815707221e-05,1.0677713219203219e-06,1.0758241091223844e-06,1.8712158644554713e-06,6.4778129990585183e-04,5.8078300017622836e-04,5.8088466015355437e-04,5.8107993328073446e-04,5.9891959326136460e-05,5.3697493010225558e-05,5.3706892193604278e-05,5.3724946574291994e-05,-3.3433920327647132e-01,4.5743698760624102e-01,-9.7432748366917232e-01,-1.2966151585531879e-01,-9.7441148893581009e-01,-1.2806006570080930e-01,-9.6247991396217603e-01,-1.2343447550398945e-01,2.3886508918686306e-03,1.6349130295474421e-05,-5.5914901431783999e-04,1.1145486799368469e-05,-5.3897574215051229e-04,1.1042511713828165e-05,-2.6201890095012281e-04,1.4819231812566853e-05,-5.5841665856935470e-04,1.1171854854153890e-05,2.4295666818988588e-03,1.6894654988618567e-05,-5.0444221692656516e-04,1.1324939504035977e-05,-3.6779922626928557e-04,1.4703716512641987e-05,-5.3814593422588162e-04,1.1438181021314549e-05,-5.0439800364477337e-04,1.1704362214131742e-05,2.5020612028269114e-03,1.7117350959692401e-05,-5.1198164555741092e-04,1.4312546616012371e-05,-2.5305806420205238e-04,1.2377933797880029e-05,-3.5927970269360599e-04,1.1962291255433120e-05,-5.0298633256409798e-04,1.0800719977843401e-05,2.1937847352859630e-03,2.4729563069537949e-05,5.1052359024310221e+02,-1.3155968810138360e+01,1.7164871001634955e+02,-1.2763727398273030e+01,1.7026242775610140e+02,-1.2953439799396126e+01,1.2907309161605127e+02,-1.3899165209327089e+01,1.7129603067732839e+02,-1.2726403370266715e+01,5.0689355094212550e+02,-1.3576837526595828e+01,1.6781101232336215e+02,-1.3141545853835964e+01,1.4418373367259912e+02,-1.4137867161018304e+01,1.6973751584088515e+02,-1.2997348915200554e+01,1.6764946327644282e+02,-1.3225410906566930e+01,5.0299593910590272e+02,-1.4036059765226460e+01,1.6533750233803877e+02,-1.4461026296711132e+01,1.2551037121189324e+02,-1.2646854118330820e+01,1.4089688050172614e+02,-1.2874264567826142e+01,1.6208780196320987e+02,-1.3043845609111555e+01,5.3184146342130703e+02,-1.5557971419076788e+01
1.8542994451403045e+05,3.7601793269355722e-05,1.0819071933642476e-06,1.0907913546351546e-06,1.9154446524122320e-06,6.9239786771225359e-04,6.2229299943313368e-04,6.2240110310074514e-04,6.2257694256487393e-04,5.9744211823124859e-05,5.3695146256041912e-05,5.3704474084329370e-05,5.3719646560562568e-05,4.5252844440997191e-02,5.4595539163449558e-01,-8.4695167967932283e-01,4.9835736180705198e-01,-8.4596813905324775e-01,4.9975045812499708e-01,-8.3348879705931167e-01,4.9554656679876591e-01,2.3893180462950434e-03,1.6008983952753815e-05,-5.5860435354154389e-04,1.1116085708212335e-05,-5.3843656500163564e-04,1.1030618794153385e-05,-2.6131232360219076e-04,1.4791761120014116e-05,-5.5787133104820061e-04,1.1131795085164362e-05,2.4302578880825237e-03,1.6568816430981985e-05,-5.0389252465681922e-04,1.1307797112750176e-05,-3.6708927000039094e-04,1.4712022952003883e-05,-5.3758901382893875e-04,1.1402253731659097e-05,-5.0383075092411513e-04,1.1674156921586831e-05,2.5027568886566045e-03,1.6798865313410349e-05,-5.1127832788642655e-04,1.4363944919931896e-05,-2.5246795325826321e-04,1.2320174128247124e-05,-3.5869735773968060e-04,1.1958349887483196e-05,-5.0244331646170709e-04,1.0862109433593118e-05,2.1948261511752437e-03,2.4399027469956758e-05,5.0994313887506246e+02,-1.2965934139940620e+01,1.7107209038681111e+02,-1.2612046117997677e+01,1.6967632921703361e+02,-1.2807536562189702e+01,1.2844206022217082e+02,-1.3758254821292171e+01,1.7072164294077257e+02,-1.2570954122657051e+01,5.0629263130073718e+02,-1.3392132985562396e+01,1.6721596749073871e+02,-1.2996319027099233e+01,1.4354164987715203e+02,-1.3998288645885470e+01,1.6915043235414450e+02,-1.2842179573839498e+01,1.6705107465220752e+02,-1.3074734125283214e+01,5.0237296048349430e+02,-1.3857448199077046e+01,1.6468062980362038e+02,-1.4321965361305372e+01,1.2493725237279860e+02,-1.2504376954488908e+01,1.4031243702392462e+02,-1.2737796740217480e+01,1.6149473616055948e+02,-1.2914477803934691e+01,5.3115399419204164e+02,-1.5371610675946568e+01
1.9869176531592174e+05,3.9819309348325242e-05,1.0955504164126487e-06,1.1053685287374161e-06,1.9597405027920129e-06,7.4010509292492645e-04,6.6677238538185397e-04,6.6688723063144549e-04,6.6704050986852927e-04,5.9598249922012428e-05,5.3693006094605461e-05,5.3702254208086867e-05,5.3714597285262280e-05,3.9582904897920740e-01,3.5053641602544666e-01,-3.1583099089142735e-01,9.3032995066446300e-01,-3.1407163002815108e-01,9.3076244494406413e-01,-3.0755525481664714e-01,9.1888264291568233e-01,2.3899708424020361e-03,1.5674450439867242e-05,-5.5806215271371647e-04,1.1079166850757396e-05,-5.3789873082109633e-04,1.1011350629079643e-05,-2.6060758350490704e-04,1.4756783883986280e-05,-5.5732909364289819e-04,1.1084273213507513e-05,2.4309357676226100e-03,1.6248558130987154e-05,-5.0334429398041930e-04,1.1283490738136056e-05,-3.6637955701124194e-04,1.4711832782134360e-05,-5.3703485206734998e-04,1.1358869618054160e-05,-5.0326572709200664e-04,1.1636646029635920e-05,2.5034400730124559e-03,1.6486629042174226e-05,-5.1057341141488995e-04,1.4405613624742896e-05,-2.5188151665347941e-04,1.2256114732171384e-05,-3.5811626318311746e-04,1.1946946595861119e-05,-5.0189871982744122e-04,1.0914791564622416e-05,2.1958567141875216e-03,2.4072168960956587e-05,5.0937165312436679e+02,-1.2774986692276178e+01,1.7050293423006141e+02,-1.2457788380821301e+01,1.6909736341452029e+02,-1.2658910334132313e+01,1.2781783287747025e+02,-1.3614158907105521e+01,1.7015492783934678e+02,-1.2413003649241286e+01,5.0570036324823849e+02,-1.3206250017514767e+01,1.6662800879738356e+02,-1.2848275124098343e+01,1.4290626817380982e+02,-1.3855444941532712e+01,1.6857098999940345e+02,-1.2684399333699449e+01,1.6646006856402127e+02,-1.2921275686854555e+01,5.0175826989268381e+02,-1.3677410202438828e+01,1.6403039101605421e+02,-1.4179552392674649e+01,1.2437117846669143e+02,-1.2359146940953952e+01,1.3973470711017310e+02,-1.2598410576736876e+01,1.6090799853879952e+02,-1.2782054661781318e+01,5.3047449852100374e+02,-1.5183862864823219e+01
2.1290206232774997e+05,4.2153983787112797e-05,1.1087300929172812e-06,1.1195979024239640e-06,2.0040201767703283e-06,7.9111891370567660e-04,7.1443361203539805e-04,7.1455549122652394e-04,7.1468281989581098e-04,5.9454109935960749e-05,5.3691061831547245e-05,5.3700221287480626e-05,5.3709790282193063e-05,5.0721697972345670e-01,-4.6500790546402368e-02,4.1420246217974077e-01,8.9066716804981316e-01,4.1586616056324910e-01,8.8970300467784125e-01,4.1180882572362298e-01,8.7636486623752963e-01,2.3906095164466239e-03,1.5345541382848822e-05,-5.5752282518318542e-04,1.1034849655067203e-05,-5.3736265024252128e-04,1.0984777394020044e-05,-2.5990506618245302e-04,1.4714347125683637e-05,-5.5679035397654105e-04,1.1029432493084552e-05,2.4316005455151729e-03,1.5933835197626121e-05,-5.0279792969657496e-04,1.1252077564447278e-05,-3.6567051392455462e-04,1.4703178314399990e-05,-5.3648385937575050e-04,1.1308150968575304e-05,-5.0270334265270391e-04,1.1591914308188138e-05,2.5041110059859381e-03,1.6180531626175717e-05,-5.0986737327876001e-04,1.4437577934337532e-05,-2.5129907007246023e-04,1.2185885035761789e-05,-3.5753677178798908e-04,1.1928188252547623e-05,-5.0135292713064964e-04,1.0958862251591537e-05,2.1968763150282990e-03,2.3748547018790833e-05,5.0880919966488733e+02,-1.2583223965794955e+01,1.6994139074216639e+02,-1.2301060160571334e+01,1.6852568828133465e+02,-1.2507655153316023e+01,1.2720059526783371e+02,-1.3466952853280944e+01,1.6959602980193458e+02,-1.2252664595933716e+01,5.0511682957520043e+02,-1.3019273312756237e+01,1.6604729981316112e+02,-1.2697505297309512e+01,1.4227777965765333e+02,-1.3709404791376388e+01,1.6799933958601022e+02,-1.2524117502567897e+01,1.6587660630489717e+02,-1.2765135227292518e+01,5.0115196459787046e+02,-1.3496015262879526e+01,1.6338698320213467e+02,-1.4033849200830094e+01,1.2381230331618893e+02,-1.2211266115885836e+01,1.3916385301702746e+02,-1.2456197339743017e+01,1.6032775742197700e+02,-1.2646655833934293e+01,5.2980312592849054e+02,-1.4994707745329279e+01
2.2812866990908416e+05,4.4610973792318268e-05,1.1214832224475465e-06,1.1335326422636700e-06,2.0481984283733805e-06,8.4567051233894490e-04,7.6550432329980356e-04,7.6563351957295534e-04,7.6573123387938327e-04,5.9311826974159380e-05,5.3689302522768637e-05,5.3698363814237410e-05,5.3705217090957856e-05,2.7915498665444266e-01,-4.0235209991513871e-01,9.3271236806329438e-01,3.0741118871774498e-01,9.3316585484718040e-01,3.0542362109585575e-01,9.2007830608685792e-01,2.9954863752768041e-01,2.3912343232706094e-03,1.5022258074591658e-05,-5.5698678313759100e-04,1.0983271098565464e-05,-5.3682873593236815e-04,1.0950987053432302e-05,-2.5920515881252095e-04,1.4664507578986467e-05,-5.5625551683154389e-04,1.0967433266061990e-05,2.4322524618984134e-03,1.5624593427394401e-05,-5.0225383897544741e-04,1.1213632723491972e-05,-3.6496257180442004e-04,1.4686102034362735e-05,-5.3593644461680430e-04,1.1250237398940149e-05,-5.0214400861178592e-04,1.1540064469271125e-05,2.5047699494662365e-03,1.5880452961974587e-05,-5.0916069781204668e-04,1.4459873848054420e-05,-2.5072092388904314e-04,1.2109621682770649e-05,-3.5695923443515354e-04,1.1902187366394480e-05,-5.0080632400039500e-04,1.0994420297860114e-05,2.1978848268339739e-03,2.3427755616672179e-05,5.0825583639815864e+02,-1.2390745872746667e+01,1.6938760275376620e+02,-1.2141973243619452e+01,1.6796145627726440e+02,-1.2353871187471311e+01,1.2659052926749487e+02,-1.3316719322671560e+01,1.6904508640610348e+02,-1.2090055212581124e+01,5.0454210528481883e+02,-1.2831290630809965e+01,1.6547399887268887e+02,-1.2544107055418245e+01,1.4165637210919789e+02,-1.3560244492021583e+01,1.6743562535463315e+02,-1.2361449223017480e+01,1.6530084333173772e+02,-1.2606418654601613e+01,5.0055413523981701e+02,-1.3313336438685356e+01,1.6275060078940552e+02,-1.3884925488889490e+01,1.2326077484386427e+02,-1.2060841798291895e+01,1.3860003192557150e+02,-1.2311253695714846e+01,1.5975417693117078e+02,-1.2508366310869057e+01,5.2914002548370274e+02,-1.4804137402292771e+01
2.4444427388576101e+05,4.7195599401750251e-05,1.1338528928780979e-06,1.1472359833708911e-06,2.0921896172962049e-06,9.0400740170705810e-04,8.2022843872084643e-04,8.2036522201133096e-04,8.2042937473518452e-04,5.9171434850637283e-05,5.3687717083533255e-05,5.3696670177884720e-05,5.3700869268196552e-05,-1.5083374352459045e-01,-4.4500118565333452e-01,8.3335691719191152e-01,-5.1920667245585916e-01,8.3204042530364730e-01,-5.2091763047756823e-01,8.1902847720136551e-01,-5.1394187594700158e-01,2.3918455321124943e-03,1.4704588215591864e-05,-5.5645443491310754e-04,1.0924586525397131e-05,-5.3629739992341321e-04,1.0910086358656704e-05,-2.5850824928416434e-04,1.4607332249589507e-05,-5.5572498150532391e-04,1.0898453668766550e-05,2.4328917678532245e-03,1.5320766211628994e-05,-5.0171242877272021e-04,1.1168250255365029e-05,-3.6425616494167862e-04,1.4660657514787685e-05,-5.3539301246691758e-04,1.1185286618057784e-05,-5.0158813389779441e-04,1.1481218011109166e-05,2.5054171727173264e-03,1.5586260355525468e-05,-5.0845387495451766e-04,1.4472549476410467e-05,-2.5014738245360366e-04,1.2027468470178120e-05,-3.5638399940245309e-04,1.1869062350986751e-05,-5.0025929653689700e-04,1.1021568021524722e-05,2.1988821068291988e-03,2.3109424068941860e-05,5.0771161279568088e+02,-1.2197653980877194e+01,1.6884170626354447e+02,-1.1980644971979713e+01,1.6740481389983026e+02,-1.2197664539135804e+01,1.2598781234567771e+02,-1.3163548221621809e+01,1.6850222792816669e+02,-1.1925299063293867e+01,5.0397625788358914e+02,-1.2642392113970654e+01,1.6490825856811364e+02,-1.2388184087389751e+01,1.4104222937634296e+02,-1.3408047900125416e+01,1.6687998451010034e+02,-1.2196515205841314e+01,1.6473292876353457e+02,-1.2445237934548480e+01,4.9996486609076123e+02,-1.3129449755809290e+01,1.6212143475672832e+02,-1.3732858902538057e+01,1.2271673467763034e+02,-1.1907986359308644e+01,1.3804339554854749e+02,-1.2163681540232449e+01,1.5918741661301297e+02,-1.2367276300183400e+01,5.2848534502699590e+02,-1.4612156299365921e+01
2.6192675852338222e+05,4.9913345934993570e-05,1.1458859534839217e-06,1.1607801262908634e-06,2.1359099368076944e-06,9.6639458933326012e-04,8.7886731678668312e-04,8.7901193973535417e-04,8.7903828960823936e-04,5.9032965995885740e-05,5.3686294397152829e-05,5.3695128802586544e-05,5.3696738405089747e-05,-4.3634507631309566e-01,-1.0949354890256123e-01,7.3983513698964665e-02,-9.7887437469183036e-01,7.1701212753734686e-02,-9.7880961266300393e-01,7.0185120384881602e-02,-9.6368668702656279e-01,2.3924434220404184e-03,1.4392503733590277e-05,-5.5592618220366230e-04,1.0858969960749833e-05,-5.3576905082855909e-04,1.0862201351196980e-05,-2.5781472521765165e-04,1.4542898880149505e-05,-5.5519913907724834e-04,1.0822689841598283e-05,2.4335187208417044e-03,1.5022272542351497e-05,-5.0117410312768517e-04,1.1116043601863549e-05,-3.6355172956813089e-04,1.4626910159777173e-05,-5.3485396070715289e-04,1.1113474710323522e-05,-5.0103612268008555e-04,1.1415515599237750e-05,2.5060529476033521e-03,1.5297806672247584e-05,-5.0774739855086539e-04,1.4475666084449445e-05,-2.4957874342139722e-04,1.1939576218581652e-05,-3.5581141167147332e-04,1.1828937700902107e-05,-4.9971223064262916e-04,1.1040411722592120e-05,2.1998679983316919e-03,2.2793217877687490e-05,5.0717657032100703e+02,-1.2004050899679443e+01,1.6830382999427709e+02,-1.1817197948623834e+01,1.6685590121153245e+02,-1.2039147011530428e+01,1.2539261696809156e+02,-1.3007536616308187e+01,1.6796757691905151e+02,-1.1758524700401495e+01,5.0341934774477920e+02,-1.2452669741303273e+01,1.6435022525656862e+02,-1.2229846045947607e+01,1.4043553074614869e+02,-1.3252906385122101e+01,1.6633254677779485e+02,-1.2029441426027676e+01,1.6417300489798072e+02,-1.2281710836264159e+01,4.9938423537428156e+02,-1.2944433743109728e+01,1.6149967196894363e+02,-1.3577735020843345e+01,1.2218031777993896e+02,-1.1752816970798058e+01,1.3749408975733169e+02,-1.2013587803082096e+01,1.5862763108472933e+02,-1.2223481089987349e+01,5.2783923032741927e+02,-1.4418781288837826e+01
2.8065957831611275e+05,5.2769866602161453e-05,1.1576301990377958e-06,1.1742448878436488e-06,2.1792803753661280e-06,1.0331158253896119e-03,9.4170100209381013e-04,9.4185369617519798e-04,9.4183769624789295e-04,5.8896451370887091e-05,5.3685023414261962e-05,5.3693728284827501e-05,5.3692816151921796e-05,-2.9267887420973449e-01,3.1471403766919120e-01,-7.8670410746036323e-01,-5.8685235860473328e-01,-7.8792593066843153e-01,-5.8477316954482350e-01,-7.7520985754316585e-01,-5.7564370129369014e-01,2.3930282772882411e-03,1.4085959706663376e-05,-5.5540241728887065e-04,1.0786613920450607e-05,-5.3524409105228110e-04,1.0807477367336241e-05,-2.5712497296224150e-04,1.4471296321556531e-05,-5.5467836970433775e-04,1.0740355642456623e-05,2.4341335800715800e-03,1.4729016138711929e-05,-5.0063926045454995e-04,1.1057145627936790e-05,-3.6284970253607635e-04,1.4584937779053469e-05,-5.3431967753333912e-04,1.1034995933133413e-05,-5.0048837169100555e-04,1.1343116981365637e-05,2.5066775437651454e-03,1.5014929663316118e-05,-5.0704176460598135e-04,1.4469298861036452e-05,-2.4901529713064490e-04,1.1846102588933111e-05,-3.5524181227900454e-04,1.1781944090795845e-05,-4.9916551140341363e-04,1.1051062044877900e-05,2.2008423331269246e-03,2.2478839494860774e-05,5.0665074289045447e+02,-1.1810039817132193e+01,1.6777409497611544e+02,-1.1651759707952039e+01,1.6631485138853049e+02,-1.1878435837462620e+01,1.2480511000053214e+02,-1.2848788597229266e+01,1.6744124781039946e+02,-1.1589865305301398e+01,5.0287142850407679e+02,-1.2262216928515661e+01,1.6380003858736433e+02,-1.2069208292589785e+01,1.3983645031449007e+02,-1.3094918726124432e+01,1.6579343398814171e+02,-1.1860358784314101e+01,1.6362120675141429e+02,-1.2115960640191165e+01,4.9881231560958918e+02,-1.2758369110493453e+01,1.6088549450477277e+02,-1.3419647285977273e+01,1.2165165210173768e+02,-1.1595455334506514e+01,1.3695225422895919e+02,-1.1861084236469418e+01,1.5807496969470608e+02,-1.2077080900605317e+01,5.2720182417872752e+02,-1.4224041561059542e+01
