omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5
143939.4597656346,9.278625882453551e-07,0.00048329423989414366,2.7232074038441476e-07,0.0004819015620377658,2.711730422893488e-07,0.0004818948175412141,2.808358023249283e-07,0.0004817276984606875,6.249940086603779e-07,0.00048216482443605777,1.8970678967434636e-05,0.00051021548107891
149857.97796352327,9.612808088534686e-07,0.0005031420414065596,2.729846318633472e-07,0.0005017141030023842,2.719496268590201e-07,0.0005017069720530341,2.827418088791536e-07,0.0005015324082550521,6.367986925984886e-07,0.0005019791963604755,1.9540584106019187e-05,0.0005306909857561299
156019.85442964343,9.9586834321702e-07,0.0005238049282054433,2.736193853683429e-07,0.0005223413117220276,2.7269845436173966e-07,0.0005223337728663032,2.846633852223426e-07,0.0005221514223243889,6.488587520317717e-07,0.0005226079898487285,2.012504373759096e-05,0.0005519937817012917
162435.09559545922,1.0316644106022085e-06,0.0005453164911928123,2.742390478328246e-07,0.0005438168249878916,2.7343295159748406e-07,0.0005438088551221493,2.866153024207068e-07,0.0005436183500800993,6.611973571156332e-07,0.0005440848118094044,2.072437775050641e-05,0.000574157656537075
169114.11933796073,1.0686936068843472e-06,0.0005677114812208862,2.7483467150718367e-07,0.0005661753827140057,2.7414403620363537e-07,0.0005661669584099087,2.8858983187180394e-07,0.00056596792703189,6.738065859338187e-07,0.0005664444053516622,2.1338868279705508e-05,0.0005972176117635316
176067.77189752526,1.1069890334249294e-06,0.0005910262895439035,2.754094570898057e-07,0.0005894533979445744,2.748344728785595e-07,0.0005894444947261028,2.9059168535021184e-07,0.0005892365483973205,6.866984545677652e-07,0.0005897231674899708,2.1968835166590775e-05,0.0006212102642704232
183307.3454914096,1.1465872505085796e-06,0.0006152985436602563,2.759723666678338e-07,0.0006136885395938536,2.7551263746331426e-07,0.0006136791314548133,2.926310144293392e-07,0.0006134618570777209,6.998902759702316e-07,0.0006139587387357217,2.261460588521247e-05,0.0006461734431129674
190844.596651474,1.1875199317670021e-06,0.0006405676853870502,2.765234048060101e-07,0.0006389202597402882,2.7617816069750635e-07,0.0006389103198762804,2.9470913800438e-07,0.000638683291508974,7.133878852348411e-07,0.0006391905614472575,2.327649304366772e-05,0.0006721468482090609
198691.7653159221,1.2298178367900128e-06,0.0006668745838555152,2.770611591151286e-07,0.0006651894445669635,2.768292388566673e-07,0.0006651789452309752,2.9682651664624776e-07,0.0006649417213393689,7.27197401675347e-07,0.0006654595066752622,2.3954823902064064e-05,0.0006991715837439728
206861.59470605347,1.2735184909197345e-06,0.0006942623070662483,2.775941802086443e-07,0.0006925392052190025,2.774737546602543e-07,0.0006925281171118239,2.989933801865072e-07,0.0006922802304568697,7.413382703113883e-07,0.0006928086560857746,2.4649943293168413e-05,0.0007272909387789991
215367.35202031257,1.3186552538736287e-06,0.000722774883375866,2.781246470753206e-07,0.0007210136005600646,2.781133470844405e-07,0.0007210018931023374,3.012137870204703e-07,0.0007207428550012587,7.558209100207492e-07,0.0007212820444086314,2.536219185286477e-05,0.0007565491855942291
224222.8499792374,1.3652603524808357e-06,0.0007524584102584589,2.7865231612907523e-07,0.0007506587500248779,2.7874729417183494e-07,0.0007506463915510286,3.03489337591583e-07,0.0007503756949308799,7.706518581072895e-07,0.0007509257709650594,2.6091907360494033e-05,0.0007869926740901999
233442.46925629553,1.4133655146012474e-06,0.0007833611927365563,2.7917517504185884e-07,0.000781522969925267,2.7937316638700987e-07,0.0007815099279378405,3.0581975163212175e-07,0.000781227051537083,7.858348975968757e-07,0.0007817881384807404,2.6839424307319862e-05,0.0008186699652157392
243041.181831034,1.4630051892002158e-06,0.0008155328701690901,2.7969646593683425e-07,0.0008136559474317137,2.7999343179017783e-07,0.0008136421876958626,3.0821084819055736e-07,0.0008133465814439417,8.013846891974933e-07,0.0008139188013878184,2.7605124052746815e-05,0.0008516309605592074
253034.57530246602,1.5142170710039758e-06,0.0008490267811301527,2.8022137003584744e-07,0.0008471110476179338,2.8061267368704444e-07,0.0008470965347448518,3.106697054292314e-07,0.0008467876277311827,8.173166627847418e-07,0.000847371098580418,2.838933859493791e-05,0.0008859292538259366
263438.87820217875,1.5670365087386782e-06,0.0008838957889480761,2.807572530092402e-07,0.0008819412190207438,2.8123714457156906e-07,0.0008819259149613064,3.132061038164993e-07,0.0008816030928557646,8.336458562332715e-07,0.0008821979221556129,2.9192489846651368e-05,0.0009216178859425696
274270.9863482682,1.621498606202341e-06,0.0009201969019551185,2.813063805929764e-07,0.000918203498571622,2.8186839904129395e-07,0.0009181873638590012,3.158237883830455e-07,0.0009178499883674601,8.503781316893311e-07,0.0009184562801196341,3.0014898728368152e-05,0.0009587542367975048
285548.49028289574,1.6776218173824789e-06,0.0009579924839507162,2.8183130672164486e-07,0.0009559600576501735,2.824703160679725e-07,0.0009559430565261981,3.1848513020419837e-07,0.0009555905499891407,8.674644540394332e-07,0.0009562084379221955,3.085670743836688e-05,0.000997401334661884
297289.70383802993,1.7354192702619394e-06,0.0009973321617479441,2.8232159382820294e-07,0.0009952607079458226,2.830305486770205e-07,0.0009952428000764946,3.211860406124871e-07,0.0009948745143471035,8.849032583848305e-07,0.0009955041197204247,3.171876231634741e-05,0.0010376081916137385
309513.69387575274,1.7949997486390899e-06,0.0010382939495981428,2.828821807735739e-07,0.0010361837364215912,2.836504353010617e-07,0.001036164874145741,3.2403293507265005e-07,0.0010357800304757394,9.028536472223822e-07,0.0010364214223117006,3.2601192808877346e-05,0.0010794536803382447
322240.3112514332,1.85635975078039e-06,0.0010809386380452723,2.8345686632470705e-07,0.001078789813190356,2.842745226805472e-07,0.0010787699509227221,3.2697140162033064e-07,0.0010783678089889685,9.212359544759913e-07,0.001079021081153159,3.350442579726092e-05,0.0011229987737724294
335490.223050048,1.919532109363973e-06,0.001125331973010711,2.8404556832061406e-07,0.0011231447192206706,2.8490173706871647e-07,0.0011231238097869614,3.3000344369399375e-07,0.001122703603075099,9.400539394151731e-07,0.0011233688465733427,3.442884510907297e-05,0.0011683095234308997
349284.946147998,1.9845575588209774e-06,0.0011715505381114906,2.8465717098820334e-07,0.001169325126882211,2.8553937868179447e-07,0.001169303120284126,3.3314088688377254e-07,0.001168864035650082,9.59326390096153e-07,0.0011695413315388932,3.537486785829426e-05,0.0012154627637963418
363646.88215492363,2.051466160524023e-06,0.001219667082739639,2.8528253211640916e-07,0.0012174037869799221,2.8617751731574744e-07,0.0012173806321530152,3.3637659756119886e-07,0.0012169218398600276,9.790430947125515e-07,0.0012176112717068185,3.634293524050383e-05,0.0012645316806751217
378599.3537922616,2.1203071663920863e-06,0.00126976139826474,2.8595512604295717e-07,0.0012674607067482265,2.868465298697633e-07,0.0012674363471996974,3.397484808774158e-07,0.0012669569261414524,9.992608597584787e-07,0.0012676585495695132,3.733341380444481e-05,0.0013155960588038132
394166.6427676185,2.191087673114112e-06,0.0013219116091510216,2.8661060465176524e-07,0.0013195737158708967,2.874842929542191e-07,0.0013195481002547008,3.431901377440404e-07,0.0013190472206947453,1.0198786630683528e-06,0.0013197611388555475,3.834677489877387e-05,0.0013687349405048792
410374.0292064678,2.2638746220741337e-06,0.0013762048855215472,2.8732369900282213e-07,0.00137383044514396,2.881596044001205e-07,0.001373803511241733,3.467846386953712e-07,0.00137328015873648,1.0410215568386123e-06,0.0013740064101253743,3.938343588260051e-05,0.0014240352061997213
427247.8327052035,2.3386931855696744e-06,0.0014327290253771208,2.880712468516978e-07,0.0014303186215389701,2.888489315876076e-07,0.0014302903075236605,3.505098815455209e-07,0.0014297434776584612,1.0626548681283092e-06,0.0014304821164675026,4.04438478873011e-05,0.0014815852015851957
444815.45507221454,2.4155731404160907e-06,0.0014915750003514977,2.888381185488361e-07,0.0014891291783165382,2.8953640627170156e-07,0.001489099421999903,3.543519922817384e-07,0.0014885281081198419,1.0847555153969214e-06,0.0014892791990974853,4.1528470287642135e-05,0.0015414764028634632
463105.42482639855,2.4945525602217965e-06,0.0015528381180960507,2.896315747696267e-07,0.0015503575204833236,2.902269508587482e-07,0.0015503262564364735,3.583217050430733e-07,0.0015497294005238067,1.1073382283512143e-06,0.0015504930008302408,4.2637753374240154e-05,0.0016038044017238407
482147.44352536264,2.5756791422392645e-06,0.001616618924833913,2.904855453640471e-07,0.0016141044661253721,2.9094992154954526e-07,0.0016140716217283985,3.624594666951207e-07,0.001613448045725107,1.1304606005472064e-06,0.0016142241743653538,4.377216822249263e-05,0.0016686698408130618
501972.43399855646,2.658980945072386e-06,0.00168302080439472,2.913798920338571e-07,0.0016804733313120648,2.916844525589833e-07,0.0016804388340714363,3.667456947427787e-07,0.0016797873683033267,1.154087420127043e-06,0.0016805760588028916,4.4932170265096824e-05,0.0017361766432399846
522612.5905636587,2.744493082478775e-06,0.0017521489795196384,2.9231399790101446e-07,0.001749569418672524,2.924272823698841e-07,0.0017495331929756996,3.71184627513634e-07,0.0017488526209148516,1.1782290058193622e-06,0.0017496539113825852,4.611832884736617e-05,0.0018064304585209473
544101.4313077674,2.8322551483126974e-06,0.0018241181454400931,2.933001552831074e-07,0.0018215075504288318,2.931874060832175e-07,0.0018214695163442862,3.7579205526322845e-07,0.0018207585537494044,1.202899132947974e-06,0.0018215724610284925,4.7331050947449416e-05,0.0018795462994107522
566473.8525182931,2.9223036628523433e-06,0.0018990443516334885,2.943418176177339e-07,0.0018964038762048598,2.9396508436684535e-07,0.0018963639500599525,3.8057579377064293e-07,0.0018956212569392328,1.2281056360095222e-06,0.0018964477917665348,4.857088210406845e-05,0.00195564056550483
589766.1853519479,3.014674192339734e-06,0.001977048286661066,2.9544036211721215e-07,0.0019743791752974615,2.947584510516659e-07,0.0019743372697761654,3.8554148309967013e-07,0.0019735614535716607,1.2538521151940921e-06,0.0019744006222951254,4.9838364408423256e-05,0.002034834331325589
614016.2548338557,3.1094027144453023e-06,0.002058257257803709,2.9659635121818435e-07,0.002055560816227348,2.955650688768641e-07,0.002055516840899656,3.9069309622521925e-07,0.0020547064667691866,1.2801377905022972e-06,0.0020555582731511916,5.113398197792191e-05,0.0021172553401533722
639263.4412825939,3.206527570699462e-06,0.0021428030182926616,2.9782510049701366e-07,0.0021400807616506843,2.963949194935066e-07,0.0021400346194055606,3.9605322354293334e-07,0.002139188150210172,1.3069906657577509e-06,0.002140052577285056,5.2458310933222635e-05,0.0022030357220021537
665548.7442609189,3.3060853445749433e-06,0.0022308227227007768,2.99135623890315e-07,0.0022280763331479466,2.9725212186101043e-07,0.002228027921253602,4.0163707384784124e-07,0.0022271437383430907,1.3344241308141056e-06,0.0022280207469726533,5.3811936537570386e-05,0.0022923128176896702
692914.8491560178,3.408106393951312e-06,0.0023224586407540543,3.005082160134663e-07,0.0023196896665087278,2.98115947804108e-07,0.0023196388825740704,4.074230451528572e-07,0.0023187153912172373,1.3623892790210505e-06,0.002319604971583506,5.5195232832112364e-05,0.0023852299408160106
721406.1964974249,3.512633475756044e-06,0.002417859123350119,3.0193707380391874e-07,0.0024150691660037743,2.989778169218685e-07,0.0024150159061412124,4.1341095191690994e-07,0.0024140515087029686,1.3908963469978768e-06,0.0024149536801121715,5.66090713254064e-05,0.0024819347328677017
751069.0541251499,3.619698907288783e-06,0.0025171804833652883,3.035018267070534e-07,0.0025143719444296647,2.999005697051067e-07,0.0025143160805202033,4.197042046671293e-07,0.002513308777334742,1.4200780955106527e-06,0.0025142234051082485,5.805377110979017e-05,0.0025825854210886514
781951.5923252275,3.7293367070195896e-06,0.002620583343178647,3.0516311503520347e-07,0.0026177583701939137,3.0084603753564624e-07,0.0026176997796022597,4.2625417550909777e-07,0.002616647700953056,1.4498255343814822e-06,0.002617574712125066,5.953006561632596e-05,0.00268734164804748
814103.9620546977,3.841585120430676e-06,0.0027282332906850126,3.068754602200728e-07,0.0027253936110371796,3.0177205857951277e-07,0.0027253321774036955,4.330164373583481e-07,0.002724233585859649,1.4801149762623868e-06,0.002725173022734742,6.103842331272727e-05,0.002796370891806361
847578.3763830496,3.956478188966293e-06,0.0028403064914566505,3.087092911455376e-07,0.0028374546703416946,3.0273170973979923e-07,0.0028373902550459583,4.400812993721317e-07,0.0028362430690014886,1.511032836469543e-06,0.00283719482748176,6.257969441554483e-05,0.0029098485049028266
882429.1952823831,4.074036905193018e-06,0.00295698789007629,3.1072054808473924e-07,0.002954127143466758,3.037644646780456e-07,0.0029540595878267493,4.475155057751522e-07,0.0029528614271742415,1.5425895525851093e-06,0.002953825257995848,6.415429442346741e-05,0.003027959575377284
918713.0139039808,4.194314599657672e-06,0.003078462833773329,3.1281357355422864e-07,0.0030755954256323375,3.047877351812515e-07,0.003075524590945226,4.5521914748277675e-07,0.003074273454590748,1.5747413291769077e-06,0.0030752493710854457,6.576298924123622e-05,0.0031508910995831706
956488.7544846472,4.317345913172753e-06,0.0032049260388789026,3.149792453217985e-07,0.003202054271283161,3.0578797244623955e-07,0.003201980013829342,4.631866073679467e-07,0.003200673862400682,1.6074574491756054e-06,0.0032016618851327893,6.740642030784956e-05,0.003278838494077392
995817.7620320608,4.443128930384424e-06,0.0033365893936581404,3.1736340889768245e-07,0.0033337172295242086,3.0687355116305587e-07,0.0033336393593957005,4.7159605136958677e-07,0.0033322754376635846,1.6408408144662455e-06,0.003333275236654916,6.908501866235186e-05,0.0034120130228079176
1036763.9039445297,4.571722094407987e-06,0.003473662140783223,3.198796461619838e-07,0.003470792708435193,3.0796985979902147e-07,0.0034707110526755883,4.803586627512199e-07,0.003469286956656605,1.674857034484346e-06,0.0034702984430252733,7.079986310321581e-05,0.0035506245887696668
1079393.6737269145,4.703173708721486e-06,0.0036163668124273513,3.225186543179102e-07,0.003613503041167358,3.090665400967374e-07,0.0036134174262507034,4.894630757279872e-07,0.0036119308000927956,1.7094698441178502e-06,0.003612953935927075,7.255134920143084e-05,0.003694897214577607
1123776.2989711692,4.837446070065516e-06,0.0037649378404442167,3.254023803225233e-07,0.0037620844832556345,3.102411171004049e-07,0.0037619946827398567,4.990768903698604e-07,0.0037604424005243903,1.744768522138591e-06,0.0037614767926516385,7.434032607079243e-05,0.0038450640454320228
1169983.8537768237,4.974599622688412e-06,0.00391961470086797,3.2848581151292884e-07,0.003916775937135137,3.114543355896384e-07,0.003916681732920695,5.09156681436178e-07,0.00391506089301386,1.7807498929011345e-06,0.003916106325270478,7.616756791769608e-05,0.004001365899967129
1218091.3757939884,5.114814703899621e-06,0.004080642028640218,3.315519080417156e-07,0.004077818998190447,3.125535751374054e-07,0.0040777202463275755,5.194194096797917e-07,0.0040760291804307425,1.817212208392703e-06,0.0040770860988031815,7.803350528624618e-05,0.004164051616075645
1268176.9880789472,5.257933443193536e-06,0.0042482871100273985,3.3485213452181896e-07,0.004245485040685892,3.136940062334899e-07,0.004245381483048431,5.302138127166856e-07,0.004243616867618338,1.8543083517916364e-06,0.004244684887840082,7.993961791497511e-05,0.004333382245102401
1320322.0259602196,5.403773785885969e-06,0.00442283472788417,3.387822796723107e-07,0.004420063347473357,3.151473170483567e-07,0.004419954587797277,5.420638845295493e-07,0.004418111073090107,1.8923995543869115e-06,0.0044191888713916395,8.188542581537534e-05,0.004509645851039719
1374611.1691211173,5.552790796320643e-06,0.0046045447080326025,3.426343821623794e-07,0.004601805139341126,3.164140424098874e-07,0.0046016910133790095,5.540629291368577e-07,0.004599766975434941,1.9309033520280303e-06,0.004600855151151884,8.387310045619148e-05,0.004693103713741663
1431132.5791132837,5.705153115852439e-06,0.0047937135576572205,3.4637368764875993e-07,0.004791005625149646,3.174918281819191e-07,0.004790885999861709,5.661471809376199e-07,0.004788880257256001,1.969854911991752e-06,0.004789979725405547,8.590251552080839e-05,0.004884058799489046
1489978.0425245308,5.860011689188624e-06,0.004990671970185445,3.5099530996838554e-07,0.004988010145760958,3.1898686655336285e-07,0.004987884454049588,5.797044936756803e-07,0.004985789706659801,2.0098766188574672e-06,0.0049868982542464356,8.797480232538305e-05,0.005082828594664078
1551243.1200334697,6.017742116450537e-06,0.005195732529556014,3.5606139907696837e-07,0.005193124946009447,3.2061154076019427e-07,0.005192992783727212,5.941459907185848e-07,0.00519080438487517,2.050583108275239e-06,0.005191921155899364,9.009058900515722e-05,0.0052897307776573095
1615027.3015929707,6.179345270822647e-06,0.005409192688932322,3.605697424889345e-07,0.005406633465360289,3.2175138775719084e-07,0.005406494845114026,6.081170503077837e-07,0.00540421400231493,2.091557889327223e-06,0.005405341397984088,9.225128103277188e-05,0.005505077978011584
1681434.1679945018,6.34314044358213e-06,0.0056314543120613405,3.662818935407982e-07,0.005628962639779802,3.2345704674094916e-07,0.005628816790048946,6.240744041074288e-07,0.005626434210381466,2.133622790013669e-06,0.005627569044701437,9.445698565158553e-05,0.0057292492402690595
1750571.5590756596,6.510739221982116e-06,0.005862828961620031,3.7168176761512396e-07,0.005860402087935716,3.248342073967412e-07,0.005860248906592713,6.399046412573381e-07,0.005857764471449828,2.176073033493533e-06,0.005858908547687758,9.670925412032552e-05,0.005962577641094395
1822551.7488440895,6.680618672806416e-06,0.006103732825532139,3.780379897257578e-07,0.006101387956794273,3.2655983922338554e-07,0.006101226682131643,6.575052982762461e-07,0.00609863194385194,2.2194762947571122e-06,0.006099782686396564,9.900850931252019e-05,0.006205462090829805
1897491.6278021662,6.85461857358024e-06,0.006354512852073951,3.840328975033449e-07,0.006352245600039145,3.279610402023691e-07,0.00635207616594313,6.748816344174015e-07,0.0063493716695352895,2.263226172076183e-06,0.006350531317180596,0.00010135609433626013,0.006458269875792008
1975512.8927685209,7.030456703704216e-06,0.006615628939839892,3.912936719007369e-07,0.006613461845639451,3.2983447980579174e-07,0.006613283251698705,6.945980548350818e-07,0.006610458360303297,2.3080670587708344e-06,0.006611623324288757,0.00010375251460662234,0.0067214379790070285
2056742.2445046713,7.210768953885501e-06,0.0068874446239254586,3.98010260549418e-07,0.0068853709015364644,3.312837569523573e-07,0.006885183144796198,7.138484709180375e-07,0.0068822393895579415,2.353162724353044e-06,0.006883412566769269,0.00010619922911383044,0.006995357125191586
2141311.593467683,7.392266501308058e-06,0.007170473949453894,4.0641637645308014e-07,0.0071685231064732725,3.333826506427456e-07,0.007168324856272605,7.362282394133655e-07,0.007165248781204216,2.399518713117545e-06,0.007166425198915271,0.0001086966243526339,0.007280510134886853
2229358.2740229913,7.578993026008202e-06,0.007465088181388129,4.1387617314912824e-07,0.0074632473153675195,3.348688531203774e-07,0.007463038776655355,7.5753074736459e-07,0.007459834431542601,2.4459609362173374e-06,0.007461018475786514,0.00011124646066849749,0.007577307148972939
2321025.2674652506,7.766675014958297e-06,0.007771855454940401,4.2311707587590187e-07,0.007770156088884079,3.37013479163317e-07,0.007769935758656318,7.822724518852138e-07,0.00776658894871475,2.493657087438081e-06,0.007767775345283964,0.00011384894768702942,0.007886278046918035
2416461.434209381,7.959427444855474e-06,0.008091189785556596,4.3162332538027336e-07,0.008089622813299837,3.386563452652987e-07,0.008089390741276653,8.063162044826954e-07,0.008085903952608638,2.5415447557633588e-06,0.008087096409894757,0.0001165059066429088,0.008207873963059343
2515821.7555288514,8.154590126330454e-06,0.008423662162191467,4.4101778755965794e-07,0.008422245239092017,3.405328123537362e-07,0.008422000392432405,8.324504036342539e-07,0.008418365192990331,2.590319737173869e-06,0.00841956165894845,0.00011921798517791873,0.008542643589434462
2619267.5852338253,8.351007857305576e-06,0.008769830789703822,4.518413067892686e-07,0.008768591677112731,3.428417882891624e-07,0.008768332527173172,8.618006192406195e-07,0.008764536481921473,2.6401643806709967e-06,0.008765732766972744,0.00012198608016939587,0.008891137752763418
2726966.9116977938,8.553787141467154e-06,0.009130166931907602,4.614840498476995e-07,0.009129088507442743,3.44524172883878e-07,0.009128815440954393,8.896414612480111e-07,0.009124864273497792,2.6900799194380236e-06,0.009126066095749764,0.00012481214634387395,0.009253867854906095
2839094.630658269,8.755476359779454e-06,0.00950538363425826,4.7364910498416805e-07,0.00950451422671901,3.4705458595494763e-07,0.009504224691236416,9.230288648934927e-07,0.009500097878777322,2.7414874196960897e-06,0.009501296742661576,0.0001276962175619973,0.009631492058523318
2955832.8292345204,8.963343318337437e-06,0.009895966129038501,4.848007794903846e-07,0.00989529226457241,3.490424242881284e-07,0.00989498647108826,9.552990548786624e-07,0.009890688292020167,2.7930103078256305e-06,0.009891889242591292,0.00013064044403527186,0.010024549765003716
3077371.081623585,9.173307047863651e-06,0.010302616339171483,4.968954388397375e-07,0.010302159816714583,3.51257712546408e-07,0.01030183632563617,9.903558395662105e-07,0.010297357058709338,2.845471962640744e-06,0.01029855762095573,0.00013364564057491586,0.010433714503977464
3203906.7569547356,9.384953983335768e-06,0.01072599878374587,5.100491735926096e-07,0.010725784691765881,3.537406760677041e-07,0.010725441828926824,1.0286647370089824e-06,0.010720770605061597,2.898882173774334e-06,0.010721967619006189,0.00013671290978141932,0.010859649590506403
3335645.3398023443,9.599786297819482e-06,0.01116677603318429,5.235609814769319e-07,0.011166817794109777,3.562277174085969e-07,0.011166454415112721,1.0689525416822376e-06,0.011161585061157303,2.952955583815572e-06,0.011162777952121814,0.00013984362877441457,0.011303028842773712
3472800.7638776274,9.817874969600067e-06,0.011625662498072472,5.374271968442557e-07,0.01162597393601879,3.587422327710267e-07,0.011625588855896953,1.111326667180314e-06,0.011620515141557744,3.0077731789807266e-06,0.011621703412086752,0.00014303925119908516,0.011764568075160865
3615595.759441169,1.003835676988386e-05,0.012103414600868565,5.51929894016218e-07,0.012104016613783648,3.6138378464569516e-07,0.012103608239043603,1.1566646733024657e-06,0.012098321332124445,3.0634199215939657e-06,0.012099502966161321,0.00014630092971194846,0.012245019474548572
3764262.2150003603,1.0259843500078574e-05,0.01260082553550879,5.675044579859361e-07,0.012601749605717527,3.643215977751852e-07,0.012601315701232385,1.2063647816958776e-06,0.012595802968362808,3.120073425708012e-06,0.01259697366882519,0.000149629866557488,0.012745169549541725
3919041.553879215,1.0485472114142148e-05,0.013118658367768939,5.829942234764579e-07,0.013119913762026677,3.67165891206091e-07,0.013119453307652513,1.2577732570633502e-06,0.013113710686860668,3.1773678373115124e-06,0.013114871158690271,0.0001530278675079457,0.013265801045265582
4080185.1262719594,1.0713657580688454e-05,0.013657775100339244,5.989318352483222e-07,0.013659383473862719,3.701271546385401e-07,0.013658894737069521,1.3124798268183679e-06,0.013652913652938125,3.2354921533870246e-06,0.013654061859914995,0.00015649610485492043,0.013807767716246672
4247954.617417159,1.0943476774235818e-05,0.014219060971772413,6.155102474726399e-07,0.01422105105181682,3.732806932158775e-07,0.014220531857586047,1.3714671873199229e-06,0.014214301417758176,3.294611444681783e-06,0.01421543389720616,0.00016003609146824743,0.014371951457707567
4422622.472555178,1.1176157137322127e-05,0.014803410518362516,6.323069980203751e-07,0.014805803291774673,3.765122164520295e-07,0.014805251912583592,1.4338272478049824e-06,0.014798764289178392,3.3545596947621185e-06,0.014799879229433436,0.00016364933711153108,0.014959254616776572
4604472.339359101,1.1411487713165026e-05,0.015411773953966229,6.493252851084357e-07,0.015414592781290572,3.79841404365858e-07,0.01541400735134997,1.4999216753183726e-06,0.015407254113463085,3.4153852879114753e-06,0.015408349203706543,0.00016733737129433524,0.015570627573097734
4793799.528557558,1.1649824219839513e-05,0.016045133677416435,6.664217073568725e-07,0.016048400529983704,3.8323875598268095e-07,0.016047779286023092,1.569602672427129e-06,0.016040752749874397,3.4770606201502044e-06,0.01604182597566291,0.00017110176273551814,0.016207055707676627
4990911.4934975,1.1889972607380203e-05,0.016704531116750437,6.838481083879808e-07,0.016708276993477326,3.868330959180045e-07,0.01670761761795092,1.6441793912124636e-06,0.01670030729481474,3.539718419976979e-06,0.016701354498367498,0.00017494395620338781,0.016869575766808653
5196128.329425692,1.2131388637749313e-05,0.017391041596900816,7.016276651713292e-07,0.01739530209658281,3.906674204535103e-07,0.017394601995538557,1.7243773777590224e-06,0.01738699633545046,3.603473797610852e-06,0.017388012290534136,0.0001788656841869378,0.017559262357977418
5409783.2932997,1.2374813435415524e-05,0.01810576954124997,7.195027746336898e-07,0.018110576542255667,3.9467863305169823e-07,0.018109833395663466,1.8097188639541152e-06,0.018101922620009633,3.6682532623218214e-06,0.01810290278679682,0.0001828686309324702,0.018277224927409068
5632223.34497255,1.2620248960054576e-05,0.01884987380706291,7.37404189914894e-07,0.01885526060246173,3.9887437950216176e-07,0.01885447204978921,1.9004140435245773e-06,0.018846246458850496,3.7340823100879304e-06,0.018847185805642486,0.0001869545135660415,0.019024623794792708
5863809.710629815,1.2867470862449926e-05,0.019624564261450064,7.553061481783873e-07,0.019630567251993063,4.0328079348573116e-07,0.019629730792993218,1.9968882107541864e-06,0.019621180320720164,3.801009349310508e-06,0.019622072867830874,0.00019112506757784642,0.019802669267604944
6104918.469394275,1.3116661655714846e-05,0.02043109570921875,7.73118525069941e-07,0.020437752131319244,4.078964533112656e-07,0.020436865288085363,2.099179549109477e-06,0.020427980318733586,3.869052028670059e-06,0.020428819636645723,0.00019538209967544522,0.020612618324687134
6355941.16405054,1.3367980201495616e-05,0.02127077627713357,7.907842799014287e-07,0.02127812484272884,4.127364815742721e-07,0.02127718512937384,2.207357087957819e-06,0.021267956367343323,3.938243044634533e-06,0.02126873535449894,0.00019972745894352502,0.021455780904968084
6617285.436881583,1.3620852031456218e-05,0.022144974225910715,8.083305646232575e-07,0.02215306028226304,4.178502545566931e-07,0.022152064880080258,2.3221698914297067e-06,0.022142482004096447,4.008658316723103e-06,0.022143191516873634,0.0002041629456621486,0.02233352397364096
6889375.691649636,1.3876648529318007e-05,0.02305509928420496,8.256069917385654e-07,0.02306396341056249,4.2321229892850107e-07,0.023062909923397382,2.4425451294452543e-06,0.023052964905756985,4.080289551392429e-06,0.023053596635889247,0.00020869064933463625,0.023247263515811942
7172653.782796504,1.4135815423632384e-05,0.024002622410417535,8.425310160797546e-07,0.02401230673134825,4.2878291864664364e-07,0.02401119277722496,2.56814546364333e-06,0.024000878070615406,4.153107561072356e-06,0.024001422963793498,0.0002133124305859265,0.024198472539412826
7467579.732982482,1.4395605001738334e-05,0.024989108182774042,8.593258388201952e-07,0.02499967859039746,4.347434204595521e-07,0.024998500405512256,2.701828475121289e-06,0.024987803601910625,4.227328489316087e-06,0.024988245578179705,0.00021802989056280819,0.025188704232503904
7774632.480129124,1.4660990988528099e-05,0.02601614186941084,8.758439334642144e-07,0.02602764049000565,4.41104124607276e-07,0.026026395938412397,2.8393210654100704e-06,0.02601531157100783,4.30300916033619e-06,0.026015640576827162,0.0002228461092144278,0.026219563286250577
8094310.655178982,1.493201593428669e-05,0.027085364249721047,8.918183559607729e-07,0.027097840019035705,4.4760924210992976e-07,0.027096526668156307,2.9801611766279306e-06,0.027085048567427005,4.379856862272821e-06,0.027085252549650937,0.0002277623176346596,0.027292687676471
8427133.391835373,1.5206887215029064e-05,0.02819855281839438,9.075682089044901e-07,0.02821207956513382,4.546037038198076e-07,0.028210693587921606,3.126588764743124e-06,0.028198811099083475,4.458250267164399e-06,0.028198870073892927,0.0002327805303290483,0.028409843195007105
8773641.169597114,1.548813232949733e-05,0.029357528795772542,9.232135276725274e-07,0.029372178778423824,4.62261768599938e-07,0.029370716556970974,3.276734443896584e-06,0.02935842021604433,4.538474067843979e-06,0.02935831428365941,0.00023790382733207508,0.029572860991006696
9134396.691457167,1.5782964306216125e-05,0.030564068362236147,9.380138485999802e-07,0.030579870422298473,4.6981312798970687e-07,0.030578331029350325,3.4225953520244095e-06,0.03056562012670893,4.619605465066246e-06,0.03056534327557474,0.00024313373874451056,0.030783535131803125
9509985.797690779,1.6086174714675922e-05,0.03182024534054571,9.527232694709908e-07,0.03183728966580691,4.781281716370472e-07,0.0318356686006552,3.5704566511653797e-06,0.03182253037008154,4.702674478589494e-06,0.03182205748063235,0.00024847280348581175,0.032043914401269406
