omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3
7467579.732982482,2.672390125943774e-06,0.025050765130043784,1.869175206389105e-06,0.025052436755656143,0.0005101984557711952,0.02557046844068912,6.304248223562018e-06,0.025030584281905334
7774632.480129124,2.7297931358885713e-06,0.026080720711213007,1.8718067780229385e-06,0.02608251194684075,0.0005226443500653303,0.026609657065051733,6.431448809120738e-06,0.026059667312041776
8094310.655178982,2.7887041590512654e-06,0.027153106583327258,1.8752075237991795e-06,0.027155020496376393,0.0005353607465673763,0.02769132267942498,6.562300353596835e-06,0.027131098704718897
8427133.391835373,2.8483004198819665e-06,0.02826950645401609,1.8785195475176834e-06,0.02827155047625887,0.0005483531383023453,0.028817160462096647,6.696154368469744e-06,0.02824653724857234
8773641.169597114,2.90956574081101e-06,0.029431838368481743,1.8822741385349574e-06,0.02943402304461675,0.000561627010175517,0.029989021237465316,6.834665321572082e-06,0.029407877530385297
9134396.691457167,2.971813363730515e-06,0.03064199432128953,1.8864794396892647e-06,0.03064431814798566,0.0005751891745108749,0.031208771985298846,6.975497602146841e-06,0.030616942668283596
9509985.797690779,3.0352698336454117e-06,0.031901834802315905,1.8905886876783689e-06,0.03190431134651349,0.0005890446950134991,0.03247836637000249,7.1207618852860585e-06,0.03187570635321619
9901018.417216657,3.1003977148796746e-06,0.03321351419767234,1.89514604336972e-06,0.033216152492302115,0.0006032000282747249,0.033799875994840536,7.270519920117954e-06,0.03318625740952764
10308129.558076436,3.166859923832319e-06,0.034579166390637,1.9001468246715536e-06,0.03458196819850626,0.0006176621396478726,0.03517541722567483,7.423366958575864e-06,0.03455068550714989
10731980.338640748,3.2344971057300942e-06,0.03600091353286057,1.9051239671536543e-06,0.036003888277180894,0.0006324370543900638,0.03660718631110636,7.5801036400351825e-06,0.03597118309377663
11173259.061216539,3.3037545591217966e-06,0.03748110277654567,1.910271995349518e-06,0.037484263939967156,0.0006475310914823314,0.03809750848128649,7.74188430748007e-06,0.03745010184474824
11632682.329799091,3.374712378745059e-06,0.039022221669415116,1.9159640361452568e-06,0.039025573563126255,0.000662951812085331,0.039648796014218966,7.90750522907075e-06,0.03898984632909637
12110996.213783888,3.4470933681954165e-06,0.04062667170413111,1.921736326067366e-06,0.040630224776933115,0.0006787058454408803,0.041263524935594056,8.077523120608682e-06,0.040592881719112496
12608977.459528109,3.5210917707307887e-06,0.04229709426748478,1.927747551364149e-06,0.04230085827150394,0.0006948004290933008,0.042944307409306236,8.252060175794835e-06,0.04226182850529201
13127434.751729246,3.596737673439061e-06,0.04403619929811418,1.9339890645244097e-06,0.044040184432079084,0.0007112429372882521,0.04469385137936916,8.43123155839519e-06,0.04399939493062177
13667210.026669214,3.6740725366295988e-06,0.04584680826163461,1.9404496269415088e-06,0.045851025561690295,0.0007280408820370856,0.04651497726423949,8.615215881291387e-06,0.045808403006806594
14229179.83945658,3.753134987767294e-06,0.04773187089011917,1.947165036918373e-06,0.047736330650751974,0.000745202121721185,0.04841062198643539,8.803976878354637e-06,0.047691789717610414
14814256.787487207,3.833969806523857e-06,0.04969443783414611,1.9541024176138666e-06,0.049699152021725666,0.0007627345063265715,0.05038384046082636,8.99780743585222e-06,0.049652612716958276
15423390.992434891,3.916625893457059e-06,0.05173768982620502,1.9612443184181124e-06,0.051742671877184024,0.0007806461102478397,0.05243781416698639,9.196996460042692e-06,0.05169405699492391
16057571.643178672,4.001126545747909e-06,0.0538649867771887,1.9687267428656665e-06,0.05387024519648711,0.0007989457685927323,0.05457586155164143,9.400893239398918e-06,0.0538194357904308
16717828.602172432,4.087538121347457e-06,0.0560797083392679,1.976317607946677e-06,0.05608526161727094,0.0008176412519323089,0.056801420885399335,9.611026148667709e-06,0.056032201523370656
17405234.0778651,4.17590463507461e-06,0.05838552608954464,1.9842481416867134e-06,0.05839138477564509,0.0008367419839228081,0.05911809599357113,9.826328747654574e-06,0.05833595171989647
18120904.36588817,4.266229988814007e-06,0.06078616007211109,1.9924542095995314e-06,0.06079233621365699,0.0008562571089049155,0.06152961629009446,1.0047030866333688e-05,0.060734415198151336
18866001.661837,4.35863930517499e-06,0.06328543765688807,2.0007258107673924e-06,0.06329195632214392,0.0008761946041409572,0.06403987043990479,1.0275290546373716e-05,0.06323150716193675
19641735.94859051,4.4530884506952015e-06,0.0658876269103164,2.009706543823987e-06,0.06589448162952127,0.0008965674362599304,0.06665292354112873,1.0506184295147954e-05,0.06583124464364094
20449366.96123387,4.549736079738205e-06,0.06859662319793913,2.018405060962522e-06,0.06860385850748442,0.0009173799459530236,0.06937297151830689,1.0747925774082188e-05,0.068537906938761
21290206.232775044,4.648414409597756e-06,0.07141709368737084,2.0276403211985283e-06,0.0714247077626643,0.0009386473397601791,0.07220441239424182,1.0993093935180003e-05,0.07135580840595471
22165619.223977376,4.749728767149671e-06,0.0743535074590151,2.0370546765471493e-06,0.074361541892624,0.0009603748798887006,0.07515185502024693,1.1249078305446647e-05,0.07428968470154353
23077027.54076684,4.8527318247592875e-06,0.07741072403648977,2.0469793830530216e-06,0.07741915732811769,0.0009825812291870376,0.07821997506488562,1.1505195925376393e-05,0.07734401078528723
24025911.242814854,4.958509241325977e-06,0.08059366184541232,2.057200133171597e-06,0.08060253425877296,0.0010052695606897152,0.08141381991982023,1.1772173076421901e-05,0.08052404932014347
25013811.247045714,5.066672919796165e-06,0.08390737659194951,2.0675145255156073e-06,0.08391672090617958,0.001028452134421766,0.08473849524326502,1.2048617094154737e-05,0.08383484408310847
26042331.829971634,5.1771168635034525e-06,0.08735730669288717,2.0780896666662863e-06,0.08736713918023556,0.0010521427514955117,0.08819935832502158,1.2331853826052139e-05,0.08728171360868184
27113143.232919123,5.289944152763321e-06,0.09094910015838166,2.089023906166673e-06,0.09095943326670311,0.001076353932485335,0.09180200594258812,1.2621370840356532e-05,0.09087025944863668
28227984.374377307,5.4057789831524995e-06,0.09468889795450407,2.100924274670991e-06,0.09469973826059533,0.001101098671198515,0.09555234784747398,1.2916647079295063e-05,0.09460647525688785
29388665.67387289,5.5238925019278335e-06,0.09858207204321139,2.1124254140332333e-06,0.09859347471030813,0.001126383266129181,0.0994562952355213,1.3225493330884401e-05,0.09849622481892911
30597071.991957538,5.644830366089108e-06,0.1026354581290078,2.1245499484197227e-06,0.1026474385170577,0.001152226033793182,0.1035202530586581,1.3541618206544273e-05,0.10254594063793003
31855165.691081908,5.768456151459631e-06,0.10685552149884682,2.137072822404464e-06,0.10686809850925333,0.0011786400720332933,0.10775075322501691,1.3865624156943642e-05,0.10676213495311855
33164989.822327122,5.895015773809218e-06,0.1112490848963434,2.149976296120245e-06,0.11126229666984289,0.0012056362990593913,0.11215465475079336,1.4201086690888168e-05,0.11115173302563655
34528671.44316852,6.024316617458276e-06,0.11582336278469985,2.163351619256127e-06,0.11583721618565215,0.0012332338152213794,0.11673904239534236,1.4542521967959e-05,0.11572173867368785
35948425.07165965,6.15678178473847e-06,0.12058563095237054,2.1770791281800703e-06,0.12060018542421083,0.001261439042821201,0.12151136793270866,1.4899616906456333e-05,0.12047975201797892
37426556.282645695,6.292186609674911e-06,0.125543750345502,2.1912856479279447e-06,0.12555902294578147,0.0012902737790426771,0.1264793082617983,1.526483855994612e-05,0.12543334563343994
38965465.45184663,6.430702332862137e-06,0.13070573914815614,2.2059628966338032e-06,0.13072176128505683,0.0013197513337453828,0.13165090634270926,1.5640977474593826e-05,0.13059061227818872
40567651.65388917,6.572413615376195e-06,0.13607997484262185,2.2211292211905657e-06,0.1360967807067745,0.0013498872958702926,0.13703452338698638,1.602874018917265e-05,0.135959930810335
42235716.720619924,6.71739199928655e-06,0.14167518606055535,2.236805639813445e-06,0.14169281028428615,0.0013806981386839264,0.14263886178694257,1.6428418522604915e-05,0.14155001567550907
43972369.46628725,6.8657266506458746e-06,0.1475004599214367,2.253010199966719e-06,0.14751893902402005,0.0014122005389571666,0.14847298329801847,1.6840535097780994e-05,0.14736994689777236
45780430.086455286,7.017507026314587e-06,0.15356525092927775,2.269779239616732e-06,0.15358462452143207,0.0014444115612341775,0.1545463228350039,1.726596972738384e-05,0.15342918021238555
47662834.73779292,7.172792332678023e-06,0.15987941948795448,2.287115681285154e-06,0.1598997236459031,0.0014773499604008782,0.1608686953447647,1.7704241594774905e-05,0.1597375345416825
49622640.30617492,7.331710774491475e-06,0.16645320365553806,2.305073312352485e-06,0.16647448292253988,0.0015110328467449767,0.16745033226219833,1.8157270794331775e-05,0.16630528013840998
51663029.37083848,7.4943395862864214e-06,0.1732972873983049,2.323671425781252e-06,0.17331958491533261,0.001545479728653085,0.17430187437824607,1.8625059104644067e-05,0.17314307044644894
53787315.37265635,7.660735034861764e-06,0.18042279513680712,2.3428838497627174e-06,0.18044614868067432,0.001580711561975601,0.18143439349459067,1.910676642411465e-05,0.18026197703144947
55998947.99491973,7.831141862488867e-06,0.18784124867692903,2.3629623595410554e-06,0.18786572633643248,0.001616742683269475,0.18885946153497055,1.9609004368569618e-05,0.18767368072209112
58301518.76536862,8.005350849326095e-06,0.19556481957259472,2.383397431042014e-06,0.19559042584372252,0.0016536073702311527,0.19658900929200623,2.0118669887347737e-05,0.1953899448957801
60698766.88856719,8.183916612167738e-06,0.20360585675730877,2.405090085012391e-06,0.20363269675931142,0.0016913063629599456,0.20463565738884226,2.065754207910064e-05,0.20342370420569894
63194585.318095274,8.366553296503502e-06,0.21197755904878635,2.427296913425403e-06,0.21200565620914616,0.0017298793503797674,0.21301231505089993,2.1208475398013047e-05,0.21178764435652567
65793027.07841702,8.553718761626839e-06,0.22069349768282273,2.4507722489585038e-06,0.22072293973694446,0.0017693354916753835,0.22173264048736838,2.178586421013668e-05,0.22049566629281744
68498311.84669265,8.744684561469681e-06,0.22976791943062994,2.4733867874592235e-06,0.22979862894261546,0.0018097362926228582,0.23081046246540196,2.2353061064252848e-05,0.22956106824614858
71314832.80522202,8.941269389156239e-06,0.23921543367419876,2.49961796535479e-06,0.23924766973128495,0.0018510291682875516,0.2402610457461462,2.29864372955905e-05,0.2390002911655793
74247163.77564758,9.141910448146776e-06,0.24905117937312335,2.5255510630163215e-06,0.24908491767954508,0.0018933046926908708,0.2500990825695,2.362258878349707e-05,0.24882698320088947
77300066.64650236,9.347455984469439e-06,0.25929143899386287,2.5526066815521447e-06,0.25932674711602616,0.0019365678534309094,0.26034076087739527,2.4282586829874833e-05,0.25905778930707346
80478499.10616454,9.557862671259646e-06,0.2699526933718089,2.5805170584704336e-06,0.26998962598264226,0.0019808488972344975,0.2710025742827038,2.4964022507605443e-05,0.26970913987724776
83787622.69377664,9.773514015036245e-06,0.2810524959332787,2.6097460426074003e-06,0.2810911317413315,0.002026169718542696,0.28210189550191145,2.567286139143947e-05,0.28079860490098335
87232811.1812031,9.994335109375348e-06,0.2926085877737752,2.640150623350965e-06,0.2926490007936703,0.002072560040430758,0.29365657675845397,2.6408911032698132e-05,0.2923439617311613
90819659.29963824,1.0220640154044166e-05,0.30464006624788903,2.6716616807854508e-06,0.3046823239199548,0.0021200513795574948,0.305685410063287,2.717071035677133e-05,0.30436412673358615
94553991.82503611,1.0452534264911841e-05,0.317166182948967,2.7050147480815626e-06,0.31721039083745384,0.002168663572812503,0.31820783131137115,2.7969021849028964e-05,0.3168786152805525
98441873.03711429,1.0690028964002484e-05,0.3302072346753662,2.739679323855068e-06,0.3302534725084327,0.0022184347042645083,0.33124403858523166,2.879805369503596e-05,0.3299075628842412
102489616.56729746,1.09333635297439e-05,0.34378460431271624,2.775396934184428e-06,0.34383294130635006,0.0022694003112770735,0.3448151723078112,2.9655322638778693e-05,0.3434721876684593
106703795.65158638,1.1182639901511742e-05,0.35792000984370254,2.813073019985554e-06,0.35797055460362165,0.002321581766885574,0.3589431539246759,3.0552651754081045e-05,0.35759448810853417
111091253.80500712,1.1438017086654875e-05,0.3726363354918791,2.8529672431827528e-06,0.3726892029699655,0.002375010593508126,0.373650831511176,3.149306248417785e-05,0.37229736282717957
115659115.9349731,1.1700041705399095e-05,0.38795866303527443,2.893382486020368e-06,0.3880139100844034,0.0024297407679433353,0.3889622918398354,3.2459175175696935e-05,0.3876051438618595
120414799.91160761,1.1968330627050546e-05,0.4039102266881288,2.9364615221131184e-06,0.4039679844739332,0.002485783289233135,0.40490189741409804,3.3475468782235e-05,0.4035419659611129
125366028.61381596,1.2243604008584933e-05,0.4205183195449478,2.9812351621221292e-06,0.4205786918145395,0.002543184825890526,0.4214958557568014,3.4532973270621195e-05,0.420134464202043
130520842.47066948,1.2525493654579826e-05,0.43780871522314574,3.0276301217381226e-06,0.43787179925666475,0.002601983725365943,0.4387706062472119,3.563240916820941e-05,0.4374087265835223
135887612.5184674,1.2814731501275952e-05,0.4558102743463588,3.07814977910916e-06,0.4558762499032556,0.0026621909875682442,0.4567545197887299,3.679932003266497e-05,0.4553937400669764
141475053.99468037,1.3111045854492396e-05,0.4745518240216887,3.1290787966194127e-06,0.47462075702554585,0.00272388421776413,0.475476350700488,3.7999851588198274e-05,0.474117806486512
147292240.49085137,1.3415065873329841e-05,0.4940647975819763,3.180104380238647e-06,0.49413676366763243,0.0027871028162003513,0.49496674951034064,3.923525943998684e-05,0.4936120223320453
153348618.68743697,1.37266645184696e-05,0.5143789969564073,3.2388493745389476e-06,0.5144542634828461,0.0028518138918700218,0.5152569833860902,4.057383680776614e-05,0.5139077779538522
159654023.69451743,1.4046291534074712e-05,0.535529575754049,3.294314805258642e-06,0.5356081410900109,0.002918162035484919,0.5363801135640649,4.1922465875321254e-05,0.5350380152189689
166218695.02328777,1.4373933207169595e-05,0.557548666225794,3.3589091523042787e-06,0.5576308266398415,0.0029860716624422316,0.5583701370305836,4.3388927026878444e-05,0.5570371218986497
173053293.21426633,1.4709964364615825e-05,0.5804738119960997,3.4218268092079493e-06,0.5805596165797381,0.0030556837839955508,0.5812627814723111,4.488477553333965e-05,0.5799406690720939
180168917.14922383,1.5054570657608599e-05,0.6043415772415507,3.488160666807612e-06,0.6044311986796685,0.0031269916404331193,0.6050951037215027,4.6455879634876455e-05,0.6037860290992673
187577122.07494614,1.5407952545917994e-05,0.6291906299119246,3.55805104703925e-06,0.6292842455174331,0.003200035416870995,0.6299056524749855,4.810569878687867e-05,0.6286118530438237
195289938.36810002,1.5770334978430556e-05,0.6550614340503388,3.6309283682970517e-06,0.6551592142259938,0.0032748608444688274,0.6557346063145526,4.98327862242269e-05,0.6544584567298805
203319891.07167485,1.6141945866889526e-05,0.6819959706267463,3.7071660318047736e-06,0.6820980985499985,0.0033515049899237813,0.6826237813809293,5.164333144716817e-05,0.6813678216155709
211680020.23472562,1.6523000500220336e-05,0.7100379902680725,3.7867798442051523e-06,0.7101446551285939,0.003430007452225235,0.7106167127356402,5.354092798644737e-05,0.7093836463638787
220383902.0884485,1.6913718247899072e-05,0.7392330503407357,3.869682565760738e-06,0.7393444462243814,0.00351040788872673,0.7397587211974079,5.5528590985336116e-05,0.7385514236720341
229445671.0929728,1.731430234621628e-05,0.7696285291837056,3.956251560605247e-06,0.7697448638058445,0.003592740768206396,0.7700969910636412,5.761308743122017e-05,0.7689185293317954
238880042.89068297,1.772497585866945e-05,0.8012738505616039,4.045894180642604e-06,0.8013953292048694,0.0036770475737043966,0.801680637608116,5.979398428594359e-05,0.8005342602787665
248702338.20332998,1.814599038643089e-05,0.8342200599533943,4.142119813485649e-06,0.834346953752094,0.0037633338897514594,0.8345607692585848,6.210157946579316e-05,0.8334500219860446
258928507.71175063,1.8577317627943436e-05,0.8685215772945424,4.235857709806231e-06,0.8686540187133122,0.0038517055798833674,0.8687907340400981,6.447338203569262e-05,0.86771913618833
269575157.9585931,1.9019500107289994e-05,0.9042329683116629,4.338424937233922e-06,0.9043712824226298,0.0039421019620976255,0.9044257888277493,6.699713657520377e-05,0.9033974060163943
280659578.3161132,1.947235809304398e-05,0.9414128109908969,4.4441441566036076e-06,0.9415572399730667,0.004034593248931131,0.9415237644901854,6.96361292098847e-05,0.9405427209078908
292199769.06283617,1.9936304656187407e-05,0.9801218825256651,4.548295767615652e-06,0.9802726131319714,0.004129244587789575,0.9801446827324201,7.235999790908996e-05,0.9792152981632993
304214470.6146767,2.0411206605027e-05,1.0204213832665832,4.669645602936799e-06,1.0205788854191353,0.004225916756390462,1.0203510487727927,7.53118623720334e-05,1.0194782784708254
316723193.9579882,2.0897506083772152e-05,1.0623792034658972,4.780265674581759e-06,1.0625435591102,0.004324858628021855,1.0622080365444833,7.829117432803921e-05,1.0613965721016316
329746252.33396053,2.139505589630857e-05,1.1060622431565463,4.893053480662359e-06,1.1062337328549288,0.004425971078871142,1.1057833817897684,8.139676504851882e-05,1.1050384226189656
343304794.22582114,2.1903933565134642e-05,1.1515395831729378,5.034546652935694e-06,1.1517188682952557,0.004529034811202337,1.1511476404669443,8.483088421399042e-05,1.150475386392543
357420837.7024068,2.2424284174998722e-05,1.1988895374325903,5.14327208397938e-06,1.1990764494792365,0.004634561757777764,1.198374338486961,8.81418816132233e-05,1.1977798309063936
372117306.1738785,2.2955924009471387e-05,1.2481843470011866,5.279930539005065e-06,1.2483795556590083,0.0047420337732772865,1.2475398043579882,9.17826857431521e-05,1.2470297821395357
387418065.6176431,2.349896022228072e-05,1.2995066456451418,5.41705610074587e-06,1.299710477157659,0.004851657232624694,1.2987239265233559,9.555785124446659e-05,1.2983050844869557
403347963.3349353,2.4053289516136425e-05,1.3529399962458721,5.5489263028426185e-06,1.353152718966757,0.004963454275728252,1.352009566533977,9.942646826452917e-05,1.3516887807612248
419932868.3009959,2.461862105990107e-05,1.4085699140206536,5.679255107911042e-06,1.4087918431634474,0.005077365979835014,1.4074826740074027,0.00010341007092144037,1.4072668901004057
437199713.1743738,2.5194869973849246e-05,1.4664867528048888,5.8256703845742054e-06,1.4667184781371443,0.005193181435775814,1.4652335400918275,0.00010765542348508505,1.4651310431229092
455176538.0335708,2.578177666033646e-05,1.526785488486845,5.96679838931169e-06,1.5270273329084798,0.005311029989829544,1.525355579716594,0.00011199670902151938,1.5253743507285618
473892535.9120542,2.637898640985636e-05,1.5895633619780973,6.111171300970856e-06,1.5898157773678476,0.005430768197196777,1.5879461606654335,0.00011649853214350219,1.588094781399869
493378100.2055832,2.698610956395225e-05,1.6549220607543054,6.263558510810489e-06,1.6551855829309234,0.005552269672270445,1.6531067231207743,0.00012119833198931316,1.6533943697969102
513664874.0288369,2.7602726235847414e-05,1.7229687565288034,6.404776474987895e-06,1.723243697047922,0.005675608799580077,1.7209428455122204,0.00012594216231678434,1.7213785898882623
534785801.6014837,2.8228285002249463e-05,1.7938134231726912,6.5411282677603595e-06,1.7941001943719614,0.005800622689630538,1.7915644370759547,0.00013077336172679336,1.792157922742883
556775181.7471672,2.8862264346741758e-05,1.8675712656792545,6.690296196526066e-06,1.867870561981616,0.005927014849550338,1.8650864282583441,0.00013584099537301126,1.865848804910906
579668723.5922517,2.9503914346822494e-05,1.9443621078668503,6.8319988722563225e-06,1.9446743605274288,0.006054841479318007,1.9416276150892937,0.00014096518953176428,1.9425694516412713
603503604.5548016,3.0152467279975956e-05,2.024309969366496,6.985174737214016e-06,2.024635892720583,0.00618377034866304,2.021312267193017,0.0001462983075663223,2.022445378178951
628318530.717959,3.080709222979711e-05,2.10754512171683,7.137490001665276e-06,2.1078852920696596,0.006313749207399866,2.1042695314620614,0.00015172860212456953,2.1056057564401867
