omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
194.16898856413573,0.0,1.5715818269683534e-09,0.0,-3.4840708302101777e-10,0.0,-3.3442721388623047e-10,0.0,-1.467109690407064e-10,0.0,-3.484070830210178e-10,0.0,1.6001296711624374e-09,0.0,-3.1144471720478336e-10,0.0,-2.146830134975079e-10,0.0,-3.3442721388623047e-10,0.0,-3.114447172047834e-10,0.0,1.64879575677842e-09,0.0,-3.0803085675568894e-10,0.0,-1.4671096904070642e-10,0.0,-2.1468301349750789e-10,0.0,-3.08030856755689e-10,0.0,1.4600554814822658e-09
202.1528499330308,0.0,1.6362022976685219e-09,0.0,-3.6273292295740967e-10,0.0,-3.4817822805897794e-10,0.0,-1.5274344645524657e-10,0.0,-3.6273292295740967e-10,0.0,1.6659239751925927e-09,0.0,-3.2425073460553014e-10,0.0,-2.2351037275140114e-10,0.0,-3.4817822805897805e-10,0.0,-3.242507346055301e-10,0.0,1.7165911181545404e-09,0.0,-3.206965026750788e-10,0.0,-1.5274344645524657e-10,0.0,-2.2351037275140117e-10,0.0,-3.2069650267507874e-10,0.0,1.5200901999059005e-09
210.46499257294212,0.0,1.7034798398376134e-09,0.0,-3.7764781432210126e-10,0.0,-3.6249465791241103e-10,0.0,-1.5902396792535336e-10,0.0,-3.776478143221013e-10,0.0,1.734423616496865e-09,0.0,-3.375833112079877e-10,0.0,-2.3270069631312627e-10,0.0,-3.624946579124111e-10,0.0,-3.375833112079875e-10,0.0,1.7871740964960888e-09,0.0,-3.338829359865014e-10,0.0,-1.5902396792535339e-10,0.0,-2.327006963131262e-10,0.0,-3.338829359865016e-10,0.0,1.5825934323428156e-09
219.11891478850168,0.0,1.7735237072262451e-09,0.0,-3.931759777951163e-10,0.0,-3.773997522693392e-10,0.0,-1.6556273255319848e-10,0.0,-3.9317597779511633e-10,0.0,1.8057398334244445e-09,0.0,-3.514640981300808e-10,0.0,-2.4226890858815535e-10,0.0,-3.773997522693391e-10,0.0,-3.514640981300808e-10,0.0,1.8606593133374594e-09,0.0,-3.476115704819911e-10,0.0,-1.655627325531985e-10,0.0,-2.422689085881554e-10,0.0,-3.47611570481991e-10,0.0,1.647666679417878e-09
228.1286699090846,0.0,1.8464476458925166e-09,0.0,-4.0934262996500756e-10,0.0,-3.9291771590017137e-10,0.0,-1.72370358808735e-10,0.0,-4.0934262996500756e-10,0.0,1.879988438234942e-09,0.0,-3.6591563674273333e-10,0.0,-2.5223054764527207e-10,0.0,-3.9291771590017137e-10,0.0,-3.6591563674273333e-10,0.0,1.937166103233637e-09,0.0,-3.619047004481875e-10,0.0,-1.7237035880873506e-10,0.0,-2.52230547645272e-10,0.0,-3.619047004481875e-10,0.0,1.7154156152695722e-09
237.5088891103756,0.0,1.9223700789171877e-09,0.0,-4.2617402427872955e-10,0.0,-4.0907374882967124e-10,0.0,-1.7945790177330628e-10,0.0,-4.261740242787295e-10,0.0,1.95729000516892e-09,0.0,-3.809613952753838e-10,0.0,-2.626017904492442e-10,0.0,-4.0907374882967134e-10,0.0,-3.809613952753838e-10,0.0,2.0168187075506834e-09,0.0,-3.767855368706084e-10,0.0,-1.7945790177330628e-10,0.0,-2.626017904492442e-10,0.0,-3.767855368706085e-10,0.0,1.7859502591569834e-09
247.2748051743158,0.0,2.0014142987139915e-09,0.0,-4.436974936752937e-10,0.0,-4.258940872599324e-10,0.0,-1.868368710922797e-10,0.0,-4.436974936752939e-10,0.0,2.037770066251541e-09,0.0,-3.966258069266545e-10,0.0,-2.7339947913101757e-10,0.0,-4.258940872599325e-10,0.0,-3.9662580692665454e-10,0.0,2.0997464762245164e-09,0.0,-3.9227824512657187e-10,0.0,-1.8683687109227968e-10,0.0,-2.7339947913101773e-10,0.0,-3.9227824512657177e-10,0.0,1.859385154122931e-09
257.4422772260138,0.0,2.0837086672474052e-09,0.0,-4.6194149497244067e-10,0.0,-4.434060461760307e-10,0.0,-1.9451924966586022e-10,0.0,-4.6194149497244113e-10,0.0,2.1215593151472938e-09,0.0,-4.1293430954205897e-10,0.0,-2.8464114833809216e-10,0.0,-4.4340604617603073e-10,0.0,-4.1293430954205886e-10,0.0,2.186084077815645e-09,0.0,-4.084079842279812e-10,0.0,-1.9451924966586022e-10,0.0,-2.8464114833809216e-10,0.0,-4.0840798422798123e-10,0.0,1.9358395530033986e-09
268.0278164877906,0.0,2.16938682448297e-09,0.0,-4.809356550784042e-10,0.0,-4.616380637035362e-10,0.0,-2.0251751310843223e-10,0.0,-4.809356550784039e-10,0.0,2.208793819396818e-09,0.0,-4.299133869231786e-10,0.0,-2.9634505370948855e-10,0.0,-4.616380637035362e-10,0.0,-4.299133869231785e-10,0.0,2.2759717182009378e-09,0.0,-4.2520094767769837e-10,0.0,-2.0251751310843223e-10,0.0,-2.9634505370948886e-10,0.0,-4.252009476776985e-10,0.0,2.0154376120853096e-09
279.0486130921842,0.0,2.258587905408715e-09,0.0,-5.00710819103819e-10,0.0,-4.80619747289928e-10,0.0,-2.108446500080358e-10,0.0,-5.007108191038191e-10,0.0,2.2996152413805428e-09,0.0,-4.475906118354002e-10,0.0,-3.0853020152155974e-10,0.0,-4.806197472899282e-10,0.0,-4.475906118354002e-10,0.0,2.3695553682576004e-09,0.0,-4.426844060058558e-10,0.0,-2.1084465000803588e-10,0.0,-3.085302015215598e-10,0.0,-4.4268440600585596e-10,0.0,2.09830859272716e-09
290.5225639974522,0.0,2.3514567659800817e-09,0.0,-5.212991004519002e-10,0.0,-5.003819217848973e-10,0.0,-2.1951418301887152e-10,0.0,-5.212991004519003e-10,0.0,2.3941710683678993e-09,0.0,-4.659946907840443e-10,0.0,-3.212163795527738e-10,0.0,-5.003819217848975e-10,0.0,-4.659946907840443e-10,0.0,2.4669870009090767e-09,0.0,-4.6088675105517873e-10,0.0,-2.1951418301887152e-10,0.0,-3.212163795527738e-10,0.0,-4.608867510551786e-10,0.0,2.1845870712698924e-09
302.46830205090794,0.0,2.448144218355281e-09,0.0,-5.427339329682316e-10,0.0,-5.209566794976224e-10,0.0,-2.2854019082109082e-10,0.0,-5.427339329682313e-10,0.0,2.492614852025736e-09,0.0,-4.851555106316075e-10,0.0,-3.344241892176042e-10,0.0,-5.209566794976223e-10,0.0,-4.851555106316075e-10,0.0,2.5684248379178356e-09,0.0,-4.798375420872368e-10,0.0,-2.285401908210908e-10,0.0,-3.344241892176042e-10,0.0,-4.798375420872368e-10,0.0,2.2744131575789236e-09
314.9052262472862,0.0,2.548807275803072e-09,0.0,-5.650501252348579e-10,0.0,-5.423774323123037e-10,0.0,-2.379373309835312e-10,0.0,-5.650501252348579e-10,0.0,2.595106457774867e-09,0.0,-5.051041871318146e-10,0.0,-3.4817507902170185e-10,0.0,-5.423774323123034e-10,0.0,-5.051041871318146e-10,0.0,2.6740336068258022e-09,0.0,-4.995675537844989e-10,0.0,-2.3793733098353125e-10,0.0,-3.4817507902170185e-10,0.0,-4.995675537844991e-10,0.0,2.3679327225721953e-09
327.85353323127407,0.0,2.6536094076806914e-09,0.0,-5.882839170968459e-10,0.0,-5.64678965946591e-10,0.0,-2.477208637665221e-10,0.0,-5.882839170968461e-10,0.0,2.7018123243996767e-09,0.0,-5.258731154592998e-10,0.0,-3.624913793926809e-10,0.0,-5.64678965946591e-10,0.0,-5.258731154592999e-10,0.0,2.7839848084596915e-09,0.0,-5.20108826226138e-10,0.0,-2.47720863766522e-10,0.0,-3.6249137939268084e-10,0.0,-5.201088262261381e-10,0.0,2.4652976351037455e-09
341.33425009536967,0.0,2.7627208048960134e-09,0.0,-6.124730385131143e-10,0.0,-5.878974964410192e-10,0.0,-2.579066769034206e-10,0.0,-6.12473038513114e-10,0.0,2.812905734332408e-09,0.0,-5.474960228169762e-10,0.0,-3.7739633894308206e-10,0.0,-5.878974964410195e-10,0.0,-5.474960228169761e-10,0.0,2.8984569954356784e-09,0.0,-5.414947169187531e-10,0.0,-2.5790667690342067e-10,0.0,-3.773963389430819e-10,0.0,-5.414947169187533e-10,0.0,2.5666660085875043e-09
355.3692685263229,0.0,2.8763186562849657e-09,0.0,-6.376567708270898e-10,0.0,-6.120707289711728e-10,0.0,-2.685113114011133e-10,0.0,-6.376567708270899e-10,0.0,2.9285670950509956e-09,0.0,-5.700080232065148e-10,0.0,-3.929141622243975e-10,0.0,-6.120707289711729e-10,0.0,-5.700080232065146e-10,0.0,3.0176360621156234e-09,0.0,-5.637599549664885e-10,0.0,-2.685113114011134e-10,0.0,-3.929141622243978e-10,0.0,-5.637599549664883e-10,0.0,2.6722024577617727e-09
369.9813803556156,0.0,2.9945874363531094e-09,0.0,-6.638760105567091e-10,0.0,-6.372379190781052e-10,0.0,-2.7955198840138827e-10,0.0,-6.638760105567091e-10,0.0,3.048984232047472e-09,0.0,-5.93445674450887e-10,0.0,-4.0907004903347485e-10,0.0,-6.372379190781049e-10,0.0,-5.93445674450887e-10,0.0,3.141715546485764e-09,0.0,-5.869406974685293e-10,0.0,-2.7955198840138827e-10,0.0,-4.090700490334747e-10,0.0,-5.869406974685293e-10,0.0,2.782078366011373e-09
385.19431457170947,0.0,3.1177192048485767e-09,0.0,-6.911733358073331e-10,0.0,-6.634399364164314e-10,0.0,-2.91046637146795e-10,0.0,-6.911733358073331e-10,0.0,3.174352693842665e-09,0.0,-6.178470375615639e-10,0.0,-4.25890235335118e-10,0.0,-6.634399364164315e-10,0.0,-6.178470375615638e-10,0.0,3.2708969444480835e-09,0.0,-6.11074588235558e-10,0.0,-2.9104663714679507e-10,0.0,-4.25890235335118e-10,0.0,-6.11074588235558e-10,0.0,2.896472163681593e-09
401.03277585416777,0.0,3.2459139186528947e-09,0.0,-7.19593075415442e-10,0.0,-6.907193311236242e-10,0.0,-3.0301392409640815e-10,0.0,-7.195930754154419e-10,0.0,3.3048760695425285e-09,0.0,-6.43251738546782e-10,0.0,-4.4340203586735694e-10,0.0,-6.907193311236241e-10,0.0,-6.43251738546782e-10,0.0,3.405390037034755e-09,0.0,-6.362008189205161e-10,0.0,-3.0301392409640815e-10,0.0,-4.434020358673569e-10,0.0,-6.36200818920516e-10,0.0,3.015569617835862e-09
