omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3
4.2235716720619924e+07,5.2553984860198921e-01,5.4301106880981198e-01,5.6825027594848410e-01,6.1173756313997418e-01,5.4301106880981198e-01,5.6903132265583989e-01,5.8944507098801502e-01,6.4024155629687585e-01,5.6825027594848410e-01,5.8944507098801502e-01,6.2036922994968324e-01,6.7152076112050818e-01,6.1173756313997418e-01,6.4024155629687585e-01,6.7152076112050818e-01,7.3847996101309343e-01,1.6434181198167335e-06,5.0498551595724655e-07,4.9794698873192987e-07,3.5204667216538766e-07,5.0498551595724655e-07,1.6275156896167068e-06,4.8851273611193529e-07,4.0062906688468802e-07,4.9794698873192987e-07,4.8851273611193529e-07,1.6102455688562870e-06,4.6881791116937952e-07,3.5204667216538766e-07,4.0062906688468802e-07,4.6881791116937952e-07,1.6963821370935013e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197348e-12,-1.7943497857070824e-12,-1.7223513206681113e-12,-7.5558393812329367e-13,-1.7943497857070804e-12,8.2409126348922689e-12,-1.6039879463136336e-12,-1.1056503671625001e-12,-1.7223513206681086e-12,-1.6039879463136340e-12,8.4915504219862001e-12,-1.5864060426618720e-12,-7.5558393812329367e-13,-1.1056503671624989e-12,-1.5864060426618730e-12,7.5195091259384885e-12,6.7173919992865501e-06,2.2368056398134448e-06,1.3806981386839264e-03,1.6428418522604915e-05,1.4167518606055535e-01,1.4169281028428615e-01,1.4263886178694257e-01,1.4155001567550907e-01
4.3972369466287248e+07,5.3729171133678078e-01,5.5519367152094534e-01,5.8104068865392866e-01,6.2557513710962209e-01,5.5519367152094534e-01,5.8182173662601988e-01,6.0273990239784647e-01,6.5477181432275777e-01,5.8104068865392866e-01,6.0273990239784647e-01,6.3439879391663145e-01,6.8681623456040652e-01,6.2557513710962209e-01,6.5477181432275777e-01,6.8681623456040652e-01,7.5536996288571023e-01,1.6431554719263186e-06,5.0471328895816403e-07,4.9766133387892346e-07,3.5173788398246880e-07,5.0471328895816403e-07,1.6272300555794541e-06,4.8821590725438521e-07,4.0030500948995590e-07,4.9766133387892346e-07,4.8821590725438521e-07,1.6099325758742309e-06,4.6847701379698493e-07,3.5173788398246880e-07,4.0030500948995590e-07,4.6847701379698493e-07,1.6960061451404665e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070810e-12,-1.7223513206681109e-12,-7.5558393812329357e-13,-1.7943497857070820e-12,8.2409126348922592e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681113e-12,-1.6039879463136328e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329367e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384950e-12,6.8657266506458746e-06,2.2530101999667188e-06,1.4122005389571666e-03,1.6840535097780994e-05,1.4750045992143671e-01,1.4751893902402005e-01,1.4847298329801847e-01,1.4736994689777236e-01
4.5780430086455286e+07,5.4930826225521012e-01,5.6765074943174998e-01,5.9411945917000575e-01,6.3972498784004017e-01,5.6765074943174998e-01,5.9490050556393448e-01,6.1633457341299203e-01,6.6963021473713669e-01,5.9411945917000575e-01,6.1633457341299203e-01,6.4874503782200610e-01,7.0245741475986745e-01,6.3972498784004017e-01,6.6963021473713669e-01,7.0245741475986745e-01,7.7264250719803085e-01,1.6428977066247479e-06,5.0444617689008667e-07,4.9738103757409503e-07,3.5143487400531944e-07,5.0444617689008667e-07,1.6269497235818988e-06,4.8792464140515020e-07,3.9998700539746053e-07,4.9738103757409503e-07,4.8792464140515020e-07,1.6096253803474628e-06,4.6814247151362397e-07,3.5143487400531944e-07,3.9998700539746053e-07,4.6814247151362397e-07,1.6956373967528984e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070826e-12,-1.7223513206681102e-12,-7.5558393812329377e-13,-1.7943497857070804e-12,8.2409126348922673e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681092e-12,-1.6039879463136342e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624991e-12,-1.5864060426618728e-12,7.5195091259384950e-12,7.0175070263145872e-06,2.2697792396167319e-06,1.4444115612341775e-03,1.7265969727383840e-05,1.5356525092927775e-01,1.5358462452143207e-01,1.5454632283500391e-01,1.5342918021238555e-01
4.7662834737792917e+07,5.6159626576885602e-01,5.8038930831501423e-01,6.0749394548705993e-01,6.5419508015510963e-01,5.8038930831501423e-01,6.0827499500512083e-01,6.3023673381690293e-01,6.8482512434303944e-01,6.0749394548705993e-01,6.3023673381690293e-01,6.6341604556233558e-01,7.1845311308289272e-01,6.5419508015510963e-01,6.8482512434303944e-01,7.1845311308289272e-01,7.9030714720936213e-01,1.6426448727537165e-06,5.0418407576082534e-07,4.9710599130444259e-07,3.5113752593476494e-07,5.0418407576082534e-07,1.6266747345613440e-06,4.8763882617156358e-07,3.9967493329689916e-07,4.9710599130444259e-07,4.8763882617156358e-07,1.6093240140653141e-06,4.6781415758990265e-07,3.5113752593476494e-07,3.9967493329689916e-07,4.6781415758990265e-07,1.6952750773857973e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070812e-12,-1.7223513206681109e-12,-7.5558393812329336e-13,-1.7943497857070818e-12,8.2409126348922592e-12,-1.6039879463136332e-12,-1.1056503671624993e-12,-1.7223513206681109e-12,-1.6039879463136328e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329306e-13,-1.1056503671624995e-12,-1.5864060426618720e-12,7.5195091259384966e-12,7.1727923326780227e-06,2.2871156812851542e-06,1.4773499604008782e-03,1.7704241594774905e-05,1.5987941948795448e-01,1.5989972364590310e-01,1.6086869534476470e-01,1.5973753454168249e-01
4.9622640306174919e+07,5.7416267881472216e-01,5.9341657091054190e-01,6.2117173364029532e-01,6.6899362600917622e-01,5.9341657091054190e-01,6.2195278187998337e-01,6.4445427059009608e-01,7.0036516974320773e-01,6.2117173364029532e-01,6.4445427059009608e-01,6.7842013503465248e-01,7.3481241472555647e-01,6.6899362600917622e-01,7.0036516974320773e-01,7.3481241472555647e-01,8.0837412936925235e-01,1.6423966941961294e-06,5.0392688313805235e-07,4.9683608815921148e-07,3.5084572514683872e-07,5.0392688313805235e-07,1.6264048045778658e-06,4.8735835080480358e-07,3.9936867359451264e-07,4.9683608815921148e-07,4.8735835080480358e-07,1.6090281840229840e-06,4.6749194705292075e-07,3.5084572514683872e-07,3.9936867359451264e-07,4.6749194705292075e-07,1.6949197867816408e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070820e-12,-1.7223513206681102e-12,-7.5558393812329357e-13,-1.7943497857070812e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671625001e-12,-1.7223513206681100e-12,-1.6039879463136334e-12,8.4915504219862001e-12,-1.5864060426618728e-12,-7.5558393812329367e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384950e-12,7.3317107744914747e-06,2.3050733123524851e-06,1.5110328467449767e-03,1.8157270794331775e-05,1.6645320365553806e-01,1.6647448292253988e-01,1.6745033226219833e-01,1.6630528013840998e-01
5.1663029370838478e+07,5.8701469240751136e-01,6.0673998756332126e-01,6.3516064886380741e-01,6.8412909652996068e-01,6.0673998756332126e-01,6.3594169694966363e-01,6.5899531949363754e-01,7.1625924996969481e-01,6.3516064886380741e-01,6.5899531949363754e-01,6.9376590162364049e-01,7.5154469199282314e-01,6.8412909652996068e-01,7.1625924996969481e-01,7.5154469199282314e-01,8.2685372501853505e-01,1.6421531756042864e-06,5.0367449828799826e-07,4.9657122297694678e-07,3.5055935885422932e-07,5.0367449828799826e-07,1.6261399305564392e-06,4.8708310635364397e-07,3.9906810858429816e-07,4.9657122297694678e-07,4.8708310635364397e-07,1.6087378781807877e-06,4.6717571686846966e-07,3.5055935885422932e-07,3.9906810858429816e-07,4.6717571686846966e-07,1.6945710690492266e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070810e-12,-1.7223513206681102e-12,-7.5558393812329357e-13,-1.7943497857070814e-12,8.2409126348922624e-12,-1.6039879463136328e-12,-1.1056503671624995e-12,-1.7223513206681102e-12,-1.6039879463136328e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329377e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384950e-12,7.4943395862864214e-06,2.3236714257812518e-06,1.5454797286530849e-03,1.8625059104644067e-05,1.7329728739830491e-01,1.7331958491533261e-01,1.7430187437824607e-01,1.7314307044644894e-01
5.3787315372656353e+07,6.0015971988843131e-01,6.2036724016951539e-01,6.4946875977528651e-01,6.9961022661450267e-01,6.2036724016951539e-01,6.5024981345401156e-01,6.7386826944593081e-01,7.3251654135825606e-01,6.4946875977528651e-01,6.7386826944593081e-01,7.0946220733923604e-01,7.6865960948577461e-01,6.9961022661450267e-01,7.3251654135825606e-01,7.6865960948577461e-01,8.4575640862763268e-01,1.6419143276090327e-06,5.0342682200624635e-07,4.9631129216988760e-07,3.5027831591964708e-07,5.0342682200624635e-07,1.6258801154846718e-06,4.8681298548320861e-07,3.9877312225443643e-07,4.9631129216988760e-07,4.8681298548320861e-07,1.6084530906490265e-06,4.6686534574007693e-07,3.5027831591964708e-07,3.9877312225443643e-07,4.6686534574007693e-07,1.6942280237660929e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070826e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070826e-12,8.2409126348922624e-12,-1.6039879463136346e-12,-1.1056503671624989e-12,-1.7223513206681111e-12,-1.6039879463136338e-12,8.4915504219862001e-12,-1.5864060426618722e-12,-7.5558393812329397e-13,-1.1056503671624997e-12,-1.5864060426618720e-12,7.5195091259384950e-12,7.6607350348617637e-06,2.3428838497627174e-06,1.5807115619756011e-03,1.9106766424114650e-05,1.8042279513680712e-01,1.8044614868067432e-01,1.8143439349459067e-01,1.8026197703144947e-01
5.5998947994919732e+07,6.1360537980321306e-01,6.3430625400454121e-01,6.6410439080015826e-01,7.1544602838028881e-01,6.3430625400454121e-01,6.6488543100612585e-01,6.8908177544007509e-01,7.4914651168045265e-01,6.6410439080015826e-01,6.8908177544007509e-01,7.2551816592724383e-01,7.8616713898742419e-01,7.1544602838028881e-01,7.4914651168045265e-01,7.8616713898742419e-01,8.6509400144869097e-01,1.6416795360314361e-06,5.0318375666097745e-07,4.9605619377043228e-07,3.5000248690783816e-07,5.0318375666097745e-07,1.6256247376296894e-06,4.8654788252390710e-07,3.9848360034319137e-07,4.9605619377043228e-07,4.8654788252390710e-07,1.6081731909115248e-06,4.6656071416936886e-07,3.5000248690783816e-07,3.9848360034319137e-07,4.6656071416936886e-07,1.6938934219619446e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070808e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136324e-12,-1.1056503671625001e-12,-1.7223513206681107e-12,-1.6039879463136322e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329326e-13,-1.1056503671624989e-12,-1.5864060426618730e-12,7.5195091259384934e-12,7.8311418624888666e-06,2.3629623595410554e-06,1.6167426832694751e-03,1.9609004368569618e-05,1.8784124867692903e-01,1.8786572633643248e-01,1.8885946153497055e-01,1.8767368072209112e-01
5.8301518765368618e+07,6.2735962093540942e-01,6.4856520574375909e-01,6.7907613056841165e-01,7.3164580021026726e-01,6.4856520574375909e-01,6.7985720127247407e-01,7.0464476725553316e-01,7.6615892961470611e-01,6.7907613056841165e-01,7.0464476725553316e-01,7.4194326931520671e-01,8.0407756940239228e-01,7.3164580021026726e-01,7.6615892961470611e-01,8.0407756940239228e-01,8.8487610344221801e-01,1.6414499897670278e-06,5.0294520633793773e-07,4.9580582758523967e-07,3.4973176425541097e-07,5.0294520633793773e-07,1.6253749784375749e-06,4.8628769363282958e-07,3.9819943051943120e-07,4.9580582758523967e-07,4.8628769363282958e-07,1.6078993517438258e-06,4.6626170464864812e-07,3.4973176425541097e-07,3.9819943051943120e-07,4.6626170464864812e-07,1.6935606777623059e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070824e-12,-1.7223513206681107e-12,-7.5558393812329377e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136338e-12,-1.1056503671624989e-12,-1.7223513206681109e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329377e-13,-1.1056503671624997e-12,-1.5864060426618722e-12,7.5195091259384966e-12,8.0053508493260953e-06,2.3833974310420141e-06,1.6536073702311527e-03,2.0118669887347737e-05,1.9556481957259472e-01,1.9559042584372252e-01,1.9658900929200623e-01,1.9538994489578010e-01
6.0698766888567187e+07,6.4143047810646048e-01,6.6315252682293535e-01,6.9439283555510345e-01,7.4821913087560743e-01,6.6315252682293535e-01,6.9517388422868043e-01,7.2056645331545444e-01,7.8356386920456511e-01,6.9439283555510345e-01,7.2056645331545444e-01,7.5874714444660518e-01,8.2240151159907005e-01,7.4821913087560743e-01,7.8356386920456511e-01,8.2240151159907005e-01,9.0511705721634783e-01,1.6412236522326995e-06,5.0271107640543160e-07,4.9556009473972292e-07,3.4946604178002582e-07,5.0271107640543160e-07,1.6251287939448734e-06,4.8603231632098314e-07,3.9792050186874391e-07,4.9556009473972292e-07,4.8603231632098314e-07,1.6076295205830437e-06,4.6596820112173846e-07,3.4946604178002582e-07,3.9792050186874391e-07,4.6596820112173846e-07,1.6932391487596855e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070812e-12,-1.7223513206681105e-12,-7.5558393812329316e-13,-1.7943497857070820e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681111e-12,-1.6039879463136330e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329377e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384950e-12,8.1839166121677382e-06,2.4050900850123908e-06,1.6913063629599456e-03,2.0657542079100641e-05,2.0360585675730877e-01,2.0363269675931142e-01,2.0463565738884226e-01,2.0342370420569894e-01
6.3194585318095274e+07,6.5582640842221629e-01,6.7807691672443138e-01,7.1006364396412047e-01,7.6517591444926325e-01,6.7807691672443138e-01,7.1084468543919410e-01,7.3685633507443926e-01,8.0137172544507762e-01,7.1006364396412047e-01,7.3685633507443926e-01,7.7593989177521838e-01,8.4114991473272527e-01,7.6517591444926325e-01,8.0137172544507762e-01,8.4114991473272527e-01,9.2582675518140733e-01,1.6410018531272952e-06,5.0248127386488808e-07,4.9531889804758503e-07,3.4920521508259947e-07,5.0248127386488808e-07,1.6248875065712891e-06,4.8578164983834991e-07,3.9764670531747269e-07,4.9531889804758503e-07,4.8578164983834991e-07,1.6073650113593246e-06,4.6568008943231972e-07,3.4920521508259947e-07,3.9764670531747269e-07,4.6568008943231972e-07,1.6929206404099981e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070814e-12,-1.7223513206681107e-12,-7.5558393812329387e-13,-1.7943497857070814e-12,8.2409126348922624e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681102e-12,-1.6039879463136328e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329326e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384966e-12,8.3665532965035023e-06,2.4272969134254030e-06,1.7298793503797674e-03,2.1208475398013047e-05,2.1197755904878635e-01,2.1200565620914616e-01,2.1301231505089993e-01,2.1178764435652567e-01
6.5793027078417018e+07,6.7055606527317346e-01,6.9334734941119180e-01,7.2609798253958890e-01,7.8252635776756829e-01,6.9334734941119180e-01,7.2687903069056936e-01,7.5352421413499204e-01,8.1959322218319342e-01,7.2609798253958890e-01,7.5352421413499204e-01,7.9353186067188997e-01,8.6033407463774481e-01,7.8252635776756829e-01,8.1959322218319342e-01,8.6033407463774481e-01,9.4701927527771668e-01,1.6407842391025155e-06,5.0225570717928521e-07,4.9508214183186083e-07,3.4894918135563933e-07,5.0225570717928521e-07,1.6246507557776555e-06,4.8553559498858560e-07,3.9737793343288497e-07,4.9508214183186083e-07,4.8553559498858560e-07,1.6071054551388914e-06,4.6539725711526824e-07,3.4894918135563933e-07,3.9737793343288497e-07,4.6539725711526824e-07,1.6926108809905817e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070816e-12,-1.7223513206681102e-12,-7.5558393812329286e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136336e-12,-1.1056503671624997e-12,-1.7223513206681102e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618728e-12,-7.5558393812329397e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384934e-12,8.5537187616268388e-06,2.4507722489585038e-06,1.7693354916753835e-03,2.1785864210136679e-05,2.2069349768282273e-01,2.2072293973694446e-01,2.2173264048736838e-01,2.2049566629281744e-01
6.8498311846692652e+07,6.8562838330087705e-01,7.0897308055471975e-01,7.4250557418674823e-01,8.0028098872801512e-01,7.0897308055471975e-01,7.4328665162216501e-01,7.7058020018955586e-01,8.3823942086856607e-01,7.4250557418674823e-01,7.7058020018955586e-01,8.1153373585870880e-01,8.7996564308321346e-01,8.0028098872801512e-01,8.3823942086856607e-01,8.7996564308321346e-01,9.6870365082917875e-01,1.6405714680246049e-06,5.0203428618568676e-07,4.9484973183446583e-07,3.4869783928763353e-07,5.0203428618568676e-07,1.6244191923221720e-06,4.8529405403584491e-07,3.9711408032440172e-07,4.9484973183446583e-07,4.8529405403584491e-07,1.6068514943742942e-06,4.6511959329460688e-07,3.4869783928763353e-07,3.9711408032440172e-07,4.6511959329460688e-07,1.6922955522860882e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197364e-12,-1.7943497857070816e-12,-1.7223513206681113e-12,-7.5558393812329427e-13,-1.7943497857070810e-12,8.2409126348922640e-12,-1.6039879463136326e-12,-1.1056503671624991e-12,-1.7223513206681111e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618716e-12,-7.5558393812329276e-13,-1.1056503671624995e-12,-1.5864060426618728e-12,7.5195091259384966e-12,8.7446845614696812e-06,2.4733867874592235e-06,1.8097362926228582e-03,2.2353061064252848e-05,2.2976791943062994e-01,2.2979862894261546e-01,2.3081046246540196e-01,2.2956106824614858e-01
7.1314832805222020e+07,7.0105257736133186e-01,7.2496365699354892e-01,7.5929644790913919e-01,8.1845066705130642e-01,7.2496365699354892e-01,7.6007758550528370e-01,7.8803472135331265e-01,8.5732173186313831e-01,7.5929644790913919e-01,7.8803472135331265e-01,8.2995653816514869e-01,9.0005663968905958e-01,8.1845066705130642e-01,8.5732173186313831e-01,9.0005663968905958e-01,9.9090084420947588e-01,1.6403623789439425e-06,5.0181692217986182e-07,4.9462157530606637e-07,3.4845108916197489e-07,5.0181692217986182e-07,1.6241916482387183e-06,4.8505693079883970e-07,3.9685504174870119e-07,4.9462157530606637e-07,4.8505693079883970e-07,1.6066019528935277e-06,4.6484698879557889e-07,3.4845108916197489e-07,3.9685504174870119e-07,4.6484698879557889e-07,1.6920028358986239e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070818e-12,-1.7223513206681113e-12,-7.5558393812329336e-13,-1.7943497857070814e-12,8.2409126348922673e-12,-1.6039879463136326e-12,-1.1056503671624993e-12,-1.7223513206681105e-12,-1.6039879463136328e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384918e-12,8.9412693891562387e-06,2.4996179653547899e-06,1.8510291682875516e-03,2.2986437295590499e-05,2.3921543367419876e-01,2.3924766973128495e-01,2.4026104574614621e-01,2.3900029116557930e-01
