Time,Bus1_Vm,Bus2_Vm,Bus3_Vm,Gen1_Speed,Gen2_Speed
4.775000000e+00,1.059999943e+00,1.057523847e+00,9.682741760e-01,9.999838470e-01,9.999902840e-01
4.779167000e+00,1.059999943e+00,1.057529092e+00,9.682791230e-01,9.999840860e-01,9.999904630e-01
4.783333000e+00,1.059999943e+00,1.057534218e+00,9.682841300e-01,9.999843840e-01,9.999906420e-01
4.787500000e+00,1.059999943e+00,1.057539463e+00,9.682890770e-01,9.999847410e-01,9.999908800e-01
4.791667000e+00,1.059999943e+00,1.057544589e+00,9.682940840e-01,9.999850990e-01,9.999911190e-01
4.795833000e+00,1.059999943e+00,1.057549953e+00,9.682991500e-01,9.999854560e-01,9.999913570e-01
4.800000000e+00,1.059999943e+00,1.057555199e+00,9.683041570e-01,9.999858740e-01,9.999915960e-01
4.804167000e+00,1.059999943e+00,1.057560563e+00,9.683092240e-01,9.999862910e-01,9.999918340e-01
4.808333000e+00,1.059999943e+00,1.057565928e+00,9.683142900e-01,9.999867680e-01,9.999920730e-01
4.812500000e+00,1.059999943e+00,1.057571292e+00,9.683193560e-01,9.999872450e-01,9.999923710e-01
4.816667000e+00,1.059999943e+00,1.057576656e+00,9.683244820e-01,9.999877210e-01,9.999926090e-01
4.820833000e+00,1.059999943e+00,1.057582140e+00,9.683296080e-01,9.999881980e-01,9.999929070e-01
4.825000000e+00,1.059999943e+00,1.057587624e+00,9.683347340e-01,9.999887350e-01,9.999932050e-01
4.829167000e+00,1.059999943e+00,1.057593226e+00,9.683399200e-01,9.999892710e-01,9.999935030e-01
4.833333000e+00,1.059999943e+00,1.057598710e+00,9.683450460e-01,9.999898080e-01,9.999937420e-01
4.837500000e+00,1.059999943e+00,1.057604432e+00,9.683502910e-01,9.999904040e-01,9.999940400e-01
4.841667000e+00,1.059999943e+00,1.057610035e+00,9.683554770e-01,9.999909400e-01,9.999943380e-01
4.845833000e+00,1.059999943e+00,1.057615757e+00,9.683607220e-01,9.999915360e-01,9.999946360e-01
4.850000000e+00,1.059999943e+00,1.057621360e+00,9.683659670e-01,9.999921320e-01,9.999949340e-01
4.854167000e+00,1.059999943e+00,1.057627201e+00,9.683712120e-01,9.999927280e-01,9.999952320e-01
4.858333000e+00,1.059999943e+00,1.057632923e+00,9.683765170e-01,9.999932650e-01,9.999954700e-01
4.862500000e+00,1.059999943e+00,1.057638764e+00,9.683818220e-01,9.999938610e-01,9.999957680e-01
4.866667000e+00,1.059999943e+00,1.057644606e+00,9.683871270e-01,9.999944570e-01,9.999960660e-01
4.870833000e+00,1.059999943e+00,1.057650447e+00,9.683924320e-01,9.999950530e-01,9.999963050e-01
4.875000000e+00,1.059999943e+00,1.057656288e+00,9.683977370e-01,9.999956490e-01,9.999966030e-01
4.879167000e+00,1.059999943e+00,1.057662249e+00,9.684031010e-01,9.999961850e-01,9.999968410e-01
4.883333000e+00,1.059999943e+00,1.057668209e+00,9.684084650e-01,9.999967810e-01,9.999971390e-01
4.887500000e+00,1.059999943e+00,1.057674170e+00,9.684138300e-01,9.999973180e-01,9.999973770e-01
4.891667000e+00,1.059999943e+00,1.057680130e+00,9.684191940e-01,9.999978540e-01,9.999976160e-01
4.895833000e+00,1.059999943e+00,1.057686210e+00,9.684245590e-01,9.999983910e-01,9.999978540e-01
4.900000000e+00,1.059999943e+00,1.057692170e+00,9.684299230e-01,9.999989270e-01,9.999980930e-01
4.904167000e+00,1.059999943e+00,1.057698250e+00,9.684352870e-01,9.999994040e-01,9.999982710e-01
4.908333000e+00,1.059999943e+00,1.057704329e+00,9.684407120e-01,9.999998810e-01,9.999985100e-01
4.912500000e+00,1.059999943e+00,1.057710409e+00,9.684460760e-01,1.000000358e+00,9.999986890e-01
4.916667000e+00,1.059999943e+00,1.057716489e+00,9.684514400e-01,1.000000834e+00,9.999988680e-01
4.920833000e+00,1.059999943e+00,1.057722569e+00,9.684568050e-01,1.000001192e+00,9.999990460e-01
4.925000000e+00,1.059999943e+00,1.057728648e+00,9.684622290e-01,1.000001669e+00,9.999992250e-01
4.929167000e+00,1.059999943e+00,1.057734728e+00,9.684675930e-01,1.000002027e+00,9.999994040e-01
4.933333000e+00,1.059999943e+00,1.057740927e+00,9.684729580e-01,1.000002384e+00,9.999995230e-01
4.937500000e+00,1.059999943e+00,1.057747006e+00,9.684782620e-01,1.000002742e+00,9.999996420e-01
4.941667000e+00,1.059999943e+00,1.057753086e+00,9.684836270e-01,1.000003099e+00,9.999997620e-01
4.945833000e+00,1.059999943e+00,1.057759166e+00,9.684889320e-01,1.000003338e+00,9.999998810e-01
4.950000000e+00,1.059999943e+00,1.057765245e+00,9.684942360e-01,1.000003576e+00,9.999999400e-01
4.954167000e+00,1.059999943e+00,1.057771325e+00,9.684995410e-01,1.000003815e+00,1.000000000e+00
4.958333000e+00,1.059999943e+00,1.057777405e+00,9.685048460e-01,1.000004053e+00,1.000000119e+00
4.962500000e+00,1.059999943e+00,1.057783484e+00,9.685100910e-01,1.000004292e+00,1.000000119e+00
4.966667000e+00,1.059999943e+00,1.057789564e+00,9.685153370e-01,1.000004411e+00,1.000000238e+00
4.970833000e+00,1.059999943e+00,1.057795525e+00,9.685205820e-01,1.000004530e+00,1.000000238e+00
4.975000000e+00,1.059999943e+00,1.057801604e+00,9.685257670e-01,1.000004649e+00,1.000000238e+00
4.979167000e+00,1.059999943e+00,1.057807565e+00,9.685309530e-01,1.000004768e+00,1.000000238e+00
4.983333000e+00,1.059999943e+00,1.057813525e+00,9.685360790e-01,1.000004768e+00,1.000000238e+00
4.987500000e+00,1.059999943e+00,1.057819366e+00,9.685412050e-01,1.000004888e+00,1.000000238e+00
4.991667000e+00,1.059999943e+00,1.057825327e+00,9.685463310e-01,1.000004888e+00,1.000000238e+00
4.995833000e+00,1.059999943e+00,1.057831168e+00,9.685513380e-01,1.000004768e+00,1.000000238e+00
5.000000000e+00,1.059999943e+00,1.057837009e+00,9.685564040e-01,1.000004768e+00,1.000000119e+00
5.004167000e+00,1.059999943e+00,1.057842851e+00,9.685614110e-01,1.000004649e+00,1.000000119e+00
5.008333000e+00,1.059999943e+00,1.057848573e+00,9.685663580e-01,1.000004649e+00,1.000000000e+00
5.012500000e+00,1.059999943e+00,1.057854295e+00,9.685713050e-01,1.000004530e+00,1.000000000e+00
5.016667000e+00,1.059999943e+00,1.057860017e+00,9.685762520e-01,1.000004292e+00,9.999998810e-01
5.020833000e+00,1.059999943e+00,1.057865739e+00,9.685810800e-01,1.000004172e+00,9.999998210e-01
5.025000000e+00,1.059999943e+00,1.057871342e+00,9.685859080e-01,1.000003934e+00,9.999997020e-01
5.029167000e+00,1.059999943e+00,1.057876945e+00,9.685906770e-01,1.000003815e+00,9.999995830e-01
5.033333000e+00,1.059999943e+00,1.057882428e+00,9.685955050e-01,1.000003576e+00,9.999994640e-01
5.037500000e+00,1.059999943e+00,1.057887912e+00,9.686001540e-01,1.000003338e+00,9.999993440e-01
5.041667000e+00,1.059999943e+00,1.057893395e+00,9.686048630e-01,1.000003099e+00,9.999992250e-01
5.045833000e+00,1.059999943e+00,1.057898760e+00,9.686095120e-01,1.000002742e+00,9.999990460e-01
5.050000000e+00,1.059999943e+00,1.057904243e+00,9.686141610e-01,1.000002503e+00,9.999989270e-01
5.054167000e+00,1.059999943e+00,1.057909489e+00,9.686186910e-01,1.000002146e+00,9.999987480e-01
5.058333000e+00,1.059999943e+00,1.057914734e+00,9.686232210e-01,1.000001788e+00,9.999986290e-01
5.062500000e+00,1.059999943e+00,1.057919979e+00,9.686276910e-01,1.000001550e+00,9.999984500e-01
5.066667000e+00,1.059999943e+00,1.057925224e+00,9.686321620e-01,1.000001192e+00,9.999983310e-01
5.070833000e+00,1.059999943e+00,1.057930350e+00,9.686365720e-01,1.000000834e+00,9.999981520e-01
5.075000000e+00,1.059999943e+00,1.057935357e+00,9.686409240e-01,1.000000477e+00,9.999979730e-01
5.079167000e+00,1.059999943e+00,1.057940483e+00,9.686452750e-01,1.000000000e+00,9.999977950e-01
5.083333000e+00,1.059999943e+00,1.057945490e+00,9.686495660e-01,9.999996420e-01,9.999976160e-01
5.087500000e+00,1.059999943e+00,1.057950377e+00,9.686537980e-01,9.999992850e-01,9.999974970e-01
5.091667000e+00,1.059999943e+00,1.057955265e+00,9.686580300e-01,9.999988680e-01,9.999973180e-01
5.095833000e+00,1.059999943e+00,1.057960153e+00,9.686622020e-01,9.999985100e-01,9.999971390e-01
5.100000000e+00,1.059999943e+00,1.057964921e+00,9.686663150e-01,9.999980930e-01,9.999969600e-01
5.104167000e+00,1.059999943e+00,1.057969689e+00,9.686704280e-01,9.999976750e-01,9.999967810e-01
5.108333000e+00,1.059999943e+00,1.057974458e+00,9.686744810e-01,9.999973180e-01,9.999966030e-01
5.112500000e+00,1.059999943e+00,1.057979107e+00,9.686785340e-01,9.999969010e-01,9.999964830e-01
5.116667000e+00,1.059999943e+00,1.057983756e+00,9.686825280e-01,9.999965430e-01,9.999963050e-01
5.120833000e+00,1.059999943e+00,1.057988405e+00,9.686864610e-01,9.999961260e-01,9.999961260e-01
5.125000000e+00,1.059999943e+00,1.057992935e+00,9.686903950e-01,9.999957680e-01,9.999960060e-01
5.129167000e+00,1.059999943e+00,1.057997465e+00,9.686942700e-01,9.999953510e-01,9.999958280e-01
5.133333000e+00,1.059999943e+00,1.058001995e+00,9.686982040e-01,9.999949930e-01,9.999957080e-01
5.137500000e+00,1.059999943e+00,1.058006406e+00,9.687020180e-01,9.999946360e-01,9.999955300e-01
5.141667000e+00,1.059999943e+00,1.058010936e+00,9.687058330e-01,9.999942780e-01,9.999954100e-01
5.145833000e+00,1.059999943e+00,1.058015227e+00,9.687095880e-01,9.999939800e-01,9.999952910e-01
5.150000000e+00,1.059999943e+00,1.058019638e+00,9.687133430e-01,9.999936220e-01,9.999951720e-01
5.154167000e+00,1.059999943e+00,1.058023930e+00,9.687170390e-01,9.999933240e-01,9.999950530e-01
5.158333000e+00,1.059999943e+00,1.058028221e+00,9.687207340e-01,9.999930260e-01,9.999949340e-01
5.162500000e+00,1.059999943e+00,1.058032513e+00,9.687244300e-01,9.999927280e-01,9.999948140e-01
5.166667000e+00,1.059999943e+00,1.058036804e+00,9.687280650e-01,9.999924900e-01,9.999947550e-01
5.170833000e+00,1.059999943e+00,1.058040977e+00,9.687317010e-01,9.999921920e-01,9.999946360e-01
5.175000000e+00,1.059999943e+00,1.058045149e+00,9.687352780e-01,9.999919530e-01,9.999945760e-01
5.179167000e+00,1.059999943e+00,1.058049321e+00,9.687388540e-01,9.999917150e-01,9.999944570e-01
5.183333000e+00,1.059999943e+00,1.058053613e+00,9.687424300e-01,9.999915360e-01,9.999943970e-01
5.187500000e+00,1.059999943e+00,1.058057666e+00,9.687460060e-01,9.999913570e-01,9.999943380e-01
5.191667000e+00,1.059999943e+00,1.058061838e+00,9.687495230e-01,9.999911790e-01,9.999942780e-01
5.195833000e+00,1.059999943e+00,1.058065891e+00,9.687530400e-01,9.999910000e-01,9.999942780e-01
5.200000000e+00,1.059999943e+00,1.058070064e+00,9.687565570e-01,9.999908800e-01,9.999942180e-01
5.204167000e+00,1.059999943e+00,1.058074117e+00,9.687600140e-01,9.999907610e-01,9.999942180e-01
5.208333000e+00,1.059999943e+00,1.058078170e+00,9.687635300e-01,9.999906420e-01,9.999941590e-01
5.212500000e+00,1.059999943e+00,1.058082342e+00,9.687669870e-01,9.999905230e-01,9.999941590e-01
5.216667000e+00,1.059999943e+00,1.058086395e+00,9.687704440e-01,9.999904630e-01,9.999941590e-01
5.220833000e+00,1.059999943e+00,1.058090448e+00,9.687739010e-01,9.999904040e-01,9.999941590e-01
5.225000000e+00,1.059999943e+00,1.058094502e+00,9.687773590e-01,9.999904040e-01,9.999941590e-01
5.229167000e+00,1.059999943e+00,1.058098555e+00,9.687807560e-01,9.999904040e-01,9.999942180e-01
5.233333000e+00,1.059999943e+00,1.058102608e+00,9.687842130e-01,9.999904040e-01,9.999942180e-01
5.237500000e+00,1.059999943e+00,1.058106661e+00,9.687876110e-01,9.999904040e-01,9.999942780e-01
5.241667000e+00,1.059999943e+00,1.058110714e+00,9.687910680e-01,9.999904630e-01,9.999942780e-01
5.245833000e+00,1.059999943e+00,1.058114767e+00,9.687944650e-01,9.999905230e-01,9.999943380e-01
5.250000000e+00,1.059999943e+00,1.058118820e+00,9.687978630e-01,9.999905820e-01,9.999943970e-01
5.254167000e+00,1.059999943e+00,1.058122993e+00,9.688013200e-01,9.999907020e-01,9.999944570e-01
5.258333000e+00,1.059999943e+00,1.058127046e+00,9.688047170e-01,9.999908210e-01,9.999945160e-01
5.262500000e+00,1.059999943e+00,1.058131099e+00,9.688081150e-01,9.999909400e-01,9.999946360e-01
5.266667000e+00,1.059999943e+00,1.058135152e+00,9.688115720e-01,9.999910590e-01,9.999946950e-01
5.270833000e+00,1.059999943e+00,1.058139324e+00,9.688149690e-01,9.999912380e-01,9.999948140e-01
5.275000000e+00,1.059999943e+00,1.058143377e+00,9.688183670e-01,9.999914170e-01,9.999948740e-01
5.279167000e+00,1.059999943e+00,1.058147550e+00,9.688218240e-01,9.999915960e-01,9.999949930e-01
5.283333000e+00,1.059999943e+00,1.058151722e+00,9.688252210e-01,9.999917750e-01,9.999951120e-01
5.287500000e+00,1.059999943e+00,1.058155775e+00,9.688286780e-01,9.999920130e-01,9.999951720e-01
5.291667000e+00,1.059999943e+00,1.058159947e+00,9.688321350e-01,9.999921920e-01,9.999952910e-01
5.295833000e+00,1.059999943e+00,1.058164120e+00,9.688355330e-01,9.999924300e-01,9.999954100e-01
5.300000000e+00,1.059999943e+00,1.058168292e+00,9.688389900e-01,9.999926690e-01,9.999955300e-01
5.304167000e+00,1.059999943e+00,1.058172584e+00,9.688424470e-01,9.999929070e-01,9.999956490e-01
5.308333000e+00,1.059999943e+00,1.058176756e+00,9.688459040e-01,9.999932050e-01,9.999957680e-01
5.312500000e+00,1.059999943e+00,1.058180928e+00,9.688493610e-01,9.999934430e-01,9.999959470e-01
5.316667000e+00,1.059999943e+00,1.058185220e+00,9.688528180e-01,9.999936820e-01,9.999960660e-01
5.320833000e+00,1.059999943e+00,1.058189511e+00,9.688563350e-01,9.999939800e-01,9.999961850e-01
5.325000000e+00,1.059999943e+00,1.058193684e+00,9.688597920e-01,9.999942780e-01,9.999963050e-01
5.329167000e+00,1.059999943e+00,1.058197975e+00,9.688632490e-01,9.999945760e-01,9.999964830e-01
5.333333000e+00,1.059999943e+00,1.058202267e+00,9.688667660e-01,9.999948140e-01,9.999966030e-01
5.337500000e+00,1.059999943e+00,1.058206558e+00,9.688702230e-01,9.999951120e-01,9.999967220e-01
5.341667000e+00,1.059999943e+00,1.058210969e+00,9.688737390e-01,9.999954100e-01,9.999968410e-01
5.345833000e+00,1.059999943e+00,1.058215261e+00,9.688772560e-01,9.999957080e-01,9.999970200e-01
5.350000000e+00,1.059999943e+00,1.058219552e+00,9.688807130e-01,9.999960060e-01,9.999971390e-01
5.354167000e+00,1.059999943e+00,1.058223963e+00,9.688842300e-01,9.999963050e-01,9.999972580e-01
5.358333000e+00,1.059999943e+00,1.058228374e+00,9.688877460e-01,9.999965430e-01,9.999973770e-01
5.362500000e+00,1.059999943e+00,1.058232665e+00,9.688912630e-01,9.999968410e-01,9.999975560e-01
5.366667000e+00,1.059999943e+00,1.058237076e+00,9.688947800e-01,9.999971390e-01,9.999976750e-01
5.370833000e+00,1.059999943e+00,1.058241487e+00,9.688982960e-01,9.999973770e-01,9.999977950e-01
5.375000000e+00,1.059999943e+00,1.058245897e+00,9.689018130e-01,9.999976750e-01,9.999979140e-01
5.379167000e+00,1.059999943e+00,1.058250308e+00,9.689053300e-01,9.999979140e-01,9.999980330e-01
5.383333000e+00,1.059999943e+00,1.058254719e+00,9.689088460e-01,9.999982120e-01,9.999981520e-01
5.387500000e+00,1.059999943e+00,1.058259130e+00,9.689123630e-01,9.999984500e-01,9.999982710e-01
5.391667000e+00,1.059999943e+00,1.058263540e+00,9.689158800e-01,9.999986890e-01,9.999983910e-01
5.395833000e+00,1.059999943e+00,1.058267951e+00,9.689193960e-01,9.999989270e-01,9.999984500e-01
5.400000000e+00,1.059999943e+00,1.058272362e+00,9.689229130e-01,9.999991660e-01,9.999985690e-01
5.404167000e+00,1.059999943e+00,1.058276773e+00,9.689264300e-01,9.999993440e-01,9.999986890e-01
5.408333000e+00,1.059999943e+00,1.058281183e+00,9.689299460e-01,9.999995830e-01,9.999987480e-01
5.412500000e+00,1.059999943e+00,1.058285594e+00,9.689334630e-01,9.999997620e-01,9.999988680e-01
5.416667000e+00,1.059999943e+00,1.058290124e+00,9.689369800e-01,9.999999400e-01,9.999989270e-01
5.420833000e+00,1.059999943e+00,1.058294535e+00,9.689404370e-01,1.000000119e+00,9.999989870e-01
5.425000000e+00,1.059999943e+00,1.058298945e+00,9.689439540e-01,1.000000238e+00,9.999990460e-01
5.429167000e+00,1.059999943e+00,1.058303356e+00,9.689474110e-01,1.000000477e+00,9.999991660e-01
5.433333000e+00,1.059999943e+00,1.058307767e+00,9.689509270e-01,1.000000596e+00,9.999992250e-01
5.437500000e+00,1.059999943e+00,1.058312178e+00,9.689543840e-01,1.000000715e+00,9.999992250e-01
5.441667000e+00,1.059999943e+00,1.058316469e+00,9.689578410e-01,1.000000834e+00,9.999992850e-01
5.445833000e+00,1.059999943e+00,1.058320880e+00,9.689612390e-01,1.000000954e+00,9.999993440e-01
5.450000000e+00,1.059999943e+00,1.058325291e+00,9.689646960e-01,1.000000954e+00,9.999994040e-01
5.454167000e+00,1.059999943e+00,1.058329582e+00,9.689680930e-01,1.000001073e+00,9.999994040e-01
5.458333000e+00,1.059999943e+00,1.058333993e+00,9.689715500e-01,1.000001192e+00,9.999994640e-01
5.462500000e+00,1.059999943e+00,1.058338284e+00,9.689749480e-01,1.000001192e+00,9.999994640e-01
5.466667000e+00,1.059999943e+00,1.058342576e+00,9.689782860e-01,1.000001192e+00,9.999994640e-01
5.470833000e+00,1.059999943e+00,1.058346868e+00,9.689816830e-01,1.000001311e+00,9.999994640e-01
5.475000000e+00,1.059999943e+00,1.058351159e+00,9.689850210e-01,1.000001311e+00,9.999994640e-01
5.479167000e+00,1.059999943e+00,1.058355451e+00,9.689883590e-01,1.000001311e+00,9.999994640e-01
5.483333000e+00,1.059999943e+00,1.058359742e+00,9.689916970e-01,1.000001192e+00,9.999994640e-01
5.487500000e+00,1.059999943e+00,1.058363914e+00,9.689949750e-01,1.000001192e+00,9.999994640e-01
5.491667000e+00,1.059999943e+00,1.058368206e+00,9.689983130e-01,1.000001192e+00,9.999994640e-01
5.495833000e+00,1.059999943e+00,1.058372378e+00,9.690015320e-01,1.000001073e+00,9.999994040e-01
5.500000000e+00,1.059999943e+00,1.058376551e+00,9.690048100e-01,1.000001073e+00,9.999994040e-01
5.504167000e+00,1.059999943e+00,1.058380723e+00,9.690080290e-01,1.000000954e+00,9.999993440e-01
5.508333000e+00,1.059999943e+00,1.058384776e+00,9.690112470e-01,1.000000954e+00,9.999992850e-01
5.512500000e+00,1.059999943e+00,1.058388948e+00,9.690144660e-01,1.000000834e+00,9.999992850e-01
5.516667000e+00,1.059999943e+00,1.058393002e+00,9.690176250e-01,1.000000715e+00,9.999992250e-01
5.520833000e+00,1.059999943e+00,1.058397055e+00,9.690207840e-01,1.000000596e+00,9.999991660e-01
5.525000000e+00,1.059999943e+00,1.058401108e+00,9.690238830e-01,1.000000477e+00,9.999991060e-01
5.529167000e+00,1.059999943e+00,1.058405161e+00,9.690269830e-01,1.000000358e+00,9.999990460e-01
5.533333000e+00,1.059999943e+00,1.058409095e+00,9.690300820e-01,1.000000238e+00,9.999989870e-01
5.537500000e+00,1.059999943e+00,1.058413029e+00,9.690331820e-01,1.000000119e+00,9.999989270e-01
5.541667000e+00,1.059999943e+00,1.058416963e+00,9.690362220e-01,9.999999400e-01,9.999988680e-01
5.545833000e+00,1.059999943e+00,1.058420897e+00,9.690392610e-01,9.999997620e-01,9.999988080e-01
5.550000000e+00,1.059999943e+00,1.058424830e+00,9.690422420e-01,9.999995830e-01,9.999987480e-01
5.554167000e+00,1.059999943e+00,1.058428645e+00,9.690452220e-01,9.999994040e-01,9.999986290e-01
5.558333000e+00,1.059999943e+00,1.058432460e+00,9.690482020e-01,9.999992250e-01,9.999985690e-01
5.562500000e+00,1.059999943e+00,1.058436275e+00,9.690511230e-01,9.999990460e-01,9.999985100e-01
5.566667000e+00,1.059999943e+00,1.058440089e+00,9.690540430e-01,9.999988680e-01,9.999984500e-01
5.570833000e+00,1.059999943e+00,1.058443785e+00,9.690569640e-01,9.999986890e-01,9.999983310e-01
5.575000000e+00,1.059999943e+00,1.058447480e+00,9.690598250e-01,9.999985100e-01,9.999982710e-01
5.579167000e+00,1.059999943e+00,1.058451176e+00,9.690626860e-01,9.999983310e-01,9.999981520e-01
5.583333000e+00,1.059999943e+00,1.058454871e+00,9.690654870e-01,9.999981520e-01,9.999980930e-01
5.587500000e+00,1.059999943e+00,1.058458567e+00,9.690682890e-01,9.999979140e-01,9.999980330e-01
5.591667000e+00,1.059999943e+00,1.058462143e+00,9.690710900e-01,9.999977350e-01,9.999979140e-01
5.595833000e+00,1.059999943e+00,1.058465838e+00,9.690738920e-01,9.999975560e-01,9.999978540e-01
5.600000000e+00,1.059999943e+00,1.058469415e+00,9.690766330e-01,9.999973770e-01,9.999977950e-01
5.604167000e+00,1.059999943e+00,1.058472872e+00,9.690793160e-01,9.999971990e-01,9.999976750e-01
5.608333000e+00,1.059999943e+00,1.058476448e+00,9.690820570e-01,9.999970200e-01,9.999976160e-01
5.612500000e+00,1.059999943e+00,1.058480024e+00,9.690847400e-01,9.999968410e-01,9.999975560e-01
5.616667000e+00,1.059999943e+00,1.058483481e+00,9.690874220e-01,9.999966620e-01,9.999974970e-01
5.620833000e+00,1.059999943e+00,1.058486938e+00,9.690901040e-01,9.999964830e-01,9.999973770e-01
5.625000000e+00,1.059999943e+00,1.058490396e+00,9.690927270e-01,9.999963050e-01,9.999973180e-01
5.629167000e+00,1.059999943e+00,1.058493853e+00,9.690953490e-01,9.999961260e-01,9.999972580e-01
5.633333000e+00,1.059999943e+00,1.058497310e+00,9.690979720e-01,9.999960060e-01,9.999971990e-01
5.637500000e+00,1.059999943e+00,1.058500648e+00,9.691005350e-01,9.999958280e-01,9.999971390e-01
5.641667000e+00,1.059999943e+00,1.058503985e+00,9.691030980e-01,9.999957080e-01,9.999970790e-01
5.645833000e+00,1.059999943e+00,1.058507323e+00,9.691056610e-01,9.999955300e-01,9.999970200e-01
5.650000000e+00,1.059999943e+00,1.058510780e+00,9.691082240e-01,9.999954100e-01,9.999969600e-01
5.654167000e+00,1.059999943e+00,1.058514118e+00,9.691107270e-01,9.999952910e-01,9.999969010e-01
5.658333000e+00,1.059999943e+00,1.058517337e+00,9.691132310e-01,9.999951720e-01,9.999969010e-01
5.662500000e+00,1.059999943e+00,1.058520675e+00,9.691157340e-01,9.999950530e-01,9.999968410e-01
5.666667000e+00,1.059999943e+00,1.058524013e+00,9.691182380e-01,9.999949340e-01,9.999967810e-01
5.670833000e+00,1.059999943e+00,1.058527231e+00,9.691207410e-01,9.999948740e-01,9.999967810e-01
5.675000000e+00,1.059999943e+00,1.058530569e+00,9.691231850e-01,9.999947550e-01,9.999967220e-01
5.679167000e+00,1.059999943e+00,1.058533788e+00,9.691256280e-01,9.999946950e-01,9.999967220e-01
5.683333000e+00,1.059999943e+00,1.058537006e+00,9.691280720e-01,9.999946360e-01,9.999966620e-01
5.687500000e+00,1.059999943e+00,1.058540225e+00,9.691305160e-01,9.999945760e-01,9.999966620e-01
5.691667000e+00,1.059999943e+00,1.058543444e+00,9.691329600e-01,9.999945160e-01,9.999966620e-01
5.695833000e+00,1.059999943e+00,1.058546662e+00,9.691353440e-01,9.999944570e-01,9.999966030e-01
5.700000000e+00,1.059999943e+00,1.058550000e+00,9.691377880e-01,9.999943970e-01,9.999966030e-01
5.704167000e+00,1.059999943e+00,1.058553100e+00,9.691401720e-01,9.999943970e-01,9.999966030e-01
5.708333000e+00,1.059999943e+00,1.058556318e+00,9.691426160e-01,9.999943970e-01,9.999966030e-01
5.712500000e+00,1.059999943e+00,1.058559537e+00,9.691450000e-01,9.999943970e-01,9.999966030e-01
5.716667000e+00,1.059999943e+00,1.058562756e+00,9.691473840e-01,9.999943970e-01,9.999966030e-01
5.720833000e+00,1.059999943e+00,1.058565974e+00,9.691497680e-01,9.999943970e-01,9.999966620e-01
5.725000000e+00,1.059999943e+00,1.058569193e+00,9.691521530e-01,9.999943970e-01,9.999966620e-01
5.729167000e+00,1.059999943e+00,1.058572292e+00,9.691545370e-01,9.999944570e-01,9.999966620e-01
5.733333000e+00,1.059999943e+00,1.058575511e+00,9.691568610e-01,9.999944570e-01,9.999967220e-01
5.737500000e+00,1.059999943e+00,1.058578730e+00,9.691592450e-01,9.999945160e-01,9.999967220e-01
5.741667000e+00,1.059999943e+00,1.058581948e+00,9.691616300e-01,9.999945760e-01,9.999967810e-01
5.745833000e+00,1.059999943e+00,1.058585048e+00,9.691640140e-01,9.999946360e-01,9.999967810e-01
5.750000000e+00,1.059999943e+00,1.058588266e+00,9.691663380e-01,9.999946950e-01,9.999968410e-01
5.754167000e+00,1.059999943e+00,1.058591485e+00,9.691687230e-01,9.999947550e-01,9.999969010e-01
5.758333000e+00,1.059999943e+00,1.058594704e+00,9.691710470e-01,9.999948740e-01,9.999969010e-01
5.762500000e+00,1.059999943e+00,1.058597922e+00,9.691734310e-01,9.999949340e-01,9.999969600e-01
5.766667000e+00,1.059999943e+00,1.058601022e+00,9.691758160e-01,9.999950530e-01,9.999970200e-01
5.770833000e+00,1.059999943e+00,1.058604240e+00,9.691781400e-01,9.999951120e-01,9.999970790e-01
5.775000000e+00,1.059999943e+00,1.058607459e+00,9.691805240e-01,9.999952320e-01,9.999971390e-01
5.779167000e+00,1.059999943e+00,1.058610678e+00,9.691828490e-01,9.999953510e-01,9.999971990e-01
5.783333000e+00,1.059999943e+00,1.058613896e+00,9.691852330e-01,9.999954700e-01,9.999972580e-01
5.787500000e+00,1.059999943e+00,1.058617115e+00,9.691875580e-01,9.999955890e-01,9.999973180e-01
5.791667000e+00,1.059999943e+00,1.058620334e+00,9.691899420e-01,9.999957080e-01,9.999973770e-01
5.795833000e+00,1.059999943e+00,1.058623552e+00,9.691923260e-01,9.999958280e-01,9.999974370e-01
5.800000000e+00,1.059999943e+00,1.058626771e+00,9.691946510e-01,9.999959470e-01,9.999974970e-01
5.804167000e+00,1.059999943e+00,1.058629990e+00,9.691970350e-01,9.999961260e-01,9.999975560e-01
5.808333000e+00,1.059999943e+00,1.058633208e+00,9.691993590e-01,9.999962450e-01,9.999976160e-01
5.812500000e+00,1.059999943e+00,1.058636427e+00,9.692017440e-01,9.999963640e-01,9.999976750e-01
5.816667000e+00,1.059999943e+00,1.058639646e+00,9.692041280e-01,9.999965430e-01,9.999977950e-01
5.820833000e+00,1.059999943e+00,1.058642983e+00,9.692064520e-01,9.999966620e-01,9.999978540e-01
5.825000000e+00,1.059999943e+00,1.058646202e+00,9.692088370e-01,9.999967810e-01,9.999979140e-01
5.829167000e+00,1.059999943e+00,1.058649421e+00,9.692112210e-01,9.999969600e-01,9.999979730e-01
5.833333000e+00,1.059999943e+00,1.058652639e+00,9.692135450e-01,9.999970790e-01,9.999980330e-01
5.837500000e+00,1.059999943e+00,1.058655977e+00,9.692159300e-01,9.999971990e-01,9.999980930e-01
5.841667000e+00,1.059999943e+00,1.058659196e+00,9.692183140e-01,9.999973770e-01,9.999982120e-01
5.845833000e+00,1.059999943e+00,1.058662415e+00,9.692206380e-01,9.999974970e-01,9.999982710e-01
