t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,LineLumped_line_1_2_i12a,LineLumped_line_1_2_i12b,LineLumped_line_1_2_i12c
1.6400000000000001e-01,1.4239621534299102e+05,-2.8274907037619373e+05,1.4059608663689558e+05,1.2298977185925997e+05,-2.8189512910698069e+05,1.6039547060268885e+05,2.9840164336168772e+02,-5.6817404109205211e+02,2.7277648785184186e+02
1.6450000000000001e-01,1.8559141441218878e+05,-2.7755423381515063e+05,9.2216796219161522e+04,1.6800651671140370e+05,-2.8036523194568785e+05,1.1346058070701199e+05,3.8141161502767983e+02,-5.5228047958779007e+02,1.7221721533159109e+02
1.6500000000000001e-01,2.2221017145490626e+05,-2.6252925978824298e+05,4.0568907967364838e+04,2.0707176082768242e+05,-2.6890284293629898e+05,6.2506505786167385e+04,4.5091028665816674e+02,-5.1682139356343009e+02,6.5557452845082850e+01
1.6550000000000001e-01,2.5095907047733243e+05,-2.3820143702171484e+05,-1.2514109566597219e+04,2.3880126767955517e+05,-2.4791466342686670e+05,9.3379903171600072e+03,5.0443538401124965e+02,-4.6305293663590959e+02,-4.3424567161325449e+01
1.6600000000000001e-01,2.7081683472001518e+05,-2.0543612602729112e+05,-6.5154589970097397e+04,2.6207105822243381e+05,-2.1814410047030417e+05,-4.4161389315894805e+04,5.4009005352581710e+02,-3.9288212751284027e+02,-1.5086879721253987e+02
1.6650000000000001e-01,2.8107978679343901e+05,-1.6539450778140494e+05,-1.1548792791748724e+05,2.7605703545263695e+05,-1.8064531949084523e+05,-9.6096146367711481e+04,5.5661228796472790e+02,-3.0879211501402227e+02,-2.5296790801918499e+02
1.6700000000000001e-01,2.8138727448046324e+05,-1.1949120128961714e+05,-1.6172812321760072e+05,2.8026339159182966e+05,-1.3674740214038306e+05,-1.4462681173110314e+05,5.5341614699042100e+02,-2.1376293624459811e+02,-3.4610560812266669e+02
1.6750000000000001e-01,2.7172510189548036e+05,-6.9356570554530117e+04,-2.0224039202066316e+05,2.7454130013282428e+05,-8.8005098683552496e+04,-1.8803397829610269e+05,5.3061460044599153e+02,-1.1116225190635599e+02,-4.2698270750168564e+02
1.6800000000000001e-01,2.5243676664766806e+05,-1.6765257845084583e+04,-2.3558836192703035e+05,2.5909357201600907e+05,-3.6144924339921163e+04,-2.2477982110095993e+05,4.8901630128458595e+02,-4.6222573357427024e+00,-4.9273319974827746e+02
1.6850000000000001e-01,2.2420722392865250e+05,3.6421951771902990e+04,-2.6058900488325700e+05,2.3446715300096315e+05,1.6995368708347323e+04,-2.5356289854576610e+05,4.3009405701396622e+02,1.0208097499012456e+02,-5.4102866798715672e+02
1.6900000000000001e-01,1.8803340088686501e+05,8.8316818222672169e+04,-2.7635977944982483e+05,2.0153470544787947e+05,6.9533759264809982e+04,-2.7336329716191092e+05,3.5593537237707716e+02,2.0516729081277856e+02,-5.7015807301627683e+02
1.6950000000000001e-01,1.4519894457040532e+05,1.3708363894110426e+05,-2.8233982896254747e+05,1.6146284811039650e+05,1.1960899606870255e+05,-2.8347960642793949e+05,2.6916795323091463e+02,3.0098670801681965e+02,-5.7908888927011503e+02
1.7000000000000001e-01,9.7221627674103278e+04,1.8099541951725614e+05,-2.7831696316783241e+05,1.1567093765426015e+05,1.6544672960902806e+05,-2.8355366104263027e+05,1.7286471791900090e+02,3.8614262657677375e+02,-5.6750559948426428e+02
1.7050000000000001e-01,4.5798612251270948e+04,2.1849330107860619e+05,-2.6443615510970121e+05,6.5781453426324719e+04,2.0542367629546308e+05,-2.7358255883902014e+05,7.0437723893708906e+01,4.5761913864797140e+02,-5.3581808273854222e+02
1.7100000000000001e-01,-7.2457881127920873e+03,2.4825225651595337e+05,-2.4118651065669849e+05,1.3561618917733838e+04,2.3812336996907054e+05,-2.5391966735514090e+05,-3.4484249791317758e+01,5.1288524276778116e+02,-4.8514862927865141e+02
1.7150000000000001e-01,-6.0033282252967707e+04,2.6921711254434037e+05,-2.0939249249693949e+05,-3.9138751046242556e+04,2.6238721268092148e+05,-2.2526165384676808e+05,-1.3818503214347729e+02,5.4998106190855231e+02,-4.1729297563160696e+02
1.7200000000000001e-01,-1.1069532656373133e+05,2.8064315105041460e+05,-1.7018190108517607e+05,-9.0452472243232391e+04,2.7735612781198911e+05,-1.8862349455712817e+05,-2.3699031887223373e+02,5.6759388907750997e+02,-3.3465428807212618e+02
1.7250000000000001e-01,-1.5743463037656434e+05,2.8212892729728302e+05,-1.2494122679082050e+05,-1.3856193405615637e+05,2.8249943927291664e+05,-1.4530331865018871e+05,-3.2739996537791086e+02,5.6509999493812370e+02,-2.4016016466186983e+02
1.7300000000000001e-01,-1.9859711013525873e+05,2.7361972444148338e+05,-7.5274823721936380e+04,-1.8176282407169373e+05,2.7763496186270722e+05,-9.6835754076051846e+04,-4.0621168256510646e+02,5.4258612055362732e+02,-1.3715862662621987e+02
1.7350000000000002e-01,-2.3272496727224081e+05,2.5541634405395115e+05,-2.2942551751881958e+04,-2.1852455045424477e+05,2.6293537222547858e+05,-4.4937609028098108e+04,-4.7063282807111830e+02,5.0085155780395269e+02,-2.9297853787879870e+01
1.7400000000000002e-01,-2.5860713676209937e+05,2.2816638578512424e+05,3.0203762664748407e+04,-2.4754503344415143e+05,2.3892097018757276e+05,8.5523735140605477e+03,-5.1838159779821297e+02,4.4137421732324668e+02,7.9600781411422702e+01
1.7450000000000002e-01,-2.7532882947068266e+05,1.9283251411858026e+05,8.2279280489674580e+04,-2.6779611195246456e+05,2.0644267839928585e+05,6.1739384793531579e+04,-5.4776671144568331e+02,3.6626015253537003e+02,1.8567924878830308e+02
1.7500000000000002e-01,-2.8229710838198714e+05,1.5066708087606487e+05,1.3143976984057174e+05,-2.7856028512669593e+05,1.6665123076610517e+05,1.1273934078497530e+05,-5.5774656760259347e+02,2.7817199557916064e+02,2.8518028816777564e+02
1.7550000000000002e-01,-2.7926381013984047e+05,1.0316558737518314e+05,1.7594500011061574e+05,-2.7945643476874364e+05,1.2095586254945905e+05,1.5974533716213549e+05,-5.4796813562967964e+02,1.8022920492600184e+02,3.7457850803854643e+02
1.7599999999999999e-01,-2.6633849245287559e+05,5.2008080792112247e+04,2.1421624989435403e+05,-2.7045265204127127e+05,7.0975663057807978e+04,2.0109232191008038e+05,-5.1877779293072626e+02,7.5901200034481562e+01,4.5070696318387132e+02
1.7649999999999999e-01,-2.4397775343164970e+05,-9.9157180680756608e+02,2.4489903048289701e+05,-2.5186790077251004e+05,1.8481212039330116e+04,2.3531556061197887e+05,-4.7120917441462387e+02,-3.1114801424697038e+01,5.1086921619003641e+02
1.7699999999999999e-01,-2.1297329862584948e+05,-5.3955173219239201e+04,2.6690682310166524e+05,-2.2436070755446670e+05,-3.4668145691042911e+04,2.6120252455331397e+05,-4.0694798842766278e+02,-1.3702907474070190e+02,5.5293341906779153e+02
1.7749999999999999e-01,-1.7442520752229475e+05,-1.0500874084202122e+05,2.7945825919638656e+05,-1.8890534645659605e+05,-8.6589217904417499e+04,2.7783633671952056e+05,-3.2827046004768295e+02,-2.3808918410173450e+02,5.7540968686380540e+02
1.7799999999999999e-01,-1.2969740284819667e+05,-1.5234157008276152e+05,2.8211036104224541e+05,-1.4675791482704799e+05,-1.3544281368707729e+05,2.8462766240315826e+05,-2.3796355760581937e+02,-3.3071417740752247e+02,5.7750200892136934e+02
1.7849999999999999e-01,-8.0374751088113495e+04,-1.9427724758928383e+05,2.7476881439486379e+05,-9.9411589210506150e+04,-1.7949843309726578e+05,2.8133583302087552e+05,-1.3922695827019382e+02,-4.1162412937995100e+02,5.5913575350620999e+02
1.7899999999999999e-01,-2.8205662366550147e+04,-2.2933171385565252e+05,2.5769256689600516e+05,-4.8543468916140970e+04,-2.1719505764495931e+05,2.6807763097943465e+05,-3.5558054032007895e+01,-4.7795193343903151e+02,5.2096195593674372e+02
1.7949999999999999e-01,2.4963440700678013e+04,-2.5626095779158507e+05,2.3148824659793041e+05,4.0442943369599730e+03,-2.4719750262365161e+05,2.4532261175614563e+05,6.9370631346191459e+01,-5.2734760610674266e+02,4.6433294091196012e+02
1.7999999999999999e-01,7.7248053499748625e+04,-2.7411217537084135e+05,1.9708319168824475e+05,5.6488742344401799e+04,-2.6844294000822364e+05,2.1387687253345069e+05,1.7184157160312051e+02,-5.5806241050024801e+02,3.9125444370506159e+02
1.8049999999999999e-01,1.2679552513807405e+05,-2.8225363045013533e+05,1.5569577610971880e+05,1.0693213298184525e+05,-2.8017848788780917e+05,1.7485452281304964e+05,2.6822513240152756e+02,-5.6900717640035361e+02,3.0431575667107683e+02
1.8099999999999999e-01,1.7185204906534488e+05,-2.8039501577138511e+05,1.0879360703192165e+05,1.5358733991733278e+05,-2.8198868834283709e+05,1.2963780512816968e+05,3.5510669327044110e+02,-5.5979441386418273e+02,2.0659654171119755e+02
1.8149999999999999e-01,2.1082017011542214e+05,-2.6860382719081850e+05,5.8036911897662379e+04,1.9480163044820784e+05,-2.7380931581341592e+05,7.9828595122526822e+04,4.2940822884137771e+02,-5.3075122978402453e+02,1.0155834728559969e+02
1.8200000000000000e-01,2.4231963284120456e+05,-2.4729757428228593e+05,5.2239814018197358e+03,2.2911504209720943e+05,-2.5592998322906991e+05,2.7191483318849616e+04,4.8849798677792018e+02,-4.8290538674303508e+02,-7.0773792868808600e+00
1.8250000000000000e-01,2.6523552936118143e+05,-2.1722972612993696e+05,-4.7773283559218638e+04,2.5531186819991871e+05,-2.2898434113195608e+05,-2.6408971293459366e+04,5.3028237582433553e+02,-4.1795247617865010e+02,-1.1546247016904252e+02
1.8300000000000000e-01,2.7875468969024159e+05,-1.7946720938512878e+05,-9.9078791480617525e+04,2.7246416685517004e+05,-1.9392677073517960e+05,-7.9073852165868942e+04,5.5328113829804192e+02,-3.3819377441733513e+02,-2.1975735467350461e+02
1.8350000000000000e-01,2.8239890181145392e+05,-1.3534691537650090e+05,-1.4687430821398806e+05,2.7996432606458140e+05,-1.5199917084396901e+05,-1.2893746288622281e+05,5.5667985021348841e+02,-2.4645384043322227e+02,-3.1626701563058634e+02
1.8400000000000000e-01,2.7603949870065076e+05,-8.6431209223970858e+04,-1.8946622262372318e+05,2.7754654076629342e+05,-1.0468705770642869e+05,-1.7423346838320090e+05,5.4035775268094778e+02,-1.4598345234871394e+02,-4.0157290809472642e+02
1.8450000000000000e-01,2.5990058294531750e+05,-3.4454504182014258e+04,-2.2534687750033938e+05,2.6529657581002085e+05,-5.3666266717244413e+04,-2.1335712148369153e+05,5.0489319250959568e+02,-4.0341689710510110e+01,-4.7265290006686337e+02
1.8500000000000000e-01,2.3455488959862522e+05,1.8743167379383460e+04,-2.5324417674083382e+05,2.4364835823939758e+05,-7.4429974046777181e+02,-2.4492248137803350e+05,4.5154270196640090e+02,6.6729668024496604e+01,-5.2698876462475425e+02
1.8550000000000000e-01,2.0090021344285767e+05,7.1277194520272154e+04,-2.7216993365522032e+05,2.1336872095947192e+05,5.2203927284935540e+04,-2.6781139535725658e+05,3.8219591083343010e+02,1.7143668538114568e+02,-5.6265596470557625e+02
1.8600000000000000e-01,1.6012794806854025e+05,1.2128540807672302e+05,-2.8145453400142124e+05,1.7553044613143976e+05,1.0330291149055955e+05,-2.8121290139325813e+05,2.9930969529705601e+02,2.7007051732237704e+02,-5.7839074053211721e+02
1.8650000000000000e-01,1.1368356061002919e+05,1.6699764190744713e+05,-2.8076797789414768e+05,1.3147390383281570e+05,1.5074231188804627e+05,-2.8465231651849166e+05,2.0582038376837551e+02,3.5913730061624847e+02,-5.7363564055300412e+02
1.8700000000000000e-01,6.3211853800120261e+04,2.0679390134493753e+05,-2.7013509708814666e+05,8.2759796251354870e+04,1.9284152067713349e+05,-2.7800781307853881e+05,1.0503960872445657e+02,4.3548102082222283e+02,-5.4855937547467022e+02
1.8750000000000000e-01,1.0500399818879088e+04,2.3926380185599506e+05,-2.4993298077478245e+05,3.1113938429595481e+04,2.2810933127179489e+05,-2.6151469040822022e+05,5.3786802562833746e-01,4.9639782760465357e+02,-5.0405001577959507e+02
1.8800000000000000e-01,-4.2582493067364972e+04,2.6325835911800986e+05,-2.2087632423997804e+05,-2.1634180118754990e+04,2.5529619019896380e+05,-2.3575731301812490e+05,-1.0398290075342489e+02,5.3972965040941631e+02,-4.4168440477612972e+02
1.8850000000000000e-01,-9.4157119655662100e+04,2.7792657242013770e+05,-1.8399525054278364e+05,-7.3615908986842798e+04,2.7343903067293606e+05,-2.0164812768443534e+05,-2.0482016180864542e+02,5.6394089066188644e+02,-3.6367203927328904e+02
1.8900000000000000e-01,-1.4239640709825655e+05,2.8274878511469212e+05,-1.4059627849947821e+05,-1.2298971154252339e+05,2.8189524648963485e+05,-1.6039541040029199e+05,-2.9840142597328423e+02,5.6817456256515311e+02,-2.7277627332075514e+02
1.8950000000000000e-01,-1.8559073745086193e+05,2.7755512423492636e+05,-9.2216120268558559e+04,-1.6800658613165063e+05,2.8036509789401485e+05,-1.1346064955936860e+05,-3.8141170902436494e+02,5.5228035292557172e+02,-1.7221730741034852e+02
1.9000000000000000e-01,-2.2221080286225100e+05,2.6252846057289554e+05,-4.0569537890989151e+04,-2.0707173436472093e+05,2.6890289311369398e+05,-6.2506479931829177e+04,-4.5091037833783810e+02,5.1682105419899688e+02,-6.5557544946759307e+01
1.9050000000000000e-01,-2.5095894994762092e+05,2.3820155729474811e+05,1.2514228724154085e+04,-2.3880123305085851e+05,2.4791472845027692e+05,-9.3379563675501213e+03,-5.0443518403121033e+02,4.6305346225869602e+02,4.3424764465297869e+01
1.9100000000000000e-01,-2.7081638356729213e+05,2.0543673493357917e+05,6.5155041233946446e+04,-2.6207112368998866e+05,2.1814397437245364e+05,4.4161324105754255e+04,-5.4009020676463808e+02,3.9288181791461983e+02,1.5086864689277871e+02
1.9150000000000000e-01,-2.8108044046557340e+05,1.6539366537823508e+05,1.1548727510650642e+05,-2.7605698911727726e+05,1.8064540890374701e+05,9.6096192465971311e+04,-5.5661229299948332e+02,3.0879199240553214e+02,2.5296790170965531e+02
1.9200000000000000e-01,-2.8138691589542152e+05,1.1949163749583547e+05,1.6172848064097110e+05,-2.8026338597722398e+05,1.3674741418019868e+05,1.4462681776650232e+05,-5.5341599799794585e+02,2.1376337547531699e+02,3.4610575716249150e+02
1.9250000000000000e-01,-2.7172491626629879e+05,6.9356841350850882e+04,2.0224057856318823e+05,-2.7454135046474909e+05,8.8005000258849890e+04,1.8803392770935089e+05,-5.3061477367007842e+02,1.1116184198901655e+02,4.2698253516456043e+02
1.9300000000000000e-01,-2.5243732394779698e+05,1.6764525725881358e+04,2.3558780427711963e+05,-2.5909351716539974e+05,3.6145030431000356e+04,2.2477987587014871e+05,-4.8901623369043682e+02,4.6223344731081690e+00,4.9273326586556226e+02
1.9350000000000001e-01,-2.2420673101176074e+05,-3.6421329343772602e+04,2.6058949751954013e+05,-2.3446717139123782e+05,-1.6995403377421662e+04,2.5356288038625530e+05,-4.3009397582190650e+02,-1.0208068235342240e+02,5.4102875046291206e+02
1.9400000000000001e-01,-1.8803346654887334e+05,-8.8316874243912098e+04,2.7635971445470949e+05,-2.0153473513382181e+05,-6.9533817602509094e+04,2.7336326721187320e+05,-3.5593553320536751e+02,-2.0516771455581892e+02,5.7015791171137846e+02
1.9450000000000001e-01,-1.4519932969437295e+05,-1.3708415765026317e+05,2.8233944315159530e+05,-1.6146279541364021e+05,-1.1960889336287497e+05,2.8347965931387321e+05,-2.6916783723958076e+02,-3.0098647589821746e+02,5.7908900494901559e+02
1.9500000000000001e-01,-9.7221104295767262e+04,-1.8099474479109127e+05,2.7831748694285430e+05,-1.1567097288345519e+05,-1.6544679781332091e+05,2.8355362576939008e+05,-1.7286470551226003e+02,-3.8614250636774449e+02,5.6750561273211792e+02
1.9550000000000001e-01,-4.5798877204533426e+04,-2.1849362205081541e+05,2.6443589014034980e+05,-6.5781460781030008e+04,-2.0542369121476062e+05,2.7358255135072320e+05,-7.0437847730608723e+01,-4.5761950171997034e+02,5.3581795795848564e+02
1.9600000000000001e-01,7.2456114523255756e+03,-2.4825250690690588e+05,2.4118633280841669e+05,-1.3561576162218878e+04,-2.3812328474784008e+05,2.5391970591974678e+05,3.4484386128405852e+01,-5.1288491489637806e+02,4.8514876064955502e+02
1.9650000000000001e-01,6.0033744145536482e+04,-2.6921650972946174e+05,2.0939295388476452e+05,3.9138707855291286e+04,-2.6238730154904013e+05,2.2526161444766319e+05,1.3818498728655700e+02,-5.4998111576244833e+02,4.1729293737110925e+02
1.9700000000000001e-01,1.1069494075830028e+05,-2.8064364140088466e+05,1.7018151765740130e+05,9.0452486266405016e+04,-2.7735610873548890e+05,1.8862351001951899e+05,2.3699024647299379e+02,-5.6759414202838059e+02,3.3465421511233939e+02
1.9750000000000001e-01,1.5743465861533958e+05,-2.8212891209169431e+05,1.2494125329619095e+05,1.3856196153029992e+05,-2.8249938951199158e+05,1.4530334523149556e+05,3.2740009663396609e+02,-5.6509964542003877e+02,2.4016028991631251e+02
1.9800000000000001e-01,1.9859744114581219e+05,-2.7361928188946878e+05,7.5275154611670572e+04,1.8176277985836627e+05,-2.7763504343863938e+05,9.6835709353633967e+04,4.0621159096752478e+02,-5.4258629279582340e+02,1.3715853760982483e+02
1.9850000000000001e-01,2.3272454311153395e+05,-2.5541688714451567e+05,2.2942128643995078e+04,2.1852457675370816e+05,-2.6293531886753498e+05,4.4937635451890266e+04,4.7063280966113541e+02,-5.0085167028322337e+02,2.9297835087833494e+01
1.9900000000000001e-01,2.5860733271434071e+05,-2.2816615004056637e+05,-3.0203567020667702e+04,2.4754504275827768e+05,-2.3892095556820129e+05,-8.5523643686402756e+03,5.1838170485066689e+02,-4.4137391952867688e+02,-7.9600674024051855e+01
1.9950000000000001e-01,2.7532899453771347e+05,-1.9283228392477162e+05,-8.2279115182757843e+04,2.6779607608777669e+05,-2.0644274675637146e+05,-6.1739420545461478e+04,5.4776660033521853e+02,-3.6626040386257353e+02,-1.8567935949216854e+02
2.0000000000000001e-01,2.8229672594537586e+05,-1.5066757824211378e+05,-1.3144015235974264e+05,2.7856031986064330e+05,-1.6665116378626160e+05,-1.1273930599984368e+05,5.5774659948709541e+02,-2.7817197492963544e+02,-2.8518025656690810e+02
