omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
140.6629976472495,9.95980579168595e-05,0.0003412447401613248,2.1652589307574234e-05,0.00015586316767409003,2.1595237780865197e-05,0.00015884335442493868,2.1550672480744798e-05,0.0001460248517344401,2.1652589307574234e-05,0.00015586316767409003,9.95980579168595e-05,0.0003412447401613248,2.1595237780865197e-05,0.00015884335442493868,2.1550672480744798e-05,0.0001460248517344401,2.1595237780865197e-05,0.00015884335442493868,2.1595237780865197e-05,0.00015884335442493868,9.948327209429662e-05,0.0003413636797411978,2.14936426232098e-05,0.00017119171749251257,2.1550672480744798e-05,0.0001460248517344401,2.1550672480744798e-05,0.0001460248517344401,2.14936426232098e-05,0.00017119171749251257,0.002699808771363474,0.0003659714191564492
146.44679392313063,0.00010049678682989817,0.0003546946661426412,2.2533669992225127e-05,0.00016169137764103286,2.24727908122443e-05,0.0001647953624663286,2.242548521448191e-05,0.00015145076586234283,2.2533669992225127e-05,0.00016169137764103286,0.00010049678682989817,0.0003546946661426412,2.24727908122443e-05,0.0001647953624663286,2.242548521448191e-05,0.00015145076586234283,2.24727908122443e-05,0.0001647953624663286,2.24727908122443e-05,0.0001647953624663286,0.00010037493877966278,0.0003548210132395052,2.236495439259425e-05,0.00017765370311388585,2.242548521448191e-05,0.00015145076586234283,2.242548521448191e-05,0.00015145076586234283,2.236495439259425e-05,0.00017765370311388585,0.0027006778844601057,0.00038044335460372844
152.46840895675493,0.00010143264945992214,0.00036867385218146865,2.3450410390279225e-05,0.00016773556256174924,2.3385787558686835e-05,0.00017096851410614814,2.3335573947862553e-05,0.0001570762524913744,2.3450410390279225e-05,0.00016773556256174924,0.00010143264945992214,0.00036867385218146865,2.3385787558686835e-05,0.00017096851410614814,2.3335573947862553e-05,0.0001570762524913744,2.3385787558686835e-05,0.00017096851410614814,2.3385787558686835e-05,0.00017096851410614814,0.00010130330660715659,0.0003688080679908069,2.327132837068976e-05,0.0001843579407506284,2.3335573947862553e-05,0.0001570762524913744,2.3335573947862553e-05,0.0001570762524913744,2.327132837068976e-05,0.0001843579407506284,0.002701581937473984,0.0003954869567538808
158.73762140539807,0.00010240719951483255,0.00038320308364294954,2.4404241590728134e-05,0.0001740036395590499,2.4335645963296525e-05,0.00017737094386535262,2.428234642268317e-05,0.00016290856296877652,2.4404241590728134e-05,0.0001740036395590499,0.00010240719951483255,0.00038320308364294954,2.4335645963296525e-05,0.00017737094386535262,2.428234642268317e-05,0.00016290856296877652,2.4335645963296525e-05,0.00017737094386535262,2.4335645963296525e-05,0.00017737094386535262,0.00010226990294465574,0.00038334565807111886,2.421415933526426e-05,0.00019131344151507141,2.428234642268317e-05,0.00016290856296877652,2.428234642268317e-05,0.00016290856296877652,2.421415933526426e-05,0.00019131344151507141,0.0027025223187901776,0.00041112478539587953
165.26461200621813,0.00010342205751027421,0.0003983039645036872,2.53966515834695e-05,0.0001805038169742578,2.5323840081907045e-05,0.00018401108671626452,2.5267265882335406e-05,0.0001689552130071444,2.53966515834695e-05,0.0001805038169742578,0.00010342205751027421,0.0003983039645036872,2.5323840081907045e-05,0.00018401108671626452,2.5267265882335406e-05,0.0001689552130071444,2.5323840081907045e-05,0.00018401108671626452,2.5323840081907045e-05,0.00018401108671626452,0.00010327632038742834,0.0003984554179362573,2.519489679233834e-05,0.00019852955353603745,2.5267265882335406e-05,0.0001689552130071444,2.5267265882335406e-05,0.0001689552130071444,2.519489679233834e-05,0.00019852955353603745,0.0027035004712296366,0.000427380294657109
172.05998010901936,0.00010447891329644831,0.00041399894654924963,2.6429187056000705e-05,0.0001872446020913824,2.6351901836229198e-05,0.00019089768620966937,2.6291852791222116e-05,0.00017522398934583034,2.6429187056000705e-05,0.0001872446020913824,0.00010447891329644831,0.00041399894654924963,2.6351901836229198e-05,0.00019089768620966937,2.6291852791222116e-05,0.00017522398934583034,2.6351901836229198e-05,0.00019089768620966937,2.6351901836229198e-05,0.00019089768620966937,0.00010432421919755254,0.0004141598317386325,2.621504665314554e-05,0.00020601597163071066,2.6291852791222116e-05,0.00017522398934583034,2.6291852791222116e-05,0.00017522398934583034,2.621504665314554e-05,0.00020601597163071066,0.0027045178937163484,0.0004442778656090674
179.13476088881166,0.0001055795303638715,0.000430311346214208,2.7503456369824727e-05,0.00019423479564803422,2.742142391140507e-05,0.00019803978943074555,2.7357687671212602e-05,0.00018172294320076336,2.7503456369824727e-05,0.00019423479564803422,0.0001055795303638715,0.000430311346214208,2.742142391140507e-05,0.00019803978943074555,2.7357687671212602e-05,0.00018172294320076336,2.742142391140507e-05,0.00019803978943074555,2.742142391140507e-05,0.00019803978943074555,0.00010541533145147321,0.00043048225034253386,2.7276173993549485e-05,0.00021378273391420784,2.7357687671212602e-05,0.00018172294320076336,2.7357687671212602e-05,0.00018172294320076336,2.7276173993549485e-05,0.00021378273391420784,0.00270557614401436,0.00046184282677354835
186.50044326611896,0.00010672574878940795,0.00044726541330850116,2.8621131439103714e-05,0.00020148353730043182,2.853406161145496e-05,0.00020544679284058737,2.846641293917867e-05,0.00018846043447042946,2.8621131439103714e-05,0.00020148353730043182,0.00010672574878940795,0.00044726541330850116,2.853406161145496e-05,0.00020544679284058737,2.846641293917867e-05,0.00018846043447042946,2.853406161145496e-05,0.00020544679284058737,2.853406161145496e-05,0.00020544679284058737,0.00010655146393931413,0.0004474469600593525,2.8379904869470633e-05,0.00022184026920845916,2.846641293917867e-05,0.00018846043447042946,2.846641293917867e-05,0.00018846043447042946,2.8379904869470633e-05,0.00022184026920845916,0.0027066768405496593,0.00048010152634323124
194.16898856413573,0.0001079194876889454,0.000464886331977061,2.9783949843307546e-05,0.0002090002824979494,2.9691534908521933e-05,0.00021312841966134548,2.9619734907090392e-05,0.00019544510751045384,2.9783949843307546e-05,0.0002090002824979494,0.0001079194876889454,0.000464886331977061,2.9691534908521933e-05,0.00021312841966134548,2.9619734907090392e-05,0.00019544510751045384,2.9691534908521933e-05,0.00021312841966134548,2.9691534908521933e-05,0.00021312841966134548,0.00010773450049038555,0.0004650791838536253,2.9527928254883343e-05,0.00023019937626994283,2.9619734907090392e-05,0.00019544510751045384,2.9619734907090392e-05,0.00019544510751045384,2.9527928254883343e-05,0.00023019937626994283,0.002707821664329513,0.0004990813373334918
202.1528499330308,0.00010916274934032611,0.0004832002792281039,3.0993717951877975e-05,0.00021679483596705643,3.0895631507597905e-05,0.0002210947537968267,3.081942680036949e-05,0.00020268592330358647,3.0993717951877975e-05,0.00021679483596705643,0.00010916274934032611,0.0004832002792281039,3.0895631507597905e-05,0.0002210947537968267,3.081942680036949e-05,0.00020268592330358647,3.0895631507597905e-05,0.0002210947537968267,3.0895631507597905e-05,0.0002210947537968267,0.00010896640597569879,0.0004834051399380193,3.072199900217306e-05,0.00023887125945988675,3.081942680036949e-05,0.00020268592330358647,3.081942680036949e-05,0.00020268592330358647,3.072199900217306e-05,0.00023887125945988675,0.0027090123618994056,0.0005188107201687521
210.46499257294212,0.00011045762398009832,0.000502234460921524,3.225231414819152e-05,0.00022487736162516228,3.2148209992246246e-05,0.00022935625024534797,3.206733184303059e-05,0.000210192168084485,3.225231414819152e-05,0.00022487736162516228,0.00011045762398009832,0.000502234460921524,3.2148209992246246e-05,0.00022935625024534797,3.206733184303059e-05,0.000210192168084485,3.2148209992246246e-05,0.00022935625024534797,3.2148209992246246e-05,0.00022935625024534797,0.00011024923094763864,0.0005024520779199523,3.196394085118758e-05,0.00024786754105755757,3.206733184303059e-05,0.000210192168084485,3.206733184303059e-05,0.000210192168084485,3.196394085118758e-05,0.00024786754105755757,0.002710250748339684,0.00053931926305311
219.11891478850168,0.00011180629157746463,0.0005220171002032403,3.35616883138491e-05,0.0002332583435380117,3.345119928446923e-05,0.00023792369666656286,3.336536269856837e-05,0.00021797341311487244,3.35616883138491e-05,0.0002332583435380117,0.00011180629157746463,0.0005220171002032403,3.345119928446923e-05,0.00023792369666656286,3.336536269856837e-05,0.00021797341311487244,3.345119928446923e-05,0.00023792369666656286,3.345119928446923e-05,0.00023792369666656286,0.00011158511336503541,0.0005222482675804835,3.3255645845819654e-05,0.000257200224965476,3.336536269856837e-05,0.00021797341311487244,3.336536269856837e-05,0.00021797341311487244,3.3255645845819654e-05,0.000257200224965476,0.0027115387066650224,0.0005606376749565119
