omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
146.44679392313063,0.0,1.1191066002354328e-09,0.0,-1.7541809097063774e-10,0.0,-1.9002942985885193e-10,0.0,-1.0898843973000144e-10,0.0,-1.7541809097063766e-10,0.0,1.1191066002354326e-09,0.0,-1.900294298588518e-10,0.0,-1.0898843973000148e-10,0.0,-1.900294298588519e-10,0.0,-1.900294298588518e-10,0.0,1.1543579139372456e-09,0.0,-2.558827442275586e-10,0.0,-1.089884397300015e-10,0.0,-1.0898843973000148e-10,0.0,-2.558827442275585e-10,0.0,9.8456984697391e-10
152.46840895675493,0.0,1.165122145865903e-09,0.0,-1.826309509142492e-10,0.0,-1.978430804073901e-10,0.0,-1.1346983812451951e-10,0.0,-1.8263095091424917e-10,0.0,1.1651221458659034e-09,0.0,-1.9784308040739e-10,0.0,-1.1346983812451958e-10,0.0,-1.9784308040739008e-10,0.0,-1.9784308040739002e-10,0.0,1.2018229268783708e-09,0.0,-2.6640415844366283e-10,0.0,-1.1346983812451956e-10,0.0,-1.1346983812451954e-10,0.0,-2.6640415844366294e-10,0.0,1.0250534959044782e-09
158.73762140539807,0.0,1.2130297636539534e-09,0.0,-1.9014039000929405e-10,0.0,-2.0597801348011406e-10,0.0,-1.181355031405264e-10,0.0,-1.9014039000929405e-10,0.0,1.2130297636539536e-09,0.0,-2.059780134801141e-10,0.0,-1.1813550314052642e-10,0.0,-2.0597801348011412e-10,0.0,-2.059780134801141e-10,0.0,1.251239611329952e-09,0.0,-2.7735819330185444e-10,0.0,-1.181355031405264e-10,0.0,-1.1813550314052642e-10,0.0,-2.7735819330185454e-10,0.0,1.0672017558687587e-09
165.26461200621813,0.0,1.2629072520261906e-09,0.0,-1.979586030292399e-10,0.0,-2.1444743960643097e-10,0.0,-1.2299301147279593e-10,0.0,-1.979586030292398e-10,0.0,1.26290725202619e-09,0.0,-2.1444743960643102e-10,0.0,-1.2299301147279588e-10,0.0,-2.1444743960643102e-10,0.0,-2.14447439606431e-10,0.0,1.3026882163312026e-09,0.0,-2.8876263734425503e-10,0.0,-1.229930114727959e-10,0.0,-1.2299301147279588e-10,0.0,-2.88762637344255e-10,0.0,1.111083072522387e-09
172.05998010901936,0.0,1.3148356083333002e-09,0.0,-2.0609828617356224e-10,0.0,-2.2326511250771797e-10,0.0,-1.2805025135545306e-10,0.0,-2.0609828617356232e-10,0.0,1.3148356083333e-09,0.0,-2.2326511250771797e-10,0.0,-1.2805025135545306e-10,0.0,-2.2326511250771807e-10,0.0,-2.2326511250771805e-10,0.0,1.3562522906099659e-09,0.0,-3.006360105441757e-10,0.0,-1.280502513554531e-10,0.0,-1.2805025135545306e-10,0.0,-3.0063601054417567e-10,0.0,1.156768705876834e-09
179.13476088881166,0.0,1.3688991603837476e-09,0.0,-2.1457265768543258e-10,0.0,-2.3244535143234732e-10,0.0,-1.3331543537188222e-10,0.0,-2.1457265768543269e-10,0.0,1.3688991603837476e-09,0.0,-2.3244535143234737e-10,0.0,-1.3331543537188222e-10,0.0,-2.3244535143234737e-10,0.0,-2.3244535143234737e-10,0.0,1.4120188182596672e-09,0.0,-3.129975943811825e-10,0.0,-1.3331543537188225e-10,0.0,-1.3331543537188222e-10,0.0,-3.1299759438118256e-10,0.0,1.2043328460203886e-09
186.50044326611896,0.0,1.4251857033859052e-09,0.0,-2.2339547931716822e-10,0.0,-2.4200306440908755e-10,0.0,-1.3879711379135558e-10,0.0,-2.2339547931716822e-10,0.0,1.4251857033859052e-09,0.0,-2.4200306440908755e-10,0.0,-1.3879711379135558e-10,0.0,-2.420030644090876e-10,0.0,-2.420030644090875e-10,0.0,1.4700783599950486e-09,0.0,-3.2586746315279434e-10,0.0,-1.387971137913556e-10,0.0,-1.387971137913556e-10,0.0,-3.2586746315279434e-10,0.0,1.2538527335973774e-09
194.16898856413573,0.0,1.4837866425209717e-09,0.0,-2.32581078678299e-10,0.0,-2.5195377245663826e-10,0.0,-1.4450418845403745e-10,0.0,-2.32581078678299e-10,0.0,1.483786642520971e-09,0.0,-2.519537724566382e-10,0.0,-1.4450418845403745e-10,0.0,-2.519537724566383e-10,0.0,-2.519537724566383e-10,0.0,1.530525200216067e-09,0.0,-3.392665165736555e-10,0.0,-1.4450418845403748e-10,0.0,-1.4450418845403748e-10,0.0,-3.3926651657365543e-10,0.0,1.3054087852412526e-09
202.1528499330308,0.0,1.5447971413782224e-09,0.0,-2.4214437250254564e-10,0.0,-2.6231363478861674e-10,0.0,-1.5044592722691386e-10,0.0,-2.4214437250254564e-10,0.0,1.5447971413782218e-09,0.0,-2.6231363478861654e-10,0.0,-1.5044592722691393e-10,0.0,-2.6231363478861674e-10,0.0,-2.6231363478861674e-10,0.0,1.5934575001187842e-09,0.0,-3.532165137151265e-10,0.0,-1.5044592722691396e-10,0.0,-1.5044592722691388e-10,0.0,-3.532165137151263e-10,0.0,1.3590847241652551e-09
210.46499257294212,0.0,1.6083162764936406e-09,0.0,-2.5210089087149146e-10,0.0,-2.730994750549246e-10,0.0,-1.5663197905412332e-10,0.0,-2.521008908714915e-10,0.0,1.6083162764936402e-09,0.0,-2.7309947505492464e-10,0.0,-1.5663197905412332e-10,0.0,-2.730994750549247e-10,0.0,-2.730994750549246e-10,0.0,1.6589774571018872e-09,0.0,-3.677401083404061e-10,0.0,-1.5663197905412335e-10,0.0,-1.566319790541233e-10,0.0,-3.677401083404062e-10,0.0,1.41496771612272e-09
