omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2
6.1756100935710325e+04,7.0917936716477946e-03,6.6471251590734682e-03,6.3844294702334334e-03,6.1825989453152368e-03,6.6471251590734682e-03,7.0917936716477946e-03,6.3844294702334334e-03,6.1825989453152368e-03,6.3844294702334334e-03,6.3844294702334334e-03,6.5557753507671105e-03,5.9434856330344392e-03,6.1825989453152368e-03,6.1825989453152368e-03,5.9434856330344392e-03,9.3283542452447053e-03,1.8369547366462519e-06,5.6044182722479838e-07,5.8879109707587740e-07,5.0319863027468920e-07,5.6044182722479838e-07,1.8369547366462519e-06,5.8879109707587740e-07,5.0319863027468920e-07,5.8879109707587740e-07,5.8879109707587740e-07,1.8521907560930232e-06,6.8901706948369580e-07,5.0319863027468909e-07,5.0319863027468909e-07,6.8901706948369580e-07,2.0710347783418810e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270480e-13,-1.7472744699475669e-12,6.7230549785248773e-12,5.8506925211424905e-07,6.4882162726818559e-07,8.5435486157849957e-06,2.0744811380835128e-04,2.0734950720395297e-04,2.2479857689745896e-04
6.4295394940382670e+04,7.3248377189579997e-03,6.8740172128458977e-03,6.5987321021563792e-03,6.3872500021088250e-03,6.8740172128458977e-03,7.3248377189579997e-03,6.5987321021563792e-03,6.3872500021088250e-03,6.5987321021563792e-03,6.5987321021563792e-03,6.7628746695239834e-03,6.1370097125930207e-03,6.3872500021088250e-03,6.3872500021088250e-03,6.1370097125930207e-03,9.5687907588147617e-03,1.8340052699373977e-06,5.5761854151553463e-07,5.8608637474013750e-07,5.0058493713700474e-07,5.5761854151553463e-07,1.8340052699373977e-06,5.8608637474013750e-07,5.0058493713700474e-07,5.8608637474013750e-07,5.8608637474013750e-07,1.8494817693443139e-06,6.8651212567011704e-07,5.0058493713700474e-07,5.0058493713700474e-07,6.8651212567011715e-07,2.0681310474280365e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276645e-12,-7.4421868045270480e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,5.9319308117063287e-07,6.5689655121945766e-07,8.8433213201162391e-06,2.1596733607723927e-04,2.1586401327844130e-04,2.3381858932192045e-04
6.6939099909226425e+04,7.5649313507485123e-03,7.1079370909520609e-03,6.8195214320871519e-03,6.5979734190798073e-03,7.1079370909520609e-03,7.5649313507485123e-03,6.8195214320871519e-03,6.5979734190798073e-03,6.8195214320871519e-03,6.8195214320871519e-03,6.9758895527236662e-03,6.3361463613847910e-03,6.5979734190798073e-03,6.5979734190798073e-03,6.3361463613847910e-03,9.8168160703326519e-03,1.8310796102160255e-06,5.5481510685852276e-07,5.8340248164978968e-07,4.9799280850655471e-07,5.5481510685852276e-07,1.8310796102160255e-06,5.8340248164978968e-07,4.9799280850655471e-07,5.8340248164978968e-07,5.8340248164978968e-07,1.8467986937117254e-06,6.8402945573860294e-07,4.9799280850655460e-07,4.9799280850655460e-07,6.8402945573860304e-07,2.0652327641077138e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.2976004784276645e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475669e-12,6.7230549785248773e-12,6.0134537323881566e-07,6.6495722736292232e-07,9.1532820400919244e-06,2.2483668594043354e-04,2.2472844747647107e-04,2.4320086726154763e-04
6.9691509023503459e+04,7.8122502739126154e-03,7.3490731800939738e-03,7.0469661827868204e-03,6.8149228253567250e-03,7.3490731800939738e-03,7.8122502739126154e-03,7.0469661827868204e-03,6.8149228253567250e-03,7.0469661827868204e-03,7.0469661827868204e-03,7.1949531743281548e-03,6.5410333902157407e-03,6.8149228253567250e-03,6.8149228253567250e-03,6.5410333902157407e-03,1.0072480532254374e-02,1.8281777273386909e-06,5.5203179465112661e-07,5.8073966196759399e-07,4.9542246770365147e-07,5.5203179465112661e-07,1.8281777273386909e-06,5.8073966196759399e-07,4.9542246770365147e-07,5.8073966196759399e-07,5.8073966196759399e-07,1.8441414492621196e-06,6.8156925406309509e-07,4.9542246770365147e-07,4.9542246770365147e-07,6.8156925406309519e-07,2.0623405226424889e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433609e-12,7.6417282362825066e-12,-1.2976004784276645e-12,-7.4421868045270490e-13,-1.2976004784276647e-12,-1.2976004784276645e-12,7.8824389596617833e-12,-1.7472744699475671e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475669e-12,6.7230549785248765e-12,6.0950976936600147e-07,6.7298060967142483e-07,9.4736952022489368e-06,2.3407053543564202e-04,2.3395717304190914e-04,2.5296001692022259e-04
7.2557091991964800e+04,8.0669945851891030e-03,7.5976126041191680e-03,7.2812335270674329e-03,7.0382500735498574e-03,7.5976126041191680e-03,8.0669945851891030e-03,7.2812335270674329e-03,7.0382500735498574e-03,7.2812335270674329e-03,7.2812335270674329e-03,7.4202223919017530e-03,6.7518066398384417e-03,7.0382500735498574e-03,7.0382500735498574e-03,6.7518066398384417e-03,1.0335936045200878e-02,1.8252999712379821e-06,5.4926871272609155e-07,5.7809800182936127e-07,4.9287398431740161e-07,5.4926871272609155e-07,1.8252999712379821e-06,5.7809800182936127e-07,4.9287398431740161e-07,5.7809800182936127e-07,5.7809800182936127e-07,1.8415103473165337e-06,6.7913156665305746e-07,4.9287398431740171e-07,4.9287398431740171e-07,6.7913156665305736e-07,2.0594554955871810e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270470e-13,-1.1978281413433601e-12,7.6417282362825083e-12,-1.2976004784276651e-12,-7.4421868045270500e-13,-1.2976004784276637e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270470e-13,-7.4421868045270480e-13,-1.7472744699475677e-12,6.7230549785248773e-12,6.1770285693146785e-07,6.8097912920309226e-07,9.8048590619526939e-06,2.4368407770578241e-04,2.4356537662281944e-04,2.6311142931407307e-04
7.5540502309326941e+04,8.3293524027741109e-03,7.8537484933330712e-03,7.5224961368982237e-03,7.2681121175382848e-03,7.8537484933330712e-03,8.3293524027741109e-03,7.5224961368982237e-03,7.2681121175382848e-03,7.5224961368982237e-03,7.5224961368982237e-03,7.6518408960455173e-03,6.9686066736822259e-03,7.2681121175382848e-03,7.2681121175382848e-03,6.9686066736822259e-03,1.0607243386986480e-02,1.8224464064610077e-06,5.4652608673255364e-07,5.7547769922686288e-07,4.9034753525698360e-07,5.4652608673255364e-07,1.8224464064610077e-06,5.7547769922686288e-07,4.9034753525698360e-07,5.7547769922686288e-07,5.7547769922686288e-07,1.8389054018034682e-06,6.7671654152671525e-07,4.9034753525698349e-07,4.9034753525698349e-07,6.7671654152671535e-07,2.0565786424899444e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.1978281413433607e-12,7.6417282362825066e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.2976004784276653e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270500e-13,-1.7472744699475667e-12,6.7230549785248773e-12,6.2591816540814129e-07,6.8893954281804225e-07,1.0147054159086835e-05,2.5369284166420141e-04,2.5356857903035109e-04,2.7367086255653401e-04
7.8646584813203095e+04,8.5995197645189203e-03,8.1176772287683985e-03,7.7709294286233063e-03,7.5046682585937679e-03,8.1176772287683985e-03,8.5995197645189203e-03,7.7709294286233063e-03,7.5046682585937679e-03,7.7709294286233063e-03,7.7709294286233063e-03,7.8899591061797440e-03,7.1915760298224664e-03,7.5046682585937679e-03,7.5046682585937679e-03,7.1915760298224664e-03,1.0886476865935784e-02,1.8196171709988163e-06,5.4380411424490452e-07,5.7287892405811318e-07,4.8784326936604926e-07,5.4380411424490452e-07,1.8196171709988163e-06,5.7287892405811318e-07,4.8784326936604926e-07,5.7287892405811318e-07,5.7287892405811318e-07,1.8363267000886638e-06,6.7432429882900575e-07,4.8784326936604905e-07,4.8784326936604905e-07,6.7432429882900607e-07,2.0537111514299296e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270510e-13,-1.2976004784276647e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475671e-12,-7.4421868045270500e-13,-7.4421868045270500e-13,-1.7472744699475671e-12,6.7230549785248773e-12,6.3415524350118099e-07,6.9685470714559975e-07,1.0500572559864654e-05,2.6411307167796007e-04,2.6398301705001935e-04,2.8465478730156234e-04
8.1880383551760475e+04,8.8776967521248390e-03,8.3895990683992127e-03,8.0267121782074541e-03,7.7480807507673043e-03,8.3895990683992127e-03,8.8776967521248390e-03,8.0267121782074541e-03,7.7480807507673043e-03,8.0267121782074541e-03,8.0267121782074541e-03,8.1347302608512414e-03,7.4208598183214038e-03,7.7480807507673043e-03,7.7480807507673043e-03,7.4208598183214038e-03,1.1173700010006022e-02,1.8168123818665895e-06,5.4110298768732184e-07,5.7030184001630662e-07,4.8536132851957419e-07,5.4110298768732184e-07,1.8168123818665895e-06,5.7030184001630662e-07,4.8536132851957419e-07,5.7030184001630662e-07,5.7030184001630662e-07,1.8337743064434053e-06,6.7195495100340205e-07,4.8536132851957419e-07,4.8536132851957419e-07,6.7195495100340183e-07,2.0508543091482556e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433605e-12,-1.2976004784276643e-12,-7.4421868045270490e-13,-1.1978281413433611e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.2976004784276647e-12,-1.2976004784276643e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270531e-13,-7.4421868045270480e-13,-1.7472744699475669e-12,6.7230549785248773e-12,6.4241387034147721e-07,7.0471717019516468e-07,1.0865711678919247e-05,2.7496169870384641e-04,2.7482561408383253e-04,2.9608036487494991e-04
8.5247149974882064e+04,9.1640863598373493e-03,8.6697178330129229e-03,8.2900262407165602e-03,7.9985145461136265e-03,8.6697178330129229e-03,9.1640863598373493e-03,8.2900262407165602e-03,7.9985145461136265e-03,8.2900262407165602e-03,8.2900262407165602e-03,8.3863093622326811e-03,7.6566054908041069e-03,7.9985145461136265e-03,7.9985145461136265e-03,7.6566054908041069e-03,1.1468967697482331e-02,1.8140321225192640e-06,5.3842288532218572e-07,5.6774659602533933e-07,4.8290183939994065e-07,5.3842288532218572e-07,1.8140321225192640e-06,5.6774659602533933e-07,4.8290183939994065e-07,5.6774659602533933e-07,5.6774659602533933e-07,1.8312482503487231e-06,6.6960859497712943e-07,4.8290183939994055e-07,4.8290183939994055e-07,6.6960859497712975e-07,2.0480094845590492e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433615e-12,-1.2976004784276661e-12,-7.4421868045270490e-13,-1.1978281413433615e-12,7.6417282362825018e-12,-1.2976004784276653e-12,-7.4421868045270531e-13,-1.2976004784276651e-12,-1.2976004784276645e-12,7.8824389596617897e-12,-1.7472744699475673e-12,-7.4421868045270561e-13,-7.4421868045270520e-13,-1.7472744699475663e-12,6.7230549785248773e-12,6.5069287270669881e-07,7.1251798675925056e-07,1.1242773306507952e-05,2.8625632403643850e-04,2.8611396389492108e-04,3.0796543275153285e-04
8.8752351462132210e+04,9.4588958201184160e-03,8.9582415196328494e-03,8.5610571350216626e-03,8.2561378552700009e-03,8.9582415196328494e-03,9.4588958201184160e-03,8.5610571350216626e-03,8.2561378552700009e-03,8.5610571350216626e-03,8.5610571350216626e-03,8.6448544197517269e-03,7.8989633833734408e-03,8.2561378552700009e-03,8.2561378552700009e-03,7.8989633833734408e-03,1.1772327421404416e-02,1.8112764881595734e-06,5.3576401420483208e-07,5.6521336754889048e-07,4.8046495354511284e-07,5.3576401420483208e-07,1.8112764881595734e-06,5.6521336754889048e-07,4.8046495354511284e-07,5.6521336754889048e-07,5.6521336754889048e-07,1.8287485684802975e-06,6.6728535070054607e-07,4.8046495354511316e-07,4.8046495354511316e-07,6.6728535070054607e-07,2.0451781540834320e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433605e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276647e-12,-7.4421868045270510e-13,-1.2976004784276653e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270470e-13,-7.4421868045270490e-13,-1.7472744699475675e-12,6.7230549785248773e-12,6.5899146156375030e-07,7.2024813029582287e-07,1.1632066285564733e-05,2.9801526592857522e-04,2.9786637741532933e-04,3.2032854806591442e-04
9.2401680201376599e+04,9.7623445262662450e-03,9.2553812832495402e-03,8.8399930164184230e-03,8.5211211135163677e-03,9.2553812832495402e-03,9.7623445262662450e-03,8.8399930164184230e-03,8.5211211135163677e-03,8.8399930164184230e-03,8.8399930164184230e-03,8.9105343612314244e-03,8.1480856712577484e-03,8.5211211135163677e-03,8.5211211135163677e-03,8.1480856712577484e-03,1.2083860199488001e-02,1.8085456911938424e-06,5.3312651657018835e-07,5.6270226662155023e-07,4.7805076017764878e-07,5.3312651657018835e-07,1.8085456911938424e-06,5.6270226662155023e-07,4.7805076017764878e-07,5.6270226662155023e-07,5.6270226662155023e-07,1.8262754175034297e-06,6.6498527736032882e-07,4.7805076017764867e-07,4.7805076017764867e-07,6.6498527736032882e-07,2.0423619628784858e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276651e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270500e-13,-1.7472744699475675e-12,6.7230549785248773e-12,6.6732014529645144e-07,7.2791039288801140e-07,1.2033915615361733e-05,3.1025770739874801e-04,3.1010203132604710e-04,3.3318912915352843e-04
9.6201062432474180e+04,1.0074647949195818e-02,9.5613527889490506e-03,9.1270260730442095e-03,8.7936384089914079e-03,9.5613527889490506e-03,1.0074647949195818e-02,9.1270260730442095e-03,8.7936384089914079e-03,9.1270260730442095e-03,9.1270260730442095e-03,9.1835130296606358e-03,8.4041278339729332e-03,8.7936384089914079e-03,8.7936384089914079e-03,8.4041278339729332e-03,1.2403608495786062e-02,1.8058397875926090e-06,5.3051058461237126e-07,5.6021345213309475e-07,4.7565939303654654e-07,5.3051058461237126e-07,1.8058397875926090e-06,5.6021345213309475e-07,4.7565939303654654e-07,5.6021345213309475e-07,5.6021345213309475e-07,1.8238287913370843e-06,6.6270847606323097e-07,4.7565939303654643e-07,4.7565939303654643e-07,6.6270847606323108e-07,2.0395624723381078e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.1978281413433613e-12,7.6417282362825099e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270520e-13,-7.4421868045270510e-13,-1.7472744699475669e-12,6.7230549785248773e-12,6.7567881689208173e-07,7.3549560448017094e-07,1.2448643120023870e-05,3.2300348704910248e-04,3.2284075729453445e-04,3.4656726316185802e-04
1.0015666807105225e+05,1.0396025265419107e-02,9.8763753920812752e-03,9.4223516654741296e-03,9.0738665909980091e-03,9.8763753920812752e-03,1.0396025265419107e-02,9.4223516654741296e-03,9.0738665909980091e-03,9.4223516654741296e-03,9.4223516654741296e-03,9.4639567223716251e-03,8.6672477314163159e-03,9.0738665909980091e-03,9.0738665909980091e-03,8.6672477314163159e-03,1.2731613370008395e-02,1.8031588167843248e-06,5.2791638601047811e-07,5.5774705833093291e-07,4.7329096116601085e-07,5.2791638601047811e-07,1.8031588167843248e-06,5.5774705833093291e-07,4.7329096116601085e-07,5.5774705833093291e-07,5.5774705833093291e-07,1.8214086670566530e-06,6.6045502338291085e-07,4.7329096116601096e-07,4.7329096116601096e-07,6.6045502338291096e-07,2.0367813076595843e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270470e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276653e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270500e-13,-1.7472744699475667e-12,6.7230549785248773e-12,6.8406723477323804e-07,7.4299400944045618e-07,1.2876577101485730e-05,3.3627329616866294e-04,3.3610323982936262e-04,3.6048389508995754e-04
1.0427492072799284e+05,1.0726702290299870e-02,1.0200672354437933e-02,9.7261685543965602e-03,9.3619855051724089e-03,1.0200672354437933e-02,1.0726702290299870e-02,9.7261685543965602e-03,9.3619855051724089e-03,9.7261685543965602e-03,9.7261685543965602e-03,9.7520371409034311e-03,8.9376058482649231e-03,9.3619855051724089e-03,9.3619855051724089e-03,8.9376058482649231e-03,1.3067931287015765e-02,1.8005028534955967e-06,5.2534408218783464e-07,5.5530321239220824e-07,4.7094556595923011e-07,5.2534408218783464e-07,1.8005028534955967e-06,5.5530321239220824e-07,4.7094556595923011e-07,5.5530321239220824e-07,5.5530321239220824e-07,1.8190150553300698e-06,6.5822498777639401e-07,4.7094556595923021e-07,4.7094556595923021e-07,6.5822498777639380e-07,2.0340201436563292e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825050e-12,-1.1978281413433605e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.1978281413433605e-12,7.6417282362825083e-12,-1.2976004784276653e-12,-7.4421868045270470e-13,-1.2976004784276645e-12,-1.2976004784276645e-12,7.8824389596617881e-12,-1.7472744699475665e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475673e-12,6.7230549785248773e-12,6.9248873471643396e-07,7.5039942026198492e-07,1.3318056989839717e-05,3.5008869176147414e-04,3.4991102972735806e-04,3.7496083718619816e-04
1.0856250814090163e+05,1.1066918368133553e-02,1.0534471021556741e-02,1.0038679083060418e-02,9.6581781786328948e-03,1.0534471021556741e-02,1.1066918368133553e-02,1.0038679083060418e-02,9.6581781786328948e-03,1.0038679083060418e-02,1.0038679083060418e-02,1.0047938285464931e-02,9.2153654824976283e-03,9.6581781786328948e-03,9.6581781786328948e-03,9.2153654824976283e-03,1.3412663075459763e-02,1.7978721037389250e-06,5.2279383524022836e-07,5.5288204107825748e-07,4.6862330760208330e-07,5.2279383524022836e-07,1.7978721037389250e-06,5.5288204107825748e-07,4.6862330760208330e-07,5.5288204107825748e-07,5.5288204107825748e-07,1.8166480958331803e-06,6.5601843578636708e-07,4.6862330760208309e-07,4.6862330760208309e-07,6.5601843578636676e-07,2.0312806638072158e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825066e-12,-1.1978281413433609e-12,-1.2976004784276649e-12,-7.4421868045270510e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276651e-12,-7.4421868045270480e-13,-1.2976004784276639e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270480e-13,-7.4421868045270510e-13,-1.7472744699475675e-12,6.7230549785248765e-12,7.0095908845502702e-07,7.5771891057506343e-07,1.3773441828356508e-05,3.6447213327240832e-04,3.6428658145569497e-04,3.9002079723803572e-04
