omega,re_0,im_0,re_1,im_1,re_2,im_2
1013.1642762780488,1.1352017922686686e-07,3.455963333752953e-06,1.2349767743308972e-07,3.47255210700661e-06,5.404093248291058e-07,4.352827851912346e-06
1054.8236740301722,1.1449555214015466e-07,3.597629297942035e-06,1.2498320199560315e-07,3.614674738100264e-06,5.584441589713042e-07,4.514165389419885e-06
1098.196027382591,1.15535023938762e-07,3.7450904783089687e-06,1.2656186371961177e-07,3.7625900035892254e-06,5.76635089103189e-07,4.681539276400239e-06
1143.3517698280332,1.1664183174455227e-07,3.89858144302363e-06,1.282376122249352e-07,3.9165306600868755e-06,5.949514217717046e-07,4.855216188308455e-06
1190.3642309511577,1.1781758059565168e-07,4.058346869914077e-06,1.3001264227186643e-07,4.076739397206407e-06,6.133635907369334e-07,5.0354776922715235e-06
1239.309755510381,1.190671792518881e-07,4.224640834738355e-06,1.3189234350325335e-07,4.243468268063777e-06,6.318433329813419e-07,5.222619337983399e-06
1290.2678274161112,1.20391940618168e-07,4.397728081321693e-06,1.3387833597671359e-07,4.4169797603015205e-06,6.503636726957107e-07,5.416953760494472e-06
1343.321198806739,1.2179391467375303e-07,4.577883053285992e-06,1.359727608111572e-07,4.597546020327162e-06,6.688994874710852e-07,5.6188055355504805e-06
1398.5560244319877,1.2327578413655715e-07,4.7653926882720796e-06,1.381782702171943e-07,4.78545156593723e-06,6.874289913535283e-07,5.8285188854252774e-06
1456.062001561853,1.248448981607863e-07,4.96055565209052e-06,1.4050204434637924e-07,4.9809926863220565e-06,7.059349694756547e-07,6.04644981874803e-06
1515.9325156483283,1.264938265404568e-07,5.163679847711435e-06,1.429359043093165e-07,5.184474608182741e-06,7.24397890606836e-07,6.272971055387431e-06
1578.2647919764756,1.282317652874547e-07,5.375090497434289e-06,1.4548852824222405e-07,5.396220095644017e-06,7.428088901989609e-07,6.508475606160843e-06
1643.1600535510916,1.3005514284544817e-07,5.595121879706417e-06,1.481552030803692e-07,5.616560794581231e-06,7.611569306305251e-07,6.753369998404092e-06
1710.7236854753774,1.319674719535481e-07,5.8241247837035825e-06,1.5093825291376018e-07,5.845845019868068e-06,7.794390351625469e-07,7.008075997892969e-06
1781.0654060885513,1.3396942860278003e-07,6.062463626039405e-06,1.5383684279913984e-07,6.084434729527688e-06,7.976549040067131e-07,7.2730335949974094e-06
1854.299445140307,1.3605738590310283e-07,6.310516211915227e-06,1.568454578074262e-07,6.3327052936227505e-06,8.158063702123139e-07,7.5486994890908455e-06
1930.5447292914844,1.3823845998644633e-07,6.568680974051033e-06,1.5996941326899735e-07,6.5910530529119816e-06,8.339048250650657e-07,7.83554915627343e-06
2009.9250752421622,1.4050654799130553e-07,6.837367630008536e-06,1.6320017924115665e-07,6.859885672324474e-06,8.519616867950362e-07,8.134059851857993e-06
2092.569390800818,1.4285655174934925e-07,7.117002342817062e-06,1.6653006437681938e-07,7.139627156577254e-06,8.699863862443945e-07,8.44476778729974e-06
2178.6118842210713,1.4529417354078315e-07,7.408036143660783e-06,1.6996232545868503e-07,7.430727238049094e-06,8.880058550523481e-07,8.768178079621602e-06
2268.1922821459616,1.4781462230311697e-07,7.710933223708055e-06,1.7348925854841438e-07,7.733648639871958e-06,9.060410551720133e-07,9.104841853960306e-06
2361.4560565136667,1.5041535539362805e-07,8.02617878344687e-06,1.7710536223741549e-07,8.048875474267398e-06,9.241185640783776e-07,9.455323798714016e-06
2458.5546607931824,1.5309381798168848e-07,8.35427855358534e-06,1.8080504737848317e-07,8.376912693413963e-06,9.422684513256215e-07,9.820207738702387e-06
2559.645775933539,1.5584664204514183e-07,8.695758903889635e-06,1.8458184011456055e-07,8.718286169719406e-06,9.605228302447783e-07,1.0200099716975083e-05
2664.893566426,1.586704882335546e-07,9.051170959284856e-06,1.8842931789842867e-07,9.07354681711356e-06,9.789171035693946e-07,1.0595626008019654e-05
2774.4689468950514,1.6156301799569476e-07,9.421084670125735e-06,1.9234210105936146e-07,9.44326482836836e-06,9.974901147516387e-07,1.1007433116647924e-05
2888.5498596510947,1.6452014649731487e-07,9.806098594560246e-06,1.9631313035092203e-07,9.828039117285731e-06,1.0162811417058963e-06,1.1436193868001605e-05
3007.32156365561,1.6753823998606305e-07,1.0206833020410386e-05,2.003359053009907e-07,1.0228490686620772e-05,1.0353322839923376e-06,1.188260270885494e-05
3130.976935367991,1.7061426976531972e-07,1.0623936082578003e-05,2.0440470844090686e-07,1.0645268666306152e-05,1.0546875457095373e-06,1.2347380190501582e-05
3259.7167819626447,1.7374555526488308e-07,1.105808237873499e-05,2.0851436416185138e-07,1.10790488389494e-05,1.0743926571662611e-06,1.2831273105044e-05
3393.75016742499,1.769282030473337e-07,1.1509975593605512e-05,2.126586472003892e-07,1.153053632418486e-05,1.0944940393347228e-06,1.3335055783316228e-05
3533.294752055897,1.8016164130522087e-07,1.1980346268779538e-05,2.16834986967615e-07,1.2000463163141266e-05,1.1150408409536626e-06,1.385953067594835e-05
3678.577145935911,1.8344197341707777e-07,1.2469959047260405e-05,2.2103767061736956e-07,1.248959585798803e-05,1.1360836472198433e-06,1.4405526589706097e-05
3829.8332769232675,1.8676902744369435e-07,1.2979606838501818e-05,2.2526496199834677e-07,1.2998728958725385e-05,1.1576718293422773e-06,1.4973912795571855e-05
3987.3087737832443,1.9013988827499602e-07,1.3510115487789898e-05,2.2951261503543653e-07,1.3528690211351015e-05,1.1798570529276527e-06,1.5565583522170525e-05
4151.259365071149,1.9355566646853362e-07,1.4062349145323439e-05,2.3378081016089798e-07,1.4080345655774694e-05,1.2026938589365627e-06,1.6181470003524815e-05
4321.95129441654,1.970153751462695e-07,1.4637197945015062e-05,2.3806772256568498e-07,1.4654587279495438e-05,1.2262353769931438e-06,1.6822536539344613e-05
4499.66175288319,2.0051971910429497e-07,1.5235601905078277e-05,2.4237357910582526e-07,1.5252356909593587e-05,1.250537006118542e-06,1.7489790422505698e-05
4684.679329106864,2.0406955775802406e-07,1.585852753755396e-05,2.466989316204393e-07,1.5874622828976518e-05,1.275654874055677e-06,1.8184271633771134e-05
4877.304477941913,2.0766609873520592e-07,1.6506986488355143e-05,2.510449059965927e-07,1.6522398327081966e-05,1.3016459441997496e-06,1.8907064146177662e-05
5077.850008377724,2.1131133319041954e-07,1.718203089933738e-05,2.5541361674114856e-07,1.719673709047031e-05,1.3285684207757309e-06,1.9659293828254675e-05
5286.641591517374,2.1500761780107794e-07,1.7884754712983708e-05,2.598077161328776e-07,1.789873447513974e-05,1.3564815072838524e-06,2.0442129702536893e-05
5504.018289443407,2.1875636290852324e-07,1.8616297961197005e-05,2.64229021623785e-07,1.862953176603176e-05,1.3854449595128302e-06,2.1256788846912747e-05
5730.333105829569,2.2256027395572468e-07,1.9377843803741768e-05,2.6868081224329817e-07,1.9390313245600796e-05,1.41552004744393e-06,2.2104532683672813e-05
5965.953559192664,2.2642193513925647e-07,2.017062805560777e-05,2.731663476236938e-07,2.018231566884671e-05,1.446769002508445e-06,2.298667703265944e-05
6211.262279715393,2.3034791574819074e-07,2.0995935772355808e-05,2.776930907494069e-07,2.1006824900554167e-05,1.4792572243596396e-06,2.3904588432508564e-05
6466.657630609518,2.3433326396093237e-07,2.1855100567435442e-05,2.8225667252605737e-07,2.1865175141859333e-05,1.5130455315404706e-06,2.485968539361743e-05
