omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
5.4724256315004342e+04,3.2501606635748134e-03,3.8189823941982835e-05,-6.6081656221110433e-04,2.5767758557450119e-05,-2.5853753596465849e-04,2.8043247815700468e-05,-6.6081656220936169e-04,2.5767758566662425e-05,3.4297389072719775e-03,2.4544017230553716e-05,-7.2481275846069217e-04,2.5185767768564423e-05,-2.5853753596477189e-04,2.8043247816152872e-05,-7.2481275846250615e-04,2.5185767759933354e-05,3.2712797169162995e-03,3.6354360148557411e-05,-3.4440539171113266e-01,-4.1034855670818715e-03,7.0973971011106873e-01,-6.3917959135061930e-03,5.8503210251054250e-01,-3.7184909673348733e-03,8.5867105674927480e-01,4.3994305999223160e-03,-3.5111574585050376e-02,-6.6807878331188661e-04,5.6767311751422556e-01,-1.9879120679088275e-03,-3.7948482138641509e-01,-4.9009402468021823e-03,-7.0353977540316237e-01,5.2157706067321730e-03,5.7917457223867552e-01,-4.8689409996500758e-03,-3.7992876146957588e-01,-1.8623376869450314e-03,7.1439803201923047e-01,-5.5174698905755635e-03,6.1886859870934530e-01,-3.4766351759064084e-03,8.2457465761750859e-01,6.9436176492835601e-03,-2.2584179860750907e-02,9.2002370806333763e-04,5.1284290076587391e-01,-5.8250417728687564e-03,-4.2443157223403843e-01,-1.7474277275738134e-03,-6.9946892887085488e-01,6.0425822060102925e-03,5.9875356447926475e-01,-1.5459533236808658e-03,5.0153653253727634e-04,5.0481758683435744e-04,5.3833908388611939e-04,-6.6073318050950924e-01,-7.1974585922267809e-01,-7.4127867739343556e-01,-5.6184884098865795e-01,-1.2043042012306192e-01,2.9726087212073160e-01
5.6974414175771897e+04,3.2511118085208836e-03,3.7955450442366239e-05,-6.6016278551743739e-04,2.5634012855927005e-05,-2.5781277008273749e-04,2.7840184544572502e-05,-6.6016278552879463e-04,2.5634012801243778e-05,3.4303164191972213e-03,2.4332736090232509e-05,-7.2417435985788672e-04,2.5056521814559632e-05,-2.5781277008240161e-04,2.7840184542650588e-05,-7.2417435984641326e-04,2.5056521866348657e-05,3.2721821083869112e-03,3.6120028361471910e-05,-3.4448535571058714e-01,-4.1625273149182851e-03,7.0973167473277765e-01,-6.3858623807876991e-03,5.8500889929709976e-01,-3.7439635112762370e-03,8.5858777926993513e-01,4.3480576111207259e-03,-3.5144434340154879e-02,-6.6600992731021512e-04,5.6774883032372114e-01,-1.9411887708284349e-03,-3.7959976513876748e-01,-4.9649831044104864e-03,-7.0354625344261801e-01,5.2215969973747889e-03,5.7912362121908223e-01,-4.8886888551049040e-03,-3.7996714030381534e-01,-1.8323626281613187e-03,7.1439709127099582e-01,-5.5221239539540402e-03,6.1882971527703468e-01,-3.4346308162860792e-03,8.2451806274528483e-01,6.9790382382008079e-03,-2.2613835618367269e-02,9.2060131849265050e-04,5.1297844543615456e-01,-5.9100744401137644e-03,-4.2449780024690220e-01,-1.7148614679194068e-03,-6.9946904940652366e-01,6.0376210432713977e-03,5.9867093868485910e-01,-1.5103033991307750e-03,5.0152992767563142e-04,5.0478866582724126e-04,5.3782846069079244e-04,-9.3317861101311350e-01,2.8870680843863111e-01,-8.2034034481491569e-01,4.3304398229065416e-01,2.2112764630751042e-01,2.1591215800110611e-01
5.9317094269627996e+04,3.2520607863242121e-03,3.7721440177757932e-05,-6.5950982083703015e-04,2.5499518551663612e-05,-2.5709191193155429e-04,2.7635426443713538e-05,-6.5950982083707959e-04,2.5499518555962497e-05,3.4308919585876525e-03,2.4123967378885299e-05,-7.2353665707078558e-04,2.4926586001405002e-05,-2.5709191193155228e-04,2.7635426443325333e-05,-7.2353665707073451e-04,2.4926585996919871e-05,3.2730821597629026e-03,3.5886254163503193e-05,-3.4456594584094236e-01,-4.2186198942460729e-03,7.0972359445559274e-01,-6.3804609305836979e-03,5.8498552966279538e-01,-3.7679075333409704e-03,8.5850411478291977e-01,4.2998747904111623e-03,-3.5177076408697126e-02,-6.6331785313293763e-04,5.6782484804027111e-01,-1.8973792779341751e-03,-3.7971497555953249e-01,-5.0244926441045668e-03,-7.0355278584881131e-01,5.2268556978081193e-03,5.7907253000136139e-01,-4.9071229554882734e-03,-3.8000588520969725e-01,-1.8037515555704440e-03,7.1439608067095361e-01,-5.5261994211613730e-03,6.1879051505603777e-01,-3.3950559131496272e-03,8.2446122422229384e-01,7.0123087456004408e-03,-2.2643272936006587e-02,9.2036402926684037e-04,5.1311459297791306e-01,-5.9898637462036854e-03,-4.2456406079153164e-01,-1.6849273521624825e-03,-6.9946924697493140e-01,6.0332808940785874e-03,5.9858802585589121e-01,-1.4768640962103130e-03,5.0152369705639191e-04,5.0475963101523087e-04,5.3732026220929105e-04,-9.3806080099183231e-02,9.7208704822043368e-01,8.8428301641213250e-02,9.2076322428268609e-01,2.6702288073714209e-01,-1.3108450374805783e-01
6.1756100935710325e+04,3.2530072447636317e-03,3.7487645830608775e-05,-6.5885775067494245e-04,2.5364076235617367e-05,-2.5637510521212567e-04,2.7428901751490616e-05,-6.5885775067623612e-04,2.5364076235181968e-05,3.4314652329802643e-03,2.3917610036003732e-05,-7.2289972163504495e-04,2.4795756169125385e-05,-2.5637510521204577e-04,2.7428901752925866e-05,-7.2289972163375215e-04,2.4795756170652101e-05,3.2739795270810531e-03,3.5652904763897121e-05,-3.4464710292482731e-01,-4.2718042168513048e-03,7.0971542737369719e-01,-6.3755728054621930e-03,5.8496205174859284e-01,-3.7903556185869998e-03,8.5842018479241866e-01,4.2548161395294382e-03,-3.5209428085805114e-02,-6.6003736269959479e-04,5.6790106321733202e-01,-1.8564212292878010e-03,-3.7983023426899470e-01,-5.0795816742685573e-03,-7.0355941856139481e-01,5.2315673822403985e-03,5.7902134577815445e-01,-4.9242713633435645e-03,-3.8004498830447825e-01,-1.7764914799419996e-03,7.1439494991048758e-01,-5.5297183843919795e-03,6.1875109007464935e-01,-3.3578624318859737e-03,8.2440422218605036e-01,7.0434731507818919e-03,-2.2672403845005195e-02,9.1935164850681747e-04,5.1325114808578787e-01,-6.0645193407084822e-03,-4.2463021456535455e-01,-1.6575506832335056e-03,-6.9946957599364412e-01,6.0295380829273751e-03,5.9850490552434044e-01,-1.4455917594322436e-03,5.0151607343730314e-04,5.0472871094033717e-04,5.3681280031775966e-04,8.8161491410365378e-01,4.1963286088907786e-01,8.9453706649499964e-01,2.2446195703289396e-01,-4.6898251096781814e-02,-2.8209583731598298e-01
6.4295394940382670e+04,3.2539510060725653e-03,3.7253758135799233e-05,-6.5820677861423509e-04,2.5227477961405179e-05,-2.5566255542550131e-04,2.7220532120319782e-05,-6.5820677861646887e-04,2.5227477988643577e-05,3.4320361795104042e-03,2.3713388495756779e-05,-7.2226375433871400e-04,2.4663823374299379e-05,-2.5566255542518906e-04,2.7220532126208514e-05,-7.2226375433647068e-04,2.4663823352296634e-05,3.2748740485965232e-03,3.5419685938156428e-05,-3.4472873658069447e-01,-4.3221585009950159e-03,7.0970716248520138e-01,-6.3711800921772421e-03,5.8493850707291251e-01,-3.8113517315104331e-03,8.5833606904092818e-01,4.2128007017475655e-03,-3.5241495702922149e-02,-6.5617643061752391e-04,5.6797740429806387e-01,-1.8182393389721005e-03,-3.7994544527450336e-01,-5.1303635489724497e-03,-7.0356616242644454e-01,5.2357504787337583e-03,5.7897009727722393e-01,-4.9401632192522024e-03,-3.8008440120168191e-01,-1.7505440484719219e-03,7.1439369031214917e-01,-5.5326977298661671e-03,6.1871150617697579e-01,-3.3229828609694402e-03,8.2434710787849030e-01,7.0725848044531220e-03,-2.2701230354520811e-02,9.1757867896176534e-04,5.1338797931238911e-01,-6.1341769951736300e-03,-4.2469621047319511e-01,-1.6326648692479933e-03,-6.9947004532870571e-01,6.0263748381997441e-03,5.9842162680867994e-01,-1.4164381611213126e-03,5.0151051531285027e-04,5.0469937675929862e-04,5.3630969383253050e-04,6.5959879474409899e-01,-7.1962162996861434e-01,4.7024573308664547e-01,-7.9007329272683868e-01,-2.7380680457775330e-01,-2.0649993953550095e-02
6.6939099909226425e+04,3.2548921046739779e-03,3.7019344987170144e-05,-6.5755719101907287e-04,2.5089520181459783e-05,-2.5495449553293310e-04,2.7010229251728482e-05,-6.5755719101898093e-04,2.5089520181274299e-05,3.4326049882149796e-03,2.3510887452927907e-05,-7.2162904724389781e-04,2.4530585977360690e-05,-2.5495449553294215e-04,2.7010229251679083e-05,-7.2162904724399300e-04,2.4530585977503171e-05,3.2757657801780991e-03,3.5186179137117810e-05,-3.4481066683770778e-01,-4.3698260493978403e-03,7.0969881101174415e-01,-6.3672499634646051e-03,5.8491494959057633e-01,-3.8309769987319494e-03,8.5825188210569303e-01,4.1736754422045386e-03,-3.5273328716446194e-02,-6.5175499371240495e-04,5.6805376628638482e-01,-1.7826915948707198e-03,-3.8006051367707760e-01,-5.1770545765275622e-03,-7.0357300371154485e-01,5.2394390371564015e-03,5.7891883315672066e-01,-4.9548557678853675e-03,-3.8012401357892134e-01,-1.7258399988634696e-03,7.1439232023593879e-01,-5.5351699689300503e-03,6.1867185121476398e-01,-3.2902916683226831e-03,8.2428995684556972e-01,7.0997466035344747e-03,-2.2729805071626204e-02,9.1507758515469437e-04,5.1352489476453045e-01,-6.1990902288451503e-03,-4.2476201359281157e-01,-1.6101429778796628e-03,-6.9947063451876401e-01,6.0237566795273249e-03,5.9833827304041420e-01,-1.3893081470430198e-03,5.0150605932284729e-04,5.0467067902122068e-04,5.3581015866266835e-04,-5.3782559686935127e-01,-8.1441182702366122e-01,-6.5454422813991708e-01,-6.4147989084042722e-01,-6.8120879333444795e-02,2.5436652620467798e-01
6.9691509023503459e+04,3.2558301000690688e-03,3.6784404910271787e-05,-6.5690903230153645e-04,2.4950074592520576e-05,-2.5425102840884775e-04,2.6797980022133027e-05,-6.5690903230189088e-04,2.4950074583636796e-05,3.4331712478891693e-03,2.3310141143520173e-05,-7.2099563154182382e-04,2.4395909456435267e-05,-2.5425102840893616e-04,2.6797980020726027e-05,-7.2099563154150127e-04,2.4395909464003194e-05,3.2766542868936746e-03,3.4952393664784581e-05,-3.4489289151974933e-01,-4.4148394732773655e-03,7.0969033588799635e-01,-6.3637711629936367e-03,5.8489141262175393e-01,-3.8492536083397071e-03,8.5816769653505998e-01,4.1373908439166773e-03,-3.5304851218065966e-02,-6.4679989797030053e-04,5.6813008696783351e-01,-1.7497321018692686e-03,-3.8017528000479794e-01,-5.2197380738508437e-03,-7.0357998362610763e-01,5.2426457839798157e-03,5.7886758131139127e-01,-4.9683713812123699e-03,-3.8016384861427216e-01,-1.7023688980059729e-03,7.1439079317796195e-01,-5.5371492115471052e-03,6.1863217815297888e-01,-3.2597554251388582e-03,8.2423281652085401e-01,7.1249906276336017e-03,-2.2758038733560155e-02,9.1187769864395666e-04,5.1366178049796118e-01,-6.2593417796804052e-03,-4.2482751602937424e-01,-1.5899305902213161e-03,-6.9947139414560344e-01,6.0216684605144564e-03,5.9825489127123499e-01,-1.3641665412360204e-03,5.0150082295047252e-04,5.0464073210284763e-04,5.3531235003969517e-04,-9.0144409750576793e-01,3.7352857720039473e-01,-7.4780297563767895e-01,5.2449785208494026e-01,2.3305108527443716e-01,9.6447549617941247e-02
7.2557091991964800e+04,3.2567647648525698e-03,3.6548705702755459e-05,-6.5626250163165225e-04,2.4808979659630748e-05,-2.5355234641533743e-04,2.6583743838400681e-05,-6.5626250163600944e-04,2.4808979643617916e-05,3.4337348401137675e-03,2.3110938488272288e-05,-7.2036370285680858e-04,2.4259630246234751e-05,-2.5355234641522283e-04,2.6583743837890299e-05,-7.2036370285243350e-04,2.4259630261432900e-05,3.2775393575403657e-03,3.4718109383868739e-05,-3.4497533167981764e-01,-4.4572852666661666e-03,7.0968172301095367e-01,-6.3607235798452400e-03,5.8486793634745748e-01,-3.8662307879283589e-03,8.5808359502932485e-01,4.1038536493095967e-03,-3.5336052033886220e-02,-6.4132541176047803e-04,5.6820629256024491e-01,-1.7192741651650073e-03,-3.8028963061265797e-01,-5.2585469204542712e-03,-7.0358711700402798e-01,5.2453916993593919e-03,5.7881637387034179e-01,-4.9807452289820182e-03,-3.8020386924112620e-01,-1.6800893856205913e-03,7.1438909447375010e-01,-5.5386553697302932e-03,6.1859255177527417e-01,-3.2312985756525747e-03,8.2417574135976046e-01,7.1483788136274644e-03,-2.2785914778635771e-02,9.0800019177526511e-04,5.1379850157882834e-01,-6.3150869249844529e-03,-4.2489265367936974e-01,-1.5719484620991221e-03,-6.9947233983085366e-01,6.0200891221041360e-03,5.9817153670560075e-01,-1.3409555479322699e-03,5.0149569641164625e-04,5.0461043698762865e-04,5.3481730287025398e-04,2.4962437124285453e-01,9.4309032831969786e-01,4.2414879100066050e-01,8.0535024743233452e-01,1.0821626037821569e-01,-2.1563821558680785e-01
7.5540502309326941e+04,3.2576960299422870e-03,3.6311952611074406e-05,-6.5561785650571753e-04,2.4666084161366164e-05,-2.5285865425662686e-04,2.6367481283517583e-05,-6.5561785650640838e-04,2.4666084162884467e-05,3.4342958282781882e-03,2.2912994771384478e-05,-7.1973352168797989e-04,2.4121596920404573e-05,-2.5285865425648261e-04,2.6367481283833306e-05,-7.1973352168720728e-04,2.4121596919178144e-05,3.2784209426984317e-03,3.4483042432452736e-05,-3.4505786735734717e-01,-4.4972888329726235e-03,7.0967298339622020e-01,-6.3580790626763806e-03,5.8484455332513918e-01,-3.8819784909638524e-03,8.5799964740234702e-01,4.0729316867546550e-03,-3.5366971509293167e-02,-6.3534682756890073e-04,5.6828231946211460e-01,-1.6911958943936255e-03,-3.8040351726434651e-01,-5.2936665733452348e-03,-7.0359439076191121e-01,5.2477058974024215e-03,5.7876524049705791e-01,-4.9920260919242374e-03,-3.8024400001397185e-01,-1.6589409878455935e-03,7.1438724073367521e-01,-5.5397159729889973e-03,6.1855302591240457e-01,-3.2048120683680183e-03,8.2411877713192139e-01,7.1699995802944790e-03,-2.2813476780766177e-02,9.0347116798062538e-04,5.1393494086016434e-01,-6.3665446902768964e-03,-4.2495741410198629e-01,-1.5560888799774533e-03,-6.9947345320754439e-01,6.0189895032633101e-03,5.9808826076081778e-01,-1.3195933125681536e-03,5.0149084631887267e-04,5.0457997677778345e-04,5.3432534232044704e-04,9.5894742216805451e-01,-1.7822541696152097e-01,8.2914811123912591e-01,-3.6740740046553361e-01,-2.0471016293962854e-01,-1.0592462295644763e-01
7.8646584813203095e+04,3.2586237204343393e-03,3.6073925392699100e-05,-6.5497530114512459e-04,2.4521241022874698e-05,-2.5217012692786082e-04,2.6149162608752682e-05,-6.5497530113611910e-04,2.4521241053940404e-05,3.4348541443271641e-03,2.2716103085533796e-05,-7.1910529100338214e-04,2.3981660195160269e-05,-2.5217012692808520e-04,2.6149162609901723e-05,-7.1910529101240823e-04,2.3981660165792691e-05,3.2792988840217763e-03,3.4246983215501397e-05,-3.4514040360629583e-01,-4.5349674656144368e-03,7.0966410935836510e-01,-6.3558088289917269e-03,5.8482130355568063e-01,-3.8965646843364433e-03,8.5791593619591455e-01,4.0444954213142426e-03,-3.5397613744477467e-02,-6.2888603745863553e-04,5.6835809349917121e-01,-1.6653774876256942e-03,-3.8051684023674720e-01,-5.3252833431899071e-03,-7.0360181248494635e-01,5.2496184789811440e-03,5.7871421369248932e-01,-5.0022628069448559e-03,-3.8028419111338918e-01,-1.6388688986206201e-03,7.1438522556395245e-01,-5.5403600040078100e-03,6.1851366605758029e-01,-3.1801906181330914e-03,8.2406197895848554e-01,7.1899398170283974e-03,-2.2840725499385990e-02,8.9832275431886010e-04,5.1407096274706066e-01,-6.4139291819912229e-03,-4.2502174611969690e-01,-1.5422411724462309e-03,-6.9947474088397843e-01,6.0183388262095199e-03,5.9800512011655271e-01,-1.2999986602963741e-03,5.0148620943674387e-04,5.0454930051228592e-04,5.3383653236394805e-04,-1.6524119110570878e-01,-9.6107164866315709e-01,-3.6110121935224809e-01,-8.2816756974799399e-01,-9.1087007211567816e-02,2.0015057104022604e-01
8.1880383551760475e+04,3.2595472800623299e-03,3.5834654217959438e-05,-6.5433493796988862e-04,2.4374380021876107e-05,-2.5148691601959279e-04,2.5928825692020432e-05,-6.5433493800005156e-04,2.4374379905993526e-05,3.4354092917793849e-03,2.2520309613125036e-05,-7.1847909849984950e-04,2.3839743878954972e-05,-2.5148691601918654e-04,2.5928825687431997e-05,-7.1847909846983055e-04,2.3839743988216422e-05,3.2801726359777713e-03,3.4009969791099957e-05,-3.4522299012033236e-01,-4.5703174251554568e-03,7.0965505865944634e-01,-6.3539170075898044e-03,5.8479820670787219e-01,-3.9099851138087735e-03,8.5783250806011302e-01,4.0185506674160765e-03,-3.5427879280362159e-02,-6.2194546915093039e-04,5.6843357660248395e-01,-1.6418226835736641e-03,-3.8062945220735611e-01,-5.3533885687352956e-03,-7.0360942979237306e-01,5.2511254507486282e-03,5.7866331157935658e-01,-5.0114557627972314e-03,-3.8032449990988237e-01,-1.6198737544668614e-03,7.1438299385657911e-01,-5.5405835823137102e-03,6.1847450293823458e-01,-3.1574432651224294e-03,8.2400537739256519e-01,7.2081942569832457e-03,-2.2867546950225186e-02,8.9255398006447264e-04,5.1420649797726381e-01,-6.4572333169734507e-03,-4.2508554119199338e-01,-1.5304073366203788e-03,-6.9947626304278021e-01,6.0181413911957280e-03,5.9792214463957416e-01,-1.2821738759668452e-03,5.0148183796889904e-04,5.0451846407970806e-04,5.3335103368295448e-04,-9.5130469726573774e-01,2.1355017414980662e-01,-8.0254553203129120e-01,4.0712157152751349e-01,1.9944314475699187e-01,6.4175313279077772e-02
8.5247149974882064e+04,3.2604672568936257e-03,3.5593640559316143e-05,-6.5369724476843172e-04,2.4225393853428267e-05,-2.5080926731935752e-04,2.5706442208517228e-05,-6.5369724471397127e-04,2.4225394058222474e-05,3.4359620341172536e-03,2.2325087987552625e-05,-7.1785545048624877e-04,2.3695747263209027e-05,-2.5080926731995274e-04,2.5706442216789643e-05,-7.1785545054033691e-04,2.3695747070280454e-05,3.2810427786073865e-03,3.3771510289559413e-05,-3.4530537813778850e-01,-4.6036061507341575e-03,7.0964594530093150e-01,-6.3523421956092618e-03,5.8477524972467587e-01,-3.9223871376182669e-03,8.5774934761116151e-01,3.9948190649195525e-03,-3.5458018438532281e-02,-6.1454677967885153e-04,5.6850877708008041e-01,-1.6202801580871814e-03,-3.8074161037906007e-01,-5.3783695255202879e-03,-7.0361711518439052e-01,5.2522896760951454e-03,5.7861253862212481e-01,-5.0197024779263348e-03,-3.8036471528484350e-01,-1.6018289925864911e-03,7.1438069026531470e-01,-5.5404460161431789e-03,6.1843552231301080e-01,-3.1363330000816858e-03,8.2394895983195615e-01,7.2249496631333161e-03,-2.2894229879744772e-02,8.8621369760718573e-04,5.1434155536915738e-01,-6.4969151849466680e-03,-4.2514901788103299e-01,-1.5203719157240695e-03,-6.9947786215222807e-01,6.0183342016056421e-03,5.9783934472447153e-01,-1.2659479809082465e-03,5.0147756181798358e-04,5.0448733768409658e-04,5.3286887857388089e-04,3.2327099956789579e-01,9.1962640144528862e-01,5.0204296054540665e-01,7.4239413844444935e-01,2.5355105668657854e-02,-1.9772168354381425e-01
8.8752351462132210e+04,3.2613820440297379e-03,3.5351284539648761e-05,-6.5306191298561444e-04,2.4074138241728269e-05,-2.5013720194021861e-04,2.5482042309517402e-05,-6.5306191305388069e-04,2.4074137997944886e-05,3.4365106627978754e-03,2.2130903439177459e-05,-7.1723398049738821e-04,2.3549506534903924e-05,-2.5013720193934117e-04,2.5482042299104636e-05,-7.1723398042952821e-04,2.3549506764162417e-05,3.2819076938921062e-03,3.3532017939988569e-05,-3.4538779304453693e-01,-4.6346881907776971e-03,7.0963653129119486e-01,-6.3511174481820643e-03,5.8475256233272710e-01,-3.9336958117011274e-03,8.5766670099005393e-01,3.9734403879032043e-03,-3.5487564049081599e-02,-6.0670276856155357e-04,5.6858348450571816e-01,-1.6008678740861435e-03,-3.8085256128437983e-01,-5.4000396894582914e-03,-7.0362513218204803e-01,5.2530786753475223e-03,5.7856197152177014e-01,-5.0269633775311198e-03,-3.8040511053045528e-01,-1.5848022075791819e-03,7.1437802157317332e-01,-5.5399170082711868e-03,6.1839692447652606e-01,-3.1169916997584091e-03,8.2389289645873875e-01,7.2401124987359587e-03,-2.2920224964699722e-02,8.7929277197899966e-04,5.1447576265246897e-01,-6.5327470646491031e-03,-4.2521162550738045e-01,-1.5122211527834983e-03,-6.9947985662801326e-01,6.0189496231736229e-03,5.9775685053128635e-01,-1.2514025662229166e-03,5.0147385098387517e-04,5.0445635645556116e-04,5.3239052481611504e-04,8.4349647704793729e-01,-4.8821680836848275e-01,6.2848474255971354e-01,-6.3352337687593130e-01,-1.8786622137509112e-01,2.3992159049542817e-02
9.2401680201376599e+04,3.2622928525144596e-03,3.5106938650999340e-05,-6.5242969414437018e-04,2.3920623540229417e-05,-2.4947104049917603e-04,2.5255653319215812e-05,-6.5242969419795026e-04,2.3920623377844974e-05,3.4370567081540987e-03,2.1937032490805938e-05,-7.1661549719013854e-04,2.3401047248950055e-05,-2.4947104049851402e-04,2.5255653311147078e-05,-7.1661549713697274e-04,2.3401047400785847e-05,3.2827686397857662e-03,3.3290844601280578e-05,-3.4546991779948977e-01,-4.6638967572383283e-03,7.0962706618408566e-01,-6.3501699958706803e-03,5.8473003644702559e-01,-3.9440880515891289e-03,8.5758438080980937e-01,3.9540801703257800e-03,-3.5517003206191465e-02,-5.9842142466464548e-04,5.6865785804651092e-01,-1.5832892362911653e-03,-3.8096301001805388e-01,-5.4188561245024913e-03,-7.0363320465946189e-01,5.2535659981678973e-03,5.7851156229638634e-01,-5.0333500418978296e-03,-3.8044535786106110e-01,-1.5686354123844218e-03,7.1437529414744116e-01,-5.5390654041887642e-03,6.1835854774541321e-01,-3.0991273740975929e-03,8.2383705535751850e-01,7.2539059457539757e-03,-2.2946104842377919e-02,8.7183584824791836e-04,5.1460939550253781e-01,-6.5652794582390390e-03,-4.2527389931376047e-01,-1.5057129114654274e-03,-6.9948191390209236e-01,6.0199145809240280e-03,5.9767458225245451e-01,-1.2383345299497508e-03,5.0147000687090235e-04,5.0442488978573517e-04,5.3191555128329657e-04,-6.8775786830637542e-01,-6.9026647479806025e-01,-7.7354172058925896e-01,-4.3694485807768524e-01,7.8996485398814903e-02,1.6138519967533763e-01
9.6201062432474180e+04,3.2631986976339703e-03,3.4860773875832226e-05,-6.5180053074589180e-04,2.3764756521382836e-05,-2.4881087693797999e-04,2.5027320194971214e-05,-6.5180053076976756e-04,2.3764756425002826e-05,3.4375991857491434e-03,2.1743672436102424e-05,-7.1599991120628679e-04,2.3250264622260498e-05,-2.4881087693764107e-04,2.5027320192250616e-05,-7.1599991118253626e-04,2.3250264713999516e-05,3.2836246347386754e-03,3.3048170302600993e-05,-3.4555185414187184e-01,-4.6912147271407079e-03,7.0961742179221221e-01,-6.3495072446725920e-03,5.8470774865650688e-01,-3.9535546025767521e-03,8.5750253608796534e-01,3.9367535839109902e-03,-3.5546084500468651e-02,-5.8971336698912871e-04,5.6873176985970764e-01,-1.5675524522799061e-03,-3.8107253134031860e-01,-5.4347985526213838e-03,-7.0364147456425741e-01,5.2537448160067113e-03,5.7846135968444423e-01,-5.0388640209491171e-03,-3.8048559448134028e-01,-1.5533343774278244e-03,7.1437234994276144e-01,-5.5378846016522288e-03,6.1832051188936576e-01,-3.0827620770621381e-03,8.2378153957610156e-01,7.2663200677238332e-03,-2.2971573744693611e-02,8.6384548007455966e-04,5.1474222673369630e-01,-6.5944890506461637e-03,-4.2533553355103426e-01,-1.5008482305694274e-03,-6.9948420561950553e-01,6.0212362714914692e-03,5.9759262330628904e-01,-1.2267492020364009e-03,5.0146630922654292e-04,5.0439320743340271e-04,5.3144428866560959e-04,-4.2646725990418982e-01,8.7592356066889299e-01,-1.5093847230091517e-01,8.7133932962657090e-01,1.1105461553645420e-01,-1.2900207093087487e-01
1.0015666807105225e+05,3.2640996156540775e-03,3.4612643867401940e-05,-6.5117471609591122e-04,2.3606523924043067e-05,-2.4815688250458024e-04,2.4797097797717471e-05,-6.5117471609771836e-04,2.3606523910203487e-05,3.4381382659936103e-03,2.1550649823416744e-05,-7.1538752525994367e-04,2.3097145646680960e-05,-2.4815688250451372e-04,2.4797097797458703e-05,-7.1538752525810475e-04,2.3097145659973289e-05,3.2844757370234998e-03,3.2803851194945262e-05,-3.4563353530357588e-01,-4.7167497612539966e-03,7.0960764930182030e-01,-6.3491055377248862e-03,5.8468567759386991e-01,-3.9621541128611517e-03,8.5742113621588567e-01,3.9213519386255835e-03,-3.5574898273647890e-02,-5.8058366856559435e-04,5.6880524624849160e-01,-1.5535584163381402e-03,-3.8118125456750274e-01,-5.4480162279003652e-03,-7.0364988575415932e-01,5.2536391955931849e-03,5.7841135943332667e-01,-5.0435430318478466e-03,-3.8052575444198694e-01,-1.5388466960903945e-03,7.1436924985840522e-01,-5.5363969908054774e-03,6.1828278563505301e-01,-3.0678022725828449e-03,8.2372632725223127e-01,7.2774278917154944e-03,-2.2996739581475790e-02,8.5533710884114016e-04,5.1487430123981448e-01,-6.6205558549131734e-03,-4.2539662817958029e-01,-1.4975442862294355e-03,-6.9948666587945718e-01,6.0228910632994116e-03,5.9751096653188629e-01,-1.2165810585594028e-03,5.0146282214149935e-04,5.0436140024045671e-04,5.3097695265879154e-04,9.7323794670199748e-01,3.9571284520741344e-02,8.5278377066162858e-01,-2.1745614979764077e-01,-1.5691261964879821e-01,-3.6110442788428718e-02
