omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
9.4011258904507542e+01,7.2740068600225027e-01,3.8098860199452939e-04,-3.2892075650921027e-01,5.8104311366262429e-04,5.7559697330983361e-01,-7.9346928981162135e-03,-6.9573843295528751e-02,-6.7146301277909663e-03,8.3851315402229709e-01,2.1911683753027544e-03,5.8174169066421488e-01,-2.0672996493607751e-03,-6.8259281687546602e-01,8.3389011562663706e-03,-4.3409241065797727e-01,-1.6293147276856046e-02,5.7458543006919449e-01,-7.0057214240187016e-03,7.3551151272780591e-01,-8.2637174009661928e-03,-3.5767188963507551e-01,-7.5614396710498768e-03,6.0343233608818181e-01,-2.0704283775969971e-03,-6.1048696639605521e-02,8.9421163142218655e-03,8.1215601502043233e-01,1.0378474805023279e-02,5.4106746000493089e-01,-1.2049005482531593e-02,-6.7510952209324870e-01,-2.4811870415426336e-03,-4.6397884107523424e-01,4.7413377211467560e-03,5.8797364644888428e-01,-3.1755717955412829e-03,3.4369724517159436e-04,3.4269060326685009e-04,5.4284215551196776e-04,9.9574849268994980e-01,-3.2185240037476935e-02,9.9501163238977341e-01,-3.2067161067501418e-02,9.9301899816980754e-01,-5.0721051243473807e-02
9.7876823965948702e+01,7.2733785155976738e-01,4.4091609812326599e-04,-3.2911450951765997e-01,1.1293006180049664e-03,5.7558966784980536e-01,-7.8097456951549994e-03,-6.9411245028726684e-02,-7.0712654449279783e-03,8.3850484678517145e-01,2.3778572170772005e-03,5.8175776484967234e-01,-2.2503632362962725e-03,-6.8267142105227829e-01,8.4417076737332772e-03,-4.3395766098365934e-01,-1.6342597452280228e-02,5.7457822988789586e-01,-6.9454141732780070e-03,7.3543839621794371e-01,-8.3841073181767558e-03,-3.5782416461480665e-01,-7.9502767056216592e-03,6.0341177356725517e-01,-2.2772989350845355e-03,-6.0858925175152817e-02,9.3229144263755944e-03,8.1216148165847191e-01,1.0259890230017683e-02,5.4110072025797318e-01,-1.1709292960248890e-02,-6.7522293437784586e-01,-2.6363712647657321e-03,-4.6386470439271371e-01,4.8660322587676065e-03,5.8795453990484980e-01,-3.2910951497892803e-03,3.4352149952961456e-04,3.4243810003961323e-04,5.4176080677680516e-04,9.9570205338476514e-01,-3.3490905721329199e-02,9.9496444472622980e-01,-3.3360471188617659e-02,9.9269614925177696e-01,-5.2687925201635906e-02
1.0190133374761122e+02,7.2727023788537848e-01,5.0433549834703190e-04,-3.2932152353021116e-01,1.6799901336833345e-03,5.7558196178488663e-01,-7.6869960054171509e-03,-6.9236567489961681e-02,-7.4333481121297233e-03,8.3849640324257668e-01,2.5599420897148839e-03,5.8177458645622215e-01,-2.4302172684897462e-03,-6.8275596266813188e-01,8.5489900581862815e-03,-4.3381182972801413e-01,-1.6402335403349719e-02,5.7457055349061192e-01,-6.8861469259430194e-03,7.3535967344632658e-01,-8.5090560480557704e-03,-3.5798795434482822e-01,-8.3423385666066118e-03,6.0339086115389595e-01,-2.4805152148668630e-03,-6.0655203155452649e-02,9.7105189402957558e-03,8.1216823223802914e-01,1.0143447162098683e-02,5.4113548031148340e-01,-1.1375579173343791e-02,-6.7534468811315818e-01,-2.7959190740304688e-03,-4.6374197733012151e-01,4.9985191659715550e-03,5.8793489270670951e-01,-3.4046006840083502e-03,3.4335880584069066e-04,3.4220419261645000e-04,5.4066768019592247e-04,9.9565201690126803e-01,-3.4850812643051544e-02,9.9491381035127102e-01,-3.4707772053020489e-02,9.9235321980030589e-01,-5.4728846669631528e-02
1.0609132375560732e+02,7.2719752940104798e-01,5.7105816006151888e-04,-3.2954244258017745e-01,2.2332202206115093e-03,5.7557391427276683e-01,-7.5662521877656666e-03,-6.9049067338122924e-02,-7.8007047400702606e-03,8.3848800461759565e-01,2.7377727858264311e-03,5.8179205686708246e-01,-2.6071458846640035e-03,-6.8284683299446702e-01,8.6605484993735188e-03,-4.3365406077476770e-01,-1.6471719760452017e-02,5.7456244847138538e-01,-6.8278254099537021e-03,7.3527495529710629e-01,-8.6384399685203346e-03,-3.5816384485394182e-01,-8.7375693423287354e-03,6.0336967601813707e-01,-2.6804009194178026e-03,-6.0436665238240483e-02,1.0104683676909218e-02,8.1217638651040891e-01,1.0028838117247982e-02,5.4117155460183586e-01,-1.1047334875518183e-02,-6.7547528880263707e-01,-2.9595480776677440e-03,-4.6360997759163025e-01,5.1384532273713573e-03,5.8791477190897168e-01,-3.5162743709522314e-03,3.4320821392221887e-04,3.4198752231122089e-04,5.3956236437551440e-04,9.9559807473691053e-01,-3.6267162393371674e-02,9.9485941802716327e-01,-3.6111245550242567e-02,9.9198892509135994e-01,-5.6846412464534660e-02
1.1045359822369301e+02,7.2711944126758177e-01,6.4091614226416405e-04,-3.2977772809290345e-01,2.7890339907477718e-03,5.7556561309210219e-01,-7.4473617526119168e-03,-6.8848146097803528e-02,-8.1731509873288321e-03,8.3847986296414379e-01,2.9116315521107439e-03,5.8181004151756399e-01,-2.7813755135583547e-03,-6.8294437401612473e-01,8.7762029816729897e-03,-4.3348356866328552e-01,-1.6550191768068004e-02,5.7455396908757561e-01,-6.7703747410324498e-03,7.3518390392644661e-01,-8.7721505451388033e-03,-3.5835228783277706e-01,-9.1358783559921195e-03,6.0334834834880313e-01,-2.8772165335628212e-03,-6.0202603237389421e-02,1.0505160667538200e-02,8.1218608268889603e-01,9.9157991208120317e-03,5.4120868643380171e-01,-1.0724136064830929e-02,-6.7561516879527650e-01,-3.1269931484488121e-03,-4.6346810250307646e-01,5.2855318495993349e-03,5.8789426428567071e-01,-3.6262660138518480e-03,3.4306883904121392e-04,3.4178692712563317e-04,5.3844323908710926e-04,9.9553985063982120e-01,-3.7742244779950841e-02,9.9480089302039887e-01,-3.7573172586005670e-02,9.9160188821146211e-01,-5.9043161385379066e-02
1.1499524116283990e+02,7.2703562901985108e-01,7.1363781269999371e-04,-3.3002817434492920e-01,3.3473811855371377e-03,5.7555709508859942e-01,-7.3301136423438440e-03,-6.8632941315661028e-02,-8.5503301345497794e-03,8.3847212913428626e-01,3.0819183870704203e-03,5.8182847170961349e-01,-2.9532197951186827e-03,-6.8304901981397681e-01,8.8956511228031332e-03,-4.3329943882692135e-01,-1.6636884747421712e-02,5.7454515409880069e-01,-6.7136897192293307e-03,7.3508607373648882e-01,-8.9099722730387795e-03,-3.5855398096330793e-01,-9.5370593409135739e-03,6.0332691716035813e-01,-3.0713156005652935e-03,-5.9952021705708687e-02,1.0911487229564223e-02,8.1219741674632984e-01,9.8039757325655702e-03,5.4124675357150998e-01,-1.0405399760267216e-02,-6.7576488464826501e-01,-3.2978319771803342e-03,-4.6331559693269131e-01,5.4392435983048517e-03,5.8787341888069788e-01,-3.7347802535543317e-03,3.4293984573941367e-04,3.4160114864443500e-04,5.3731050529901795e-04,9.9547700443472331e-01,-3.9278443872368542e-02,9.9473789000291002e-01,-3.9095909501183405e-02,9.9119066164342806e-01,-6.1321896022219428e-02
1.1972362786514542e+02,7.2694578590280845e-01,7.8899942270077572e-04,-3.3029433555426563e-01,3.9081597291041187e-03,5.7554843492321561e-01,-7.2143552680484137e-03,-6.8402779515675388e-02,-8.9319153418744822e-03,8.3846499815293907e-01,3.2489271707892287e-03,5.8184723188343213e-01,-3.1229053648768740e-03,-6.8316114245637860e-01,9.0186428363767113e-03,-4.3310084254619513e-01,-1.6731100343514216e-02,5.7453605060557067e-01,-6.6576949258504870e-03,7.3498108527800243e-01,-9.0517337637121432e-03,-3.5876944825330009e-01,-9.9408939013653063e-03,6.0330549441383419e-01,-3.2629574627474336e-03,-5.9684128623657892e-02,1.1323250831184403e-02,8.1221050973806974e-01,9.6930836145248198e-03,5.4128553474799834e-01,-1.0090701314713860e-02,-6.7592490042268405e-01,-3.4716985089313060e-03,-4.6315180922071247e-01,5.5991772920946509e-03,5.8785231217511336e-01,-3.8419666393759563e-03,3.4282039894552503e-04,3.4142907980531901e-04,5.3616267917048696e-04,9.9540911566341761e-01,-4.0878231849934776e-02,9.9466999249758281e-01,-4.0681914225238473e-02,9.9075370873609481e-01,-6.3685305645647672e-02
1.2464643688076109e+02,7.2684961238382462e-01,8.6672635852987068e-04,-3.3057677325704288e-01,4.4711720679313643e-03,5.7553970161920120e-01,-7.0999207212935605e-03,-6.8156987980735190e-02,-9.3174671932844625e-03,8.3845865117919560e-01,3.4129854717789843e-03,5.8186621316521947e-01,-3.2906792851375623e-03,-6.8328110688286070e-01,9.1448638225033740e-03,-4.3288697272629029e-01,-1.6832000478318565e-02,5.7452670427857799e-01,-6.6023074176665211e-03,7.3486855740885226e-01,-9.1972032396791213e-03,-3.5899921091698256e-01,-1.0347073852920436e-02,6.0328417875550278e-01,-3.4524218028046806e-03,-5.9398136254351627e-02,1.1739906028094434e-02,8.1222546952162211e-01,9.5828117416230391e-03,5.4132483020374900e-01,-9.7795801452070265e-03,-6.7609566634581386e-01,-3.6481435732003222e-03,-4.6297609116299132e-01,5.7648152534813639e-03,5.8783101464128484e-01,-3.9479874800917979e-03,3.4270981258433030e-04,3.4126977634087115e-04,5.3499863833185825e-04,9.9533573012035770e-01,-4.2544192024327958e-02,9.9459674643464080e-01,-4.2333754905541560e-02,9.9028939165740870e-01,-6.6136180022037500e-02
1.2977166248729000e+02,7.2674677439290047e-01,9.4648466155951294e-04,-3.3087620111775629e-01,5.0361326265268153e-03,5.7553094531664395e-01,-6.9866227844687656e-03,-6.7894766939790366e-02,-9.7064304731155886e-03,8.3845325041038699e-01,3.5744674411943844e-03,5.8188533152602440e-01,-3.4568199977902808e-03,-6.8340932840206270e-01,9.2739289949741732e-03,-4.3265694423582257e-01,-1.6938582152577181e-02,5.7451715426917727e-01,-6.5474335273968069e-03,7.3474804798148330e-01,-9.3460858314892512e-03,-3.5924390635762060e-01,-1.0755200481659601e-02,6.0326303742881926e-01,-3.6400225668771127e-03,-5.9093115853291772e-02,1.2160767527322681e-02,8.1224238502058677e-01,9.4728086512283101e-03,5.4136448855094166e-01,-9.4715175628163738e-03,-6.7627769332870313e-01,-3.8266230336728756e-03,-4.6278771099461458e-01,5.9355234029449568e-03,5.8780958354539936e-01,-4.0530248125560334e-03,3.4260754638254319e-04,3.4112238367788234e-04,5.3381799409106491e-04,9.9525639380546638e-01,-4.4279026739399270e-02,9.9451769829265724e-01,-4.4054108954692736e-02,9.8979598306301542e-01,-6.8677465966623039e-02
1.3510762767190218e+02,7.2663698457946313e-01,1.0279233953287975e-03,-3.3119318432625527e-01,5.6026153413133856e-03,5.7552222134146847e-01,-6.8743052835991986e-03,-6.7615452630572420e-02,-1.0098153058307351e-02,8.3844895519195872e-01,3.7337035058999657e-03,5.8190449708086811e-01,-3.6215608189041001e-03,-6.8354615928603579e-01,9.4054245221328464e-03,-4.3240998821782900e-01,-1.7049822353105870e-02,5.7450743970007168e-01,-6.4929941179341696e-03,7.3461917123267761e-01,-9.4980527553801489e-03,-3.5950405113582112e-01,-1.1164772105217175e-02,6.0324215155478278e-01,-3.8260232528272769e-03,-5.8768293084546189e-02,1.2585046766489714e-02,8.1226133305533277e-01,9.3627527656813224e-03,5.4140434260594406e-01,-9.1660765920478695e-03,-6.7647140123277583e-01,-4.0065513578977120e-03,-4.6258603466351372e-01,6.1106287622581107e-03,5.8778808114036718e-01,-4.1572332429681011e-03,3.4251253466657447e-04,3.4098559984952306e-04,5.3261930308129272e-04,9.9517057929145414e-01,-4.6085471097193464e-02,9.9443232157334038e-01,-4.5845693114106634e-02,9.8927166228887808e-01,-7.1312045359778253e-02
1.4066299764724951e+02,7.2651990161312141e-01,1.1107012622497969e-03,-3.3152835664009633e-01,6.1702885759568338e-03,5.7551360624755576e-01,-6.7627921417358558e-03,-6.7318289644427223e-02,-1.0492047482901284e-02,8.3844596700643370e-01,3.8910499146567190e-03,5.8192359245236813e-01,-3.7851629055746534e-03,-6.8369201546887592e-01,9.5389572720919191e-03,-4.3214519449894007e-01,-1.7164710748732964e-02,5.7449760599901456e-01,-6.4389018388730773e-03,7.3448147684371512e-01,-9.6528023978428596e-03,-3.5978023310202262e-01,-1.1575350739358805e-02,6.0322163970343379e-01,-4.0107216548313238e-03,-5.8422779455030313e-02,1.3012023691706915e-02,8.1228241596626516e-01,9.2522978360885088e-03,5.4144417130078115e-01,-8.8627666665599715e-03,-6.7667728290615747e-01,-4.1873658814991161e-03,-4.6237032537226974e-01,6.2894887921726749e-03,5.8776658510204050e-01,-4.2607843384220865e-03,3.4242479509507677e-04,3.4085919259182963e-04,5.3140177756834264e-04,9.9507774527762005e-01,-4.7966510398346568e-02,9.9434008631905835e-01,-4.7711470058129382e-02,9.8871448449877841e-01,-7.4042943507927284e-02
1.4644679392313063e+02,7.2639528573203804e-01,1.1943673883258038e-03,-3.3188219640674343e-01,6.7384573234292866e-03,5.7550514723724966e-01,-6.6519268275353760e-03,-6.7002711509874233e-02,-1.0887200237830756e-02,8.3844441558552751e-01,4.0468582986251111e-03,5.8194253813225683e-01,-3.9478602519757017e-03,-6.8384719194630095e-01,9.6739826998913370e-03,-4.3186192136669210e-01,-1.7281975753922874e-02,5.7448768905608971e-01,-6.3850769395876750e-03,7.3433461406086242e-01,-9.8098735941973495e-03,-3.6007287767182888e-01,-1.1986207418448023e-02,6.0320156440126127e-01,-4.1943777510455521e-03,-5.8055917902969927e-02,1.3440608182938301e-02,8.1230567249634855e-01,9.1411036061804455e-03,5.4148384106414327e-01,-8.5611549768187679e-03,-6.7689566600460416e-01,-4.3683119796728547e-03,-4.6214002442680052e-01,6.4712192669371966e-03,5.8774514778974085e-01,-4.3638305875006219e-03,3.4234337866846523e-04,3.4074201617653223e-04,5.3016426049255782e-04,9.9497727054067031e-01,-4.9925111619682973e-02,9.9424036730277543e-01,-4.9654387937881177e-02,9.8812241777799081e-01,-7.6873199169453857e-02
